,NANOGNB (360030)
ACH-000004,0.26283691881985777
ACH-000005,0.12356700415890105
ACH-000007,0.3943661545362112
ACH-000009,0.11898123554379746
ACH-000011,0.08680328131358325
ACH-000012,0.13141008103517593
ACH-000013,0.053279545388360564
ACH-000014,0.1826811920943421
ACH-000015,0.11224647841211273
ACH-000017,0.22014759748105955
ACH-000018,0.06513848196814721
ACH-000019,-0.12561533538968608
ACH-000021,0.14945897216689694
ACH-000022,0.23873261469575197
ACH-000025,0.20800597002209106
ACH-000028,0.23831377436992635
ACH-000030,0.18020898466840224
ACH-000035,0.15132105763213866
ACH-000036,0.12116426912205255
ACH-000037,0.08582118374640772
ACH-000039,0.3680785848684536
ACH-000040,0.2190156057309597
ACH-000041,0.1048066236472404
ACH-000042,0.0469766206758826
ACH-000045,0.24960956755625746
ACH-000047,0.22081955239417667
ACH-000052,-0.06685813235136794
ACH-000053,0.19764873113056952
ACH-000054,0.15483009386418314
ACH-000055,0.2471828847147064
ACH-000060,-0.009297339023151135
ACH-000067,0.0840693978808635
ACH-000070,0.250394739282908
ACH-000075,-0.06802623029990959
ACH-000078,0.1935322598569967
ACH-000082,0.08694806069709644
ACH-000085,0.3336718873514713
ACH-000086,0.3239836417761611
ACH-000087,0.2562038690892223
ACH-000092,0.15871754847360894
ACH-000095,0.19557479836843397
ACH-000097,0.09276903171739333
ACH-000098,0.11552796496618785
ACH-000099,0.2094040942213514
ACH-000108,0.24171107122467675
ACH-000113,0.1773273605581915
ACH-000116,0.02938333512848642
ACH-000118,0.07185279817690046
ACH-000120,0.20477162272458166
ACH-000123,0.05079485877001171
ACH-000127,0.1325474092416944
ACH-000128,0.1661254150996037
ACH-000132,0.018641661022412017
ACH-000133,0.2286992871403601
ACH-000137,0.2740249141825618
ACH-000138,0.21029749891402205
ACH-000142,0.25260487648530305
ACH-000143,0.19221393688772168
ACH-000146,0.20387773747779375
ACH-000148,0.2095372084718885
ACH-000150,0.17422220157889584
ACH-000152,0.09385488216004448
ACH-000153,0.2179469690943592
ACH-000159,0.13418204035347192
ACH-000160,0.09450245616695882
