,ZP1 (22917)
ACH-000004,0.0772557960678171
ACH-000005,-0.3651451768694843
ACH-000007,0.032285615176225656
ACH-000009,-0.09072918898824743
ACH-000011,0.030067228903936937
ACH-000012,0.0496934307725104
ACH-000013,0.031813977388807695
ACH-000014,-0.06521025475900616
ACH-000015,0.04374078575245472
ACH-000017,0.14535795755453906
ACH-000018,0.11904674139210987
ACH-000019,-0.12122708882397328
ACH-000021,0.026013601389991533
ACH-000022,-0.0443505999214384
ACH-000025,0.062028700676267624
ACH-000028,-0.0040434123776312905
ACH-000030,-0.044053643189941344
ACH-000035,0.0012882795118426935
ACH-000036,-0.058847115026574075
ACH-000037,-0.10990674082728537
ACH-000039,-0.15620200998801287
ACH-000040,-0.10610191274550758
ACH-000041,0.18895444380468146
ACH-000042,-0.09375124588509873
ACH-000045,0.12846011084216558
ACH-000047,-0.042046409732656685
ACH-000052,-0.22004988031785447
ACH-000053,-0.01396555416038436
ACH-000054,0.13839114533249344
ACH-000055,0.11574252980888808
ACH-000060,-0.12840741894632213
ACH-000067,0.11422419628326025
ACH-000070,-0.04066762895357205
ACH-000075,-0.0015179784202644382
ACH-000078,0.06653178372055303
ACH-000082,-0.08489159501342654
ACH-000085,-0.1039749890796105
ACH-000086,-0.11756541281759868
ACH-000087,0.3256404060606748
ACH-000092,0.05002361894238399
ACH-000095,-0.09100668718188556
ACH-000097,0.009802889857283526
ACH-000098,0.06399668885547716
ACH-000099,-0.124880675537951
ACH-000108,0.047215130867172966
ACH-000113,0.13985370563522112
ACH-000116,-0.038168963790321
ACH-000118,0.07683381078465201
ACH-000120,0.10227064946260356
ACH-000123,-0.0324440749420663
ACH-000127,0.0013816570621394831
ACH-000128,0.116638072811686
ACH-000132,-0.14199415508129387
ACH-000133,-0.08169403031670329
ACH-000137,0.10795097750657466
ACH-000138,0.022365950247682925
ACH-000142,0.10411263852268693
ACH-000143,0.036707196898565636
ACH-000146,0.013029339512699963
ACH-000148,0.054578731954144234
ACH-000150,-0.054355629180992536
ACH-000152,0.07928725162344738
ACH-000153,0.06786361197217143
ACH-000159,0.11806839058453915
ACH-000160,0.05161331168210412
ACH-000163,-0.034305114321655984
ACH-000167,-0.03379938924735396
ACH-000168,0.13303322087434866
ACH-000169,0.05290357248604323
ACH-000178,0.03585697906863579
ACH-000183,-0.11039825334428276
ACH-000188,-0.11077491857814166
ACH-000189,-0.2497911371980212
ACH-000190,-0.20259162274204348
ACH-000198,0.04885103121619305
ACH-000203,-0.006220601608479575
ACH-000204,0.15882747318996104
ACH-000206,0.11293950761566128
ACH-000207,-0.07537290939887838
ACH-000208,0.1623001219656974
ACH-000210,0.1815380477148878
ACH-000211,0.040987238361339474
ACH-000215,0.031795999155126535
ACH-000221,0.1482570486252656
ACH-000222,0.044387164656532106
ACH-000223,0.009494879256316995
ACH-000226,-0.07674363677301672
ACH-000227,0.017012518682718743
ACH-000228,-0.1977700568490016
ACH-000231,0.058829792127397834
ACH-000232,0.06698130244008875
ACH-000233,0.07329533257073054
ACH-000234,0.025229163684034075
ACH-000235,0.037070718196006325
ACH-000237,0.05203855686981453
ACH-000238,-0.058165851241485274
ACH-000242,-0.14407029701891824
ACH-000243,0.02448471254527038
ACH-000244,0.3777791447218687
ACH-000246,-0.04855213972275154
ACH-000248,-0.022993028851983233
ACH-000250,0.003748569478426683
ACH-000251,0.026136125598460312
ACH-000252,0.006563371610472811
ACH-000253,0.1037956442009244
ACH-000255,0.10052261540768603
ACH-000256,-0.016550140023163948
ACH-000257,-0.22000094295236208
ACH-000258,-0.019299002666199903
ACH-000259,0.097995243013738
ACH-000260,-0.08797583829137429
ACH-000261,-0.09410769886674328
ACH-000262,-0.2086951819451796
ACH-000263,0.06814801520588001
ACH-000264,-0.009310371769885152
ACH-000265,0.0339750341949893
ACH-000266,0.01872264624501423
ACH-000272,-0.018306549239412436
ACH-000274,-0.10284137906141212
ACH-000277,-0.017407594377760897
ACH-000278,0.1568177902547327
ACH-000279,-0.06293817796998491
ACH-000280,-0.08693120188788983
ACH-000281,0.1967996895675728
ACH-000288,-0.05120447293185245
ACH-000291,0.07646756701090264
ACH-000293,-0.1340080754847984
ACH-000294,-0.1464444178492564
ACH-000295,0.05922543804498801
ACH-000296,-0.17390898283731945
ACH-000302,-0.06811356476302417
ACH-000304,0.21422835811457974
ACH-000307,0.05281167050136445
ACH-000308,-0.17401106651806522
ACH-000310,-0.05223191308716088
ACH-000311,0.1926813351276684
ACH-000312,0.17139168068223554
ACH-000315,0.2523701911706224
ACH-000316,-0.12873307110797744
ACH-000317,-0.11079173915411164
ACH-000318,-0.08229189345649053
ACH-000319,-0.11336860676778394
ACH-000320,0.1771953222161458
ACH-000322,0.10338576706407193
ACH-000323,0.26630675719874225
ACH-000324,-0.01888750975518709
ACH-000329,0.10799134103683357
ACH-000330,-0.11456670365568672
ACH-000331,-0.019224650296266497
ACH-000332,0.06728197185071727
ACH-000334,-0.15917093677634292
ACH-000335,-0.05680420341274061
ACH-000336,0.11361987217671582
ACH-000337,-0.28661436984638644
ACH-000338,0.32162057036766434
ACH-000339,-0.016689399289925792
ACH-000341,0.26374790249153496
ACH-000348,0.06828264007768127
ACH-000350,-0.10705613945098212
ACH-000352,-0.16384283425289786
ACH-000356,-0.19802223293954774
ACH-000361,0.13584930543431276
ACH-000362,0.06445912135398138
ACH-000363,0.059160762376672775
ACH-000364,-0.008815301011036388
ACH-000365,0.007016438352493163
ACH-000366,-0.03061168121779283
ACH-000368,0.09591310918192443
ACH-000374,-0.08201602036030223
ACH-000375,-0.17760729525252578
ACH-000376,0.061089354459566585
ACH-000381,-0.164367488550237
ACH-000383,0.0012420795913076787
ACH-000387,-0.03938995227511335
ACH-000389,0.0209606087338688
ACH-000390,-0.24773612925428076
ACH-000393,-0.04454321108121407
ACH-000395,0.014706635253798481
ACH-000396,0.0967891609583574
ACH-000397,0.06309788386993645
ACH-000401,0.09984196319618027
ACH-000402,0.07604478668443868
ACH-000403,0.1110550366940684
ACH-000404,-0.1900564118534963
ACH-000406,0.05321553916756045
ACH-000407,-0.13398494570271613
ACH-000408,0.1398684540531957
ACH-000410,0.03720156045858592
ACH-000411,-0.19280980558363695
ACH-000414,0.04347187640104872
ACH-000415,-0.2050856559200315
ACH-000416,-0.08008960708341141
ACH-000420,-0.07052708285114685
ACH-000421,-0.07610589130366899
ACH-000424,-0.15432549840335089
ACH-000425,0.10632455076975228
ACH-000426,0.19389409764104826
ACH-000427,0.0905289406722752
ACH-000433,-0.03228612316861619
ACH-000435,-0.3262823407064028
ACH-000436,0.04803758145858049
ACH-000444,-0.0271311728094108
ACH-000445,-0.12665526889260162
ACH-000448,0.03124913972380685
ACH-000450,0.127675378101889
ACH-000452,0.03776712328630419
ACH-000454,0.06955182156196063
ACH-000458,-0.0860255406647663
ACH-000459,0.033396913711192314
ACH-000460,0.0849265584386836
ACH-000461,-0.1950727464745856
ACH-000463,0.0361817650812586
ACH-000464,-0.029338017960531957
ACH-000466,-0.040734005533523264
ACH-000467,0.06319422327380654
ACH-000468,0.015596164244725954
ACH-000469,0.07289769837848263
ACH-000470,-0.12476880784448295
ACH-000471,-0.05159951780326028
ACH-000472,0.0026657521110943624
ACH-000473,-0.19501789218587975
ACH-000475,0.01730585757180993
