,GPRIN1 (114787)
ACH-000004,-0.09462915557695273
ACH-000005,0.018060529638817473
ACH-000007,-0.08806236711725925
ACH-000009,-0.039993649399717134
ACH-000011,-0.2123294416091452
ACH-000012,-0.12403503290291402
ACH-000013,0.05226138641230727
ACH-000014,-0.08969125906708464
ACH-000015,-0.1037725981091088
ACH-000017,-0.1049244385279617
ACH-000018,-0.0974299204869072
ACH-000019,-0.10338698117661914
ACH-000021,-0.06673053296106174
ACH-000022,0.07117393036017636
ACH-000025,-0.2168963466977024
ACH-000028,-0.15559442236808058
ACH-000030,-0.0859003436985186
ACH-000035,-0.08041370497575615
ACH-000036,-0.2369050889343503
ACH-000037,-0.15549281248519134
ACH-000039,-0.17725076711720866
ACH-000040,-0.04873861181971583
ACH-000041,0.11300784030283323
ACH-000042,-0.1214759825585762
ACH-000045,-0.06647852199835913
ACH-000047,-0.2860627495670689
ACH-000052,-0.11311675751387525
ACH-000053,-0.02636575765863401
ACH-000054,-0.1426043139715617
ACH-000055,-0.12240596328323446
ACH-000060,-0.13311338765482608
ACH-000067,-0.12662883781711956
ACH-000070,-0.2674857456973152
ACH-000075,0.01780287929285902
ACH-000078,-0.08222362147260434
ACH-000082,-0.039229571126161884
ACH-000085,-0.26303431776258146
ACH-000086,-0.08797448678668927
ACH-000087,0.042001761027342883
ACH-000092,-0.01915634352030309
ACH-000095,-0.06861761803171129
ACH-000097,-0.0550488948785978
ACH-000098,-0.06007588425689461
ACH-000099,-0.01852284872132458
ACH-000108,-0.17451097841954386
ACH-000113,-0.02026969255482661
ACH-000116,-0.27325395153094784
ACH-000118,-0.15358001649714198
ACH-000120,-0.013933347135923988
ACH-000123,-0.1876497572665921
ACH-000127,-0.05308569408068598
ACH-000128,-0.07394996824907847
ACH-000132,-0.013208185033174159
ACH-000133,-0.09650235754659987
ACH-000137,0.030029146474704962
ACH-000138,-0.10082887231268972
ACH-000142,-0.17714967142791976
ACH-000143,-0.06601518784028577
ACH-000146,-0.13735747232855186
ACH-000148,-0.14493924042403988
ACH-000150,-0.08541929199058718
ACH-000152,-0.06508994645931407
ACH-000153,-0.2892892130454079
ACH-000159,-0.0001239160689568757
ACH-000160,-0.038303755213218035
ACH-000163,-0.06084551394509211
ACH-000167,-0.214319668516648
ACH-000168,-0.3037749551946172
ACH-000169,-0.09422914838834233
ACH-000178,-0.16484847673335298
ACH-000183,-0.1218974765940898
ACH-000188,-0.19122841911662936
ACH-000189,-0.11865426820921895
ACH-000190,-0.1330394248238118
ACH-000198,-0.038542669363993635
ACH-000203,0.1316248993224645
ACH-000204,-0.14277386421315527
ACH-000206,0.2400420285852975
ACH-000207,0.09932341190847127
ACH-000208,-0.31344722823254423
ACH-000210,-0.21695782087059895
ACH-000211,0.001502309387787542
ACH-000215,-0.0947476558902266
ACH-000221,0.06269128525241732
ACH-000222,-0.13653443476653335
ACH-000223,-0.16682313270867966
ACH-000226,-0.0179541498482164
ACH-000227,-0.09737752906655547
ACH-000228,0.005591131707893749
ACH-000231,-0.08582515751269996
ACH-000232,-0.20279263145070456
ACH-000233,-0.23988003076423406
ACH-000234,-0.09837728900840326
ACH-000235,0.011793576614804454
ACH-000237,-0.16729166484900895
ACH-000238,-0.16874118638304095
ACH-000242,0.08349934055541529
ACH-000243,-0.1076935226180524
ACH-000244,-0.07363898960301044
ACH-000246,0.031660341704082856
ACH-000248,-0.06082695845421506
ACH-000250,-0.052035435941987736
ACH-000251,-0.4921117739063497
ACH-000252,-0.4572143086764979
ACH-000253,-0.01963723164407161
ACH-000255,-0.07927950396761868
ACH-000256,0.0963866826575045
ACH-000257,-0.12588164952546338
ACH-000258,-0.13410989945663995
ACH-000259,-0.07599474247333242
ACH-000260,0.0035263964301130352
ACH-000261,-0.07151098860346469
ACH-000262,-0.08393914925671192
ACH-000263,-0.08237040813153036
ACH-000264,0.036430260572874115
ACH-000265,-0.04936209545759792
ACH-000266,-0.13277986619621174
ACH-000272,-0.1662683445918402
ACH-000274,0.0030960221629504803
ACH-000277,-0.1254798202162317
ACH-000278,-0.2346528636367891
ACH-000279,-0.19678129441080747
ACH-000280,-0.054948984709799975
ACH-000281,-0.2847267411876233
ACH-000288,-0.07827402989430224
ACH-000291,-0.09997239102441742
ACH-000293,0.03839838647221301
ACH-000294,-0.017868152595264645
ACH-000295,-0.1393821569984946
ACH-000296,0.020825353850811332
ACH-000302,-0.154204868533345
ACH-000304,-0.2846053731223763
ACH-000307,-0.1086383830151487
ACH-000308,-0.05354490552234496
ACH-000310,-0.2161939595376156
ACH-000311,0.03746751787234424
ACH-000312,-0.11543110375914695
ACH-000315,-0.025316607358099902
ACH-000316,-0.15293428029843625
ACH-000317,-0.061611908645636676
ACH-000318,0.04152866150647731
ACH-000319,-0.1357342068488047
ACH-000320,0.038859279946432894
ACH-000322,-0.17451242067002048
ACH-000323,-0.2635778948808689
ACH-000324,-0.07437506375246196
ACH-000329,0.06127714904413849
ACH-000330,0.047025834268378086
ACH-000331,-0.08721433000406195
ACH-000332,-0.12697947222676567
ACH-000334,-0.0995601192897019
ACH-000335,-0.24761095341351666
ACH-000336,-0.046226094140823036
ACH-000337,-0.17837249255727558
ACH-000338,0.12435997340061272
ACH-000339,-0.0704898590926642
ACH-000341,0.05762729129825803
ACH-000348,-0.11903107245622994
ACH-000350,-0.08770955911523218
ACH-000352,-0.04844094164781577
ACH-000356,-0.0961287986153984
ACH-000361,-0.19859681229221215
ACH-000362,-0.2213157337790355
ACH-000363,-0.06679864770697715
ACH-000364,-0.04460879595040509
ACH-000365,-0.027651767448401483
ACH-000366,-0.02552417477408555
ACH-000368,-0.09320342862663633
ACH-000374,-0.11385194368847652
ACH-000375,-0.2437603581608427
ACH-000376,-0.07965547673249936
ACH-000381,0.02297938915426129
ACH-000383,-0.10086217757438593
ACH-000387,-0.10579199372328747
ACH-000389,-0.16316554094403746
ACH-000390,-0.02505210685998164
ACH-000393,-0.15869559390094684
ACH-000395,0.057345573129099936
ACH-000396,0.0008034020109750138
ACH-000397,-0.10146170473125328
ACH-000401,-0.1431239863838416
ACH-000402,-0.23209942701284064
ACH-000403,-0.1075317244564554
ACH-000404,-0.0004707865672917952
ACH-000406,-0.011643054198086715
ACH-000407,-0.15031664012332374
ACH-000408,-0.015383855889822419
ACH-000410,-0.1136399402274264
ACH-000411,-0.09825173707579887
ACH-000414,-0.11623532606982027
ACH-000415,-0.01323158790637012
ACH-000416,-0.08547350611663718
ACH-000420,-0.1159747200637311
ACH-000421,-0.1501108175620252
ACH-000424,-0.02202458602068085
ACH-000425,-0.036434161672495816
ACH-000426,-0.25560759275693484
ACH-000427,-0.17558741953565726
ACH-000433,-0.15545270693885838
ACH-000435,-0.29233613283930193
ACH-000436,-0.1161327116749208
ACH-000444,-0.0042828956749662046
ACH-000445,-0.03579835326575663
ACH-000448,-0.14965809859394827
ACH-000450,-0.2272327952081105
ACH-000452,-0.06087450010065144
ACH-000454,-0.22091472821080485
ACH-000458,-0.14569700146200856
ACH-000459,-0.11835057197757612
ACH-000460,-0.048521717101631855
ACH-000461,-0.051963205043650214
ACH-000463,-0.05819214665401181
ACH-000464,-0.051788233394260016
ACH-000466,-0.23737855791626195
ACH-000467,-0.052972878921747166
ACH-000468,-0.01928454198846761
ACH-000469,-0.10907520622685422
ACH-000470,-0.2871689134751924
ACH-000471,-0.05139299960172383
ACH-000472,-0.042609444373951436
ACH-000473,-0.1265942997313382
ACH-000475,-0.1939041195611577
ACH-000476,0.02698952547136396
ACH-000477,-0.11809386627563552
ACH-000479,-0.1324863484245964
ACH-000480,-0.2302380301159488
ACH-000481,0.011634325204066338
ACH-000483,-0.20558672174519188
ACH-000484,-0.031566355584073426
ACH-000485,0.02198081276824609
ACH-000486,-0.12763294205131442
ACH-000487,-0.1389764267212887
ACH-000488,-0.0423772436565695
ACH-000490,-0.12765239142207216
ACH-000491,0.052277655060119686
ACH-000495,-0.14700453637855582
ACH-000496,-0.010175644236182306
ACH-000499,-0.15351024734951285
ACH-000500,-0.7992751253876721
ACH-000502,-0.12563901158020455
ACH-000503,-0.1182467833682341
ACH-000505,-0.11065579213790384
ACH-000507,0.02358727195662651
ACH-000510,-0.10122665536384784
ACH-000511,-0.15737540356599333
ACH-000512,-0.09350001567086326
ACH-000516,0.03620305700053095
ACH-000517,-0.09600400327180876
ACH-000518,-0.2103698767629292
ACH-000520,-0.103003464564273
ACH-000521,-0.05342314658670417
ACH-000522,-0.13711947921590004
ACH-000524,-0.08773502417932219
ACH-000527,-0.12243508430946187
ACH-000528,-0.1608509746229125
ACH-000537,-0.15054189025540865
ACH-000541,-0.3996534833442128
ACH-000542,-0.08391068284457505
ACH-000544,-0.12102719998354408
ACH-000545,0.0077879334120455465
ACH-000547,-0.24046807927333366
ACH-000548,0.006932145617637847
ACH-000549,-0.0058816668869904176
ACH-000550,-0.049031487569957406
ACH-000552,-0.14195080815621589
ACH-000556,-0.10037846060307704
ACH-000557,0.19303337770425685
ACH-000569,-0.06365637167879919
ACH-000570,-0.025880005758377917
ACH-000571,-0.1695097676474885
ACH-000573,-0.14250128372709675
ACH-000576,-0.14185383286062994
ACH-000579,-0.15266097865939118
ACH-000580,0.14009424696546538
ACH-000584,-0.17553557463589406
ACH-000585,-0.03487603516657313
ACH-000588,-0.0963845895241246
