,RBM12B (389677)
ACH-000004,-0.09191660215380287
ACH-000005,-0.2730189983216244
ACH-000007,-0.045072576845904516
ACH-000009,-0.12262589287615318
ACH-000011,0.017210486290333334
ACH-000012,-0.29862404642234336
ACH-000013,-0.07635276448898674
ACH-000014,-0.2705671046496079
ACH-000015,-0.15751421901858542
ACH-000017,-0.22060300424292714
ACH-000018,-0.14097300067695218
ACH-000019,-0.12777402247124048
ACH-000021,-0.07773820370588114
ACH-000022,-0.28188568581336776
ACH-000025,-0.11752437501023323
ACH-000028,-0.08081302046825874
ACH-000030,-0.0031739656959105843
ACH-000035,-0.004312558427644145
ACH-000036,-0.43827583056952174
ACH-000037,-0.14834220709228133
ACH-000039,-0.31325113633282986
ACH-000040,-0.1912875101808324
ACH-000041,-0.02269085640344855
ACH-000042,-0.09356895679617873
ACH-000045,-0.02396963204543781
ACH-000047,-0.090320879941529
ACH-000052,-0.07743491631159886
ACH-000053,-0.06772027181652371
ACH-000054,-0.15540714838479086
ACH-000055,-0.32584578487528026
ACH-000060,-0.1338463564642338
ACH-000067,0.02662293001350437
ACH-000070,-0.20853550138006616
ACH-000075,-0.22081123744943507
ACH-000078,-0.0982940113020262
ACH-000082,-0.2383328499377872
ACH-000085,-0.3044560037505845
ACH-000086,-0.09215796448039232
ACH-000087,-0.3759604550254566
ACH-000092,0.009136989029786168
ACH-000095,-0.045404935908526775
ACH-000097,-0.24603719900295545
ACH-000098,-0.12658866297655502
ACH-000099,0.0715250243812922
ACH-000108,-0.11463091912132076
ACH-000113,-0.08003484050262283
ACH-000116,-0.0858773553917523
ACH-000118,-0.011765335723216188
ACH-000120,-0.061885025516975216
ACH-000123,-0.12641312968090646
ACH-000127,-0.14561544523222242
ACH-000128,0.03554712990986316
ACH-000132,-0.1806265684455869
ACH-000133,-0.2508859186450045
ACH-000137,-0.1346226665198679
ACH-000138,-0.2895771009179149
ACH-000142,-0.04643782264803823
ACH-000143,-0.059552111445365034
ACH-000146,-0.062187439612329865
ACH-000148,-0.1121165563637212
ACH-000150,-0.2316765423216529
ACH-000152,-0.180408210743566
ACH-000153,0.14636285230944654
ACH-000159,-0.2363647129601985
ACH-000160,-0.20596825145635886
ACH-000163,-0.17455992614226196
ACH-000167,-0.1622943936713719
ACH-000168,-0.13464332460264128
ACH-000169,-0.19914752263934649
ACH-000178,-0.30258189697790555
ACH-000183,-0.2292094009422965
ACH-000188,-0.20754086780196232
ACH-000189,0.03906248681570762
ACH-000190,0.07435315292677426
ACH-000198,-0.36385869179798064
ACH-000203,-0.06254323485798342
ACH-000204,0.09249365590219943
ACH-000206,-0.06961578857409258
ACH-000207,-0.009095937187152929
ACH-000208,-0.08588728402180051
ACH-000210,-0.15323871817846574
ACH-000211,-0.19185785577044098
ACH-000215,-0.23692991503896665
ACH-000221,0.08525894743201498
ACH-000222,-0.04327534482950599
ACH-000223,-0.19818571954394507
ACH-000226,0.01007523484055406
ACH-000227,-0.26523770594000273
ACH-000228,-0.21118078461938186
ACH-000231,-0.0661118206175388
ACH-000232,-0.08734075873868245
ACH-000233,-0.2316273388255689
ACH-000234,-0.12450460639340208
ACH-000235,-0.26529196670624394
ACH-000237,-0.021880424141972832
ACH-000238,-0.08380667865529963
ACH-000242,0.1168275043005016
ACH-000243,-0.03985600520492712
ACH-000244,-0.4698106102863693
ACH-000246,-0.26926084970629793
ACH-000248,-0.15606967723763152
ACH-000250,-0.1023353011722127
ACH-000251,-0.18393408505122888
ACH-000252,0.057790589515752076
ACH-000253,-0.21892906427545628
ACH-000255,-0.2635076910861435
ACH-000256,-0.13604484055598198
ACH-000257,-0.3394218091741245
ACH-000258,-0.13258547294795747
ACH-000259,-0.1566750834841337
ACH-000260,0.13649813497233956
ACH-000261,-0.10721698886131753
ACH-000262,-0.20565155974503266
ACH-000263,-0.3290533186101449
ACH-000264,-0.10445405431212516
ACH-000265,-0.2037335426924816
ACH-000266,-0.2878458498010939
ACH-000272,-0.05694191085798889
ACH-000274,-0.1633860317629536
ACH-000277,-0.1016533873494967
ACH-000278,-0.09792676325812223
ACH-000279,-0.07645290048949265
ACH-000280,-0.12121155526259116
ACH-000281,-0.33593340454263193
ACH-000288,-0.27090297180082634
ACH-000291,-0.16957679260024594
ACH-000293,-0.2685200920939057
ACH-000294,-0.18651101231689945
ACH-000295,-0.14537514620532987
ACH-000296,0.008049656967028607
ACH-000302,-0.32049704506738674
ACH-000304,-0.16668039400619344
ACH-000307,-0.08811241385305002
ACH-000308,-0.15577270898022974
ACH-000310,-0.14119934448001398
ACH-000311,-0.07992278003830702
ACH-000312,-0.11790750172638695
ACH-000315,0.17186637267450006
ACH-000316,-0.09873673438901076
ACH-000317,-0.0587434110539251
ACH-000318,-0.06692270272494377
ACH-000319,-0.08153386784626536
ACH-000320,-0.015539663685691582
ACH-000322,-0.12006574055484953
ACH-000323,-0.31520317826371197
ACH-000324,-0.14073835828382028
ACH-000329,-0.20572885906473926
ACH-000330,-0.14493223651671358
ACH-000331,-0.17493180657778776
ACH-000332,-0.2562132618668832
ACH-000334,-0.21063681792355649
ACH-000335,-0.11036177621476524
ACH-000336,-0.051507069939405035
ACH-000337,0.032198587333465666
ACH-000338,-0.1978922139057859
ACH-000339,-0.2247946041907748
ACH-000341,-0.06294512819422063
ACH-000348,-0.1925821850461806
ACH-000350,-0.11407740971981985
ACH-000352,-0.10311834967605804
