,KISS1 (3814)
ACH-000004,0.13350915480576198
ACH-000005,0.2282949322997185
ACH-000007,0.2700967568867125
ACH-000009,0.18267645324021656
ACH-000011,0.2768618966026679
ACH-000012,0.1598313525081907
ACH-000013,0.1251034029777953
ACH-000014,0.026042894564634343
ACH-000015,0.09275589017857502
ACH-000017,0.03566732427883225
ACH-000018,0.1521052911417104
ACH-000019,0.19870260080482974
ACH-000021,0.1093300433280502
ACH-000022,0.05868948248221195
ACH-000025,0.06680750139558979
ACH-000028,0.1853766728466349
ACH-000030,0.23732062758681
ACH-000035,0.06232634109019265
ACH-000036,0.06368865915822734
ACH-000037,0.14788119365675054
ACH-000039,0.16322826024813816
ACH-000040,0.07440804532201982
ACH-000041,0.08574747671124068
ACH-000042,0.11297095468295695
ACH-000045,0.25954457187782193
ACH-000047,0.20382308301433505
ACH-000052,0.17971074973621842
ACH-000053,0.13964478277639394
ACH-000054,0.07448682961164083
ACH-000055,0.008255392882907952
ACH-000060,0.16876824365778195
ACH-000067,0.06466719777025508
ACH-000070,0.11202375004795917
ACH-000075,0.052560681927538266
ACH-000078,0.21013459995645944
ACH-000082,0.14013368788900968
ACH-000085,0.20012518873272156
ACH-000086,-0.02042979175736553
ACH-000087,-0.09823904908547763
ACH-000092,0.11407721781966094
ACH-000095,0.08795040836719488
ACH-000097,0.19721928487233786
ACH-000098,0.12033555809888515
ACH-000099,0.2583135857338484
ACH-000108,0.1105371928032874
ACH-000113,-0.05385307179102245
ACH-000116,0.14034094359087895
ACH-000118,0.2432822236384145
ACH-000120,0.15195494702249204
ACH-000123,0.0440819088184121
ACH-000127,0.014441576662288553
ACH-000128,0.010369920821169372
ACH-000132,0.15154902572226128
ACH-000133,0.19560160651380565
ACH-000137,0.27357299813590263
ACH-000138,0.14674004105328084
ACH-000142,0.040170826454659886
ACH-000143,0.1923313768804196
ACH-000146,0.10706222600104706
ACH-000148,0.0597593673761373
ACH-000150,0.21163270001704773
ACH-000152,0.10094244236350612
ACH-000153,0.27356910460685696
ACH-000159,0.07890827228557341
ACH-000160,0.2190367588252863
ACH-000163,0.0933589704460728
ACH-000167,-0.18837579400617585
ACH-000168,0.14105367744301792
ACH-000169,0.17266727204890792
ACH-000178,0.1796943115449939
ACH-000183,0.19511199499045734
ACH-000188,0.13286616606768129
ACH-000189,0.08574799884182019
ACH-000190,0.10580554921116647
ACH-000198,0.06270369543868799
ACH-000203,0.22106464395945194
ACH-000204,0.34765557827334365
ACH-000206,0.2667542049873789
ACH-000207,-0.02753532252768806
ACH-000208,-0.07231046437532962
ACH-000210,-0.019627611274738128
ACH-000211,0.1974775548120081
ACH-000215,0.09031921838413476
ACH-000221,0.084051560236034
ACH-000222,0.2217792888195475
ACH-000223,0.16444333021310428
ACH-000226,0.0870985861391146
ACH-000227,0.15226965945869889
ACH-000228,-0.007423615413598078
ACH-000231,0.1126359738036494
ACH-000232,0.11906728604991278
ACH-000233,0.14037341962845334
ACH-000234,0.10395008317717028
ACH-000235,0.09230017569279364
ACH-000237,0.045347410160717465
ACH-000238,0.1802681321589441
ACH-000242,0.4148888555945286
ACH-000243,0.12735847252488922
ACH-000244,0.3406312116024961
ACH-000246,0.21822827747791115
ACH-000248,0.14927719059314076
ACH-000250,0.10621160966253126
ACH-000251,0.3372272681758605
ACH-000252,0.4065962510075883
ACH-000253,0.2414971156362705
ACH-000255,0.131994748709429
ACH-000256,0.09832995856461982
ACH-000257,-0.1529649344114917
ACH-000258,0.3294621710707533
ACH-000259,0.07716241054965416
ACH-000260,0.10139408625238414
ACH-000261,0.17283842478637645
ACH-000262,0.1734537781161205
ACH-000263,0.3486897979020783
ACH-000264,0.09543722980391893
ACH-000265,0.1570591088462155
ACH-000266,0.11966021267077015
ACH-000272,0.12689545294052845
ACH-000274,0.1011584234142528
ACH-000277,0.12408487352306563
ACH-000278,0.2176816018639968
ACH-000279,0.08669228326592554
ACH-000280,-0.0049465522244567395
ACH-000281,0.020799096185853544
ACH-000288,0.14749393721224474
ACH-000291,0.12377963423060252
ACH-000293,0.1602887623198392
ACH-000294,0.18825938731947087
ACH-000295,0.03788392471610688
ACH-000296,0.17600477596277125
ACH-000302,0.0380053436328806
ACH-000304,0.21330242114648976
ACH-000307,0.12344162395170115
ACH-000308,0.1512940496979707
ACH-000310,0.27692440496754184
ACH-000311,0.15138709029578098
ACH-000312,0.1775670292483017
ACH-000315,0.27220357106655424
ACH-000316,0.2991231352858147
ACH-000317,0.053888774217512
ACH-000318,-0.0275567850842061
ACH-000319,0.08702192827851618
ACH-000320,0.1273344919578586
ACH-000322,0.29647037110643176
ACH-000323,0.041054462865638436
ACH-000324,0.12954092826948704
ACH-000329,0.1734048338371694
ACH-000330,0.03693481843637633
ACH-000331,0.2282298534155473
ACH-000332,0.14327488126141236
ACH-000334,0.1643834243471564
ACH-000335,0.2663781722454477
ACH-000336,0.18910432167552224
ACH-000337,0.1877683560926985
ACH-000338,-0.06911259712515387
ACH-000339,0.18406732558776667
ACH-000341,-0.0609158798866033
ACH-000348,0.2485570043352493
ACH-000350,0.21761498759101067
ACH-000352,0.07722916166799111
ACH-000356,-0.055623039170599985
ACH-000361,0.27651790614619115
ACH-000362,0.12662305683515046
ACH-000363,0.1403849691908646
ACH-000364,0.10741747374253308
ACH-000365,0.17477578206901387
ACH-000366,0.15257561061726704
ACH-000368,0.17293398753225905
ACH-000374,0.15761299936401058
ACH-000375,0.1031284970226594
ACH-000376,0.07064398711361887
ACH-000381,0.21189438004537864
ACH-000383,0.09910377696640843
ACH-000387,0.11087786864148902
ACH-000389,0.2794591544456403
ACH-000390,0.22644910620357514
ACH-000393,0.14254417182212198
ACH-000395,0.18097074290747672
ACH-000396,0.19848345405012666
ACH-000397,0.1194982872869929
ACH-000401,-0.031848282592668226
ACH-000402,-0.015461240621653
ACH-000403,0.14026384633331565
ACH-000404,0.2899397276000071
ACH-000406,0.13476730634172832
ACH-000407,0.09671372944075997
ACH-000408,0.046655834832576695
ACH-000410,0.1142073624095266
ACH-000411,0.25707068225413005
ACH-000414,0.20285203112791766
ACH-000415,0.1897071120865384
ACH-000416,0.13530907868495742
ACH-000420,-0.012761281842778345
ACH-000421,0.1674540719866393
ACH-000424,0.08443593778849019
ACH-000425,0.1051320968796328
ACH-000426,0.08081939031877032
ACH-000427,0.13396841858192005
ACH-000433,0.16334488387945514
ACH-000435,0.29272606907153564
ACH-000436,0.09450502533861012
ACH-000444,0.07308920315405401
ACH-000445,0.02643993598942656
ACH-000448,0.17415068334778533
ACH-000450,0.09958012765785153
ACH-000452,0.16602399440458526
ACH-000454,0.048340945033119434
ACH-000458,0.20063834268444591
ACH-000459,0.21424794956569695
ACH-000460,0.14935993638181033
ACH-000461,0.09453061706719804
ACH-000463,0.11932987816624327
ACH-000464,0.0013127820433764925
ACH-000466,0.12219939735190602
ACH-000467,0.15787514826293536
ACH-000468,0.02010844997818239
ACH-000469,0.21289594381593108
ACH-000470,0.12920278405323118
ACH-000471,0.1611758633336004
ACH-000472,0.06667905261068796
ACH-000473,0.20331734768799448
ACH-000475,0.2273596282304104
ACH-000476,0.1023248852172426
ACH-000477,0.2895557988654307
ACH-000479,-0.10417501409104253
ACH-000480,0.21668670869807272
ACH-000481,0.10514002633111633
ACH-000483,0.21283779353459734
ACH-000484,0.34399885584905593
ACH-000485,0.14937083769539514
ACH-000486,0.15390906260549972
ACH-000487,0.19537699009904544
ACH-000488,0.1988064119235069
ACH-000490,0.0444243500377488
ACH-000491,0.13460352369523554
ACH-000495,-0.06709370156771882
ACH-000496,0.012686020626246202
ACH-000499,0.3042148716955288
ACH-000500,0.31314421568260525
ACH-000502,0.1556980711317703
ACH-000503,0.12009347595675016
ACH-000505,0.19098268999177145
ACH-000507,0.2510000596207509
ACH-000510,0.09171836300384244
ACH-000511,0.1968459008056856
ACH-000512,-0.0951815020699554
ACH-000516,0.048450670005752115
ACH-000517,0.085460159916145
ACH-000518,0.1571625511310919
ACH-000520,0.07831520695189582
ACH-000521,0.30607712772442325
ACH-000522,0.09558920629421916
ACH-000524,0.1617286392260676
ACH-000527,0.1311205065653079
ACH-000528,0.15353314875429475
ACH-000537,0.048259542915127566
ACH-000541,0.33247672938614875
ACH-000542,0.2051386396998698
ACH-000544,0.21266508802703096
ACH-000545,0.040953920636771966
ACH-000547,0.08998567454733017
ACH-000548,0.10389657173604204
ACH-000549,0.010845221328175218
ACH-000550,0.12642214790605166
ACH-000552,0.2265049858677803
ACH-000556,0.1112595283304134
ACH-000557,0.12513974424366495
ACH-000569,0.20953795544076384
ACH-000570,0.2526866986572889
ACH-000571,0.12419967905578165
ACH-000573,0.2329295399880627
ACH-000576,0.17289389063959304
ACH-000579,0.09503823658869616
ACH-000580,0.02080410628979469
ACH-000584,0.1387239817652157
ACH-000585,0.12136276989165168
ACH-000588,0.1836191952859999
ACH-000589,0.13183814801375962
ACH-000591,0.3749586532873572
ACH-000593,0.067276678545246
ACH-000600,0.11670279249829175
ACH-000601,0.19029898200290435
ACH-000605,0.07337183820234064
ACH-000606,0.06313941459105919
ACH-000608,0.16211029787709347
ACH-000614,0.2100386560074876
ACH-000616,0.09455515745276442
ACH-000618,0.15101187930675322
ACH-000619,0.04902367728992129
ACH-000620,0.2262755826752841
ACH-000621,0.10107109339598633
ACH-000622,0.09892972059817534
ACH-000623,0.12571855817156044
ACH-000624,0.13848411624368487
ACH-000627,0.2340470435685498
ACH-000630,0.01797095166640485
ACH-000631,0.029737607070638543
ACH-000632,0.1859010575494985
ACH-000633,0.15988712739117625
ACH-000637,0.3259447708218939
ACH-000638,0.1683396882777112
ACH-000646,0.15043718221907354
ACH-000647,0.07897684579959542
ACH-000648,0.05493718819024969
ACH-000649,0.059920114267190114
ACH-000651,0.09402029554314582
ACH-000652,0.14468789361005008
ACH-000653,0.1671593360252775
ACH-000657,0.06339958694842722
ACH-000658,0.22340612888358302
ACH-000661,0.1884326982736857
ACH-000662,0.16883490843481105
ACH-000663,0.17012676568037735
ACH-000665,0.21332813620302868
ACH-000671,0.12513641953978047
ACH-000672,0.06069229410051675
ACH-000673,0.05289154822159713
ACH-000676,0.12614090223933425
ACH-000677,0.21324154721473293
ACH-000681,0.06872312105292043
ACH-000683,0.024406697134320605
ACH-000684,0.00860958407024443
ACH-000688,0.12974300922635565
ACH-000693,0.07824904819927049
ACH-000694,0.1872598006554157
ACH-000695,0.15115809288555074
ACH-000696,0.17587384693216151
ACH-000697,0.10026166928822328
ACH-000699,0.08184108433084006
ACH-000701,0.07125440405381303
ACH-000706,0.1137715396995491
ACH-000711,0.16858255920475934
ACH-000713,-0.08490390486005697
ACH-000714,0.005071181057744198
ACH-000718,0.12487697449916713
ACH-000720,0.06926646848867195
ACH-000721,0.09346143706750472
ACH-000724,0.1993746456892024
ACH-000725,0.15800689209156984
ACH-000732,0.3672128512447611
ACH-000734,0.14772540861045316
ACH-000735,0.1192774660122042
ACH-000736,0.1359637439128006
ACH-000738,0.11711966631628212
ACH-000746,-0.07846062793675243
ACH-000747,0.05894909355526734
ACH-000748,0.20166779495230175
ACH-000753,0.11937790355404786
ACH-000756,0.00618903921716149
ACH-000757,-0.03449322083094947
ACH-000758,0.22543432576559785
ACH-000760,0.16305073646549842
ACH-000762,0.19375817864841144
ACH-000763,0.1880501275489792
ACH-000764,0.2557807833469812
ACH-000765,0.002906587761437818
ACH-000766,0.11351256218019312
ACH-000767,0.056305610601600525
ACH-000768,0.21824461567264453
ACH-000769,0.23490136029320674
