,CARD6 (84674)
ACH-000004,-0.23514549845992774
ACH-000005,-0.15165051136673366
ACH-000007,-0.17804945627366087
ACH-000009,-0.12344725081618027
ACH-000011,-0.05580585810191222
ACH-000012,-0.06680677684072983
ACH-000013,0.0054482293924264956
ACH-000014,-0.04567068566799648
ACH-000015,-0.24994853243464998
ACH-000017,-0.13300480357406844
ACH-000018,-0.011327002206226492
ACH-000019,0.07568601040848769
ACH-000021,-0.13934441141244508
ACH-000022,-0.09440319592814288
ACH-000025,0.03969030867321414
ACH-000028,-0.09044448851917623
ACH-000030,0.018185689642654337
ACH-000035,-0.2351841925900601
ACH-000036,-0.04265118182581612
ACH-000037,-0.055947760576302616
ACH-000039,-0.05358298441890172
ACH-000040,-0.0242094701585952
ACH-000041,-0.00822158077410585
ACH-000042,-0.1690607773048465
ACH-000045,-0.15018660626438254
ACH-000047,-0.10173359353979687
ACH-000052,-0.11705443596691482
ACH-000053,-0.10190067649616176
ACH-000054,-0.06837476354577028
ACH-000055,-0.2936978012830873
ACH-000060,0.0320258762820379
ACH-000067,0.02236280936876138
ACH-000070,-0.180002951399333
ACH-000075,0.11489319773493575
ACH-000078,0.025247565110413064
ACH-000082,-0.14042094653382306
ACH-000085,-0.1068075358485554
ACH-000086,0.0392943291511975
ACH-000087,0.04651412721957645
ACH-000092,-0.16248267609006378
ACH-000095,-0.14594399041725326
ACH-000097,-0.07621333074999567
ACH-000098,-0.18708267039822932
ACH-000099,-0.08391601157971666
ACH-000108,-0.22287716978248728
ACH-000113,-0.15540233607695347
ACH-000116,-0.07244075053056903
ACH-000118,-0.054649759465123085
ACH-000120,0.01808866556918488
ACH-000123,-0.18580877021287556
ACH-000127,-0.207327109528881
ACH-000128,-0.19700402600308672
ACH-000132,-0.06771372021228245
ACH-000133,-0.026666706271488632
ACH-000137,0.013894013672008132
ACH-000138,-0.06192270402646996
ACH-000142,0.040356158679964636
ACH-000143,-0.10721556601950052
ACH-000146,-0.1161428124068158
ACH-000148,-0.1449508058963827
ACH-000150,0.08991202029041229
ACH-000152,-0.12591247168999284
ACH-000153,0.030894948638041538
ACH-000159,-0.2237351736211178
ACH-000160,-0.043923486994743466
ACH-000163,0.023150079165650508
ACH-000167,0.2220583773338544
ACH-000168,-0.07791773887211692
ACH-000169,0.04585866102484524
ACH-000178,-0.020466418426795804
ACH-000183,-0.21989742854175265
ACH-000188,-0.12319542078337488
ACH-000189,0.23260096260226384
ACH-000190,-0.16160237109096784
ACH-000198,-0.2037631702645344
ACH-000203,-0.4819673589026789
ACH-000204,-0.04565546178459323
ACH-000206,-0.2203354477377693
ACH-000207,0.011138879247913016
ACH-000208,-0.5327881286562381
ACH-000210,0.08692020533336219
ACH-000211,-0.1591610863626758
ACH-000215,-0.10614703549629484
ACH-000221,-0.16594033161373944
ACH-000222,-0.3191899854979318
ACH-000223,-0.09167739215158772
ACH-000226,-0.05929167838122094
ACH-000227,-0.14187037762998098
ACH-000228,-0.10073292696513984
ACH-000231,-0.13092118246271914
ACH-000232,-0.14431223179121214
ACH-000233,-0.2249216201806595
ACH-000234,-0.019770630849352218
ACH-000235,-0.12411940607859888
ACH-000237,-0.13532837222225716
ACH-000238,0.15927314329702402
ACH-000242,0.17872492213795313
ACH-000243,-0.06251420975482691
ACH-000244,0.016625502544442353
ACH-000246,-0.03647770099011866
ACH-000248,0.07312213125146418
ACH-000250,-0.052888385239713946
ACH-000251,0.0232785814393982
ACH-000252,-0.0707808555958946
ACH-000253,-0.1235662178546315
ACH-000255,0.10816349120119098
ACH-000256,0.0234359614338152
ACH-000257,-0.3006196045763575
ACH-000258,-0.0687958879388077
ACH-000259,-0.12458070602386305
ACH-000260,-0.13868249154119913
ACH-000261,-0.13584507476841265
ACH-000262,-0.2483796932797619
ACH-000263,0.4034562750922869
ACH-000264,-0.1092752832660366
ACH-000265,-0.15950116417754814
ACH-000266,-0.09887009476372403
ACH-000272,-0.11579772527006064
ACH-000274,-0.038581683969111616
ACH-000277,-0.14764685863462096
ACH-000278,-0.09093373121313336
ACH-000279,-0.1556932688848743
ACH-000280,-0.06907182258636063
ACH-000281,-0.2447629997069328
ACH-000288,-0.062020508493569784
ACH-000291,-0.18670994572102415
ACH-000293,-0.02056181456947834
ACH-000294,-0.1314609166548202
ACH-000295,0.12704917237081212
ACH-000296,-0.08235780430742541
ACH-000302,-0.1073950049626518
ACH-000304,0.19389623290040636
ACH-000307,-0.06815411223724864
ACH-000308,-0.03798310215214888
ACH-000310,-0.08377533526697953
ACH-000311,-0.09920235219028124
ACH-000312,-0.15328023964636195
ACH-000315,-0.22527324827885484
ACH-000316,-0.17892036421565108
ACH-000317,-0.0859284664509499
ACH-000318,-0.035328200265286394
ACH-000319,-0.17007366670678528
ACH-000320,-0.09081643641206567
ACH-000322,-0.14431443965654156
ACH-000323,-0.0749079989742144
ACH-000324,-0.13775952390082655
ACH-000329,-0.12180815923569105
ACH-000330,-0.1754034777664117
ACH-000331,-0.06453669316044447
ACH-000332,-0.17659046990827745
ACH-000334,0.02859859323287106
ACH-000335,-0.13443299620908414
ACH-000336,-0.2816533698419312
ACH-000337,0.040469998612521936
ACH-000338,0.4642266642835497
ACH-000339,-0.03701855407557305
ACH-000341,0.04194896635985455
ACH-000348,-0.2373555414350905
ACH-000350,-0.2978494448409848
ACH-000352,-0.1413396299071837
ACH-000356,-0.083839364503637
ACH-000361,-0.20091783543958056
ACH-000362,-0.17918037847944795
ACH-000363,-0.05484282292796762
ACH-000364,-0.06599832764358389
ACH-000365,-0.0876836145412968
ACH-000366,0.02235637435793925
ACH-000368,-0.08521784919323261
ACH-000374,-0.07246887828346764
ACH-000375,-0.08572194640648369
ACH-000376,-0.16202468878381934
ACH-000381,-0.033236250599281134
ACH-000383,-0.1139690696185051
ACH-000387,-0.1259714163272029
ACH-000389,-0.13246843209540446
ACH-000390,-0.08080644255182759
ACH-000393,-0.17795597850227535
ACH-000395,-0.010164984386435585
ACH-000396,-0.12891894869306228
ACH-000397,0.009136073049804173
ACH-000401,0.15509502076233694
ACH-000402,-0.053089843439943885
ACH-000403,-0.022451343099418944
ACH-000404,-0.06661022040870951
ACH-000406,-0.0457481887953299
ACH-000407,-0.08271529119910714
ACH-000408,0.05765389979182035
ACH-000410,-0.08316674317130472
ACH-000411,-0.04974932378014337
ACH-000414,-0.2844748555908789
ACH-000415,-0.04694658072250743
ACH-000416,-0.09433195905176664
ACH-000420,-0.2370124741158088
ACH-000421,-0.007662612548384491
ACH-000424,-0.2195457570278519
ACH-000425,-0.12840735444016224
ACH-000426,-0.10823593451682792
ACH-000427,-0.0009408405840331852
ACH-000433,-0.06294057687969938
ACH-000435,-0.16882698149514053
ACH-000436,-0.17788287863653765
ACH-000444,-0.14922250218929972
ACH-000445,-0.12032796100445856
ACH-000448,-0.08375168178157097
ACH-000450,0.02612026955182284
ACH-000452,-0.058676507394173225
ACH-000454,0.06151908409336605
ACH-000458,-0.2126088469741997
ACH-000459,-0.04627192978343635
ACH-000460,0.05293683782679744
ACH-000461,-0.16632553400308692
ACH-000463,-0.15602355708878818
ACH-000464,-0.04725168087853243
ACH-000466,-0.1228798730640236
ACH-000467,-0.045523743217353835
ACH-000468,0.0703138903737272
ACH-000469,-0.09734709696788753
ACH-000470,-0.1198341741663798
ACH-000471,-0.12772056066181645
ACH-000472,-0.196507377323603
ACH-000473,-0.1553154616996068
ACH-000475,-0.09619557856517516
ACH-000476,-0.10313647661133753
ACH-000477,-0.0698088960993259
ACH-000479,0.07877041299813216
ACH-000480,-0.19638575074659284
ACH-000481,-0.034762716176828856
ACH-000483,-0.1433867598086083
ACH-000484,-0.14665406940301245
ACH-000485,0.007018365579459038
ACH-000486,-0.11092654559570794
ACH-000487,-0.05978486308460209
ACH-000488,-0.07404522207550193
ACH-000490,-0.06887001172653204
ACH-000491,-0.14048566378680655
ACH-000495,-0.10556991553377533
ACH-000496,0.05087181740083995
ACH-000499,0.015846028824150503
ACH-000500,-0.4415343909200024
ACH-000502,-0.03302171129624632
ACH-000503,-0.13515665688233058
ACH-000505,0.034637634081067216
ACH-000507,0.003332476223996234
ACH-000510,-0.020649902744778303
ACH-000511,-0.19319759275769807
ACH-000512,-0.013655589039844969
ACH-000516,-0.13298357513500386
ACH-000517,-0.12529928114378855
ACH-000518,-0.14909563560180594
ACH-000520,-0.09233121087873644
