,URB1 (9875)
ACH-000319,-1.1822843547963668
ACH-000320,-1.0298606823326797
ACH-000322,-0.949565900401214
ACH-000323,-1.1119813494594109
ACH-000324,-1.2194884211918853
ACH-000329,-0.9727188986118724
ACH-000330,-1.1854814696374278
ACH-000331,-1.1491369301456291
ACH-000332,-1.126113860278288
ACH-000334,-0.8053781084503653
ACH-000335,-1.1426790311506452
ACH-000336,-1.1775683308494596
ACH-000337,-1.2072283221907472
ACH-000338,-1.2921152155836553
ACH-000339,-1.1280625696697228
ACH-000341,-1.0356421840906065
ACH-000348,-0.9505196963913679
ACH-000350,-0.990602533484364
ACH-000352,-1.1317916630336649
ACH-000356,-1.2897563390271096
ACH-000361,-0.9295398488358214
ACH-000362,-0.9701920208116164
ACH-000363,-1.1085469011776536
ACH-000364,-1.0644281633298915
ACH-000365,-1.0968813840598757
ACH-000366,-1.1104701830397086
ACH-000368,-1.1260185357117465
ACH-000374,-1.0728202515351395
ACH-000375,-1.1199648544950191
ACH-000376,-1.2264821262851742
ACH-000381,-1.1546789888521878
ACH-000383,-1.1660560196658698
ACH-000387,-1.0217889345379072
ACH-000389,-1.027519446555316
ACH-000390,-1.0950264087562869
ACH-000393,-0.9812256708843352
ACH-000395,-0.9355755263420744
ACH-000396,-1.1021774441864352
ACH-000397,-1.37929039676981
ACH-000401,-1.008257900732565
ACH-000402,-1.0947115886896968
ACH-000403,-1.082942111038795
ACH-000404,-1.1137138106160709
ACH-000406,-1.0053181984498412
ACH-000407,-1.1487850696874564
ACH-000408,-1.4358637878843274
ACH-000410,-1.0481125760107406
ACH-000411,-1.0957707225700208
ACH-000414,-1.0997373773343742
ACH-000415,-1.3741359946553569
ACH-000416,-1.1890602590373458
ACH-000420,-1.1840097237482319
ACH-000421,-1.1089892788401652
ACH-000424,-1.1002784593744372
ACH-000425,-1.0047395400297736
ACH-000426,-0.7569707566442435
ACH-000427,-0.9689718350119038
ACH-000433,-1.0892967962451492
ACH-000435,-1.4252815954591078
ACH-000436,-0.97055767465864
ACH-000444,-1.3274636034190728
ACH-000445,-1.1700651869329215
ACH-000448,-1.028483371490984
ACH-000450,-1.1084648429941928
ACH-000452,-1.310403020233634
ACH-000454,-1.1867167756291637
ACH-000458,-1.2566579779062326
ACH-000459,-0.9611444848569712
ACH-000460,-1.014068995286899
ACH-000461,-1.0459950597920955
ACH-000463,-1.2073622360440082
ACH-000464,-0.9234800007058036
ACH-000466,-0.97347711743032
ACH-000467,-1.1120188516241636
ACH-000468,-1.2992950323213868
ACH-000469,-1.0006463747562298
ACH-000470,-1.1815499526055244
ACH-000471,-1.3460750977703066
ACH-000472,-1.0187315473181895
ACH-000473,-0.9175004732519972
ACH-000475,-1.2279966791199537
ACH-000476,-0.9988140421252016
ACH-000477,-0.9090338787878566
ACH-000479,-1.0905391452165982
ACH-000480,-1.2726304475296424
ACH-000481,-1.1767449762005566
ACH-000483,-1.1980332596228909
ACH-000484,-0.8679018047477178
ACH-000485,-0.9439268210988012
ACH-000486,-1.0965729671538749
ACH-000487,-0.9962761272552598
ACH-000488,-1.0454382218931226
ACH-000490,-1.0966871486070284
ACH-000491,-1.2055260364301177
ACH-000495,-1.0806902732730586
ACH-000496,-1.105620714701543
ACH-000499,-1.2488579305389216
ACH-000500,-1.2849333672143763
ACH-000502,-1.0135684699923408
ACH-000503,-1.2395953534922672
ACH-000505,-1.1166429375887854
ACH-000507,-1.1401394136046967
ACH-000510,-0.7155326986414938
ACH-000511,-1.2569571048699253
ACH-000512,-1.008416716999497
ACH-000516,-1.0130327069589826
ACH-000517,-0.99259638274109
ACH-000518,-1.4619931505181432
ACH-000520,-1.044582024148738
ACH-000521,-1.260534947602455
ACH-000522,-1.2520476679369217
ACH-000524,-0.9004082927634665
ACH-000527,-1.0522903281228126
ACH-000528,-1.3287644166455426
ACH-000537,-1.2935487461301851
ACH-000541,-0.7895029253836593
ACH-000542,-1.0632875362359435
ACH-000544,-1.1419962033943265
ACH-000545,-1.1401751467702552
ACH-000547,-1.3995860578967407
ACH-000548,-1.1129281980761017
ACH-000549,-1.192577606359653
ACH-000550,-1.1230658661141846
ACH-000552,-1.2090083399964104
ACH-000556,-1.0673213754308546
ACH-000557,-0.8062043752651074
ACH-000569,-0.8181172315264262
ACH-000570,-1.5273784485768516
ACH-000571,-0.932914639159564
ACH-000573,-0.9692708546176398
ACH-000576,-1.0841436215929394
ACH-000579,-1.264498102531577
ACH-000580,-1.152326849748636
ACH-000584,-1.2825177347973702
ACH-000585,-1.0558826632546423
ACH-000588,-1.1837895855899099
ACH-000589,-1.1420338277981987
ACH-000591,-1.121895736021206
ACH-000593,-1.1130991784778936
ACH-000600,-1.1426903293406212
ACH-000601,-1.0091691623135726
ACH-000605,-1.2962942444150591
ACH-000606,-1.1112019446666312
ACH-000608,-0.7896903320475357
ACH-000614,-0.9586038156945986
ACH-000616,-1.1949844028107022
ACH-000618,-1.3953967924780537
ACH-000619,-1.284381500316898
ACH-000620,-1.2398386213402723
ACH-000621,-0.9077481817719204
ACH-000622,-1.0111138606511632
ACH-000623,-1.1287685092993345
ACH-000624,-1.1220398818694686
ACH-000627,-0.8350865693388685
ACH-000630,-1.1202479544491195
ACH-000631,-1.0303070769210465
ACH-000632,-1.2535519702894509
ACH-000633,-1.1622015676079365
ACH-000637,-1.2812182741954563
ACH-000638,-1.0557971984879395
ACH-000646,-0.9226175046876336
ACH-000647,-1.0408981329151192
ACH-000648,-0.9790785127683388
ACH-000649,-1.129715929268876
ACH-000651,-1.201656197699732
ACH-000652,-1.2643989520059449
ACH-000653,-0.8453346720805546
ACH-000657,-1.0701483616697092
ACH-000658,-1.045640177845962
ACH-000661,-0.9672716404180104
ACH-000662,-0.9363052530313051
ACH-000663,-1.0933527699988617
ACH-000665,-1.0538071006602756
ACH-000671,-1.2042535007463973
ACH-000672,-1.137249628844843
ACH-000673,-1.2272850766983825
ACH-000676,-1.1675015151897854
ACH-000677,-1.003463297399672
ACH-000681,-1.1593243579040335
ACH-000683,-1.32906368483953
ACH-000684,-1.4290556468112778
ACH-000688,-0.937433909229998
ACH-000693,-1.2746076103883828
ACH-000694,-1.336857438492305
ACH-000695,-1.0024270818244236
ACH-000696,-1.1698553313572733
ACH-000697,-1.2869580547132105
ACH-000699,-0.820228816641729
ACH-000701,-1.3208014264842538
ACH-000706,-1.2307726560606878
ACH-000711,-1.0016645795143522
ACH-000713,-1.160859355364272
ACH-000714,-1.0034486666482063
ACH-000718,-0.8903119190841065
ACH-000720,-1.1938992272055522
ACH-000721,-1.0709025068767168
ACH-000724,-1.0316957399802251
ACH-000725,-0.810654920796805
ACH-000732,-1.2038507029822327
ACH-000734,-1.3231962236611887
ACH-000735,-1.3279374554227967
ACH-000736,-1.1700344453550564
ACH-000738,-1.1766046142446849
ACH-000746,-0.8074264273291349
ACH-000747,-1.0808762523950397
ACH-000748,-1.2383572796707107
ACH-000753,-1.0450219910052685
ACH-000756,-0.8653900951026248
ACH-000757,-1.151742176308148
ACH-000758,-1.001652777899564
ACH-000760,-1.3182343582869558
ACH-000762,-1.2006053739330529
ACH-000763,-0.96536070898565
ACH-000764,-1.0671264125537578
ACH-000765,-0.9813995869553476
ACH-000766,-1.0259077975405522
ACH-000767,-1.0356773292394879
ACH-000768,-1.0403749725324758
ACH-000769,-1.0766940970327887
ACH-000770,-1.1082836907641564
ACH-000771,-1.187276951542242
ACH-000773,-0.9797893568065148
ACH-000776,-1.1072250538865864
ACH-000777,-1.2987903356728574
ACH-000778,-0.9403732485369484
ACH-000781,-1.1283389534981867
ACH-000782,-0.8844081708824625
ACH-000783,-0.9034664020098029
ACH-000784,-1.1424560936901147
ACH-000785,-0.8498949986746095
ACH-000787,-1.1716712367289972
ACH-000788,-1.1135100427515263
ACH-000791,-1.1032998288855766
ACH-000792,-1.0530339393379138
ACH-000794,-1.0081642910323552
ACH-000796,-1.0397916837869057
ACH-000798,-1.0814004407122113
ACH-000799,-1.0053636072623122
ACH-000800,-0.9536688425070357
ACH-000802,-1.4017522291510855
ACH-000804,-0.8918105564351234
ACH-000805,-1.1161737826184253
ACH-000809,-1.0750184222301942
ACH-000810,-1.126129049013978
ACH-000811,-1.019764742464708
ACH-000817,-1.0634188054504616
ACH-000819,-1.1766019000238053
ACH-000820,-0.9399132167009668
ACH-000821,-0.9366401557470391
ACH-000822,-0.9097221255100733
ACH-000823,-1.199479071787794
ACH-000824,-1.1576501787045943
ACH-000827,-1.2173489545170395
ACH-000829,-0.8380016564540459
ACH-000831,-1.0786728425465626
ACH-000832,-1.1142805326926772
ACH-000833,-0.9975856368727336
ACH-000834,-0.9894385642589496
ACH-000835,-1.2029935098238456
ACH-000836,-1.1286008825222158
ACH-000837,-1.2860401245705801
ACH-000838,-0.8686273758101447
ACH-000839,-1.199164813363374
ACH-000840,-0.9515983941285854
ACH-000841,-1.0493004436610658
ACH-000843,-1.2904782201214615
ACH-000846,-1.3786718410796075
ACH-000847,-1.2185102203535978
ACH-000848,-1.1011773789264416
ACH-000849,-1.0881123292747652
ACH-000851,-0.9633679157792906
ACH-000855,-1.1303834499009588
ACH-000856,-0.9716017625206346
ACH-000858,-1.1344914556238066
ACH-000859,-1.2763461950131665
ACH-000861,-0.9271635844853786
ACH-000862,-0.9966621761403006
ACH-000865,-1.3205613669728709
ACH-000866,-1.1449466068586045
ACH-000867,-1.0204506966025118
ACH-000869,-1.082173220179059
ACH-000872,-1.2074127574195992
ACH-000873,-1.0058459748145916
ACH-000876,-1.00274396021116
ACH-000878,-0.9728060880327132
ACH-000880,-1.1204767816569718
ACH-000881,-1.006833043912587
ACH-000882,-1.3488040758004418
ACH-000884,-1.1654273112047515
ACH-000885,-1.0426833525548158
ACH-000887,-1.0818832531530849
ACH-000889,-1.1089122439240604
ACH-000896,-1.2063112916321126
ACH-000898,-0.9582467249736372
ACH-000900,-0.9287291711451796
ACH-000901,-1.1762469599832657
ACH-000905,-1.0396005614381627
ACH-000906,-1.1738059962863852
ACH-000907,-1.2267998473482429
ACH-000910,-1.156267156920508
ACH-000911,-1.2113742506135097
ACH-000912,-1.0834225224780971
ACH-000913,-0.9749142165440348
ACH-000915,-1.064611942906596
ACH-000916,-1.087804611962654
ACH-000917,-1.1962109342037353
ACH-000920,-1.15399619395349
ACH-000921,-1.0237326157794309
ACH-000924,-1.1392415381424894
ACH-000926,-1.2179804214549053
ACH-000928,-0.9862537071315676
ACH-000929,-1.0837682816079879
ACH-000932,-0.85995807398468
ACH-000935,-1.0684257958421406
ACH-000936,-0.9693074039931848
ACH-000937,-1.0106407869705858
ACH-000938,-1.097029522210317
ACH-000939,-1.3017096039748923
ACH-000941,-0.8892437189533081
ACH-000943,-1.1571076808848897
ACH-000946,-1.028432797068909
ACH-000947,-1.2576023202003546
ACH-000948,-1.1752259664497755
ACH-000950,-1.2915576014754455
ACH-000953,-1.0445793665052918
ACH-000954,-1.0345864368674298
ACH-000957,-1.1787473002359468
ACH-000958,-1.1770417236266228
ACH-000960,-1.0086935112166702
ACH-000963,-1.2765695125132368
ACH-000968,-1.1547155282686623
ACH-000969,-1.1330152297210645
ACH-000972,-1.154799040028039
ACH-000973,-1.2487687132074676
ACH-000974,-1.0962244059608244
ACH-000978,-1.882092481395655
ACH-000984,-1.080536399160007
ACH-000986,-1.0992679900436473
ACH-000988,-1.146061649180639
ACH-000993,-1.2054798469780752
ACH-000994,-0.9888236101915676
ACH-000996,-0.9756930901605976
ACH-001001,-1.0579917384818924
ACH-001020,-0.9291123278586322
ACH-001028,-1.0974659146352077
ACH-001031,-1.0254467558799831
ACH-001038,-0.9721639959915116
ACH-001048,-1.140584894245574
ACH-001050,-1.1169865464582085
ACH-001053,-1.349509511649737
ACH-001054,-0.9967061481865986
ACH-001061,-1.336237349285292
ACH-001067,-0.9052135274765749
ACH-001075,-1.1661217729833349
ACH-001096,-1.1562059081223708
ACH-001111,-1.2237354325057164
ACH-001119,-0.9588361159389908
ACH-001128,-1.225495325890371
ACH-001134,-1.090527308541423
ACH-001151,-1.3622088268198265
ACH-001163,-1.040122352227727
ACH-001164,-1.2262728106834788
ACH-001183,-1.1141332171176628
ACH-001192,-1.1110503924172184
ACH-001193,-1.0548905706558092
ACH-001196,-1.0507135052707233
ACH-001197,-0.9915244270502146
ACH-001205,-0.9835217811897616
ACH-001211,-1.1294613581622193
ACH-001212,-1.082101819156353
ACH-001228,-1.1021058114742242
ACH-001232,-1.0878167185979262
ACH-001239,-1.0922609156262573
ACH-001270,-1.1012683855278909
ACH-001274,-1.0257431058897089
ACH-001275,-1.1930620818653557
ACH-001277,-1.1824403850851004
ACH-001278,-1.128518052029396
ACH-001280,-0.9717216442466176
ACH-001283,-0.960816965957082
ACH-001289,-1.064557501741788
ACH-001300,-1.044752942967015
ACH-001301,-1.2146094655874171
ACH-001302,-1.0730374979468649
ACH-001306,-1.127667702191199
ACH-001318,-1.1438162526313458
ACH-001322,-1.1033525796030497
ACH-001328,-1.0675366347468311
ACH-001332,-1.1354289409844052
ACH-001336,-1.0137995823186887
ACH-001346,-1.0717834343554844
ACH-001353,-1.204854661203432
ACH-001354,-1.0479895441227174
ACH-001367,-1.1695595839796862
ACH-001368,-1.0042413198326183
ACH-001374,-1.0499287968063076
ACH-001377,-1.0517136942067926
ACH-001380,-1.2044670218249358
ACH-001391,-0.8173160504728498
ACH-001408,-1.085686582204554
ACH-001430,-1.079323994702876
ACH-001431,-1.1214456366750851
ACH-001450,-0.8180297375654694
ACH-001496,-1.363372604381482
ACH-001500,-1.0024811027229503
ACH-001523,-1.182892700234322
ACH-001532,-1.0337930055200573
ACH-001550,-1.3605451562404522
ACH-001552,-0.9692508568826816
ACH-001554,-1.0956117519483446
ACH-001654,-0.962977008138992
ACH-001735,-1.076851802177461
ACH-001736,-1.01308863768139
ACH-001737,-1.1714211309265352
ACH-001740,-1.0010962371540724
ACH-001745,-1.0273410831583227
ACH-001765,-1.0501980444847427
