,EPHX3 (79852)
ACH-000004,-0.09477565346930927
ACH-000005,0.14904050092927626
ACH-000007,0.061913094545208165
ACH-000009,-0.011707367788500386
ACH-000011,-0.0936872788402087
ACH-000012,0.017882043935388225
ACH-000013,-0.2928857908475933
ACH-000014,0.09663802163552923
ACH-000015,-0.19284562785674286
ACH-000017,-0.19552228724892665
ACH-000018,-0.4976401872265435
ACH-000019,-0.18956735118171855
ACH-000021,-0.0355057342152735
ACH-000022,-0.08352755007446845
ACH-000025,-0.029759683115273636
ACH-000028,-0.1010685838325745
ACH-000030,-0.09911097508306538
ACH-000035,-0.1924321149364359
ACH-000036,0.016613492055423836
ACH-000037,0.04728773623198526
ACH-000039,-0.10837898144977266
ACH-000040,0.06207563388413211
ACH-000041,-0.0895961402156373
ACH-000042,-0.09765423099139572
ACH-000045,-0.08731184454922096
ACH-000047,0.0411419832637468
ACH-000052,0.14915363930482836
ACH-000053,-0.1335193870282676
ACH-000054,-0.19746903477753044
ACH-000055,-0.03315257688166053
ACH-000060,0.04163924242908791
ACH-000067,0.01943248736120217
ACH-000070,0.05013784382289477
ACH-000075,-0.12452789196590293
ACH-000078,-0.10358088450570016
ACH-000082,-0.053909033819768234
ACH-000085,-0.01976370301366298
ACH-000086,-0.08462916115034197
ACH-000087,0.047240619430221335
ACH-000092,-0.03629961489946212
ACH-000095,-0.08393653886626325
ACH-000097,7.721452686807826e-05
ACH-000098,-0.04498216709477304
ACH-000099,-0.0890542646731084
ACH-000108,-0.1669403472334286
ACH-000113,-0.04638912820730744
ACH-000116,-0.048800103078816714
ACH-000118,-0.14597948691736745
ACH-000120,-0.18916553407972372
ACH-000123,-0.14608204327414376
ACH-000127,-0.1750440942112808
ACH-000128,-0.16872080014857044
ACH-000132,-0.052944238505347
ACH-000133,0.008904646574058116
ACH-000137,0.022502549548549338
ACH-000138,-0.1235250813248164
ACH-000142,-0.0862837540621601
ACH-000143,-0.3041248522863057
ACH-000146,-0.09011315206555227
ACH-000148,-0.001268559225272503
ACH-000150,0.1110035167069083
ACH-000152,-0.01169908082003646
ACH-000153,-0.000832203770189332
ACH-000159,-0.17928179851704315
ACH-000160,-0.0620338840963403
ACH-000163,-0.07269723243692065
ACH-000167,-0.023883849081744284
ACH-000168,-0.08568055312443101
ACH-000169,0.06812706175030805
ACH-000178,-0.0006146992283981332
ACH-000183,-0.054580975037967945
ACH-000188,-0.20927575051428224
ACH-000189,-0.22901632288438825
ACH-000190,-0.04651996983124265
ACH-000198,-0.09913157299947033
ACH-000203,-0.5458969412166865
ACH-000204,-0.1668803722427481
ACH-000206,-0.1311523249322748
ACH-000207,0.10096196967089356
ACH-000208,-0.031991394581388416
ACH-000210,0.34157445369500744
ACH-000211,-0.0007174480770726418
ACH-000215,-0.0352431708275669
ACH-000221,-0.08212147185829173
ACH-000222,-0.10377929027710997
ACH-000223,-0.09566409133790732
ACH-000226,0.030144392461878788
ACH-000227,0.08126864716613037
ACH-000228,-0.08142604955107101
ACH-000231,-0.04777380662250967
ACH-000232,-0.03665147896287145
ACH-000233,-0.01626559709492765
ACH-000234,-0.15630802736750266
ACH-000235,-0.07144635410692231
ACH-000237,-0.031661449205917506
ACH-000238,-0.01775671105275229
ACH-000242,-0.09513725900529008
ACH-000243,-0.192088301495541
ACH-000244,0.245096307300516
ACH-000246,-0.04673590817453509
ACH-000248,-0.11263372272061722
ACH-000250,-0.13803873843167164
ACH-000251,-0.18058762293325628
ACH-000252,-0.09506475132683287
ACH-000253,-0.009838696974983454
ACH-000255,-0.11175605275726196
ACH-000256,0.019039102533903958
ACH-000257,0.07229869223268379
ACH-000258,-0.3134885028691287
ACH-000259,-0.0509820587113342
ACH-000260,-0.1694413215311364
ACH-000261,-0.1283587291225657
ACH-000262,0.02506690082051265
ACH-000263,-0.2877954678464314
ACH-000264,-0.04000201290687379
ACH-000265,0.0038574423297048064
ACH-000266,-0.08395789317647534
ACH-000272,-0.07797499967282973
ACH-000274,0.020129387745307616
ACH-000277,-0.07717955541542018
ACH-000278,-0.050358575960869005
ACH-000279,-0.06337928699223495
ACH-000280,0.010526923131439478
ACH-000281,-0.05501089957973921
ACH-000288,-0.04944319765475751
ACH-000291,-0.16974306476817172
ACH-000293,-0.025885171151837867
ACH-000294,0.024078785691146663
ACH-000295,0.18515093506826533
ACH-000296,0.022078536206123756
ACH-000302,-0.12909900064691232
ACH-000304,-0.2707248727741641
ACH-000307,-0.08488769482329138
ACH-000308,-0.1666313926082795
ACH-000310,-0.10030918760760167
ACH-000311,-0.04599298710764346
ACH-000312,-0.07832468868500002
ACH-000315,-0.044409387311268485
ACH-000316,0.04809196893101005
ACH-000317,-0.0876617335855666
ACH-000318,-0.10086630504734778
ACH-000319,-0.1953241248627447
ACH-000320,0.04735485026981735
ACH-000322,0.06921429320051456
ACH-000323,-0.03555422009659267
ACH-000324,-0.06930029847527315
ACH-000329,-0.1497857049063156
ACH-000330,0.02639937296162353
ACH-000331,-0.030884714775831733
ACH-000332,-0.0794188162726364
ACH-000334,0.18914102353026616
ACH-000335,-0.018712197229795127
ACH-000336,0.08504096410954066
ACH-000337,-0.2311861561374508
ACH-000338,0.2387334860360274
ACH-000339,-0.16778683189321247
ACH-000341,-0.16358143298309513
ACH-000348,-0.07088433437148822
ACH-000350,0.020569274764709124
ACH-000352,-0.04127403768803256
ACH-000356,-0.017412777248733944
ACH-000361,-0.09946781058595444
ACH-000362,-0.062249415073340225
ACH-000363,0.0033068945730201763
ACH-000364,-0.13435816579806428
ACH-000365,0.1453883910222911
ACH-000366,-0.1443450583969916
ACH-000368,-0.1117591830042754
ACH-000374,0.03590947475738871
ACH-000375,0.02277460153612357
ACH-000376,0.129943478180815
ACH-000381,0.013047143066730844
ACH-000383,-0.04938459559918959
ACH-000387,0.05165997946462074
ACH-000389,-0.29184857617472904
ACH-000390,-0.244916017960193
ACH-000393,-0.05318112103554072
ACH-000395,-0.3649573709826115
ACH-000396,0.14631540626595138
ACH-000397,-0.10741012190176437
ACH-000401,-0.04451447636650948
ACH-000402,-0.12763319579241747
ACH-000403,-0.05120996392316764
ACH-000404,0.16487233372192608
ACH-000406,-0.1636814000522808
ACH-000407,-0.05507484192185985
ACH-000408,-0.2705647889789809
ACH-000410,-0.0600516923379929
ACH-000411,-0.022296596462660613
ACH-000414,-0.06651842542828118
ACH-000415,-0.1409056127403022
ACH-000416,-0.08895580052598538
ACH-000420,0.136203372686241
ACH-000421,0.020233734838211444
ACH-000424,0.018878751915453545
ACH-000425,-0.013386108669007458
ACH-000426,0.008342048019709749
ACH-000427,-0.1189285069664764
ACH-000433,0.0994426245397034
ACH-000435,-0.10980243572522183
ACH-000436,-0.0698941481426821
ACH-000444,-0.10229431139195906
ACH-000445,-0.12277258260840355
ACH-000448,0.060240294965677676
ACH-000450,-0.1889389135956352
ACH-000452,-0.16188216344531778
ACH-000454,-0.3434499584573033
ACH-000458,-0.059490771537765864
ACH-000459,-0.044637656092587866
ACH-000460,-0.05989991743497796
ACH-000461,-0.15643464155324655
ACH-000463,-0.10379403314011856
ACH-000464,-0.10240735569476313
ACH-000466,-0.15657578945075318
ACH-000467,0.020260078925268456
ACH-000468,-0.07536375340032839
ACH-000469,0.014186218741236453
ACH-000470,0.029004245314782143
ACH-000471,-0.04904167558920067
ACH-000472,-0.0996703601512359
ACH-000473,-0.1798474880078736
ACH-000475,-0.04245701230380665
ACH-000476,-0.03905440159650996
ACH-000477,0.08777506884776763
ACH-000479,0.3202107267568031
ACH-000480,-0.11170775361197327
ACH-000481,-0.033042278049355785
ACH-000483,-0.06137380049187944
ACH-000484,0.08333512658387904
ACH-000485,-0.12623269597407374
ACH-000486,-0.1182035800190003
ACH-000487,0.03948914373228349
ACH-000488,-0.0842654273483921
ACH-000490,0.07885181175979858
ACH-000491,-0.09782565114353907
ACH-000495,0.08059861954676628
ACH-000496,0.039107096014307015
ACH-000499,-0.06219223935896176
ACH-000500,0.07918160904545381
ACH-000502,-0.14484782793314235
ACH-000503,-0.14794813341305085
ACH-000505,-0.12683777983476605
ACH-000507,-0.22514827435502155
ACH-000510,-0.05845803659421533
ACH-000511,-0.05130367927560636
ACH-000512,0.08058197454045847
ACH-000516,-0.01491321211895768
ACH-000517,-0.09688876469345276
ACH-000518,-0.02412591180966971
ACH-000520,-0.019730058926856038
ACH-000521,0.04585211668926008
ACH-000522,-0.2051230047294348
ACH-000524,-0.0470625387192218
ACH-000527,-0.08140608764341369
ACH-000528,-0.02657648879255302
ACH-000537,0.012990085832456076
ACH-000541,0.013176896028514656
ACH-000542,-0.07163026782123083
ACH-000544,0.03303633697577611
ACH-000545,-0.09139591671080853
ACH-000547,-0.3258109349646182
ACH-000548,-0.006640989695476257
ACH-000549,-0.14237076049282282
ACH-000550,-0.006018007659024276
ACH-000552,-0.08310109220209559
ACH-000556,-0.16900958086053566
ACH-000557,-0.05928875406473363
ACH-000569,-0.10728974360172333
ACH-000570,0.0570494231821691
ACH-000571,-0.06673834497372047
ACH-000573,-0.10839543148471427
ACH-000576,-0.11641402925171765
ACH-000579,-0.022492032063621752
ACH-000580,-0.07084534809193106
ACH-000584,-0.22121588790326985
ACH-000585,-0.05182893352968595
ACH-000588,-0.09022954305470614
ACH-000589,-0.08209070440441654
ACH-000591,0.004671552709750865
ACH-000593,-0.0381790816672498
ACH-000600,0.09426696034603134
ACH-000601,-0.06350060961126902
ACH-000605,-0.13678095092086168
ACH-000606,-0.04536279003387414
ACH-000608,-0.08949516081997852
ACH-000614,0.16253569400954454
ACH-000616,-0.014136120454723991
ACH-000618,-0.16922852234974478
ACH-000619,-0.12090271610926805
ACH-000620,-0.14766627491200415
ACH-000621,-0.03305178754156892
ACH-000622,-0.08249223776833857
ACH-000623,-0.04872529258250048
ACH-000624,-0.09109536111180247
ACH-000627,-0.057037033495117996
ACH-000630,-0.1332941147293045
ACH-000631,-0.4927370185149189
ACH-000632,-0.07802471220232103
ACH-000633,-0.021540110933087064
ACH-000637,-0.2414359752576533
ACH-000638,-0.0761502411052653
ACH-000646,-0.12339371528341855
ACH-000647,-0.09816613368705072
ACH-000648,-0.107565274963461
ACH-000649,-0.03989694856495603
ACH-000651,-0.04398947366478708
ACH-000652,-0.2915776388627905
ACH-000653,0.0986629282122543
ACH-000657,-0.09939048737188004
ACH-000658,-0.006330338430451861
ACH-000661,-0.04461435802362233
ACH-000662,0.03827177907842076
ACH-000663,-0.1446258330714447
ACH-000665,-0.17757896753283928
ACH-000671,-0.13648732386929385
ACH-000672,0.2424288305698849
ACH-000673,-0.0968125601512446
ACH-000676,-0.15223801364066292
ACH-000677,-0.045480451889340835
ACH-000681,-0.011824203373634623
ACH-000683,-0.20180418336515776
ACH-000684,-0.026860801441372484
ACH-000688,0.09900789017936017
ACH-000693,-0.09027714323756017
ACH-000694,-0.02721795296096442
ACH-000695,-0.11648585213718675
ACH-000696,-0.0017009124936741516
ACH-000697,0.1855954170598606
ACH-000699,-0.04242136095989152
ACH-000701,-0.10447095869919518
ACH-000706,-0.09651394535005683
ACH-000711,-0.07899987912741815
ACH-000713,-0.14724347613110927
ACH-000714,-0.058892876480246985
ACH-000718,-0.040562520723446016
ACH-000720,-0.11736619430098752
ACH-000721,-0.06168287919212233
ACH-000724,-0.0720750583628567
ACH-000725,-0.20272825061967886
ACH-000732,0.052657528416336
ACH-000734,-0.18787408980720127
ACH-000735,0.002779489014743687
ACH-000736,0.045449367272269926
ACH-000738,-0.13701143276045724
ACH-000746,-0.1395193431420525
ACH-000747,-0.007134464160346881
ACH-000748,-0.0869966812847372
ACH-000753,-0.020876335493669008
ACH-000756,-0.16781087458487812
ACH-000757,-0.12056831548135308
ACH-000758,-0.19297672064485594
ACH-000760,-0.05009036524580245
ACH-000762,-0.14018854316677362
ACH-000763,0.2496785263332298
ACH-000764,-0.30758629786641595
ACH-000765,-0.06610796655573925
ACH-000766,0.029385692400267317
ACH-000767,0.007863140463830081
ACH-000768,-0.1562553922597152
ACH-000769,0.03123037996103668
ACH-000770,-0.09843205853419958
ACH-000771,-0.15672452330528927
ACH-000773,0.08041241621228315
ACH-000776,-0.2316137892480399
ACH-000777,-0.12274766243885207
ACH-000778,-0.03896884275041038
ACH-000781,-0.05438898760686222
ACH-000782,0.021844742982699283
ACH-000783,-0.050937390782737235
ACH-000784,-0.07938957425514112
ACH-000785,-0.09418980159663576
ACH-000787,0.035161639936949624
ACH-000788,0.01848774076918457
ACH-000791,-0.026282066696860285
ACH-000792,-0.08716653638135029
ACH-000794,0.08533525559150072
