,MYL7 (58498)
ACH-000004,-0.1446325009909378
ACH-000005,0.03396539564685153
ACH-000007,-0.15553814133994115
ACH-000009,-0.1905226678904015
ACH-000011,-0.2844262889297863
ACH-000012,-0.3046469096906149
ACH-000013,-0.0988565735409103
ACH-000014,-0.06805424501143861
ACH-000015,-0.13337625321551333
ACH-000017,-0.18384295582861404
ACH-000018,-0.2704099998396759
ACH-000019,-0.21893084965463155
ACH-000021,-0.07694542233289417
ACH-000022,-0.13144843124411204
ACH-000025,-0.26518218649936864
ACH-000028,0.050745535175863
ACH-000030,-0.136617341524277
ACH-000035,-0.22418580593759355
ACH-000036,-0.2013164667288564
ACH-000037,-0.18862815310522207
ACH-000039,-0.08665715014353689
ACH-000040,-0.09572522032571487
ACH-000041,-0.21174119270005806
ACH-000042,-0.26039794722043064
ACH-000045,-0.15835602606544774
ACH-000047,-0.15863474089579616
ACH-000052,-0.24708398589591585
ACH-000053,-0.17689440349620889
ACH-000054,-0.15057213494783478
ACH-000055,-0.18947079968428893
ACH-000060,-0.2357619918832541
ACH-000067,-0.06770491778758497
ACH-000070,-0.0018194192039952602
ACH-000075,-0.08087475687807777
ACH-000078,-0.18009463187176478
ACH-000082,-0.1446188580659274
ACH-000085,-0.19080633689805815
ACH-000086,-0.01951450110768391
ACH-000087,-0.22475660780283566
ACH-000092,-0.08522158849057437
ACH-000095,-0.07252435236131659
ACH-000097,-0.18433591641144534
ACH-000098,-0.08600987429282639
ACH-000099,-0.2214015766324248
ACH-000108,-0.1847969429430636
ACH-000113,-0.12796031416571296
ACH-000116,-0.15051347010225366
ACH-000118,-0.01204872207015716
ACH-000120,0.008572770538421341
ACH-000123,-0.05822143373475865
ACH-000127,-0.1281727781322323
ACH-000128,-0.1948610886041064
ACH-000132,0.20780051102153144
ACH-000133,-0.02156637763006229
ACH-000137,-0.11004199834567326
ACH-000138,-0.08072420107897194
ACH-000142,-0.3785107299423433
ACH-000143,-0.25108177839347257
ACH-000146,-0.20446711942163012
ACH-000148,-0.0143053908220752
ACH-000150,-0.09822195550675704
ACH-000152,-0.044201003506387115
ACH-000153,-0.3196644417237683
ACH-000159,-0.1538621343273112
ACH-000160,-0.10113172602938136
ACH-000163,-0.15554095543689356
ACH-000167,0.16584965108317906
ACH-000168,-0.30035530917265485
ACH-000169,-0.2900490538121004
ACH-000178,-0.08421913658113013
ACH-000183,-0.23732614844496155
ACH-000188,-0.171018089636696
ACH-000189,-0.4942436810319762
ACH-000190,-0.19912520297501066
ACH-000198,-0.034752967306832576
ACH-000203,-0.15717896770555587
ACH-000204,-0.12806139069297326
ACH-000206,-0.2457872305750459
ACH-000207,-0.18355121908503652
ACH-000208,-0.032530725264335245
ACH-000210,0.02952695024034018
ACH-000211,-0.03418127260295891
ACH-000215,-0.15264350957025946
ACH-000221,-0.2668662820187816
ACH-000222,-0.1397847897280635
ACH-000223,-0.05692353003548688
ACH-000226,-0.049717640094397865
ACH-000227,-0.1812399632205242
ACH-000228,-0.2847983984635251
ACH-000231,-0.1340495925112421
ACH-000232,-0.12152906310286984
ACH-000233,-0.19052042747960046
ACH-000234,-0.1672085162539802
ACH-000235,-0.17029529654555606
ACH-000237,-0.14917941679214247
ACH-000238,-0.2381633011052953
ACH-000242,-0.12687748787255004
ACH-000243,-0.2552735869289289
ACH-000244,-0.21140678743968488
ACH-000246,-0.2270060123170957
ACH-000248,-0.06819642031552099
ACH-000250,-0.1882676097540155
ACH-000251,-0.33000057804291805
ACH-000252,-0.3019205450107458
ACH-000253,-0.1349735244482501
ACH-000255,-0.2375430889798853
ACH-000256,-0.17063168361226905
ACH-000257,-0.10416260413945133
ACH-000258,0.006826977354925778
ACH-000259,-0.18430027237816848
ACH-000260,-0.145912892304332
ACH-000261,-0.1678367224931616
ACH-000262,-0.1402101882087489
ACH-000263,-0.2518579583163233
ACH-000264,-0.2351598509165233
ACH-000265,-0.08034110901052438
ACH-000266,-0.1780912928126885
ACH-000272,-0.15050653125190785
ACH-000274,-0.09283484633643532
ACH-000277,-0.16070029322565987
ACH-000278,-0.20517120347265552
ACH-000279,-0.10689210451325057
ACH-000280,-0.22418377390080785
ACH-000281,-0.18938076695806716
ACH-000288,-0.16339976279352872
ACH-000291,-0.16323425801032596
ACH-000293,-0.2414174596163712
ACH-000294,-0.1726359345437158
ACH-000295,-0.06518015334177699
ACH-000296,-0.035677881405891385
ACH-000302,-0.13248050520380164
ACH-000304,-0.0266593416554358
ACH-000307,-0.30801723462712033
ACH-000308,-0.25024803784093064
ACH-000310,-0.2214921053611312
ACH-000311,-0.09994237142980728
ACH-000312,-0.22238963267970235
ACH-000315,-0.02969697133345615
ACH-000316,-0.07955642380134004
ACH-000317,0.12495143401436078
ACH-000318,-0.08124125340709296
ACH-000319,-0.17193656821924475
ACH-000320,-0.0726694756333489
ACH-000322,-0.1161130280074071
ACH-000323,-0.20188110165466094
ACH-000324,-0.16091139871155288
ACH-000329,-0.11865264516696247
ACH-000330,-0.1158659721290121
ACH-000331,-0.11011788586523248
ACH-000332,-0.14620200879079653
ACH-000334,-0.1665745181051764
ACH-000335,0.1729928263380421
ACH-000336,-0.24802795760896704
ACH-000337,-0.3854657011007784
ACH-000338,-0.15984133008093168
ACH-000339,-0.13029463468175034
ACH-000341,-0.25613372107246946
ACH-000348,-0.017901758473571595
ACH-000350,-0.2982590238142387
ACH-000352,-0.09253528979820673
ACH-000356,-0.19869858933721005
ACH-000361,0.03877016087406199
ACH-000362,-0.06408245433222942
ACH-000363,-0.15512692314441412
ACH-000364,-0.10810291724084402
ACH-000365,-0.26825761032636514
ACH-000366,-0.07837349193354634
ACH-000368,-0.10816201565058976
ACH-000374,-0.12914131813148486
ACH-000375,-0.20914938949149206
ACH-000376,-0.12985903130344
ACH-000381,-0.2057591667424436
ACH-000383,-0.09959300726911167
ACH-000387,-0.006461538853772983
ACH-000389,-0.2180064617253033
ACH-000390,-0.1603030773017697
