,PTOV1 (53635)
ACH-000244,-0.1689075028161444
ACH-000246,-0.1197040773075194
ACH-000248,-0.12055910954955107
ACH-000250,-0.17887871853223886
ACH-000251,-0.12520647154966358
ACH-000252,-0.27107772396913393
ACH-000253,-0.26023117244750943
ACH-000255,-0.3335044528455485
ACH-000256,-0.2519621909055955
ACH-000257,0.004486829950945585
ACH-000258,-0.04774725936772044
ACH-000259,-0.2317093083426979
ACH-000260,-0.3231935894598865
ACH-000261,-0.2346112800074117
ACH-000262,-0.49413471669301295
ACH-000263,-0.1387676333413612
ACH-000264,-0.17286141548474107
ACH-000265,-0.19867294721817394
ACH-000266,-0.20858762613656484
ACH-000272,-0.15375221249753918
ACH-000274,-0.1929133785938541
ACH-000277,-0.2635135112587909
ACH-000278,-0.09143327598103514
ACH-000279,-0.15815400127775173
ACH-000280,-0.21368163105351973
ACH-000281,-0.07791415406054025
ACH-000288,-0.1031070886465538
ACH-000291,-0.284913004566847
ACH-000293,-0.2880219760721867
ACH-000294,-0.32764999675173706
ACH-000295,-0.1491827294882103
ACH-000296,-0.21526255656611307
ACH-000302,-0.33042408575990234
ACH-000304,-0.10048278976855213
ACH-000307,-0.025327565255623564
ACH-000308,-0.25825027764247993
ACH-000310,-0.3042900078268964
ACH-000311,-0.2090459737128643
ACH-000312,-0.16023277144017348
ACH-000315,-0.33099446583223063
ACH-000316,-0.0024698587796803235
ACH-000317,-0.16056928119776198
ACH-000318,-0.3374616953631118
ACH-000319,-0.3011810904861361
ACH-000320,-0.1064065427703818
ACH-000322,-0.1041166806409166
ACH-000323,-0.22461937609942975
ACH-000324,-0.26225972338458164
ACH-000329,-0.21435620132536068
ACH-000330,-0.2759071366200796
ACH-000331,-0.19523453817313272
ACH-000332,-0.15290423802251804
ACH-000334,-0.03150727728481252
ACH-000335,-0.3447940780435357
ACH-000336,-0.3266829627150395
ACH-000337,-0.19870684491220586
ACH-000338,-0.5123926570374001
ACH-000339,-0.2738314741529112
ACH-000341,-0.4288588464447274
ACH-000348,-0.17986216332722302
ACH-000350,-0.2961952466892067
ACH-000352,-0.30991688168913223
ACH-000356,-0.3670734693576174
ACH-000361,-0.4104616878453747
ACH-000362,-0.3387652027370326
ACH-000363,-0.20795933908869596
ACH-000364,-0.2137882678153938
ACH-000365,-0.10215901962778952
ACH-000366,-0.2239991230130962
ACH-000368,-0.16728283296829116
ACH-000374,-0.12587726915624364
ACH-000375,-0.15123627307569446
ACH-000376,-0.2198075508475136
ACH-000381,-0.21758679231506967
ACH-000383,-0.22174378273153306
ACH-000387,-0.17970559561357602
ACH-000389,-0.4952375661111209
ACH-000390,-0.114595096347638
ACH-000393,-0.2950057434285389
ACH-000395,-0.3711149397041558
ACH-000396,0.034802444544223834
ACH-000397,-0.14261175782259986
ACH-000401,-0.4543300642394154
ACH-000402,-0.3305702739584869
ACH-000403,-0.19132024727342786
ACH-000404,-0.2002720523364632
ACH-000406,-0.24508467417783686
ACH-000407,-0.2691792787392571
ACH-000408,-0.22498720811990994
ACH-000410,-0.4117541299726992
ACH-000411,-0.1730514266872284
ACH-000414,-0.2967811246731727
ACH-000415,-0.15849134226016354
ACH-000416,-0.12355974978384872
ACH-000420,-0.2765613391883657
ACH-000421,-0.1240672890703298
ACH-000424,-0.11488269693164305
ACH-000425,-0.1206715477771618
ACH-000426,-0.20706172295991396
ACH-000427,-0.2016039573766892
ACH-000433,-0.26882295638890114
ACH-000435,0.1816259760785919
ACH-000436,-0.18552358161594906
ACH-000444,-0.22780427268487616
ACH-000445,-0.06606333435725698
ACH-000448,-0.1895889603585948
ACH-000450,-0.007781975706461183
ACH-000452,-0.1879274127932917
ACH-000454,-0.08950393010483593
ACH-000458,-0.15488743163191032
ACH-000459,-0.3639808038566737
ACH-000460,-0.29739273299411123
ACH-000461,-0.08207344793947485
ACH-000463,-0.140925962677784
ACH-000464,-0.3583098635734409
ACH-000466,-0.20084499224833055
ACH-000467,-0.26248433218079203
ACH-000468,-0.3402011245196902
ACH-000469,-0.15366345421491642
ACH-000470,-0.3082279345399153
ACH-000471,-0.03803268182283987
ACH-000472,-0.24972172603328005
ACH-000473,-0.11525416770159178
ACH-000475,-0.26261637604550103
ACH-000476,-0.3729019534695853
ACH-000477,-0.3128102480823279
ACH-000479,0.20545815552427246
ACH-000480,-0.2175646546330542
ACH-000481,-0.2453508108947901
ACH-000483,-0.16964413407481915
ACH-000484,-0.45473344500062607
ACH-000485,-0.3911533509241635
ACH-000486,-0.2345344444563385
ACH-000487,-0.14548466078670544
ACH-000488,-0.19858410333418766
ACH-000490,-0.2874836312397233
ACH-000491,-0.06961959185062523
ACH-000495,-0.24673965152520605
ACH-000496,-0.053330566298352255
ACH-000499,-0.3614509731138121
ACH-000500,0.0014291367733403892
ACH-000502,-0.2155979830202391
ACH-000503,0.02115161382779299
ACH-000505,-0.13082448923034576
ACH-000507,-0.21559289133017304
ACH-000510,-0.23462963536985015
ACH-000511,-0.2443015673139722
ACH-000512,-0.1854057357348472
ACH-000516,-0.27044576681080795
ACH-000517,-0.2783882969011945
ACH-000518,-0.1538110789186156
ACH-000520,-0.18278195693523092
ACH-000521,-0.1931591684044984
ACH-000522,-0.0817113399699008
ACH-000524,-0.24309347088520025
ACH-000527,-0.20580452550104125
ACH-000528,-0.23177525987605904
ACH-000537,-0.0507851632877008
ACH-000541,-0.4310312438937817
ACH-000542,-0.1577935438112298
ACH-000544,-0.13319176401266636
ACH-000545,-0.13888766844539538
ACH-000547,-0.04641204914164904
ACH-000548,-0.33920667594889026
ACH-000549,-0.3643383575897093
ACH-000550,-0.1438860468021704
ACH-000552,-0.3043579723618294
ACH-000556,-0.3009763808056966
ACH-000557,-0.1685052170496737
ACH-000569,-0.3419761709439389
ACH-000570,-0.18931828596559588
ACH-000571,-0.2715734903477165
ACH-000573,-0.2747828024349416
ACH-000576,-0.15421167076662062
ACH-000579,-0.029867474454763406
ACH-000580,-0.23251224496599984
ACH-000584,-0.1905966985064913
ACH-000585,-0.26119559423777056
ACH-000588,-0.12929387764329228
ACH-000589,-0.13615633751496795
ACH-000591,-0.0634563478259346
ACH-000593,-0.16501086491300676
ACH-000600,-0.3192989973067905
ACH-000601,-0.12902970425364127
ACH-000605,-0.12754433936106693
ACH-000606,-0.07849274663756868
ACH-000608,-0.2475465222798655
ACH-000614,-0.14591453366683665
ACH-000616,-0.31301204866502724
ACH-000618,-0.24000820779408005
ACH-000619,-0.04140741490570826
ACH-000620,-0.33315039622833675
ACH-000621,-0.2867608596183024
ACH-000622,-0.04857001861373875
ACH-000623,-0.13952564726158645
ACH-000624,-0.33980522116742296
ACH-000627,-0.27194204375252823
ACH-000630,-0.14235562982322902
ACH-000631,-0.05956380928874778
ACH-000632,-0.11770163348030925
ACH-000633,-0.1586042726353508
ACH-000637,-0.30177532117363515
ACH-000638,-0.14375374946875955
ACH-000646,-0.0945576706160859
ACH-000647,-0.10971031195090257
ACH-000648,-0.0849440042564661
ACH-000649,-0.2212676504970526
ACH-000651,-0.1084689079663019
ACH-000652,-0.09378569881363524
ACH-000653,-0.22140047110660305
ACH-000657,-0.18137112353369828
ACH-000658,-0.21492373034495568
ACH-000661,-0.25973244470473905
ACH-000662,-0.6064383317655699
ACH-000663,-0.4336165964702234
ACH-000665,-0.2229263185627656
ACH-000671,-0.0036365053816522336
ACH-000672,0.17795924473760208
ACH-000673,-0.18513367567951644
ACH-000676,-0.1662787339297095
ACH-000677,-0.22183231563505154
ACH-000681,-0.2550843422921894
ACH-000683,-0.12725116966341574
ACH-000684,0.07118472277954227
ACH-000688,-0.2421792844207191
ACH-000693,-0.20490705886088398
ACH-000694,-0.20001000001676106
ACH-000695,-0.4043877827930688
ACH-000696,-0.1532146065652871
ACH-000697,-0.023274449901678342
ACH-000699,-0.2812814257872984
ACH-000701,-0.4373575380876886
ACH-000706,-0.15573999677876152
ACH-000711,-0.2209036184646956
ACH-000713,-0.14480478815389905
ACH-000714,-0.10150232103242944
ACH-000718,-0.18572376307279811
ACH-000720,-0.20842252343894627
ACH-000721,-0.0752813585545776
ACH-000724,0.017000136674358873
ACH-000725,-0.35886476419002866
ACH-000732,-0.09301978861876978
ACH-000734,-0.30433570842723234
ACH-000735,-0.3082989866696399
ACH-000736,-0.276803446119217
ACH-000738,-0.2657808075781588
ACH-000746,-0.054367515776492716
ACH-000747,-0.08618518096232378
ACH-000748,-0.18013061842112055
ACH-000753,-0.13574099105337414
ACH-000756,-0.33731732796576724
ACH-000757,-0.2721607000092374
ACH-000758,-0.20119115887698708
ACH-000760,-0.17768271860253765
ACH-000762,-0.17741950399211046
ACH-000763,-0.29555219269063515
ACH-000764,-0.14265689148529154
ACH-000765,-0.3282663547188536
ACH-000766,-0.2259438392221545
ACH-000767,-0.26398118809285176
ACH-000768,-0.3324067579600249
ACH-000769,-0.0696278287935792
ACH-000770,-0.20634920897129275
ACH-000771,-0.19219031501803024
ACH-000773,-0.2415724539588718
ACH-000776,-0.2716966234715811
ACH-000777,-0.12489148227545745
ACH-000778,-0.3024667529963583
ACH-000781,-0.029304557608432025
ACH-000782,-0.2227464391223788
ACH-000783,-0.3099393977073601
ACH-000784,-0.22387740537922401
ACH-000785,-0.27001565228757995
ACH-000787,-0.21826464181360786
ACH-000788,-0.16923031802280758
ACH-000791,-0.29720959035884525
ACH-000792,-0.2803476333204367
ACH-000794,-0.07274446504996948
ACH-000796,-0.21464832828107566
ACH-000798,-0.29994085644152296
ACH-000799,-0.16705679715389507
ACH-000800,-0.15307721870094798
ACH-000802,-0.05018137787488208
ACH-000804,-0.2542690867591766
ACH-000805,-0.27379245190612217
ACH-000809,-0.1982998955997536
ACH-000810,-0.1005825336072522
ACH-000811,-0.14188374779096682
ACH-000817,-0.059343596475068525
ACH-000819,-0.3645428269633386
ACH-000820,-0.17763211803440246
ACH-000821,-0.2606680760698692
ACH-000822,-0.3289864392839393
ACH-000823,-0.13472416556670722
ACH-000824,-0.35790287466069554
ACH-000827,-0.3236768030117657
ACH-000829,-0.2561506174267278
ACH-000831,-0.24703897364035154
ACH-000832,-0.05611923848904511
ACH-000833,-0.4504883029424815
ACH-000834,-0.20041734614869394
ACH-000835,-0.21879927407872413
ACH-000836,-0.21988776084241307
ACH-000837,-0.3163852592754729
ACH-000838,-0.06487158052030131
ACH-000839,-0.18201114222943052
ACH-000840,0.04996129282912085
ACH-000841,-0.1002477072315178
ACH-000843,-0.1344439248593544
ACH-000846,-0.17965153747920745
ACH-000847,-0.07327544511421448
ACH-000848,-0.226102792508496
ACH-000849,-0.2910682841353159
ACH-000851,-0.09357589052449353
ACH-000855,-0.37126818554260604
ACH-000856,-0.16872798016806365
ACH-000858,-0.246321117745072
ACH-000859,-0.06489939052515177
ACH-000861,-0.19985694810775373
ACH-000862,-0.2844081893717711
ACH-000865,-0.2529644020153968
ACH-000866,-0.2570080077182077
ACH-000867,-0.11605688955330755
ACH-000869,-0.19550609215755613
ACH-000872,-0.268147450585341
ACH-000873,-0.21515904076663156
ACH-000876,-0.10653494985170373
ACH-000878,-0.2648695848610048
ACH-000880,-0.2535446256496275
ACH-000881,-0.26436191201913073
ACH-000882,-0.1295249322415653
ACH-000884,-0.15490882589336946
ACH-000885,-0.2409201142825683
ACH-000887,-0.2662092430344014
ACH-000889,-0.1699852290160182
ACH-000896,-0.20440813819321185
ACH-000898,-0.4077597457083853
ACH-000900,-0.2082187572498434
ACH-000901,-0.2740751406747628
ACH-000905,-0.13672368824013706
ACH-000906,-0.23372621701984256
ACH-000907,-0.22262103683083065
ACH-000910,-0.08550475746733383
ACH-000911,-0.3094274699613364
ACH-000912,-0.11048978255768246
ACH-000913,-0.0982661236245904
ACH-000915,-0.1888313308729193
ACH-000916,-0.0808629043164396
ACH-000917,-0.36519296365018605
ACH-000920,-0.12572305479903678
ACH-000921,-0.14831372610941884
ACH-000924,-0.07228627168383481
ACH-000926,-0.14941443916469166
ACH-000928,-0.4259196777674752
ACH-000929,-0.10441783457448137
ACH-000932,-0.012719213623224831
ACH-000935,-0.308516709091339
ACH-000936,-0.3449234350907143
ACH-000937,-0.1964660023829252
ACH-000938,-0.009372439324907816
ACH-000939,-0.18159532675613585
ACH-000941,-0.27499924384921226
ACH-000943,-0.15596301725806425
ACH-000946,-0.2310589186508
ACH-000947,-0.060768223148098766
ACH-000948,-0.21011442919512635
ACH-000950,-0.19860107639667327
ACH-000953,-0.2631616107751704
ACH-000954,-0.35942696297127025
ACH-000957,-0.209571749407614
ACH-000958,-0.2557697420863105
ACH-000960,-0.11313486004304073
ACH-000963,-0.4025202054820523
ACH-000968,-0.3325011107363716
ACH-000969,-0.2668068159980024
ACH-000972,-0.3102877183840225
ACH-000973,-0.18997370810318376
ACH-000974,-0.26164208497610403
ACH-000978,-0.6819372658110582
ACH-000984,-0.2685494904463944
ACH-000986,-0.14674084289353298
ACH-000988,-0.26288703495774
ACH-000993,-0.3057679290449261
ACH-000994,-0.40969762770819107
ACH-000996,-0.3504493957350417
ACH-001001,-0.2414999390814773
ACH-001020,-0.04406588450231464
ACH-001028,-0.1587171733078523
ACH-001031,-0.3608442162432279
ACH-001038,-0.2876264983890573
ACH-001048,-0.2629508595466889
ACH-001050,-0.2847811931062551
ACH-001053,-0.2611493006915423
ACH-001054,-0.08309068582217373
ACH-001061,-0.2538454637607318
ACH-001067,-0.3429610967717075
ACH-001075,-0.023468864665194995
ACH-001096,-0.18487552930974752
ACH-001111,-0.16801963151003235
ACH-001119,-0.2436232721098104
ACH-001128,-0.4949022115311119
ACH-001134,-0.3229856695719292
ACH-001151,-0.2141777935950976
ACH-001163,-0.19826341943242187
ACH-001164,-0.3351217142101727
ACH-001183,-0.20165175062399726
ACH-001192,-0.13038917059447372
ACH-001193,0.07076649351537405
ACH-001196,-0.28749312897566953
ACH-001197,-0.0718809765105199
ACH-001205,-0.06894917747403427
ACH-001211,-0.3107584881411372
ACH-001212,0.04925971922270876
ACH-001228,-0.2084704525711126
ACH-001232,-0.09168816365868966
ACH-001239,-0.2560061757986948
ACH-001270,-0.1186238084279155
ACH-001274,-0.2646180385543781
ACH-001275,-0.1102275267807826
ACH-001277,-0.12805012119731565
ACH-001278,-0.13699151709603236
ACH-001280,-0.24399299954532086
ACH-001283,-0.4430330586538094
ACH-001289,-0.5843407727732285
ACH-001300,-0.22468514325199251
ACH-001301,-0.4237009533727297
ACH-001302,-0.13327358555528054
ACH-001306,-0.2670187350699699
ACH-001318,-0.03738985007330152
ACH-001322,-0.3496908381006796
ACH-001328,-0.09511279695995113
ACH-001332,-0.4309325899314416
ACH-001336,-0.21107025582483085
ACH-001346,-0.141082413449946
ACH-001353,-0.2571280198168909
ACH-001354,-0.04198731012831804
ACH-001367,-0.2383603349441105
ACH-001368,-0.0796361214198465
ACH-001374,-0.5023093441356824
ACH-001377,-0.25357327114153383
ACH-001380,-0.19532066759113714
ACH-001391,-0.26397853914500835
ACH-001408,-0.3083486742075573
ACH-001430,-0.25675377433083496
ACH-001431,-0.19035237872147148
ACH-001450,0.04252423822436578
ACH-001496,-0.2498525435137645
ACH-001500,-0.19456917519558886
ACH-001523,-0.218900902129948
ACH-001532,-0.2720227106464846
ACH-001550,-0.2095989267577186
ACH-001552,-0.4066758179757183
ACH-001554,-0.14614730309248386
ACH-001654,-0.16819531161315834
ACH-001735,-0.1886629631641004
ACH-001736,-0.22425311127601555
ACH-001737,-0.15581617068052936
ACH-001740,-0.4959347673366674
ACH-001745,-0.4464858913553004
ACH-001765,-0.11101194712138328
