,CADM3 (57863)
ACH-000004,-0.009014714744093185
ACH-000005,0.31078130980268875
ACH-000007,0.18892509562922152
ACH-000009,-0.060678889879430785
ACH-000011,0.07778066716806246
ACH-000012,0.03296147475871339
ACH-000013,0.014422316740797591
ACH-000014,0.10493535077106514
ACH-000015,0.024059896885143737
ACH-000017,-0.022903689418358183
ACH-000018,-0.03795675759246085
ACH-000019,0.0920309104981166
ACH-000021,0.09112050508676298
ACH-000022,-0.018978043105882428
ACH-000025,-0.04390452788439371
ACH-000028,0.27153623897980955
ACH-000030,0.03225407014599399
ACH-000035,0.026476154159053352
ACH-000036,0.04913486993514625
ACH-000037,0.09058935900895816
ACH-000039,0.052000172888699715
ACH-000040,0.11101874885489754
ACH-000041,0.07772957362125163
ACH-000042,0.08445080326485628
ACH-000045,0.16453292950373788
ACH-000047,0.006232226959412483
ACH-000052,-0.02751780015380356
ACH-000053,0.07297937673608049
ACH-000054,0.19345861418668164
ACH-000055,-0.09261909476349396
ACH-000060,0.20545330556605287
ACH-000067,0.15081722186327404
ACH-000070,0.033229135596781735
ACH-000075,0.03317881730081492
ACH-000078,0.24307202920774865
ACH-000082,0.09725015385688428
ACH-000085,0.03466794118146397
ACH-000086,-0.05125574466129185
ACH-000087,0.015159777145160046
ACH-000092,-0.009945529341164508
ACH-000095,0.02980503269842887
ACH-000097,0.21255840613362498
ACH-000098,-0.0373370187392334
ACH-000099,0.0593856494933676
ACH-000108,0.005345428180196825
ACH-000113,-0.07525594377652048
ACH-000116,0.07994147771606276
ACH-000118,0.1275064214939931
ACH-000120,-0.1574028674302398
ACH-000123,0.10344427639190852
ACH-000127,0.09431788604173427
ACH-000128,0.06773083873440422
ACH-000132,0.16630283250278424
ACH-000133,0.1335639775062609
ACH-000137,0.1367204152788297
ACH-000138,0.09007794260562067
ACH-000142,0.1662197051523112
ACH-000143,0.012804791084467294
ACH-000146,0.15819081299545465
ACH-000148,0.07400706069881195
ACH-000150,0.25120795394094664
ACH-000152,0.15066254372665489
ACH-000153,-0.07700298358517038
ACH-000159,0.06737492277776029
ACH-000160,0.09957351413355753
ACH-000163,-0.08162059054240607
ACH-000167,0.10187114875538712
ACH-000168,0.09533199464313916
ACH-000169,0.01822537924117873
ACH-000178,0.10767698250413472
ACH-000183,0.14891306739217436
ACH-000188,0.0940941343065168
ACH-000189,0.015208182650772856
ACH-000190,0.18993744167442606
ACH-000198,0.03318713423594192
ACH-000203,-0.02499906191985497
ACH-000204,-0.20367966072690866
ACH-000206,0.16645904304491016
ACH-000207,0.26338984254262204
ACH-000208,0.20126927093243085
ACH-000210,-0.14206879039616396
ACH-000211,0.0833389643164218
ACH-000215,0.015196673171653869
ACH-000221,0.0903932949853117
ACH-000222,0.15742481771283515
ACH-000223,0.003108363531542459
ACH-000226,0.14919171975754048
ACH-000227,0.18164408761486975
ACH-000228,0.13901256047358038
ACH-000231,0.054191735138666916
ACH-000232,0.088185518392612
ACH-000233,0.11771921089371536
ACH-000234,0.032398331018705505
ACH-000235,0.0678961296049914
ACH-000237,0.021743517917871626
ACH-000238,-0.0450216734980616
ACH-000242,-0.12319189338589864
ACH-000243,0.03251495686831488
ACH-000244,0.02446076303740828
ACH-000246,-0.003895904608759221
ACH-000248,-0.01630872990787761
ACH-000250,0.1121336858414103
ACH-000251,0.1996747076115352
ACH-000252,-0.07731222486536278
ACH-000253,0.12213904580087642
ACH-000255,0.04698825106140342
ACH-000256,0.04183401594571224
ACH-000257,0.25625388833692925
ACH-000258,-0.23114874604337465
ACH-000259,0.1191388415038219
ACH-000260,0.08091223641891401
ACH-000261,0.08590174068848291
ACH-000262,-0.08740378963168359
ACH-000263,0.44052504433340894
ACH-000264,0.007371325737116497
ACH-000265,0.08354041078859728
ACH-000266,0.08189979742144297
ACH-000272,-0.05598811025003772
ACH-000274,0.1717706725430476
ACH-000277,0.14081255118124086
ACH-000278,0.035586654687545634
ACH-000279,0.1535953195583537
ACH-000280,0.10095634735035706
ACH-000281,0.13040237021057152
ACH-000288,0.08031715632582702
ACH-000291,0.11659448607235047
ACH-000293,0.18168976495403086
ACH-000294,0.047318957860764885
ACH-000295,-0.17152564288844935
ACH-000296,-0.04913245805166673
ACH-000302,0.057198551911200185
ACH-000304,0.1390803599245767
ACH-000307,0.044147110466812224
ACH-000308,0.08959135826247261
ACH-000310,0.08500386851537335
ACH-000311,-0.02247350685522656
ACH-000312,0.16902835064361973
ACH-000315,0.08418508902701463
ACH-000316,0.2147206375716572
ACH-000317,0.04006249200423224
ACH-000318,0.04525678086367733
ACH-000319,-0.024347251512355682
ACH-000320,0.1607371041712811
ACH-000322,0.1333935350809029
ACH-000323,-0.010226448699275454
ACH-000324,0.101513050975595
ACH-000329,0.0067116890207098495
ACH-000330,0.2344541434039902
ACH-000331,0.1240180234727922
ACH-000332,0.03576549521336307
ACH-000334,0.049147999272822436
ACH-000335,0.07988469097147781
ACH-000336,-0.14309524954606664
ACH-000337,-0.0375371414661365
ACH-000338,0.17843404334857027
ACH-000339,0.08482337223640582
ACH-000341,0.025810985109334158
ACH-000348,0.07234848948445675
ACH-000350,0.06842763907111461
ACH-000352,0.1102006110160637
ACH-000356,0.10049576830860546
ACH-000361,0.013840908078125456
ACH-000362,0.00816646695022537
ACH-000363,0.05302328309134175
ACH-000364,-0.10847782142286284
ACH-000365,0.08666466498581478
ACH-000366,0.11827463524939
ACH-000368,-0.12988013300096174
ACH-000374,0.1722460969799444
ACH-000375,0.18351158552133875
ACH-000376,0.11995188719116365
ACH-000381,0.05958848158830035
ACH-000383,0.019581600019133418
ACH-000387,0.05529365226988845
ACH-000389,0.18894807452008985
ACH-000390,-0.006937656300120705
ACH-000393,0.29396990236457393
ACH-000395,0.19537294733607669
ACH-000396,0.11335358204781312
ACH-000397,0.05401873413314075
ACH-000401,0.06604284603164373
ACH-000402,-0.008664806909383645
ACH-000403,0.08612058032941702
ACH-000404,0.20893199471916551
ACH-000406,0.009546982965243693
ACH-000407,-0.010476021530425187
ACH-000408,-0.00012430324288138873
ACH-000410,0.08399391688450562
ACH-000411,0.06600200549710171
ACH-000414,0.09930209826250476
ACH-000415,0.040536070415641785
ACH-000416,0.02953098398619302
ACH-000420,0.038610226044044745
ACH-000421,0.15989234895420945
ACH-000424,0.1981525138069003
ACH-000425,0.10038800674433992
ACH-000426,0.08930863640867395
ACH-000427,0.09369198743936263
ACH-000433,-0.034574093506019636
ACH-000435,0.3417101706890335
ACH-000436,0.07705408593388692
ACH-000444,0.017675039520364092
ACH-000445,0.047598937943614535
ACH-000448,0.026881436236417283
ACH-000450,0.04335448487721555
ACH-000452,0.05474436931894083
ACH-000454,0.06026083526223689
ACH-000458,0.03868138750971135
ACH-000459,-0.059392970549594915
ACH-000460,0.1990062035071157
ACH-000461,0.09971363251099882
ACH-000463,0.14677353589886658
ACH-000464,0.0728952144997203
ACH-000466,0.07265936569393383
ACH-000467,0.009222294242459943
ACH-000468,0.16803880629397736
ACH-000469,0.14667908949313235
ACH-000470,0.1506559309676497
ACH-000471,0.15077312267302448
ACH-000472,0.1358887504941664
ACH-000473,0.14040135721096533
ACH-000475,0.08766389342827961
ACH-000476,0.14569362196307484
ACH-000477,0.021597735626312203
ACH-000479,0.08182169237414502
ACH-000480,0.13446101405001004
ACH-000481,0.09227169779335193
ACH-000483,0.12734858745650748
ACH-000484,0.1728589027947736
ACH-000485,0.19008412085090498
ACH-000486,0.12045911520707947
ACH-000487,-0.09178512348497378
ACH-000488,0.04422182257973718
ACH-000490,0.05259117294456217
ACH-000491,0.011572144337850943
ACH-000495,-0.09992747634920604
ACH-000496,0.1565655245439045
ACH-000499,0.01215184744508394
ACH-000500,0.08279055674570482
ACH-000502,0.10224467255262143
ACH-000503,0.1357465106403317
ACH-000505,-0.053367918047934435
ACH-000507,-0.034772630541227666
ACH-000510,-0.024811463859113026
ACH-000511,0.06377481672983107
ACH-000512,-0.011780365216771813
ACH-000516,0.12075579771222475
ACH-000517,0.08442005504294031
ACH-000518,-0.0019798167916086533
ACH-000520,0.04981897138600233
ACH-000521,-0.00017179222114823664
ACH-000522,-0.0068917868763163975
ACH-000524,0.13027682790527886
ACH-000527,-0.026729568531183984
ACH-000528,0.06108290499287826
ACH-000537,0.09044024187315132
ACH-000541,0.1500055331189518
ACH-000542,0.04847584315282789
ACH-000544,-0.027217887531904197
ACH-000545,0.09365073333774264
ACH-000547,-0.15358863136052642
ACH-000548,0.01505264434813341
ACH-000549,-0.0928291905452714
ACH-000550,0.12258518243897233
ACH-000552,-0.03391193231915294
ACH-000556,0.07531423254469956
ACH-000557,0.08689978004101605
ACH-000569,0.06075135533127648
ACH-000570,0.14862839779653264
ACH-000571,0.08386024438176272
ACH-000573,0.10351879321629193
ACH-000576,0.026702605708855732
ACH-000579,-0.049871960873057
ACH-000580,-0.07092782636187417
ACH-000584,0.032702545564741343
ACH-000585,0.07662741674668969
ACH-000588,-0.0363627655870493
ACH-000589,0.049741873216393416
ACH-000591,0.2303457245142305
ACH-000593,-0.023724747846670332
ACH-000600,0.013946506637496138
ACH-000601,0.08579690392530766
ACH-000605,0.10178383740970773
ACH-000606,0.0459351498870613
ACH-000608,0.15141480584428038
ACH-000614,0.1149588561709578
ACH-000616,0.06201149277958089
ACH-000618,-0.0065274379931096575
ACH-000619,0.021725495095893957
ACH-000620,0.061177881741672435
ACH-000621,0.17941093984888187
ACH-000622,0.1478513192708298
ACH-000623,0.040403576109799895
ACH-000624,0.15459662359642426
ACH-000627,0.04963466749997314
ACH-000630,0.09351171395869223
ACH-000631,0.3598714709902576
ACH-000632,0.17595357294805275
ACH-000633,0.11976029266534753
ACH-000637,0.08412369994639518
ACH-000638,-0.03446351253603466
ACH-000646,0.006706290492095219
ACH-000647,-0.015217545458844827
ACH-000648,0.038637121165266936
ACH-000649,0.12254740144319345
ACH-000651,0.029124062294915588
ACH-000652,0.16804719868954368
ACH-000653,-0.01888638518956451
ACH-000657,0.04479505679314797
ACH-000658,-0.039781901976620085
ACH-000661,0.030222201141777663
ACH-000662,0.009044980985580979
ACH-000663,0.1253178337722657
ACH-000665,0.0268497021950679
ACH-000671,0.16175054509194745
ACH-000672,0.14839883614959204
ACH-000673,0.11383652083700507
ACH-000676,0.017955593687204292
ACH-000677,0.056316960080104526
ACH-000681,0.2339592837397802
ACH-000683,-0.09012420891796896
ACH-000684,-0.13650242140857036
ACH-000688,0.21550818079718131
ACH-000693,0.16187068468371205
ACH-000694,0.11816697440554585
ACH-000695,0.15932123230542625
ACH-000696,0.12478012195744655
ACH-000697,0.2063458138404896
ACH-000699,0.1188125687357055
ACH-000701,-0.05794511213756792
ACH-000706,0.006795080602049371
ACH-000711,0.0493110973231284
ACH-000713,-0.13352941807211074
ACH-000714,-0.09023356642440704
ACH-000718,0.08907615921873202
ACH-000720,0.08473156497162436
ACH-000721,0.060435530341393214
ACH-000724,0.05984952046693461
ACH-000725,0.1498600446068419
ACH-000732,0.1402395008576744
ACH-000734,0.10216728219935924
ACH-000735,0.11382616212823313
ACH-000736,0.18922758051533586
ACH-000738,0.07624430817468181
ACH-000746,0.09298262924129364
ACH-000747,0.013866620914901848
ACH-000748,-0.020219827437158243
ACH-000753,0.04421603698035402
ACH-000756,0.19767472463682084
ACH-000757,0.061479576710838764
ACH-000758,-0.07898638943693384
ACH-000760,0.1810813735062722
ACH-000762,-0.019056281437993025
ACH-000763,0.12357553839494848
ACH-000764,0.013970439989666756
ACH-000765,0.07361975686228828
ACH-000766,0.104274152575105
ACH-000767,0.06231326985072489
ACH-000768,0.0978622666600505
ACH-000769,-0.06571009756813767
ACH-000770,0.09363391116728116
ACH-000771,0.19947188366019805
ACH-000773,-0.006373490571174717
ACH-000776,0.10480790658065772
ACH-000777,0.1850940583343756
ACH-000778,0.057113988467350836
ACH-000781,0.08313898050009369
ACH-000782,0.011146579414828014
ACH-000783,0.15773417804065876
ACH-000784,0.12860888234259474
ACH-000785,-0.02502199486645136
ACH-000787,0.057203537194609876
ACH-000788,0.03833539278970073
ACH-000791,0.04417689270857118
ACH-000792,0.12813586337622598
ACH-000794,0.14525540045751856
ACH-000796,0.09280466823196558
ACH-000798,0.1800058182030875
ACH-000799,0.19824512396714167
ACH-000800,-0.1257238434318821
ACH-000802,0.042297593039055385
ACH-000804,0.12200520848530826
ACH-000805,-0.10091569341070863
ACH-000809,0.1907660424875032
ACH-000810,0.1992543516163171
ACH-000811,0.06888199204360511
ACH-000817,-0.0989363168730316
ACH-000819,-0.004466050028600066
ACH-000820,0.09630428003863184
ACH-000821,0.19813922803024647
ACH-000822,0.06449118552250017
ACH-000823,0.019333808381639117
ACH-000824,0.01279106562375691
ACH-000827,0.1171160883182863
ACH-000829,0.09647558191381674
ACH-000831,0.12961578638029392
