,PIFO (128344)
ACH-000475,-0.18392630382123487
ACH-000476,-0.1378636799132715
ACH-000477,-0.13234396425771552
ACH-000479,-0.3289464506000078
ACH-000480,-0.226272415957538
ACH-000481,-0.1083989200520314
ACH-000483,-0.17008870020382222
ACH-000484,-0.05188014103569205
ACH-000485,-0.14065065366624585
ACH-000486,-0.18479183162744114
ACH-000487,-0.06181246341276162
ACH-000488,-0.0745273616918919
ACH-000490,-0.07688290008175841
ACH-000491,-0.22245778573438468
ACH-000495,-0.3259323324867916
ACH-000496,-0.2263445065407771
ACH-000499,-0.10797185157247878
ACH-000500,0.15725393792569045
ACH-000502,-0.10012103703255887
ACH-000503,0.06933109987981599
ACH-000505,-0.253426735425504
ACH-000507,-0.2268747202473733
ACH-000510,-0.1802388976268172
ACH-000511,-0.09097836123371353
ACH-000512,-0.3429067434604121
ACH-000516,-0.14322984501181393
ACH-000517,-0.09004906964668914
ACH-000518,-0.035293652660896874
ACH-000520,-0.356166276229791
ACH-000521,-0.16436832164932866
ACH-000522,-0.2336581835803078
ACH-000524,-0.1662266898408107
ACH-000527,-0.1294800092673588
ACH-000528,-0.13080106745280518
ACH-000537,-0.2648823467200567
ACH-000541,-0.3368471921265506
ACH-000542,-0.13898351982898285
ACH-000544,-0.17734571163530305
ACH-000545,-0.20465081233012988
ACH-000547,-0.2421018882880802
ACH-000548,-0.06773040747349413
ACH-000549,-0.08129207318908344
ACH-000550,-0.13822498154858345
ACH-000552,-0.2461713764629405
ACH-000556,-0.18391327867379986
ACH-000557,-0.15711490580201942
ACH-000569,-0.176275189940059
ACH-000570,-0.13381314681837955
ACH-000571,-0.2221286992121112
ACH-000573,-0.1473279742002342
ACH-000576,-0.24990648591676975
ACH-000579,-0.20127660534862488
ACH-000580,0.0385738821054344
ACH-000584,-0.0943810703018997
ACH-000585,-0.1552344166679382
ACH-000588,0.13470164063619197
ACH-000589,-0.16091801897723987
ACH-000591,-0.296170300608545
ACH-000593,-0.09855303587783494
ACH-000600,-0.10427686512941156
ACH-000601,-0.12606660098425393
ACH-000605,-0.19420980666294116
ACH-000606,-0.14592756545436167
ACH-000608,-0.17752307932012534
ACH-000614,-0.23048518606479754
ACH-000616,-0.10303689835153187
ACH-000618,-0.14960449240347712
ACH-000619,-0.16189009336054036
ACH-000620,-0.2538743649990658
ACH-000621,-0.1725534886127465
ACH-000622,-0.27014973793205393
ACH-000623,-0.2377304512569765
ACH-000624,-0.08319252396580948
ACH-000627,-0.2682343706488383
ACH-000630,-0.12404232684649852
ACH-000631,-0.2147456661227568
ACH-000632,-0.1152753502746247
ACH-000633,-0.11149443004357466
ACH-000637,-0.12471717651028635
ACH-000638,-0.15113248270520646
ACH-000646,-0.1735490442257329
ACH-000647,-0.10715963733330687
ACH-000648,-0.2281020381878765
ACH-000649,-0.1505617673510984
ACH-000651,-0.16013096500054572
ACH-000652,0.13576828508928307
ACH-000653,0.056507404976823286
ACH-000657,-0.2643480323830409
ACH-000658,-0.06744750779054151
ACH-000661,-0.14402723503639392
ACH-000662,-0.2736563985184622
ACH-000663,-0.20531880331527574
ACH-000665,-0.250831059293876
ACH-000671,-0.08020730730750612
ACH-000672,-0.2789084037160022
ACH-000673,-0.10727664800293614
ACH-000676,-0.17169225568774482
ACH-000677,-0.26041241855032915
ACH-000681,-0.06258011931128647
ACH-000683,-0.18245633046791634
ACH-000684,-0.05985116129525263
ACH-000688,-0.13089665246839172
ACH-000693,-0.2018392957149137
ACH-000694,-0.1829201640179644
ACH-000695,-0.23444158183403985
ACH-000696,-0.21442497427872745
ACH-000697,-0.33876276583971765
ACH-000699,-0.041162578885867315
ACH-000701,-0.2725152742048834
ACH-000706,-0.26897335910061465
ACH-000711,-0.07095363933390432
ACH-000713,-0.07013970340953345
ACH-000714,-0.1701313689676668
ACH-000718,-0.12200377393053115
ACH-000720,-0.2408772517306288
ACH-000721,-0.26569915904085056
ACH-000724,-0.17979199562857576
ACH-000725,-0.30350560670465804
ACH-000732,-0.19586896354123925
ACH-000734,-0.22196299285196505
ACH-000735,-0.19788671830550872
ACH-000736,-0.05660219235699821
ACH-000738,-0.18141798125559547
ACH-000746,-0.3687081695253726
ACH-000747,-0.14979533005293705
ACH-000748,-0.10608669704702724
ACH-000753,-0.2537813490859014
ACH-000756,-0.058242354676985984
ACH-000757,-0.1944355654692588
ACH-000758,-0.171703568305211
ACH-000760,-0.14428300751901307
ACH-000762,-0.047762851782213366
ACH-000763,-0.21250430101629514
ACH-000764,-0.12073320659913588
ACH-000765,-0.2350173229983772
ACH-000766,-0.2719605479940942
ACH-000767,-0.18746378554097373
ACH-000768,-0.05746945399837036
ACH-000769,-0.1320665554795358
ACH-000770,-0.2317626686181101
ACH-000771,-0.017322509654631942
ACH-000773,-0.17419338312405086
ACH-000776,-0.0736375156551504
ACH-000777,-0.08547221308816394
ACH-000778,-0.10477749527969044
ACH-000781,-0.16901281287955716
ACH-000782,-0.11315992333988187
ACH-000783,-0.33122966447771984
ACH-000784,-0.15056243281618675
ACH-000785,-0.18934882652489846
ACH-000787,-0.031097757706116308
ACH-000788,-0.15925476689427087
ACH-000791,-0.2611475737338651
ACH-000792,-0.1357527069664795
ACH-000794,-0.11940344788305372
ACH-000796,-0.17433173641775532
ACH-000798,-0.3708622304949607
ACH-000799,-0.208349325497524
ACH-000800,-0.15888248579017494
ACH-000802,-0.14174522953110588
ACH-000804,-0.07860030818707572
ACH-000805,-0.0867358859932947
ACH-000809,-0.15514010760153418
ACH-000810,-0.03299850044614791
ACH-000811,-0.22314599156089665
ACH-000817,-0.05051435581448463
ACH-000819,-0.1289534052031769
ACH-000820,-0.3426581852347378
ACH-000821,-0.2998351821545288
ACH-000822,-0.03324873411689745
ACH-000823,-0.16454740714533275
ACH-000824,-0.20984336344010315
ACH-000827,-0.1536899132337146
ACH-000829,-0.17070716010570475
ACH-000831,-0.2771580434545659
ACH-000832,-0.1359780720144091
ACH-000833,-0.15887152641057709
ACH-000834,-0.005889539670774382
ACH-000835,-0.21030512885512634
ACH-000836,-0.06827129475542137
ACH-000837,-0.08340649859536171
ACH-000838,-0.21275308699777687
ACH-000839,-0.2727509023835025
ACH-000840,-0.023097576645482173
ACH-000841,-0.17092588968789418
ACH-000843,-0.2414183522923551
ACH-000846,-0.2700983694053886
ACH-000847,-0.4126276993638327
ACH-000848,-0.15494404072281145
ACH-000849,-0.28933340829665644
ACH-000851,-0.38655996430171613
ACH-000855,-0.19735853865154865
ACH-000856,-0.019198424165077
ACH-000858,-0.21343711535594265
ACH-000859,-0.21941994136493131
ACH-000861,-0.10041051541990224
ACH-000862,-0.28826416121971515
ACH-000865,-0.0920417427393003
ACH-000866,-0.17776049942162758
ACH-000867,-0.1634056943095996
ACH-000869,-0.40771198041657175
ACH-000872,-0.17213776161174454
ACH-000873,-0.1584254733279762
ACH-000876,-0.05295993191833908
ACH-000878,0.07051533651216467
ACH-000880,-0.3025489806779281
ACH-000881,-0.1855351617838078
ACH-000882,-0.09132892194196952
ACH-000884,-0.2058256018378085
ACH-000885,0.08324329663269374
ACH-000887,-0.30185595467756177
ACH-000889,-0.3361685561192179
ACH-000896,-0.1740705279212288
ACH-000898,-0.0983029626381067
ACH-000900,0.1019785851182476
ACH-000901,-0.1651768567773882
ACH-000905,-0.17503143864327733
ACH-000906,-0.2471879946570029
ACH-000907,-0.19436911755519204
ACH-000910,-0.1340373396540955
ACH-000911,-0.13780230348274355
ACH-000912,-0.1151035893962372
ACH-000913,-0.1626671564346335
ACH-000915,-0.3159814180420133
ACH-000916,-0.07964307847124898
ACH-000917,-0.07384310352344077
ACH-000920,0.015201589468623124
ACH-000921,-0.19367517364061004
ACH-000924,-0.07721645867521111
ACH-000926,-0.012766395805713059
ACH-000928,-0.046320423733627464
ACH-000929,-0.36855568195846267
ACH-000932,-0.2475091932013819
ACH-000935,0.029079185733847213
ACH-000936,-0.1464211907677553
ACH-000937,-0.062276464612192335
ACH-000938,0.07540301675036762
ACH-000939,0.02278426332079134
ACH-000941,-0.25585972318558203
ACH-000943,-0.21572806281346815
ACH-000946,-0.2165728154628331
ACH-000947,-0.16747162112745662
ACH-000948,-0.2184764774443752
ACH-000950,-0.016068125515986555
ACH-000953,-0.22770052886507844
ACH-000954,-0.07920448115790593
ACH-000957,-0.09383913783691883
ACH-000958,-0.08829465168519035
ACH-000960,-0.11624957182902855
ACH-000963,-0.16286058685322136
ACH-000968,-0.1489439652303252
ACH-000969,-0.2997241817559632
ACH-000972,-0.1964947121983702
ACH-000973,-0.12254195680784807
ACH-000974,-0.2641761994048061
ACH-000978,-0.0758242718951061
ACH-000984,-0.22389019293523235
ACH-000986,-0.2148985479781952
ACH-000988,-0.1039979248700964
ACH-000993,-0.11616495972540285
ACH-000994,-0.07036115948138312
ACH-000996,-0.1660138884138823
ACH-001001,-0.34738228422328243
ACH-001020,-0.1560147205031637
ACH-001028,-0.1626376922401538
ACH-001031,-0.0878484593297502
ACH-001038,-0.041107088489054616
ACH-001048,-0.2268969313329019
ACH-001050,-0.24019351074446074
ACH-001053,-0.15051210113618393
ACH-001054,-0.32331268588688844
ACH-001061,-0.10003336680988832
ACH-001067,-0.11482204081504314
ACH-001075,-0.13957233637311622
ACH-001096,-0.1403774180448386
ACH-001111,0.10851686461341847
ACH-001119,-0.09078092097556817
ACH-001128,-0.182443833320676
ACH-001134,-0.01920114530751581
ACH-001151,-0.0854004027741179
ACH-001163,-0.08802917866697038
ACH-001164,-0.12836467837428078
ACH-001183,-0.1891191169363461
ACH-001192,-0.3388722737319743
ACH-001193,-0.4740062582899306
ACH-001196,0.011739825482312236
ACH-001197,-0.2565092807401063
ACH-001205,0.05007829404318132
ACH-001211,-0.19667501774046275
ACH-001212,-0.04785780577991768
ACH-001228,-0.20544396720716465
ACH-001232,-0.26619647307789235
ACH-001239,-0.2817981254162656
ACH-001270,-0.08453873481452548
ACH-001274,-0.1462662576652915
ACH-001275,-0.3672891339274323
ACH-001277,-0.2598945014302365
ACH-001278,-0.06430871755143729
ACH-001280,0.07028254285397634
ACH-001283,-0.010166849023884482
ACH-001289,-0.19452137006642475
ACH-001300,-0.12199047749479675
ACH-001301,-0.3126761464538696
ACH-001302,-0.004556488828094761
ACH-001306,-0.2909544292683848
ACH-001318,-0.19528097694017774
ACH-001322,-0.16568838918733064
ACH-001328,-0.15859831066528968
ACH-001332,-0.1154309609629304
ACH-001336,-0.25301615641763386
ACH-001346,-0.16973435531947428
ACH-001353,-0.3011751139346513
ACH-001354,-0.17410012160275562
ACH-001367,-0.2720477943490946
ACH-001368,-0.08454013690175675
ACH-001374,-0.4849676801657557
ACH-001377,-0.26123545654720914
ACH-001380,-0.07363348910660253
ACH-001391,-0.05986267266900856
ACH-001408,-0.08515822969243869
ACH-001430,-0.28204558082168524
ACH-001431,-0.1648613694334091
ACH-001450,-0.07624902832052009
ACH-001496,-0.1987883964127524
ACH-001500,-0.2383060648104667
ACH-001523,-0.17458368182194087
ACH-001532,-0.18668135129378136
ACH-001550,-0.11893475054387155
ACH-001552,-0.052078299035122566
ACH-001554,-0.10826961931485628
ACH-001654,-0.19547266865736265
ACH-001735,-0.22025709448814146
ACH-001736,-0.02381310657499623
ACH-001737,-0.1489470549912547
ACH-001740,-0.1938695349090579
ACH-001745,-0.08604200274437182
ACH-001765,-0.05537805820003505
