,CABP5 (56344)
ACH-000004,0.0994966904006487
ACH-000005,0.1456610341359253
ACH-000007,0.31627954216067444
ACH-000009,0.11987170935216113
ACH-000011,0.1037911502341726
ACH-000012,0.17513737331526916
ACH-000013,0.10107023207915923
ACH-000014,0.09661423973751676
ACH-000015,0.15268566954325327
ACH-000017,0.23159442036242986
ACH-000018,0.15917461571818806
ACH-000019,0.08202221460933998
ACH-000021,0.180707967359982
ACH-000022,0.02149080611267517
ACH-000025,0.30052625269635896
ACH-000028,0.10234516779446017
ACH-000030,0.03953559832428125
ACH-000035,0.2042458018001203
ACH-000036,0.28520187324157514
ACH-000037,0.2881494846861785
ACH-000039,0.22135076483586213
ACH-000040,0.2116573393165697
ACH-000041,0.07085409082222838
ACH-000042,0.19850450745523754
ACH-000045,0.17843393572108046
ACH-000047,0.2373144256435392
ACH-000052,0.09997765044816123
ACH-000053,0.042366210035142585
ACH-000054,0.14547688088604102
ACH-000055,0.222782585367284
ACH-000060,0.27942006287152865
ACH-000067,0.0939820160018698
ACH-000070,0.2361841018920763
ACH-000075,0.07444132926414405
ACH-000078,0.09952940746775213
ACH-000082,0.20594209261253724
ACH-000085,-0.023366368283663903
ACH-000086,0.193349990689836
ACH-000087,0.1643281550021838
ACH-000092,0.15201301823762822
ACH-000095,0.012617742540882257
ACH-000097,0.17544436357140736
ACH-000098,0.09687574123339024
ACH-000099,0.21922073729743916
ACH-000108,0.2774681614145795
ACH-000113,0.2287544620785308
ACH-000116,0.13517836773410075
ACH-000118,0.15113820687796567
ACH-000120,0.2631172032495277
ACH-000123,0.20613327815964866
ACH-000127,0.1535579245440346
ACH-000128,0.04236991736595102
ACH-000132,0.20681983866510614
ACH-000133,0.03575286533141798
ACH-000137,0.2132685374253284
ACH-000138,0.06988551362204805
ACH-000142,0.2003865623922986
ACH-000143,0.10876839523031752
ACH-000146,0.12254799375741612
ACH-000148,0.10370181178943706
ACH-000150,0.2567771246674076
ACH-000152,0.1832386549798541
ACH-000153,0.19578090509751334
ACH-000159,0.04192490514111076
ACH-000160,0.1373492460416061
ACH-000163,0.22092802457736926
ACH-000167,0.2427628659155578
ACH-000168,0.0032342745532454157
ACH-000169,0.16619601034560974
ACH-000178,0.17885477214681586
ACH-000183,0.16406614763533414
ACH-000188,0.17749305802185528
ACH-000189,0.3302885373183683
ACH-000190,0.22563472396092016
ACH-000198,0.15021105539632054
ACH-000203,0.3651213578418343
ACH-000204,0.23281822429988205
ACH-000206,0.09469078783096682
ACH-000207,0.17288714823321066
ACH-000208,0.1014922008126397
ACH-000210,0.07828041801087685
ACH-000211,0.160461556649142
ACH-000215,0.18821758709909467
ACH-000221,0.24900265036495836
ACH-000222,0.10255202935113862
ACH-000223,0.2083709611591264
ACH-000226,0.2458410746904812
ACH-000227,0.221596354162726
ACH-000228,0.1245494295817968
ACH-000231,0.22720274622460926
ACH-000232,0.09570714515332587
ACH-000233,0.06568577613881639
ACH-000234,0.11976715954090633
ACH-000235,0.1422402944637448
ACH-000237,0.12787890894434892
ACH-000238,0.08820700771362303
ACH-000242,0.11617093732697005
ACH-000243,0.19845722486542586
ACH-000244,0.1691653346314517
ACH-000246,0.0811181174879956
ACH-000248,0.1556465772381748
ACH-000250,0.11598800859319605
ACH-000251,0.17210071185901968
ACH-000252,0.2316446848770305
ACH-000253,0.12031426145500275
ACH-000255,-0.029743080074631424
ACH-000256,0.20653466526537068
ACH-000257,0.2722682756856091
ACH-000258,0.20118851256929374
ACH-000259,0.2688707433756353
ACH-000260,0.10533427965870512
ACH-000261,0.2363980057380841
ACH-000262,0.05470315570978918
ACH-000263,0.14831595879141315
ACH-000264,0.2756548851211577
ACH-000265,0.1245699284389608
ACH-000266,0.16951601709869232
ACH-000272,0.1295854662814377
ACH-000274,0.17172322231931494
ACH-000277,0.19895250829130612
ACH-000278,0.0855259963929611
ACH-000279,0.1831406693079337
ACH-000280,0.21228454206856198
ACH-000281,0.21040729944945927
ACH-000288,0.1983010370144571
ACH-000291,0.14149937849860006
ACH-000293,0.09713336941964737
ACH-000294,0.16358041509819404
ACH-000295,0.13253382684668394
ACH-000296,0.2992169968200671
ACH-000302,-0.056973994968607326
ACH-000304,0.14983653165946256
ACH-000307,0.1613837830945662
ACH-000308,0.12739571838053193
ACH-000310,0.16349736268557102
ACH-000311,0.23151834211444736
ACH-000312,0.2276408550385823
ACH-000315,0.28749803830500675
ACH-000316,0.2768977922486234
ACH-000317,0.18391648401515284
ACH-000318,0.07423116901504434
ACH-000319,0.022341521037848783
ACH-000320,0.48133664477431104
ACH-000322,0.2432566860699172
ACH-000323,0.125646924578119
ACH-000324,-0.008299361800402538
ACH-000329,0.18174723160154152
ACH-000330,0.1596224868366252
ACH-000331,0.2586999020463188
ACH-000332,0.0989175899096015
ACH-000334,0.2735805932704809
ACH-000335,0.02057097663160996
ACH-000336,0.169943007347388
ACH-000337,-0.00414311969232762
ACH-000338,0.6854439574033253
ACH-000339,0.12071474654076353
ACH-000341,0.1608548154182323
ACH-000348,0.13555497841570402
ACH-000350,0.04411230626412392
ACH-000352,0.1070979884573248
ACH-000356,0.17514616793955584
