,DNASE2 (1777)
ACH-000004,-0.18370617290235866
ACH-000005,-0.5138135189701263
ACH-000007,-0.16553896103960286
ACH-000009,-0.10493404355932844
ACH-000011,-0.01478289729670058
ACH-000012,-0.09699290434871806
ACH-000013,-0.26733696135734325
ACH-000014,-0.02776435177390029
ACH-000015,-0.10232466119417896
ACH-000017,-0.08173056264724453
ACH-000018,-0.06128489866119486
ACH-000019,-0.3292226258867742
ACH-000021,-0.2432944912904953
ACH-000022,-0.036504684148080786
ACH-000025,-0.2256343922192533
ACH-000028,-0.2970608726863614
ACH-000030,-0.13642337534548
ACH-000035,-0.2113990343438428
ACH-000036,-0.05879562425120643
ACH-000037,-0.06951175974403474
ACH-000039,0.010006665418116862
ACH-000040,-0.09470650860680872
ACH-000041,-0.1386828866912345
ACH-000042,-0.11024592764153407
ACH-000045,-0.2450699187171632
ACH-000047,-0.07721322176390592
ACH-000052,-0.38542170302980666
ACH-000053,-0.02929056622207717
ACH-000054,-0.18641745081661612
ACH-000055,-0.15402526808063507
ACH-000060,-0.15854551561797536
ACH-000067,-0.2613798474966248
ACH-000070,-0.2237636033548396
ACH-000075,-0.14191921736952634
ACH-000078,-0.013429718615703329
ACH-000082,-0.04709623033824994
ACH-000085,-0.1164210448222129
ACH-000086,-0.1745153007203495
ACH-000087,0.013036198155714634
ACH-000092,-0.15801395069333435
ACH-000095,-0.12281005343958692
ACH-000097,-0.03808901788506256
ACH-000098,-0.23030208783424905
ACH-000099,-0.131050662457684
ACH-000108,-0.13525173026222334
ACH-000113,-0.2117860578077272
ACH-000116,-0.2292012138595649
ACH-000118,-0.17027876927203994
ACH-000120,-0.1493676817875299
ACH-000123,-0.1573468656041141
ACH-000127,-0.12346221604273977
ACH-000128,-0.2867742573969936
ACH-000132,-0.2475999988186577
ACH-000133,-0.3137855107587756
ACH-000137,-0.13098144456482114
ACH-000138,-0.15479276822962812
ACH-000142,-0.08505000877088871
ACH-000143,0.04138834954599902
ACH-000146,-0.16247593244169034
ACH-000148,-0.04997662228024488
ACH-000150,-0.0768627248388242
ACH-000152,-0.2529489052404717
ACH-000153,-0.026994177731545888
ACH-000159,-0.1037356094662704
ACH-000160,-0.16302630967881615
ACH-000163,-0.4845824107621061
ACH-000167,-0.11510152077659346
ACH-000168,-0.13114245140934652
ACH-000169,-0.03539483492289193
ACH-000178,-0.12768537119285145
ACH-000183,-0.13659589337721206
ACH-000188,-0.21122607098314888
ACH-000189,-0.07604670958594614
ACH-000190,-0.2465904435924553
ACH-000198,-0.0314512394887618
ACH-000203,-0.21865185497158
ACH-000204,-0.18373800075362426
ACH-000206,-0.01903239189740979
ACH-000207,-0.020144338415052213
ACH-000208,-0.05867495498343804
ACH-000210,0.01793488459117526
ACH-000211,-0.17345173170575012
ACH-000215,-0.0903458326545176
ACH-000221,-0.07434293953176546
ACH-000222,-0.03538742430648402
ACH-000223,-0.13148074981336735
ACH-000226,-0.011202769999572466
ACH-000227,-0.0573250486233599
ACH-000228,-0.5210854961111887
ACH-000231,0.0016658208949236898
ACH-000232,-0.05995608584950572
ACH-000233,-0.14385952513105674
ACH-000234,-0.12890743567157814
ACH-000235,-0.21596457771946045
ACH-000237,-0.19305064131858485
ACH-000238,0.01480161911781559
ACH-000242,-0.15000844348189632
ACH-000243,-0.268624225107956
ACH-000244,-0.020582845458945842
ACH-000246,-0.1167315859778074
ACH-000248,-0.1100409362217878
ACH-000250,-0.0978762640078676
ACH-000251,-0.34128770214855314
ACH-000252,-0.04180018274706413
ACH-000253,-0.2466262152040111
ACH-000255,-0.11534639972035547
ACH-000256,-0.13558166714967587
ACH-000257,0.004635041391597039
ACH-000258,0.04308670674297079
ACH-000259,-0.07472303065960237
ACH-000260,-0.1258654256573191
ACH-000261,-0.13361352065570373
ACH-000262,-0.01969474612650189
ACH-000263,-0.2000431114901584
ACH-000264,-0.00606752870627977
ACH-000265,-0.03257225524782439
ACH-000266,-0.09628194662050034
ACH-000272,-0.1413006037317007
ACH-000274,-0.05509776469355684
ACH-000277,-0.022643279866486333
ACH-000278,-0.15494749655123702
ACH-000279,-0.0007865531248128322
ACH-000280,-0.1353883402263436
ACH-000281,-0.10046756131763086
ACH-000288,-0.031596538340997515
ACH-000291,-0.08989022840789399
ACH-000293,-0.1536303407118372
ACH-000294,-0.11746283847635172
ACH-000295,-0.36007376463216845
ACH-000296,-0.20520070698966267
ACH-000302,-0.3251090436531017
ACH-000304,-0.19129423052100453
ACH-000307,-0.1368891521729368
ACH-000308,-0.1065245961929635
ACH-000310,-0.051776180035390335
ACH-000311,-0.013733914083398474
ACH-000312,-0.08050222463997278
ACH-000315,-0.0250487649462191
ACH-000316,0.049832663162635016
ACH-000317,-0.1609776560319778
ACH-000318,-0.2260034698153955
ACH-000319,-0.17436666830582268
ACH-000320,-0.11173854512127722
ACH-000322,-0.11725418824844334
ACH-000323,-0.10017969797866373
ACH-000324,-0.10791512305397033
ACH-000329,-0.028184232672211183
ACH-000330,-0.0011359696898241044
ACH-000331,-0.04258992202822018
ACH-000332,-0.2045639213800376
ACH-000334,-0.051452481140851235
ACH-000335,-0.29695272314732124
ACH-000336,-0.09355620731341896
ACH-000337,-0.06835956906275525
ACH-000338,-0.7895163007526601
ACH-000339,-0.1057979573553157
ACH-000341,-0.17454621182714256
ACH-000348,-0.3034345731113223
ACH-000350,-0.07106399062027967
ACH-000352,-0.1065813837534998
ACH-000356,-0.17582550187796553
ACH-000361,-0.2214373871194784
ACH-000362,-0.08722822037869303
ACH-000363,-0.176142715442152
ACH-000364,-0.32518682204952115
ACH-000365,0.06178774150965674
ACH-000366,-0.10059478448472624
ACH-000368,-0.2268777014890179
ACH-000374,-0.24864180343570194
ACH-000375,-0.06430372488595411
ACH-000376,0.051778444352594086
ACH-000381,0.05134587849046132
ACH-000383,-0.16537875778831315
ACH-000387,-0.09204567082973662
ACH-000389,-0.008676879465766833
ACH-000390,-0.3009007507624412
ACH-000393,-0.1311051144823692
ACH-000395,-0.06213611035511238
ACH-000396,-0.16297450680811845
ACH-000397,-0.004018829358391562
ACH-000401,-0.15262030781622768
ACH-000402,-0.15022437342500564
ACH-000403,-0.19032233917106348
ACH-000404,-0.1154121691353063
ACH-000406,-0.0938983791921144
ACH-000407,-0.09278203076248516
ACH-000408,-0.0777481516160445
ACH-000410,-0.17816951309396406
ACH-000411,-0.06410925793976557
ACH-000414,-0.00026798117644557444
ACH-000415,-0.24971507617309285
ACH-000416,-0.16289032987018398
ACH-000420,0.011901146434109056
ACH-000421,-0.16885999515873826
ACH-000424,-0.0618613279588354
ACH-000425,-0.07683039701845079
ACH-000426,-0.14257847960267062
ACH-000427,-0.18372053256620255
ACH-000433,-0.2174511158104729
ACH-000435,-0.1762262728152933
ACH-000436,-0.042774202044692816
ACH-000444,-0.11725631864450348
ACH-000445,-0.2571360345659551
ACH-000448,-0.16314703787977342
ACH-000450,-0.2393635447760212
ACH-000452,-0.23884478795393466
ACH-000454,-0.09312576717165258
ACH-000458,-0.1630162775656348
ACH-000459,-0.12198226848013514
ACH-000460,-0.15613932238950634
ACH-000461,-0.12031644652813485
ACH-000463,-0.1309692127709944
ACH-000464,-0.009876695685776805
ACH-000466,-0.08153133208334844
ACH-000467,-0.08621740802519284
ACH-000468,-0.07060775955475983
ACH-000469,-0.21728017092052168
ACH-000470,-0.07325587586483617
ACH-000471,-0.14194382840054548
ACH-000472,-0.0917039536577982
ACH-000473,-0.028467880263746574
ACH-000475,-0.09847745184969127
ACH-000476,-0.05830275708545391
ACH-000477,-0.1780950930334443
ACH-000479,-0.11611994790449925
ACH-000480,-0.004552079107001114
ACH-000481,-0.03212151617125393
ACH-000483,-0.22879794375127835
ACH-000484,-0.12975546022319856
ACH-000485,-0.22706032449633665
ACH-000486,-0.00019233261601578819
ACH-000487,-0.1956470504541289
ACH-000488,-0.13029124070291803
ACH-000490,-0.046309025918320486
ACH-000491,-0.06210122116835917
ACH-000495,-0.09624402481003416
ACH-000496,0.034439913732648694
ACH-000499,0.11454294837542098
ACH-000500,0.15691230012399746
ACH-000502,-0.1755109643374173
ACH-000503,-0.11009411434607212
ACH-000505,-0.24176614731802645
ACH-000507,-0.06105613028139487
ACH-000510,-0.14159793835396348
ACH-000511,-0.07097288441857559
ACH-000512,-0.09043188598169574
ACH-000516,-0.1886388052093952
ACH-000517,-0.11650172203064205
ACH-000518,-0.1934529023112
ACH-000520,-0.14225740377493634
ACH-000521,-0.022770707279406947
ACH-000522,-0.2370020541969292
ACH-000524,-0.12357129397395533
ACH-000527,-0.2923634680624224
ACH-000528,-0.09582837330113256
ACH-000537,-0.14761634066552906
ACH-000541,-0.02979088894999897
ACH-000542,-0.13465797454042136
ACH-000544,0.02683066929803701
ACH-000545,-0.2771104449102885
ACH-000547,0.04454890776173462
ACH-000548,-0.038765842059710974
ACH-000549,-0.05861766226176469
ACH-000550,0.05560472618349969
ACH-000552,-0.19840991403410596
ACH-000556,-0.21044442600024976
ACH-000557,-0.03906160118877584
ACH-000569,-0.01694252444736281
ACH-000570,-0.053711810499124366
ACH-000571,-0.12782021693816945
ACH-000573,-0.07209373175588821
ACH-000576,0.043713285890702516
ACH-000579,-0.21631647328838188
ACH-000580,-0.10159096229578858
ACH-000584,-0.1281595769402757
ACH-000585,-0.2544425857219557
ACH-000588,-0.019059137564555573
ACH-000589,-0.1820515539262367
ACH-000591,-0.25475855900670463
ACH-000593,0.02243023246854206
ACH-000600,-0.13484792362920375
ACH-000601,-0.18377093800751693
ACH-000605,-0.13848904540782495
ACH-000606,-0.24628709527558185
ACH-000608,-0.11542029706070975
ACH-000614,-0.09913236676230024
ACH-000616,0.05874386834990404
ACH-000618,-0.3568351462213495
ACH-000619,-0.18889492402451905
ACH-000620,-0.11307816654905185
ACH-000621,-0.2003813473753319
ACH-000622,-0.02209096945091351
ACH-000623,-0.17106835050107586
ACH-000624,-0.11917765960014785
ACH-000627,-0.25563263803002984
ACH-000630,-0.2714575474890392
ACH-000631,-0.3109787427347848
ACH-000632,-0.1181752071798146
ACH-000633,-0.15542207248769646
ACH-000637,-0.19977708320020815
ACH-000638,-0.06135772288998435
ACH-000646,-0.18535783972222225
ACH-000647,-0.04681120333138778
ACH-000648,-0.0866039197642899
ACH-000649,-0.15631869455048922
ACH-000651,-0.07619480997683183
ACH-000652,0.023732808948087408
ACH-000653,-0.08969682978546109
ACH-000657,-0.12231273106085146
ACH-000658,-0.060299375607263235
ACH-000661,-0.21882551096843175
ACH-000662,-0.2140414827755435
ACH-000663,0.0654481413177454
ACH-000665,-0.3025162771956472
ACH-000671,0.060343717584312735
ACH-000672,-0.29754831168277385
ACH-000673,-0.1535519029979846
ACH-000676,-0.17569737742589686
ACH-000677,-0.026394617123176475
ACH-000681,-0.048261100063460016
ACH-000683,-0.19632576460146706
ACH-000684,-0.00568805739119831
ACH-000688,-0.16910352171856285
ACH-000693,-0.2099985174898964
ACH-000694,0.016587325826573754
ACH-000695,-0.20407197711192487
ACH-000696,-0.10505808943178868
ACH-000697,-0.09017666722743728
ACH-000699,-0.3048425296889041
ACH-000701,-0.14471381789158014
ACH-000706,-0.029952187682715493
ACH-000711,-0.18337385088559727
ACH-000713,-0.05042125646694138
ACH-000714,-0.08848619881149719
ACH-000718,-0.11558197661625745
ACH-000720,-0.1657000453881936
ACH-000721,-0.11603324000170115
ACH-000724,0.02274586276348336
ACH-000725,-0.20989386390057624
ACH-000732,-0.1396801523323842
ACH-000734,-0.21720574238640689
ACH-000735,-0.11941333594969075
ACH-000736,-0.0901523186280115
ACH-000738,-0.05433310559361745
ACH-000746,-0.06685788853424518
ACH-000747,-0.15082219602158686
ACH-000748,-0.2703883309094431
ACH-000753,-0.12467588371405547
ACH-000756,-0.2131925580201712
ACH-000757,-0.13163798810429375
ACH-000758,-0.14501022320132487
ACH-000760,-0.12592053217394644
ACH-000762,0.01922255704569744
ACH-000763,0.0021538993790057035
ACH-000764,-0.3399048808028894
ACH-000765,-0.09333484397541286
ACH-000766,-0.08754034921649521
ACH-000767,-0.08169591648935726
ACH-000768,-0.22898066115843346
ACH-000769,-0.16317947420783008
ACH-000770,-0.03592214033765871
ACH-000771,-0.026834169436972585
ACH-000773,-0.05772146983554737
ACH-000776,-0.13790636325082664
ACH-000777,-0.015764986109441357
ACH-000778,-0.2171009828272504
ACH-000781,-0.16145067598834625
ACH-000782,-0.14229871834773367
ACH-000783,-0.14724839847552745
ACH-000784,-0.09221655315096346
ACH-000785,-0.198353671941714
ACH-000787,-0.023335830469761044
ACH-000788,-0.10591262820417932
ACH-000791,-0.06393201131442378
ACH-000792,-0.12531603848199527
ACH-000794,-0.2675210717173341
ACH-000796,-0.14016882554608776
ACH-000798,0.20351945632935006
ACH-000799,-0.3129469214400021
ACH-000800,-0.16822247064663814
ACH-000802,-0.1781216560094345
ACH-000804,0.015603254196852928
ACH-000805,-0.07226546813138053
ACH-000809,-0.15405759686236403
ACH-000810,0.2075727986611831
ACH-000811,-0.18354054264508865
ACH-000817,0.17882774372133364
ACH-000819,-0.18201045740732294
ACH-000820,-0.07642882133005041
ACH-000821,0.0053768626068265105
ACH-000822,-0.08176683625211173
ACH-000823,-0.2178016078543492
ACH-000824,-0.03406256934777823
ACH-000827,-0.13714220871193988
ACH-000829,-0.17421819668193764
ACH-000831,-0.1352043714075898
ACH-000832,-0.2335920434838785
ACH-000833,-0.15754181411852006
ACH-000834,-0.2840238787579914
ACH-000835,-0.1335432474140407
ACH-000836,-0.37754188213895057
ACH-000837,-0.1046058509370045
ACH-000838,-0.1313079887451445
ACH-000839,-0.09304722122746947
ACH-000840,-0.036882464729265665
ACH-000841,-0.051155497061927686
ACH-000843,-0.2251540071847182
ACH-000846,-0.016252443722164663
ACH-000847,-0.1286638573038429
ACH-000848,-0.14775176615433944
ACH-000849,-0.0918371056779513
ACH-000851,-0.27205836850043336
ACH-000855,0.04812260415659653
ACH-000856,-0.2801477956402097
ACH-000858,-0.16428696408849347
ACH-000859,-0.3043504884631133
ACH-000861,-0.2878597548316728
ACH-000862,-0.04339533751736963
ACH-000865,-0.14633224621687346
ACH-000866,-0.02183065011673813
ACH-000867,-0.11747033248904645
ACH-000869,-0.1990779953651595
ACH-000872,-0.2447806870857683
ACH-000873,-0.4538761272742399
ACH-000876,-0.12921397410637586
ACH-000878,-0.21009986696818034
ACH-000880,-0.014085903611346725
ACH-000881,-0.1104315198540541
ACH-000882,-0.1509555877448099
ACH-000884,-0.002553290481390204
ACH-000885,-0.21781539532194474
ACH-000887,-0.20659957329539494
ACH-000889,0.04700895891301166
ACH-000896,-0.08730742129149513
ACH-000898,-0.11160058295624978
ACH-000900,-0.2257119621747695
ACH-000901,-0.04445760200830577
ACH-000905,-0.05286187767221254
ACH-000906,-0.08956689213601153
ACH-000907,0.07164375256824489
ACH-000910,-0.004092315226075292
ACH-000911,-0.2493403784932255
ACH-000912,-0.2013043004146017
ACH-000913,-0.06347508556483594
ACH-000915,-0.22481115303707694
ACH-000916,0.07241811934660047
ACH-000917,0.0177572204440324
ACH-000920,0.12301857151948288
ACH-000921,-0.18762810827255536
ACH-000924,-0.1066170668431568
ACH-000926,-0.04524467101092198
ACH-000928,-0.2344809878992841
ACH-000929,-0.11696565870306673
ACH-000932,-0.07042316896597521
ACH-000935,0.01328828460563411
ACH-000936,-0.12439780034741214
ACH-000937,0.0023867294965829377
ACH-000938,-0.16026428320614675
ACH-000939,-0.2838737117529709
ACH-000941,-0.22997977461243066
ACH-000943,-0.0459266344701942
ACH-000946,-0.15381533538276745
ACH-000947,-0.042667359198275925
ACH-000948,-0.2163098722183908
ACH-000950,-0.4675960977254586
ACH-000953,-0.09442307633940386
ACH-000954,-0.10020394377810997
ACH-000957,-0.07065685297281846
ACH-000958,-0.11234276101599587
ACH-000960,-0.17634622922368035
ACH-000963,-0.0036390672696805094
ACH-000968,0.05105575983982662
ACH-000969,-0.05549309966044027
ACH-000972,-0.5448458505870999
ACH-000973,-0.06259069833162385
ACH-000974,-0.11478753459791262
ACH-000978,0.1473067465719664
ACH-000984,-0.057225071951653064
ACH-000986,-0.18304098435362676
ACH-000988,-0.07045320883956614
ACH-000993,-0.20743790833305145
ACH-000994,-0.14287147880108728
ACH-000996,-0.25770346587674703
ACH-001001,-0.11972673872762925
ACH-001020,0.043026476361570684
ACH-001028,-0.2571198135628414
ACH-001031,-0.1539407785279542
ACH-001038,-0.11111377951757898
ACH-001048,-0.1874770984265504
ACH-001050,-0.15580209763155314
ACH-001053,-0.14077933774996276
ACH-001054,-0.05499779311823663
ACH-001061,-0.1337831267613868
ACH-001067,-0.2400548732364272
ACH-001075,-0.03371997054893229
ACH-001096,-0.19462094543730385
ACH-001111,-0.3604189119631441
ACH-001119,-0.2545486655467747
ACH-001128,0.04873368536657509
ACH-001134,-0.031248910188490988
ACH-001151,-0.052186685612451086
ACH-001163,0.056095160462438405
ACH-001164,0.08728189019899649
ACH-001183,0.1122702238148944
ACH-001192,-0.07572625722960392
ACH-001193,0.08092470511521982
ACH-001196,-0.005382220265501765
ACH-001197,-0.1737998140245326
ACH-001205,-0.1978443470823729
ACH-001211,-0.3749416274059864
ACH-001212,-0.1964151335353784
ACH-001228,-0.2015439667716288
ACH-001232,-0.031875242453843905
ACH-001239,-0.03819331651702197
ACH-001270,-0.1838781665453484
ACH-001274,-0.2623624123906639
ACH-001275,-0.3065292711410497
ACH-001277,-0.1504669832095556
ACH-001278,-0.122633824883389
ACH-001280,-0.12806951229262056
ACH-001283,-0.26281633163927265
ACH-001289,-0.15471675573587368
ACH-001300,-0.03484987407791566
ACH-001301,0.03919605811383462
ACH-001302,-0.2758108559759522
ACH-001306,-0.20333405494942888
ACH-001318,-0.025869564330182712
ACH-001322,-0.014335446990812828
ACH-001328,-0.27067736327949643
ACH-001332,-0.3159483495561402
ACH-001336,0.0255144117216416
ACH-001346,-0.2691880994653618
ACH-001353,-0.1410523962593334
ACH-001354,-0.1288901357807651
ACH-001367,-0.1958789161580044
ACH-001368,-0.17737123347791495
ACH-001374,0.1138769276656921
ACH-001377,-0.10777864119529264
ACH-001380,-0.23891429052223384
ACH-001391,-0.25236728617599263
ACH-001408,-0.05688935083993753
ACH-001430,-0.023610829052239057
ACH-001431,-0.20655945207812015
ACH-001450,-0.16666124108129718
ACH-001496,-0.19180285224040733
ACH-001500,-0.2870280512205128
ACH-001523,-0.11634700981442585
ACH-001532,-0.09528345581181713
ACH-001550,-0.02085355816536792
ACH-001552,-0.16693645949726754
ACH-001554,-0.18438274349980144
ACH-001654,-0.19101464406232274
ACH-001735,-0.1610365627965341
ACH-001736,-0.1986152027046842
ACH-001737,0.003164331554251741
ACH-001740,-0.10241965827159176
ACH-001745,-0.2649085474757814
ACH-001765,-0.1446083483759592
