,FUT7 (2529)
ACH-000004,-0.08695952916328682
ACH-000005,-0.07390651016986953
ACH-000007,0.06516446088034683
ACH-000009,-0.14459806232835648
ACH-000011,-0.027033049930691427
ACH-000012,-0.13422784598302748
ACH-000013,-0.13596889611931265
ACH-000014,-0.03311023512996309
ACH-000015,-0.06825607945295216
ACH-000017,-0.1180180224579076
ACH-000018,-0.09727645810017688
ACH-000019,-0.21960306032671115
ACH-000021,-0.06945434605595775
ACH-000022,-0.14078882054285558
ACH-000025,-0.07817930599285558
ACH-000028,0.06970597406547753
ACH-000030,-0.10021989996383357
ACH-000035,0.09976371675547538
ACH-000036,-0.07951423896758142
ACH-000037,-0.0020514124275505708
ACH-000039,-0.21669591517880554
ACH-000040,-0.16166750105794506
ACH-000041,-0.1384958958118117
ACH-000042,-0.07647481590295478
ACH-000045,0.13999589959064834
ACH-000047,-0.1074952821596994
ACH-000052,0.0912051238765557
ACH-000053,0.025446528490222848
ACH-000054,-0.08696771890028661
ACH-000055,-0.04533203961753013
ACH-000060,-0.0446113419327472
ACH-000067,-0.0035399364364041906
ACH-000070,-0.08811095706260373
ACH-000075,-0.03717733025180081
ACH-000078,-0.19019333019837464
ACH-000082,0.014633609510884712
ACH-000085,0.06280581078622909
ACH-000086,-0.035107185019332944
ACH-000087,-0.035975235095431456
ACH-000092,-0.002594242002348609
ACH-000095,-0.07186132599496478
ACH-000097,0.04120310235089755
ACH-000098,-0.05240613611826631
ACH-000099,-0.0937543316028384
ACH-000108,-0.1967257355317523
ACH-000113,0.06425945528947995
ACH-000116,0.03527335373911728
ACH-000118,-0.012559010403159595
ACH-000120,-0.06465905856290342
ACH-000123,-0.06753730050949618
ACH-000127,-0.10293313302315492
ACH-000128,-0.050397309507532864
ACH-000132,0.010654247180134736
ACH-000133,-0.07408545292982542
ACH-000137,0.025228488077328397
ACH-000138,-0.06718978337728132
ACH-000142,0.010722208080680064
ACH-000143,-0.1965820534765169
ACH-000146,-0.08318176413296796
ACH-000148,-0.19305256723098865
ACH-000150,-0.06795895365564797
ACH-000152,0.028962319976146594
ACH-000153,-0.0397016057868588
ACH-000159,-0.0954809459409449
ACH-000160,-0.11056663418277134
ACH-000163,-0.06492619062264636
ACH-000167,-0.19146660016540293
ACH-000168,-0.2065163269262821
ACH-000169,0.05725221874296664
ACH-000178,-0.05223185058527914
ACH-000183,0.03218008210367405
ACH-000188,-0.08684240561163646
ACH-000189,0.12213733717578132
ACH-000190,0.07639257249811753
ACH-000198,0.04715219668158422
ACH-000203,0.16381028429482405
ACH-000204,-0.22755769385153846
ACH-000206,0.014898152356561457
ACH-000207,-0.10509245415923928
ACH-000208,-0.044093365882986665
ACH-000210,-0.235595446600924
ACH-000211,-0.03974365072014505
ACH-000215,-0.1976928521846847
ACH-000221,0.02035532830608156
ACH-000222,-0.1668320655698843
ACH-000223,-0.0715554517997241
ACH-000226,0.00012856387347647566
ACH-000227,0.04688397806165661
ACH-000228,-0.07353395629990678
ACH-000231,0.04334410057512288
ACH-000232,0.08809900206165595
ACH-000233,0.11073276938788312
ACH-000234,-0.08869328950443768
ACH-000235,-0.07528532638752265
ACH-000237,-0.1680942104663494
ACH-000238,-0.31869702914823617
ACH-000242,-0.15195691800531366
ACH-000243,-0.06885103664565276
ACH-000244,-0.2312335639606207
ACH-000246,0.020669174751060983
ACH-000248,-0.0534854407870295
ACH-000250,-0.15378389725529326
ACH-000251,-0.01394286051396439
ACH-000252,-0.3645276772210469
ACH-000253,-0.21576580266411308
ACH-000255,-0.08267382341948198
ACH-000256,-0.13280737136840287
ACH-000257,-0.2777986270036965
ACH-000258,0.09431420189152424
ACH-000259,-0.08040548630255602
ACH-000260,-0.022272622154088186
ACH-000261,-0.09536959682707544
ACH-000262,0.03970304486345838
ACH-000263,0.07817206805274894
ACH-000264,-0.008358449079989266
ACH-000265,-0.0293967818393366
ACH-000266,-0.13772879146688194
ACH-000272,0.01823108433983258
ACH-000274,-0.15489765855964407
ACH-000277,-0.1674291609691654
ACH-000278,-0.040129774782606986
ACH-000279,-0.05774717748217681
ACH-000280,-0.09962494945633282
ACH-000281,-0.01316960536809257
ACH-000288,-0.023592479820033336
ACH-000291,-0.02288369522115605
ACH-000293,0.18128493144477595
ACH-000294,0.005689642662674923
ACH-000295,0.008187013037627576
ACH-000296,-0.3975080208751913
ACH-000302,-0.048892895772873785
ACH-000304,-0.06725377768623964
ACH-000307,-0.10682956589551144
ACH-000308,-0.0344694524345829
ACH-000310,-0.09281727157423614
ACH-000311,-0.11056291852237336
ACH-000312,-0.13985410301940318
ACH-000315,-0.12873098620511458
ACH-000316,-0.155079726020941
ACH-000317,-0.10647088147332093
ACH-000318,-0.034993850138952176
ACH-000319,0.11190457230546694
ACH-000320,-0.11693299025086107
ACH-000322,0.07953811275289988
ACH-000323,-0.1675824874291724
ACH-000324,-0.1372479174109634
ACH-000329,-0.095690439526851
ACH-000330,0.005592625550813661
ACH-000331,-0.017268805861299922
ACH-000332,0.012861837234542449
ACH-000334,-0.09178529289727946
ACH-000335,-0.05682749997426952
ACH-000336,-0.1612754201446126
ACH-000337,-0.06310902729140327
ACH-000338,0.10977980383919987
ACH-000339,-0.12736914035881194
ACH-000341,-0.15748323266938985
ACH-000348,-0.005297350664047111
ACH-000350,-0.06616360354678076
ACH-000352,-0.1190921309754633
ACH-000356,-0.1923353358281986
ACH-000361,-0.20343837810813695
ACH-000362,-0.06924171815812259
ACH-000363,-0.07256372836044525
ACH-000364,0.05065728231755618
ACH-000365,-0.06506543329407186
ACH-000366,-0.059497093215837335
ACH-000368,-0.22257173705998973
ACH-000374,0.04085253075209728
ACH-000375,-0.1635608237541581
ACH-000376,0.014535109551678806
ACH-000381,-0.14534795201862166
ACH-000383,-0.1208438169959968
ACH-000387,-0.11074281076158404
ACH-000389,-0.3487418477566148
ACH-000390,-0.08594516881345404
ACH-000393,-0.06941732476755648
ACH-000395,-0.1981791437644816
ACH-000396,0.16896703353708892
ACH-000397,-0.2290591329409949
ACH-000401,-0.21308043038824825
ACH-000402,-0.14139977752463456
ACH-000403,-0.261315817733264
ACH-000404,-0.202339830185224
ACH-000406,-0.04330956099490151
ACH-000407,-0.104571905264437
ACH-000408,0.07316639433184338
ACH-000410,0.040854319877404996
ACH-000411,-0.006858938409062225
ACH-000414,0.025404106574449387
ACH-000415,-0.045141363309532584
ACH-000416,-0.038338206390777146
ACH-000420,-0.057457134343549834
ACH-000421,-0.012311028946616686
ACH-000424,-0.19190810284170476
ACH-000425,-0.06243773660590116
ACH-000426,-0.034537777082376084
ACH-000427,0.043026236735428686
ACH-000433,0.0544924011726125
ACH-000435,-0.07730584522840618
ACH-000436,0.025762393447905117
ACH-000444,0.005495168516422353
ACH-000445,-0.1854865065327529
ACH-000448,0.10598403627301764
ACH-000450,-0.2437930427983919
ACH-000452,-0.1174889671761127
ACH-000454,-0.04344988242178893
ACH-000458,-0.18927363925466276
ACH-000459,-0.06631159508738818
ACH-000460,-0.14601141404624815
ACH-000461,0.005880669904260235
ACH-000463,0.010811055695902287
ACH-000464,-0.1997889131731357
ACH-000466,-0.07320408601148712
ACH-000467,-0.16638151859427194
ACH-000468,-0.1384935810876849
ACH-000469,-0.1410702808100054
ACH-000470,-0.16613948905439704
ACH-000471,-0.03711496193060283
ACH-000472,-0.0185722172287872
ACH-000473,-0.14719986099581356
ACH-000475,-0.12225049493257173
ACH-000476,0.043288210319934975
ACH-000477,-0.15957142297631752
ACH-000479,-0.05397873668510625
ACH-000480,-0.023311244437651063
ACH-000481,-0.08025952476114018
ACH-000483,0.050604121556587583
ACH-000484,-0.06720813547876854
ACH-000485,-0.2274003845105965
ACH-000486,-0.06733596800865857
ACH-000487,-0.08154057085191285
ACH-000488,-0.06378912028505998
ACH-000490,-0.15497282657903586
ACH-000491,-0.13867073061075724
ACH-000495,-0.2066929039893716
ACH-000496,-0.1294000865221105
ACH-000499,-0.038966839289835416
ACH-000500,0.3882092823963971
ACH-000502,-0.04004004499629285
ACH-000503,-0.2533114427584129
ACH-000505,0.07065070365350873
ACH-000507,-0.11163548815394517
ACH-000510,0.006451241575209955
ACH-000511,-0.007873806388311894
ACH-000512,-0.002597016603318601
