,YIF1A (10897)
ACH-000294,0.0716270939686716
ACH-000295,0.09613391401783687
ACH-000296,0.20013489011170926
ACH-000302,-0.13603769504176638
ACH-000304,-0.1916805100240226
ACH-000307,0.07109133255724323
ACH-000308,-0.23615177142682525
ACH-000310,-0.16613804096212198
ACH-000311,-0.0006565578752756369
ACH-000312,-0.1687471249254935
ACH-000315,-0.047612311347303184
ACH-000316,-0.192396459090138
ACH-000317,-0.12881936625445015
ACH-000318,-0.22254904871653666
ACH-000319,-0.08668965677834188
ACH-000320,-0.01402667464190475
ACH-000322,-0.03909614271844439
ACH-000323,0.1245888391083721
ACH-000324,0.021171189756072867
ACH-000329,0.13749742460296924
ACH-000330,-0.21392482425345266
ACH-000331,0.01467871493027716
ACH-000332,-0.12603921379654726
ACH-000334,-0.1321901001172399
ACH-000335,-0.07357611599299102
ACH-000336,-0.1337867623690335
ACH-000337,-0.026618679225234542
ACH-000338,-0.7033744849629685
ACH-000339,-0.09116349718683399
ACH-000341,-0.2521559703957676
ACH-000348,0.01127802068203533
ACH-000350,-0.08099202048311271
ACH-000352,-0.2676516251703065
ACH-000356,-0.2956149179239526
ACH-000361,-0.07961697611939997
ACH-000362,-0.08757189619874216
ACH-000363,-0.0814350989894602
ACH-000364,-0.1604944466090361
ACH-000365,-0.10122322166192577
ACH-000366,-0.2583015811449753
ACH-000368,0.038950084029094834
ACH-000374,-0.4903229991904333
ACH-000375,-0.0763784091690703
ACH-000376,-0.021301370420600818
ACH-000381,-0.01063045048072028
ACH-000383,-0.11759633976566487
ACH-000387,-0.19534667560846364
ACH-000389,0.06788046985202492
ACH-000390,0.015449157477607785
ACH-000393,-0.04975427168755815
ACH-000395,-0.1229932263966302
ACH-000396,-0.17777112364368236
ACH-000397,-0.10021267527949454
ACH-000401,-0.19983674836127746
ACH-000402,0.04002727755143278
ACH-000403,-0.11201271601645037
ACH-000404,-0.18529596171780335
ACH-000406,-0.07885033590684859
ACH-000407,-0.13076308194660294
ACH-000408,-0.3536443491084149
ACH-000410,-0.09868180414186956
ACH-000411,-0.2184981706104692
ACH-000414,0.0022022606067147264
ACH-000415,-0.2000966185046596
ACH-000416,-0.10099406079006666
ACH-000420,-0.07363129391291291
ACH-000421,0.0019094443285469266
ACH-000424,0.16346035094624164
ACH-000425,-0.04640870303151713
ACH-000426,-0.017154276253009842
ACH-000427,-0.3202541512574001
ACH-000433,-0.3025668832648068
ACH-000435,0.17510642841824964
ACH-000436,-0.19224181773619928
ACH-000444,0.00457681414580648
ACH-000445,-0.011004303376263142
ACH-000448,-0.051106768240702254
ACH-000450,-0.07080697740153476
ACH-000452,-0.037383885736330606
ACH-000454,0.14266324573769848
ACH-000458,-0.2027496145562484
ACH-000459,0.1404435987166852
ACH-000460,-0.015959327170206733
ACH-000461,-0.3344778046734499
ACH-000463,-0.0916612969568612
ACH-000464,-0.12720690045294322
ACH-000466,-0.04370516450936674
ACH-000467,0.011650402031142813
ACH-000468,0.04309600062989916
ACH-000469,-0.27175451694462643
ACH-000470,-0.012508990342540015
ACH-000471,-0.060313201544677085
ACH-000472,-0.10157235448128854
ACH-000473,0.04084483770230149
ACH-000475,-0.05350070694289595
ACH-000476,-0.1381238311844039
ACH-000477,-0.13611344454348856
ACH-000479,0.04465822081452722
ACH-000480,-0.10615252054169587
ACH-000481,-0.17655215736543034
ACH-000483,-0.05414342634550177
ACH-000484,-0.07390220573205218
ACH-000485,-0.03683549512805826
ACH-000486,-0.30661101993524703
ACH-000487,0.042104291686546974
ACH-000488,-0.2249622267658685
ACH-000490,0.004761800518217924
ACH-000491,-0.034216875229114964
ACH-000495,0.0236536437209228
ACH-000496,-0.04243978674829282
ACH-000499,-0.2127252564786596
ACH-000500,-0.3451461674464684
ACH-000502,-0.07087934137922919
ACH-000503,-0.3146119451592279
ACH-000505,-0.10166380811719844
ACH-000507,-0.27883283053506536
ACH-000510,-0.04387623103038489
ACH-000511,-0.2203099222677399
ACH-000512,-0.10472255396728736
ACH-000516,-0.07535578932002274
ACH-000517,0.03044278144101125
ACH-000518,-0.0688584008391443
ACH-000520,-0.027081547235078114
ACH-000521,0.026728846882284763
ACH-000522,-0.026754427720336232
ACH-000524,-0.07049463429344707
ACH-000527,-0.12810527991749218
ACH-000528,-0.1524985133556026
ACH-000537,-0.12713121037517888
ACH-000541,-0.4096207304049415
ACH-000542,-0.2427361852593133
ACH-000544,-0.2822330807998949
ACH-000545,-0.07619739703743582
ACH-000547,-0.000882528594875269
ACH-000548,-0.2873251466822208
ACH-000549,-0.09347617477069024
ACH-000550,0.046347619279840234
ACH-000552,-0.3233715531274883
ACH-000556,-0.07707773929618844
ACH-000557,-0.04850439208306575
ACH-000569,-0.1827143151190602
ACH-000570,-0.10619240414960407
ACH-000571,-0.06542041151522665
ACH-000573,0.00480050006704316
ACH-000576,-0.10412502202722816
ACH-000579,-0.14317432914238373
ACH-000580,-0.111376505639631
ACH-000584,-0.06738259070673261
ACH-000585,-0.3277003758529322
ACH-000588,-0.014779994758783062
ACH-000589,-0.14414351534378606
ACH-000591,-0.06773234451080562
ACH-000593,-0.0706823633542003
ACH-000600,-0.11724480448169038
ACH-000601,-0.1391775746745612
ACH-000605,-0.16428619822560453
ACH-000606,-0.35830876025943137
ACH-000608,-0.01648278994802737
ACH-000614,-0.27248465591701954
ACH-000616,-0.012236037983584549
ACH-000618,-0.2868875512314534
ACH-000619,-0.3880866508938953
ACH-000620,0.0606257557259936
ACH-000621,-0.08542464520376768
ACH-000622,-0.184322274059384
ACH-000623,-0.12368399141561255
ACH-000624,-0.14703590732603733
ACH-000627,-0.10748363829883936
ACH-000630,-0.38070076881480935
ACH-000631,-0.06508507008023078
ACH-000632,-0.04762442549176375
ACH-000633,-0.2039049198272066
ACH-000637,-0.25335835001301543
ACH-000638,-0.2214995972996432
ACH-000646,0.007992630980713905
ACH-000647,-0.17396845168467995
ACH-000648,-0.14304651461583476
ACH-000649,-0.12664913468684064
ACH-000651,-0.04862772512798096
ACH-000652,0.07030575381262535
ACH-000653,0.11258107516746506
ACH-000657,-0.07464812956931939
ACH-000658,0.0749194161833872
ACH-000661,-0.2677567468484359
ACH-000662,-0.14303140345202892
ACH-000663,-0.03464750925344527
ACH-000665,-0.20738041840712432
ACH-000671,-0.08252165646798887
ACH-000672,0.4216583612567835
ACH-000673,-0.16828562684508014
ACH-000676,-0.05284179989837527
ACH-000677,0.01821590796860062
ACH-000681,-0.021658574768392124
ACH-000683,-0.03230536124455796
ACH-000684,0.13889127191171174
ACH-000688,0.015662779286854348
ACH-000693,-0.042958497751985236
ACH-000694,-0.2131281370994101
ACH-000695,-0.13992755874134696
ACH-000696,-0.15127445094285122
ACH-000697,-0.1778263720671168
ACH-000699,-0.09330836074960576
ACH-000701,-0.2420717337138088
ACH-000706,-0.06835900128480563
ACH-000711,-0.03690007430512015
ACH-000713,-0.11659621582352887
ACH-000714,-0.1532172796008717
ACH-000718,-0.1257609770131727
ACH-000720,-0.10184001737748734
ACH-000721,0.014581407339126485
ACH-000724,-0.10572418906440832
ACH-000725,-0.2462334041956314
ACH-000732,-0.1119001153440104
ACH-000734,-0.2782132843989969
ACH-000735,-0.19382115200829053
ACH-000736,-0.1277987477141996
ACH-000738,-0.14382716916303154
ACH-000746,-0.10268374572261507
ACH-000747,-0.1821120100203052
ACH-000748,-0.21666424035053145
ACH-000753,-0.09747007538760456
ACH-000756,-0.2299064572687149
ACH-000757,-0.07361756720346148
ACH-000758,-0.31416600968168384
ACH-000760,-0.08731830380681052
ACH-000762,-0.39485126904504064
ACH-000763,0.06773049459862371
ACH-000764,-0.2945681207353879
ACH-000765,-0.3500537666345986
ACH-000766,-0.13703285463887974
ACH-000767,0.1226132138648627
ACH-000768,-0.09871869035999203
ACH-000769,-0.10795923774128884
ACH-000770,-0.12973110175123478
ACH-000771,-0.12865296275914412
ACH-000773,0.08424712047546888
ACH-000776,-0.03834713256589505
ACH-000777,-0.02084857431446737
ACH-000778,-0.37999167010425344
ACH-000781,-0.07557259274809675
ACH-000782,-0.09886324079442783
ACH-000783,-0.4211975481629071
ACH-000784,-0.01909744391861476
ACH-000785,-0.12827659396490326
ACH-000787,-0.0030494187124478077
ACH-000788,-0.0670156696606459
ACH-000791,-0.13976335839452853
ACH-000792,-0.06674666973077455
ACH-000794,-0.5112736666333653
ACH-000796,-0.13915985792773236
ACH-000798,-0.3676176755230232
ACH-000799,-0.1289976432850455
ACH-000800,0.020174930650788233
ACH-000802,-0.287325395725796
ACH-000804,-0.20268305572184786
ACH-000805,-0.23455654757272426
ACH-000809,-0.06090586475966659
ACH-000810,-0.21795647917347769
ACH-000811,0.010446841331046456
ACH-000817,-0.17181841914872115
ACH-000819,-0.11669099854682324
ACH-000820,-0.39861178293354776
ACH-000821,-0.19189563222472408
ACH-000822,-0.1760617342914265
ACH-000823,-0.06107354395467559
ACH-000824,-0.12312331174967968
ACH-000827,-0.09283702842366323
ACH-000829,-0.08870358051848104
ACH-000831,-0.24307569848046803
ACH-000832,-0.27094433478832824
ACH-000833,-0.1378849520628501
ACH-000834,-0.09067038107264104
ACH-000835,-0.11675755806031965
ACH-000836,-0.16619657613327887
ACH-000837,-0.17506251594420846
ACH-000838,-0.1834368065681037
ACH-000839,-0.4195024543742437
ACH-000840,-0.2510231112485227
ACH-000841,-0.10348777926415084
ACH-000843,-0.16195866694135788
ACH-000846,-0.22148183979009656
ACH-000847,-0.1089675285773182
ACH-000848,-0.06800362252556638
ACH-000849,0.11235064829604062
ACH-000851,-0.0927383404299448
ACH-000855,0.17647546393374464
ACH-000856,0.00957516273438426
ACH-000858,-0.10018102148398983
ACH-000859,-0.05670937487043625
ACH-000861,-0.09790599944840866
ACH-000862,-0.0077578342180448625
ACH-000865,-0.030766489952235267
ACH-000866,-0.12633379375347328
ACH-000867,-0.07833398186788931
ACH-000869,-0.002785054926632962
ACH-000872,-0.5143469257048562
ACH-000873,-0.1544669215048279
ACH-000876,-0.09261425080286637
ACH-000878,-0.07098774611673365
ACH-000880,-0.14356445008948093
ACH-000881,-0.031191608078941675
ACH-000882,-0.0024283097167068033
ACH-000884,0.012969461081349729
ACH-000885,-0.041993500189186864
ACH-000887,-0.1954138701379993
ACH-000889,-0.09437171426102946
ACH-000896,-0.04835135856211618
ACH-000898,0.04643401059922597
ACH-000900,0.0622113241540099
ACH-000901,-0.3911764968791326
ACH-000905,-0.11212301612149918
ACH-000906,-0.16732231983232146
ACH-000907,0.018535525266622697
ACH-000910,0.03287524955531362
ACH-000911,-0.10320475063749583
ACH-000912,-0.2616806351813494
ACH-000913,0.00737170253039991
ACH-000915,0.14323687849232944
ACH-000916,-0.06245229265108486
ACH-000917,-0.1591058206929149
ACH-000920,-0.023070133562443387
ACH-000921,-0.14843699901821292
ACH-000924,-0.05227019906710967
ACH-000926,0.005194711793349321
ACH-000928,0.08568962196914938
ACH-000929,-0.3403645050198097
ACH-000932,-0.04416198103816553
ACH-000935,-0.2038920135287563
ACH-000936,-0.18229482770120245
ACH-000937,-0.0839265744225974
ACH-000938,-0.08219140926271233
ACH-000939,-0.040417480826428265
ACH-000941,-0.22166203503091653
ACH-000943,-0.09804621109613584
ACH-000946,-0.1640695944123146
ACH-000947,0.06165960529423538
ACH-000948,-0.11460456966649467
ACH-000950,0.0512058062674672
ACH-000953,-0.022043103247907814
ACH-000954,-0.6048788390531884
ACH-000957,-0.20671901194415174
ACH-000958,-0.019758887318869496
ACH-000960,-0.0001322933769695552
ACH-000963,-0.10442554989783068
ACH-000968,-0.052780217828220975
ACH-000969,-0.13576255652642782
ACH-000972,-0.07229051093709413
ACH-000973,-0.017245595935277854
ACH-000974,-0.07092576265818865
ACH-000978,-0.28978237865671685
ACH-000984,-0.2321829981915494
ACH-000986,-0.2882174574446052
ACH-000988,-0.05256303513715984
ACH-000993,-0.08987044444264974
ACH-000994,0.03393283577864276
ACH-000996,-0.2538953374851715
ACH-001001,-0.17483578579973008
ACH-001020,0.13760952313540994
ACH-001028,-0.1889097797272148
ACH-001031,-0.16244094412357304
ACH-001038,-0.014395897726064016
ACH-001048,-0.1651567683486993
ACH-001050,-0.16750744234529766
ACH-001053,0.054236856493970205
ACH-001054,-0.06063082494175789
ACH-001061,-0.040005959780167966
ACH-001067,-0.4206165794290352
ACH-001075,-0.12006664603783987
ACH-001096,-0.16952887056236174
ACH-001111,-0.23818051994864645
ACH-001119,-0.14455384545746675
ACH-001128,-0.0571410439953924
ACH-001134,-0.13554631382007548
ACH-001151,-0.14582898106590894
ACH-001163,-0.23715388802227685
ACH-001164,-0.12083225266574055
ACH-001183,-0.0915265890981374
ACH-001192,0.09748996347538233
ACH-001193,-0.0066728223989470856
ACH-001196,0.1652292527268362
ACH-001197,-0.042948860125751685
ACH-001205,-0.04665936967105205
ACH-001211,0.10283293502769708
ACH-001212,0.16973430288259425
ACH-001228,-0.05244987904477878
ACH-001232,0.05794566274908122
ACH-001239,-0.021769765893772164
ACH-001270,-0.2633984383446204
ACH-001274,-0.08527584610542221
ACH-001275,-0.06392760816053565
ACH-001277,0.03637378652975184
ACH-001278,0.008879971109858841
ACH-001280,-0.19722980683389715
ACH-001283,-0.09086730949107433
ACH-001289,-0.09549447752467284
ACH-001300,-0.1584684015200145
ACH-001301,-0.20893378365597595
ACH-001302,-0.3146085139919125
ACH-001306,-0.21320268521777105
ACH-001318,0.0597891857727485
ACH-001322,0.12751686356334505
ACH-001328,-0.09065418479656656
ACH-001332,-0.2122188642580825
ACH-001336,-0.2533694451901557
ACH-001346,-0.24678911249665156
ACH-001353,-0.14374195834435535
ACH-001354,-0.059963054948167026
ACH-001367,-0.24160589481966036
ACH-001368,-0.1537088646948196
ACH-001374,-0.17163153028628295
ACH-001377,-0.05094633676012302
ACH-001380,-0.12867064941136008
ACH-001391,-0.10460513155955163
ACH-001408,-0.23538861810996856
ACH-001430,-0.12027136494594587
ACH-001431,0.02464473024214609
ACH-001450,-0.1223239885734815
ACH-001496,-0.02238535311299216
ACH-001500,-0.05113838511189705
ACH-001523,-0.005976825396650885
ACH-001532,-0.049025949658194116
ACH-001550,-0.16551012947422378
ACH-001552,-0.1631862743800184
ACH-001554,-0.010632633769193716
ACH-001654,-0.16395084256570402
ACH-001735,-0.02663609684388927
ACH-001736,0.031161173484539617
ACH-001737,-0.2515478143599521
ACH-001740,-0.0242563002083622
ACH-001745,0.008335687707967563
ACH-001765,0.031191857712769368
