,ABL2 (27)
ACH-000004,0.11414072034344976
ACH-000005,0.3620758004266246
ACH-000007,0.3016941738573213
ACH-000009,0.10122373072612006
ACH-000011,0.051317456672276385
ACH-000012,0.012288906646378763
ACH-000013,0.12824366999776007
ACH-000014,0.23269300966594225
ACH-000015,0.08762687966384837
ACH-000017,0.12242512410346992
ACH-000018,0.0931103166951908
ACH-000019,0.07811965816179042
ACH-000021,0.08109817158999567
ACH-000022,0.09561244558582954
ACH-000025,0.12956324069691585
ACH-000028,0.15288216319914985
ACH-000030,0.1888037788294761
ACH-000035,0.15368552545149852
ACH-000036,0.2342989316298381
ACH-000037,0.21268980408859256
ACH-000039,0.10469733338632348
ACH-000040,0.18836875379624005
ACH-000041,0.19069305025702296
ACH-000042,0.16950907744100654
ACH-000045,0.07634043334548749
ACH-000047,0.14166247548277355
ACH-000052,0.09574904628622988
ACH-000053,0.12127957167549265
ACH-000054,0.16074103199654166
ACH-000055,0.11795856207213964
ACH-000060,0.2985687359830788
ACH-000067,0.1838303457187772
ACH-000070,0.13000554646815382
ACH-000075,0.2344879051423241
ACH-000078,0.2649195195419441
ACH-000082,0.2586687243785785
ACH-000085,0.15809942784115574
ACH-000086,0.0791955239226778
ACH-000087,0.34269478223605593
ACH-000092,0.20247754032984985
ACH-000095,0.20113063963450828
ACH-000097,0.08085385074245867
ACH-000098,0.06793689110586025
ACH-000099,0.17263614358150306
ACH-000108,0.228529557836425
ACH-000113,0.2179979598314369
ACH-000116,0.15087769613681432
ACH-000118,0.2308192883791447
ACH-000120,0.08891604867318746
ACH-000123,0.2014837955063809
ACH-000127,0.1622813511675032
ACH-000128,0.31964056851308353
ACH-000132,0.1798217363960353
ACH-000133,0.16204598940985435
ACH-000137,0.22047984461742967
ACH-000138,0.09416947930809444
ACH-000142,0.05398684081072179
ACH-000143,0.16570671235889828
ACH-000146,0.16762047608259625
ACH-000148,0.080539268504722
ACH-000150,0.2942086509660357
ACH-000152,0.14372960968552848
ACH-000153,0.2101340491205012
ACH-000159,0.12061370507682916
ACH-000160,0.2245377625866787
ACH-000163,0.0849257996791477
ACH-000167,0.2537095666761848
ACH-000168,0.115405488531984
ACH-000169,0.2491784879456675
ACH-000178,0.38794137250279503
ACH-000183,0.12285537052828785
ACH-000188,0.20432678723711115
ACH-000189,0.2502715675337941
ACH-000190,0.1908103646832562
ACH-000198,0.11882968956947396
ACH-000203,0.1758128515074683
ACH-000204,-0.016971025397713262
ACH-000206,0.2870239360686125
ACH-000207,0.0403287697983569
ACH-000208,-0.11899457295834492
ACH-000210,0.17864669446966264
ACH-000211,0.2044729268840424
ACH-000215,0.12859181822154644
ACH-000221,0.1433801836396277
ACH-000222,0.15941816920941912
ACH-000223,0.022289189272512132
ACH-000226,0.1695675406343977
ACH-000227,0.18116049952180613
ACH-000228,0.059970014799398626
ACH-000231,0.08682044032810149
ACH-000232,0.2350429938956989
ACH-000233,0.17219126680163588
ACH-000234,0.24697114090376865
ACH-000235,0.12173414767801873
ACH-000237,0.148074800980441
ACH-000238,0.05413827735074881
ACH-000242,0.19837039198886247
ACH-000243,0.14571300053173675
ACH-000244,0.3324242947107912
ACH-000246,0.11179003590512117
ACH-000248,0.2032242694617595
ACH-000250,0.1721327814294143
ACH-000251,0.16334209594033727
ACH-000252,0.1857403186101801
ACH-000253,0.12720187387554496
ACH-000255,0.24152328580191976
ACH-000256,0.09202799833995837
ACH-000257,0.21476999366612906
ACH-000258,0.03926062039471651
ACH-000259,0.15241031225303428
ACH-000260,0.237608831272755
ACH-000261,0.13948479061738667
ACH-000262,0.15613003504023948
ACH-000263,0.09380589390281403
ACH-000264,0.14600885649363668
ACH-000265,0.1636120684536468
ACH-000266,0.11780214832815908
ACH-000272,0.18166326354431386
ACH-000274,0.2207901887049691
ACH-000277,0.16975488948790196
ACH-000278,0.1800653246951236
ACH-000279,0.26723728704231103
ACH-000280,0.1938893378367663
ACH-000281,0.16707418006647248
ACH-000288,0.18725671616998074
ACH-000291,0.0604410590832286
ACH-000293,-0.020217764482633918
ACH-000294,0.2722849204312153
ACH-000295,0.0777736020584926
ACH-000296,0.2755906378375202
ACH-000302,0.21629010241342708
ACH-000304,0.1207557456582409
ACH-000307,0.14944924441807367
ACH-000308,0.1877119373631065
ACH-000310,0.0770468872118053
ACH-000311,0.20689932954039145
ACH-000312,0.07907457385235436
ACH-000315,0.09326475491255776
ACH-000316,0.2462963489783072
ACH-000317,0.048447842993493966
ACH-000318,0.17117636709033632
ACH-000319,0.16835930745591127
ACH-000320,0.16301548753737616
ACH-000322,0.2832601899463278
ACH-000323,0.02240642583087504
ACH-000324,0.19329468660524649
ACH-000329,0.1339030345030646
ACH-000330,0.11695995797452967
ACH-000331,0.2839230693604523
ACH-000332,0.06494698059753339
ACH-000334,0.08286976551256328
ACH-000335,0.1893494201317855
ACH-000336,0.16799469478766196
ACH-000337,0.1845175264025504
ACH-000338,-0.2532752006866166
ACH-000339,0.222387801014048
ACH-000341,0.14226982743821198
ACH-000348,0.05666936600376446
ACH-000350,0.07632105480500616
ACH-000352,0.1346844615789993
ACH-000356,0.0405668664677149
ACH-000361,0.0817091002373802
ACH-000362,0.16706611086023954
ACH-000363,0.10283526873027264
ACH-000364,0.2381310346452627
ACH-000365,0.10760507265950567
ACH-000366,0.2069948268107306
ACH-000368,0.20338931881160466
ACH-000374,0.22521166668438544
ACH-000375,0.0763697586447589
ACH-000376,0.11181110657288176
ACH-000381,0.08794947214893929
ACH-000383,0.12623431466293364
ACH-000387,0.16770588512083262
ACH-000389,0.02603343069652836
ACH-000390,0.1322217650172942
ACH-000393,0.07890056791206172
ACH-000395,0.15673900390396325
ACH-000396,0.11365543101902136
ACH-000397,0.07551600998159161
ACH-000401,0.15687815459026702
ACH-000402,0.050403180887696
ACH-000403,0.2043133200581069
ACH-000404,0.2665161822895152
ACH-000406,0.16992977393325887
ACH-000407,0.11352136000407753
ACH-000408,0.2048948864156004
ACH-000410,0.09018681890113506
ACH-000411,0.13690255888641836
ACH-000414,0.27066396545533944
ACH-000415,0.18794737426450836
ACH-000416,0.12812564058360712
ACH-000420,0.2825447355552463
ACH-000421,0.2084423989489296
ACH-000424,0.1264887913193231
ACH-000425,0.17509008034629686
ACH-000426,-0.08096468538217713
ACH-000427,0.19586982872358072
ACH-000433,0.284675411918904
ACH-000435,0.1102127975674034
ACH-000436,0.2620423473118835
ACH-000444,0.14415386815633124
ACH-000445,0.3247299814637833
ACH-000448,0.13177174103152148
ACH-000450,0.11986080777322025
ACH-000452,0.18347709899413656
ACH-000454,0.3796801692426667
ACH-000458,0.3039617858137659
ACH-000459,0.28159884422547954
ACH-000460,0.20661073289634724
ACH-000461,0.17262555376879998
ACH-000463,0.20902548939546095
ACH-000464,0.02786144852743328
ACH-000466,0.031654224272917905
ACH-000467,0.13552563957658492
ACH-000468,0.2596521431460432
ACH-000469,0.3476840340916193
ACH-000470,0.23952584899978066
ACH-000471,0.21755080473926128
ACH-000472,0.12927021259847304
ACH-000473,0.1794784469841674
ACH-000475,0.123317591859372
ACH-000476,0.16688045598736262
ACH-000477,0.018518166556698964
ACH-000479,0.22601841806534045
ACH-000480,0.1415439698304844
ACH-000481,0.11889800930213833
ACH-000483,0.22209235114551185
ACH-000484,0.0041138484803159535
ACH-000485,0.20304907848869225
ACH-000486,0.14445544214635944
ACH-000487,0.073959450261252
ACH-000488,0.1681894137257008
ACH-000490,0.12202590784379835
ACH-000491,0.13212234820412244
ACH-000495,0.016071482127971243
ACH-000496,0.2555632482789231
ACH-000499,0.17931967634503812
ACH-000500,0.3350488806578351
ACH-000502,0.17243480571241204
ACH-000503,0.17933666537979678
ACH-000505,0.15774160964175676
ACH-000507,0.10026273760706966
ACH-000510,0.09687137037649536
ACH-000511,0.19805196127952232
ACH-000512,0.06495626776027014
ACH-000516,0.14720064932467314
ACH-000517,0.15582656217477964
ACH-000518,0.2574027212716984
ACH-000520,0.25714698126679625
ACH-000521,0.4660868746160765
ACH-000522,0.18370682446742775
ACH-000524,0.2294793868614048
ACH-000527,0.14626697739311192
ACH-000528,0.17354451922045427
ACH-000537,0.27382128710287124
ACH-000541,0.1795539830975304
ACH-000542,0.2767774638335493
ACH-000544,0.15656984982146552
ACH-000545,0.21685475674365765
ACH-000547,0.11884494667622353
ACH-000548,0.17246528505802589
ACH-000549,0.07440848036327379
ACH-000550,0.18440070252290106
ACH-000552,0.15642318699920355
ACH-000556,0.16670326593872334
ACH-000557,0.0961841308914107
ACH-000569,0.10343898695259553
ACH-000570,0.2226426793290016
ACH-000571,0.13240812081851858
ACH-000573,0.17633100066982274
ACH-000576,0.0963053629374992
ACH-000579,0.2568687877106266
ACH-000580,0.21121479767451165
ACH-000584,0.1814549790951935
ACH-000585,0.34796052706595715
ACH-000588,0.11117047807132943
ACH-000589,0.19489388859651996
ACH-000591,0.3526463112367608
ACH-000593,0.2266642609826088
ACH-000600,0.28851611189364634
ACH-000601,0.10036614101217442
ACH-000605,0.1526065900175839
ACH-000606,0.050010843406062565
ACH-000608,0.16189887196126115
