,HIST2H2BF (440689)
ACH-000244,-0.3674899174303802
ACH-000246,-0.3825124449250081
ACH-000248,-0.4122742565732549
ACH-000250,-0.26256965823725964
ACH-000251,-0.6672084775859024
ACH-000252,-0.33638496244614124
ACH-000253,-0.5549216157862945
ACH-000255,-0.5765804196687694
ACH-000256,-0.6034097904004195
ACH-000257,-0.23335716424548655
ACH-000258,0.0028095849633962577
ACH-000259,-0.4259670522148571
ACH-000260,-0.3966199421643836
ACH-000261,-0.4894223033359009
ACH-000262,-0.6124110786187223
ACH-000263,-0.5079764317036297
ACH-000264,-0.4986481939592649
ACH-000265,-0.5116463480433199
ACH-000266,-0.3170299415707685
ACH-000272,-0.3510537031994065
ACH-000274,-0.3123853524971902
ACH-000277,-0.18896931212475931
ACH-000278,-0.411068634412588
ACH-000279,-0.3134397099835359
ACH-000280,-0.18914533462693747
ACH-000281,-0.357911546812166
ACH-000288,-0.3255259957855418
ACH-000291,-0.3238729828469116
ACH-000293,-0.3911742127783845
ACH-000294,-0.4447066904138284
ACH-000295,-0.20059792970483606
ACH-000296,-0.3615065393963823
ACH-000302,-0.35910890741841445
ACH-000304,-0.7449772289272846
ACH-000307,-0.4626999123930606
ACH-000308,-0.25811747741181523
ACH-000310,-0.4528790927978339
ACH-000311,-0.7096239192191386
ACH-000312,-0.2935865812847367
ACH-000315,-0.4808123151810382
ACH-000316,-0.2733940812638929
ACH-000317,-0.4135879994185135
ACH-000318,-0.346910846653572
ACH-000319,-0.3582549075273752
ACH-000320,-0.18008848766358224
ACH-000322,-0.5029841234700311
ACH-000323,-0.40584078617293984
ACH-000324,-0.3912542457374245
ACH-000329,-0.5347744053155989
ACH-000330,-0.5216314362668759
ACH-000331,-0.5168481297917638
ACH-000332,-0.3452045578994939
ACH-000334,-0.34914831072553504
ACH-000335,-0.3808560784221407
ACH-000336,-0.7162177550406482
ACH-000337,-0.2417745027099159
ACH-000338,-0.5219043584515509
ACH-000339,-0.1914317341623728
ACH-000341,-0.6361316260226627
ACH-000348,-0.3638300448300948
ACH-000350,-0.4043291087259499
ACH-000352,-0.1759169286087996
ACH-000356,-0.6285190604857275
ACH-000361,-0.23838983830665697
ACH-000362,-0.267147908988136
ACH-000363,-0.2834525794351127
ACH-000364,-0.3011632648670137
ACH-000365,-0.3442222652848069
ACH-000366,-0.3460660974348452
ACH-000368,-0.2767298727769895
ACH-000374,-0.369382929433055
ACH-000375,-0.35234463718035364
ACH-000376,-0.475946306764281
ACH-000381,-0.1399131234504468
ACH-000383,-0.3121072368829016
ACH-000387,-0.3465023773171845
ACH-000389,-0.6277638070707282
ACH-000390,-0.5208603016313548
ACH-000393,-0.3577628135919368
ACH-000395,-0.3799032770234048
ACH-000396,-0.5450297326604363
ACH-000397,-0.22750148028950265
ACH-000401,-0.30286381300968485
ACH-000402,-0.4843475356087626
ACH-000403,-0.36624924457702895
ACH-000404,-0.4998369483658207
ACH-000406,-0.37440756008181936
ACH-000407,-0.37557083117369694
ACH-000408,-0.12265863272219027
ACH-000410,-0.40324956257236616
ACH-000411,-0.5554534287583478
ACH-000414,-0.480494028708689
ACH-000415,-0.4667971730245018
ACH-000416,-0.3764782664978972
ACH-000420,-0.2504876944215088
ACH-000421,-0.3200307628490905
ACH-000424,-0.2257408048356513
ACH-000425,-0.30393312604541195
ACH-000426,-0.40637319637052544
ACH-000427,-0.462580541009707
ACH-000433,-0.5907274209723303
ACH-000435,-0.16445035998053914
ACH-000436,-0.40900226274582097
ACH-000444,-0.3144315727148641
ACH-000445,-0.6444665592202198
ACH-000448,-0.1485451831026038
ACH-000450,-0.4390876731728218
ACH-000452,-0.582070068396812
ACH-000454,-0.4811641609320471
ACH-000458,-0.4353332062696561
ACH-000459,-0.4977786413855831
ACH-000460,-0.22888895257259936
ACH-000461,-0.5931337509841901
ACH-000463,-0.3085072247188504
ACH-000464,-0.41389366845916137
ACH-000466,-0.5651423486236594
ACH-000467,-0.3046310618038577
ACH-000468,-0.33177724521939633
ACH-000469,-0.3293251956626512
ACH-000470,-0.2553633326128452
ACH-000471,-0.3862238201342857
ACH-000472,-0.29983621105028946
ACH-000473,-0.3921406919345446
ACH-000475,-0.3397637977376072
ACH-000476,-0.4919519997054125
ACH-000477,-0.4639117596369167
ACH-000479,-0.456300707818976
ACH-000480,-0.269257064597181
ACH-000481,-0.4885834742194856
ACH-000483,-0.2201555090661675
ACH-000484,-0.5069223732393188
ACH-000485,-0.1971370939225244
ACH-000486,-0.4120243871218791
ACH-000487,-0.4616134418863307
ACH-000488,-0.33728198765249723
ACH-000490,-0.4673869934624938
ACH-000491,-0.4524729638008658
ACH-000495,-0.44271665467730603
ACH-000496,-0.409234848863502
ACH-000499,-0.4580102464990684
ACH-000500,-0.5838415157585816
ACH-000502,-0.4724199968780635
ACH-000503,0.014004244336045777
ACH-000505,-0.4855047411124958
ACH-000507,-0.2430360342246813
ACH-000510,-0.3613344530471957
ACH-000511,-0.4059702663550032
ACH-000512,-0.4760907992486985
ACH-000516,-0.4006584615594713
ACH-000517,-0.567693927718937
ACH-000518,-0.5506103199671689
ACH-000520,-0.484672079115979
ACH-000521,-0.4944575000224379
ACH-000522,-0.37644250086811215
ACH-000524,-0.4051928527951871
ACH-000527,-0.3178813307036513
ACH-000528,-0.4123802638285004
ACH-000537,-0.34405899773570264
ACH-000541,-0.2832594162162799
ACH-000542,-0.2357084007616885
ACH-000544,-0.5147156274968734
ACH-000545,-0.5518411961827421
ACH-000547,-0.3891291685031945
ACH-000548,-0.4211308918502063
ACH-000549,-0.5295925351171674
ACH-000550,-0.2501136702152829
ACH-000552,-0.27216413392924105
ACH-000556,-0.5611308783654579
ACH-000557,-0.5553740736017039
ACH-000569,-0.36239703870241097
ACH-000570,-0.5027379519539292
ACH-000571,-0.4808068348769861
ACH-000573,-0.20282308438860214
ACH-000576,-0.4496125236208583
ACH-000579,-0.3682468378051269
ACH-000580,-0.3754685945624123
ACH-000584,-0.2968768329522915
ACH-000585,-0.4240617459230478
ACH-000588,-0.4360611729866417
ACH-000589,-0.3298777439397897
ACH-000591,-0.3467709647437628
ACH-000593,-0.4494950089136867
ACH-000600,-0.4553302595013512
ACH-000601,-0.475408058389017
ACH-000605,-0.3414704055164081
ACH-000606,-0.4206307671869261
ACH-000608,-0.5087686556151345
ACH-000614,-0.2895558554375778
ACH-000616,-0.4884021079876982
ACH-000618,-0.3582719835262753
ACH-000619,-0.5360342359723721
ACH-000620,-0.4677707822675661
ACH-000621,-0.3603207303203076
ACH-000622,-0.2698674060435459
ACH-000623,-0.4958989181603031
ACH-000624,-0.32529904118073305
ACH-000627,-0.33977393453902605
ACH-000630,-0.3869901096551881
ACH-000631,-0.5233138128075556
ACH-000632,-0.4880301929554435
ACH-000633,-0.3265168582029597
ACH-000637,-0.4147813546058195
ACH-000638,-0.4694570922361714
ACH-000646,-0.399081929749489
ACH-000647,-0.42026201120132506
ACH-000648,-0.6336999011512419
ACH-000649,-0.19438454662057733
ACH-000651,-0.2809958096221345
ACH-000652,-0.3816289842232728
ACH-000653,-0.2268733449103881
ACH-000657,-0.3473729087515699
ACH-000658,-0.6273529834246881
ACH-000661,-0.2476702104866846
ACH-000662,-0.16647859580466762
ACH-000663,-0.26853930942447113
ACH-000665,-0.41244014222766695
ACH-000671,-0.4398465048127812
ACH-000672,0.16887454003656446
ACH-000673,-0.509966670491122
ACH-000676,-0.3913692780471826
ACH-000677,-0.4630737354430387
ACH-000681,-0.4920994425653008
ACH-000683,-0.4592507692495044
ACH-000684,-0.5498383492706485
ACH-000688,-0.21262907665117894
ACH-000693,-0.3798967789362369
ACH-000694,-0.3969979724482636
ACH-000695,-0.5154742532289261
ACH-000696,-0.4563179958628417
ACH-000697,-0.4970980767724844
ACH-000699,-0.42289374619878295
ACH-000701,-0.4950351329770976
ACH-000706,-0.4335807662862237
ACH-000711,-0.4683824645050406
ACH-000713,-0.6671764000451679
ACH-000714,-0.5579060011140122
ACH-000718,-0.3650191092400515
ACH-000720,-0.4704331246935498
ACH-000721,-0.5881780155577883
ACH-000724,-0.3608696265612745
ACH-000725,-0.655863002704229
ACH-000732,-0.5106956945755705
ACH-000734,-0.35179444457841424
ACH-000735,-0.4266893466316923
ACH-000736,-0.3804166636155786
ACH-000738,-0.2667793334903213
ACH-000746,-0.5167713211456958
ACH-000747,-0.3969010812277957
ACH-000748,-0.43450696955663215
ACH-000753,-0.5413009119073066
ACH-000756,-0.35370459949055555
ACH-000757,-0.4650802885180558
ACH-000758,-0.5815064937114985
ACH-000760,-0.5488808824816991
ACH-000762,-0.4361888987547857
ACH-000763,-0.6555802114043138
ACH-000764,-0.7541824251655662
ACH-000765,-0.5644111271897345
ACH-000766,-0.421955995538978
ACH-000767,-0.3707370351273843
ACH-000768,-0.4550136440914318
ACH-000769,-0.5881726808430269
ACH-000770,-0.41751360977602986
ACH-000771,-0.6107041088889141
ACH-000773,-0.37645246136676863
ACH-000776,-0.37899668698516814
ACH-000777,-0.31189283384357464
ACH-000778,-0.3973109083195847
ACH-000781,-0.3694611329658156
ACH-000782,-0.6013524531728852
ACH-000783,-0.4358609717843596
ACH-000784,-0.25296260538657256
ACH-000785,-0.7260894273355136
ACH-000787,-0.2817512025059371
ACH-000788,-0.4723628782937033
ACH-000791,-0.5523060089785545
ACH-000792,-0.4649288198604163
ACH-000794,-0.3485224845846972
ACH-000796,-0.2805481858488119
ACH-000798,-0.11807215994024745
ACH-000799,-0.3762943333598996
ACH-000800,-0.6786580071374522
ACH-000802,-0.4128380008314409
ACH-000804,-1.0375316126120997
ACH-000805,-0.4025053461527897
ACH-000809,-0.4102388761837799
ACH-000810,-0.6971316049452427
ACH-000811,-0.2568228769197424
ACH-000817,-0.585231073036616
ACH-000819,-0.3477492623114121
ACH-000820,-0.5552189119536016
ACH-000821,-0.4971200763769642
ACH-000822,-0.4392828995791522
ACH-000823,-0.3944876534581449
ACH-000824,-0.36259509905716203
ACH-000827,-0.4253641131139047
ACH-000829,-0.4597247132142003
ACH-000831,-0.49129094741977297
ACH-000832,-0.4561755685519056
ACH-000833,-0.3508338461385181
ACH-000834,-0.541938206313883
ACH-000835,-0.32827782626026714
ACH-000836,-0.14019781635677422
ACH-000837,-0.28863384628439553
ACH-000838,-0.4957757914055818
ACH-000839,-0.36526349407634734
ACH-000840,-0.3898027852308517
ACH-000841,-0.3205337675934741
ACH-000843,-0.4715657918311502
ACH-000846,-0.7155537034675972
ACH-000847,-0.07613147259889809
ACH-000848,-0.412740612280173
ACH-000849,-0.2660854546841482
ACH-000851,-0.07512604582227414
ACH-000855,-0.1346245477697337
ACH-000856,-0.5629338666208787
ACH-000858,-0.5132293991849869
ACH-000859,0.0038214432046667413
ACH-000861,-0.437558756796883
ACH-000862,-0.40381733442815454
ACH-000865,-0.3689118822101037
ACH-000866,-0.38913074910225204
ACH-000867,-0.5343880535170408
ACH-000869,-0.4455388815000421
ACH-000872,-0.41993093795541264
ACH-000873,-0.1881484489092516
ACH-000876,-0.23993584330311704
ACH-000878,-0.6188405664369282
ACH-000880,-0.5184608296900788
ACH-000881,-0.4805267371624158
ACH-000882,-0.4006809877471634
ACH-000884,-0.383023241554819
ACH-000885,-0.2594075464246372
ACH-000887,-0.41718165909370897
ACH-000889,-0.14827966988181102
ACH-000896,-0.44052205548680345
ACH-000898,-0.4400348591430535
ACH-000900,-0.613198983907823
ACH-000901,-0.493949160966317
ACH-000905,-0.4401892947444856
ACH-000906,-0.2925491039053807
ACH-000907,-0.3668140935690398
ACH-000910,-0.3034134981573764
ACH-000911,-0.4738287131816077
ACH-000912,-0.5327638327058699
ACH-000913,-0.30413388072189285
ACH-000915,-0.3775197911973315
ACH-000916,-0.8453546211658065
ACH-000917,-0.4265061840528804
ACH-000920,-0.4835553556246379
ACH-000921,-0.17208844250756153
ACH-000924,-0.4623858221598894
ACH-000926,-0.20943184345949653
ACH-000928,-0.25837069512283023
ACH-000929,-0.6895748712109178
ACH-000932,-0.2900755684956821
ACH-000935,-0.31765412172176977
ACH-000936,-0.5569694649268093
ACH-000937,-0.4596086597058116
ACH-000938,-0.5444424618649198
ACH-000939,-0.22138038245088287
ACH-000941,-0.5901831496490382
ACH-000943,-0.42010869271669743
ACH-000946,-0.288545946977092
ACH-000947,-0.4021277380224851
ACH-000948,-0.6065805100760183
ACH-000950,-0.4456411916244948
ACH-000953,-0.5945165544919865
ACH-000954,-0.4710258266387501
ACH-000957,-0.17342295170204464
ACH-000958,-0.12695206735098358
ACH-000960,-0.6322988913850545
ACH-000963,-0.5925413314719703
ACH-000968,-0.43326012413193227
ACH-000969,-0.3975132246568009
ACH-000972,-0.3788990410926225
ACH-000973,-0.3834286021210415
ACH-000974,-0.3482051267478528
ACH-000978,-0.4472657674162258
ACH-000984,-0.3381645066721539
ACH-000986,-0.2313427016186728
ACH-000988,-0.3408800648982716
ACH-000993,-0.4989484968451741
ACH-000994,-0.4436089851007587
ACH-000996,-0.5914076291954977
ACH-001001,-0.3005848860562274
ACH-001020,-0.2679954077512099
ACH-001028,-0.4620022819419856
ACH-001031,-0.4420796966442507
ACH-001038,-0.4197254353629726
ACH-001048,-0.3088378399736891
ACH-001050,-0.4434130126161598
ACH-001053,-0.4423679525671127
ACH-001054,-0.2834722226542601
ACH-001061,-0.3937399445218763
ACH-001067,-0.2199036021415196
ACH-001075,-0.27910111007319466
ACH-001096,-0.3864378651677203
ACH-001111,-0.17733815555851187
ACH-001119,-0.524838329709048
ACH-001128,0.2638164905112889
ACH-001134,-0.3795438080958795
ACH-001151,-0.5093880887027517
ACH-001163,-0.6124393863103241
ACH-001164,-0.2984461926263732
ACH-001183,-0.1834953266485281
ACH-001192,-0.5939232338898879
ACH-001193,-0.3375584813039323
ACH-001196,-0.6075980798602214
ACH-001197,-0.5390716633888217
ACH-001205,-0.6661811141748619
ACH-001211,-0.2652481832079041
ACH-001212,-0.7007910094544302
ACH-001228,-0.6294398357563249
ACH-001232,-0.5420129768774834
ACH-001239,-0.26922121687871803
ACH-001270,-0.39721785592744935
ACH-001274,-0.4165715832537806
ACH-001275,-0.24891540023795064
ACH-001277,-0.2923151816925045
ACH-001278,-0.5583040920090925
ACH-001280,-0.5196285542979743
ACH-001283,-0.4087816335798152
ACH-001289,-0.4639232929985106
ACH-001300,-0.39976842135300095
ACH-001301,-0.5303274914095679
ACH-001302,-0.21132362437454305
ACH-001306,-0.4486403806682488
ACH-001318,-0.6617555808868606
ACH-001322,-0.23527962048780915
ACH-001328,-0.5600332377287447
ACH-001332,-0.22453912562217448
ACH-001336,-0.5000041283998723
ACH-001346,-0.5345024513143704
ACH-001353,-0.39978244564537935
ACH-001354,-0.7549538404152808
ACH-001367,-0.4454940766893663
ACH-001368,-0.4797520246265951
ACH-001374,-0.09277762712478856
ACH-001377,-0.3191852370402283
ACH-001380,-0.33220867474676746
ACH-001391,-0.27297179637216634
ACH-001408,-0.34400933039208464
ACH-001430,-0.6013204552304087
ACH-001431,-0.4549248083368905
ACH-001450,-0.5535270397565877
ACH-001496,-0.2735810701192429
ACH-001500,-0.18251218095803884
ACH-001523,-0.2554243506515813
ACH-001532,-0.5048742471388534
ACH-001550,-0.2622747421441483
ACH-001552,-0.5299015971889002
ACH-001554,-0.4513285928673088
ACH-001654,-0.4740990854774475
ACH-001735,-0.23614351344220705
ACH-001736,-0.4953405635243882
ACH-001737,-0.7437233459615545
ACH-001740,-0.3878633054170035
ACH-001745,-0.4416173512280233
ACH-001765,-0.7289813356639361
