,GCNT2 (2651)
ACH-000004,-0.09349466903168327
ACH-000005,-0.02143426809431357
ACH-000007,-0.12946589445612874
ACH-000009,-0.20048362152079027
ACH-000011,-0.08743136717008139
ACH-000012,-0.14708446630229707
ACH-000013,-0.06696249299844237
ACH-000014,-0.1964258090912485
ACH-000015,0.009960734494637524
ACH-000017,-0.2759639385582084
ACH-000018,-0.13395310543641206
ACH-000019,-0.12734272194038002
ACH-000021,-0.0947867930420428
ACH-000022,-0.16337175174243448
ACH-000025,-0.0421683419496902
ACH-000028,-0.1014281098233802
ACH-000030,-0.1295558041264317
ACH-000035,-0.039077403157595315
ACH-000036,-0.13560290875455616
ACH-000037,-0.3884395213943275
ACH-000039,-0.2125233595933048
ACH-000040,-0.18929530945256492
ACH-000041,-0.009293268328633164
ACH-000042,-0.1540504624285586
ACH-000045,-0.08989979323311482
ACH-000047,-0.14626232939049202
ACH-000052,-0.12143078523721297
ACH-000053,-0.11258636198570957
ACH-000054,-0.15473292643041264
ACH-000055,-0.20786128079887767
ACH-000060,-0.1049157917329089
ACH-000067,0.0012547585963605798
ACH-000070,-0.08147963730754543
ACH-000075,-0.053038796208072864
ACH-000078,-0.1463588989445084
ACH-000082,-0.15036180772747074
ACH-000085,-0.07907717129734314
ACH-000086,-0.033267316800459884
ACH-000087,-0.06089702183611592
ACH-000092,-0.17076493663481065
ACH-000095,-0.26027360580066616
ACH-000097,-0.11670150763465136
ACH-000098,-0.18884128661243266
ACH-000099,-0.11563864477805305
ACH-000108,-0.038525632027503705
ACH-000113,-0.1343545810222003
ACH-000116,-0.1989454173237899
ACH-000118,-0.13265606717962694
ACH-000120,-0.33059424602137416
ACH-000123,-0.1841397525002604
ACH-000127,-0.10511719989752302
ACH-000128,-0.09135569885753364
ACH-000132,-0.11015384874769084
ACH-000133,-0.06773737191908323
ACH-000137,-0.2091862936154504
ACH-000138,-0.23261839232624856
ACH-000142,-0.07941501444757089
ACH-000143,-0.11114196756902857
ACH-000146,-0.09402906577387556
ACH-000148,-0.10097516805081204
ACH-000150,-0.042522112233811964
ACH-000152,-0.11112878731774488
ACH-000153,-0.3915470328583757
ACH-000159,-0.06711924662966283
ACH-000160,-0.06225113418976839
ACH-000163,-0.1767358222479772
ACH-000167,-0.5088561347536866
ACH-000168,-0.2175294743307527
ACH-000169,-0.0015999980658805465
ACH-000178,-0.056523254211549925
ACH-000183,-0.14510436266954035
ACH-000188,-0.05568089641662925
ACH-000189,-0.43397737157870897
ACH-000190,-0.06655644320441023
ACH-000198,-0.2999379888454657
ACH-000203,0.15364637214232627
ACH-000204,0.03859581129559702
ACH-000206,-0.10020588422270216
ACH-000207,-0.1316156062952429
ACH-000208,-0.5229874186631388
ACH-000210,-0.06440013899568517
ACH-000211,-0.1827424546210718
ACH-000215,-0.21759959816868105
ACH-000221,-0.059895284861463276
ACH-000222,-0.14672276774022458
ACH-000223,-0.19690991021032855
ACH-000226,-0.054481502951607835
ACH-000227,-0.15673212316361407
ACH-000228,-0.15242044706636768
ACH-000231,-0.07364836155408712
ACH-000232,-0.15341126980543285
ACH-000233,-0.1825955498064227
ACH-000234,-0.17189312530474662
ACH-000235,-0.11579180648772865
ACH-000237,-0.09849189290229354
ACH-000238,-0.21981153281404892
ACH-000242,-0.19637254164034407
ACH-000243,-0.07552550478652252
ACH-000244,-0.008830250230021836
ACH-000246,-0.20586166232534253
ACH-000248,-0.35498232697453025
ACH-000250,-0.09237130940038107
ACH-000251,-0.2860897845407511
ACH-000252,-0.19330014041335966
ACH-000253,-0.10380441981665474
ACH-000255,-0.10639942438006043
ACH-000256,-0.17758991135840968
ACH-000257,-0.033434898371096006
ACH-000258,0.017653471149619567
ACH-000259,-0.08208593052863804
ACH-000260,-0.060324504559296076
ACH-000261,-0.007718236956277802
ACH-000262,-0.30872585083970666
ACH-000263,-0.26728268565633395
ACH-000264,-0.13614787464540112
ACH-000265,-0.054202307015803
ACH-000266,-0.10672877191102943
ACH-000272,-0.22550106743564166
ACH-000274,-0.28028143644021297
ACH-000277,-0.1922436005284124
ACH-000278,-0.08480952451686714
ACH-000279,-0.1615707888715863
ACH-000280,-0.20834156283039865
ACH-000281,-0.2380642717721244
ACH-000288,-0.1626940702412057
ACH-000291,-0.06892827727454212
ACH-000293,-0.09590616469217736
ACH-000294,-0.01962817567607089
ACH-000295,-0.31461155171750016
ACH-000296,0.04025932397613692
ACH-000302,-0.23208411741196655
ACH-000304,0.20179588161067868
ACH-000307,-0.08342334576805381
ACH-000308,-0.2679985867986445
ACH-000310,-0.04981735545609616
ACH-000311,-0.1675386614558659
ACH-000312,-0.17819515532717267
ACH-000315,0.07697867794863571
ACH-000316,-0.2676399144730734
ACH-000317,-0.018527432480594085
ACH-000318,-0.17864723113211078
ACH-000319,-0.0716257164811663
ACH-000320,-0.0855692006638651
ACH-000322,-0.3890462557042101
ACH-000323,-0.037816014103458966
ACH-000324,-0.1870860047273079
ACH-000329,-0.2065268947862652
ACH-000330,-0.2141610276795332
