,PAPPA2 (60676)
ACH-000004,0.18570468133183102
ACH-000005,0.18252620954109747
ACH-000007,0.0671139215871099
ACH-000009,0.0602901274681423
ACH-000011,0.29751809487018016
ACH-000012,0.05159280124580806
ACH-000013,0.09199837890411848
ACH-000014,0.09895474987887108
ACH-000015,0.10535067334487204
ACH-000017,0.07117214420320021
ACH-000018,-0.09068347806083042
ACH-000019,0.09110870419366117
ACH-000021,0.0950303403703734
ACH-000022,0.20514243566968896
ACH-000025,-0.11638362222884654
ACH-000028,0.04035929205670076
ACH-000030,0.11922423268551299
ACH-000035,0.11977063405256995
ACH-000036,0.06528098449637165
ACH-000037,0.21886926970393614
ACH-000039,0.12795767144765194
ACH-000040,0.13029955495477674
ACH-000041,0.0935491052187626
ACH-000042,0.08331934379942296
ACH-000045,-0.016285257528610517
ACH-000047,0.2085057453911948
ACH-000052,0.014116754369127509
ACH-000053,0.08194144167724415
ACH-000054,0.0953449074277233
ACH-000055,0.11447358055475634
ACH-000060,0.1731744689305821
ACH-000067,0.0975932991272272
ACH-000070,-0.02065246080284028
ACH-000075,0.12721288677261774
ACH-000078,0.3093334330119819
ACH-000082,0.1154062430546384
ACH-000085,-0.09936326659316412
ACH-000086,-0.10628236372916114
ACH-000087,0.3820160256265629
ACH-000092,0.08684658024551227
ACH-000095,0.2278348389948651
ACH-000097,0.060812468031351374
ACH-000098,0.13761855335169348
ACH-000099,0.061176964704388624
ACH-000108,0.1524321662959752
ACH-000113,0.196647717451078
ACH-000116,0.03174084623822265
ACH-000118,0.06706739229554713
ACH-000120,0.003135710474156359
ACH-000123,0.18051694987619124
ACH-000127,0.12157298869362446
ACH-000128,0.12939069724487165
ACH-000132,-0.10877708958960003
ACH-000133,0.1100679566873766
ACH-000137,0.08708963104686125
ACH-000138,0.13812809199649598
ACH-000142,0.08125245496584002
ACH-000143,0.05417218699924163
ACH-000146,0.15504384512529765
ACH-000148,0.025452764378524388
ACH-000150,0.3239113333499254
ACH-000152,0.03721399745370469
ACH-000153,0.16489076561186472
ACH-000159,0.016672257621987263
