,COA6 (388753)
ACH-000004,-0.3664172795492915
ACH-000005,-0.3726490439613978
ACH-000007,-0.5234622025722081
ACH-000009,-0.477210869235415
ACH-000011,-0.13659350793355154
ACH-000012,-0.27883499666360784
ACH-000013,-0.2153702349672976
ACH-000014,-0.4686933390289578
ACH-000015,-0.3760065009710668
ACH-000017,-0.2466615914793223
ACH-000018,-0.3006307985540081
ACH-000019,-0.4684661184939694
ACH-000021,-0.3576196338359444
ACH-000022,-0.2797207103101941
ACH-000025,-0.4948520193726514
ACH-000028,-0.4604428484846966
ACH-000030,-0.6010240880688682
ACH-000035,-0.2303162084635977
ACH-000036,0.05952322236802289
ACH-000037,-0.26145237372137003
ACH-000039,-0.3865295936576466
ACH-000040,-0.205476202348253
ACH-000041,-0.35410899697061243
ACH-000042,-0.2268131138823201
ACH-000045,-0.4651465815044604
ACH-000047,-0.5742972302175107
ACH-000052,-0.34697310249026514
ACH-000053,-0.324712261230524
ACH-000054,-0.19810312780848427
ACH-000055,-0.21064057000147868
ACH-000060,-0.3327542098547427
ACH-000067,-0.3044230712933147
ACH-000070,-0.3040213253469824
ACH-000075,-0.27977792611958263
ACH-000078,-0.4163763556167024
ACH-000082,-0.26027078689570204
ACH-000085,-0.16657541527035155
ACH-000086,-0.5570544267667948
ACH-000087,-0.4459420911243697
ACH-000092,-0.36541442158580656
ACH-000095,-0.06586175954888791
ACH-000097,-0.12610220110437936
ACH-000098,-0.34683190132838354
ACH-000099,-0.4826400637096621
ACH-000108,-0.1582749350606839
ACH-000113,-0.3143750793745146
ACH-000116,-0.2577092886435505
ACH-000118,-0.8271017843036756
ACH-000120,-0.3616124430028605
ACH-000123,-0.2929667450506251
ACH-000127,-0.5235891634153143
ACH-000128,-0.4679679219897472
ACH-000132,-0.34191963530951297
ACH-000133,-0.22111646005028696
ACH-000137,-0.1395516171083266
ACH-000138,-0.7288864247606686
ACH-000142,-0.1650428416346285
ACH-000143,-0.18158299203319575
ACH-000146,-0.3217865623452849
ACH-000148,-0.4840985755581777
ACH-000150,-0.4376915166158084
ACH-000152,-0.3453796090826701
ACH-000153,-0.3947088987148317
ACH-000159,-0.2653747770738709
ACH-000160,-0.4896740728084022
ACH-000163,-0.211400288125685
ACH-000167,-0.31177560811724336
ACH-000168,-0.056888882472121635
ACH-000169,-0.27425971239051017
ACH-000178,-0.32864429391964595
ACH-000183,-0.4729779320282012
ACH-000188,-0.17894574142209047
ACH-000189,-0.44964007333638417
ACH-000190,-0.6341445255499261
ACH-000198,-0.5789243025767645
ACH-000203,0.013149088093660137
ACH-000204,-0.4420061204363931
ACH-000206,-0.4047749793575753
ACH-000207,-0.5321031563953889
ACH-000208,-0.19968525365225007
ACH-000210,-0.9529739155988156
ACH-000211,-0.1757388149975537
ACH-000215,-0.4570384154462622
ACH-000221,-0.5282203802644938
ACH-000222,-0.021062228084740186
ACH-000223,-0.4912862913197247
ACH-000226,-0.3653246306105664
ACH-000227,-0.4633232268331554
ACH-000228,-0.29021282660356124
ACH-000231,-0.13570015234494998
ACH-000232,-0.2014295343814944
ACH-000233,-0.4769446097690598
ACH-000234,-0.3309413540336937
ACH-000235,-0.3271118019980335
ACH-000237,-0.18149628046194544
ACH-000238,-0.2367278396095968
ACH-000242,-0.5481358599481372
ACH-000243,-0.23845643914842105
ACH-000244,-0.4525890765260929
ACH-000246,-0.5728443414251213
ACH-000248,-0.4157591433443407
ACH-000250,-0.11873011089046386
ACH-000251,-0.5913410654442587
ACH-000252,-0.20368820277209573
ACH-000253,-0.3611461934213033
ACH-000255,-0.2789091036870772
ACH-000256,-0.28134681626925706
ACH-000257,-0.36609127803494096
ACH-000258,-0.2478501798855721
ACH-000259,-0.2906076687189147
ACH-000260,-0.1933253389485321
ACH-000261,-0.1816423718023497
ACH-000262,-0.3247988191981132
ACH-000263,-0.3705978255643073
ACH-000264,-0.2798845833310153
ACH-000265,-0.5311391922332656
ACH-000266,-0.25046754547764005
ACH-000272,-0.3029697671252041
ACH-000274,-0.35176953628611085
ACH-000277,-0.3181384139484452
ACH-000278,-0.27966305904329203
ACH-000279,-0.4621229344974692
ACH-000280,-0.1891202987969688
ACH-000281,-0.3482725857830012
ACH-000288,-0.4615929597743479
ACH-000291,-0.431088003906205
ACH-000293,-0.5656504791031821
ACH-000294,-0.5500488066303425
ACH-000295,-0.3966579271662704
ACH-000296,-0.08643075897015781
ACH-000302,-0.2924176518353983
ACH-000304,-0.67570647203855
ACH-000307,-0.34393956932680503
ACH-000308,-0.2689422213417255
ACH-000310,-0.3019311701484525
ACH-000311,-0.12007242962272803
ACH-000312,-0.5838805384933197
ACH-000315,-0.4090248967610212
ACH-000316,-0.3175150168811067
ACH-000317,-0.7816273354591742
ACH-000318,-0.32519272485462475
ACH-000319,-0.1835330950199668
ACH-000320,-0.26271675487680274
ACH-000322,-0.3788208275998038
ACH-000323,-0.4295604457779568
ACH-000324,-0.1377288210967596
