,HSD11B2 (3291)
ACH-000004,-0.23518744296527686
ACH-000005,-0.2737625956830259
ACH-000007,-0.1618234680856174
ACH-000009,-0.16873216655080805
ACH-000011,-0.13292141052962458
ACH-000012,-0.405328392931911
ACH-000013,-0.3509810274890171
ACH-000014,-0.25985871963538193
ACH-000015,-0.2255497147060491
ACH-000017,-0.10204192147689448
ACH-000018,-0.1886296887109479
ACH-000019,-0.3215882092267368
ACH-000021,-0.3433452864032155
ACH-000022,-0.2406613787962826
ACH-000025,-0.3509423669569421
ACH-000028,-0.2395965062657559
ACH-000030,-0.2969476291155909
ACH-000035,-0.314310745607507
ACH-000036,-0.4353695928003986
ACH-000037,-0.5846932176203894
ACH-000039,-0.22571404847597645
ACH-000040,-0.3268129291349244
ACH-000041,-0.18206555583848805
ACH-000042,-0.3239035550109234
ACH-000045,-0.1790793672052385
ACH-000047,-0.3901449999715173
ACH-000052,-0.2893539176529261
ACH-000053,-0.2866027690422405
ACH-000054,-0.2722027147150988
ACH-000055,-0.4614258837567065
ACH-000060,-0.18904941779936088
ACH-000067,-0.1608419857397315
ACH-000070,-0.2940195515470234
ACH-000075,-0.2942466203695904
ACH-000078,-0.3566849582810647
ACH-000082,-0.1520892001016622
ACH-000085,-0.1766210191312096
ACH-000086,-0.3464571013096749
ACH-000087,-0.016589673413909798
ACH-000092,-0.31704560024941825
ACH-000095,-0.2556223748053954
ACH-000097,-0.3665595557530332
ACH-000098,-0.3118812956744721
ACH-000099,-0.18489090026130345
ACH-000108,-0.2608351553500381
ACH-000113,-0.18122641954062765
ACH-000116,-0.2970027440795268
ACH-000118,-0.30717170337385435
ACH-000120,-0.4060802382900325
ACH-000123,-0.2554281367032688
ACH-000127,-0.27250865485470244
ACH-000128,-0.09788741233665486
ACH-000132,-0.4698071006359527
ACH-000133,-0.24803163464768416
ACH-000137,-0.17425888657608685
ACH-000138,-0.1592618713151564
ACH-000142,-0.19111588313229844
ACH-000143,-0.18722115244783785
ACH-000146,-0.2845424760880869
ACH-000148,-0.2725865328097366
ACH-000150,-0.1510677934069346
ACH-000152,-0.3548534599706819
ACH-000153,-0.2242324169073647
ACH-000159,-0.1397864255263445
ACH-000160,-0.1503162738802897
ACH-000163,-0.4008654790839407
ACH-000167,-0.08816653581157223
ACH-000168,-0.2583643404021157
ACH-000169,-0.208306304645762
ACH-000178,-0.2895917058466322
ACH-000183,-0.2928263106941971
ACH-000188,-0.17568788454435585
ACH-000189,-0.3067599657433049
ACH-000190,-0.24315012428256005
ACH-000198,-0.21551210675683308
ACH-000203,-0.03832003578916146
ACH-000204,-0.1890628662576256
ACH-000206,-0.2651537282484424
ACH-000207,-0.016528057770236373
ACH-000208,-0.4701371416967499
ACH-000210,-0.0027321770861935602
ACH-000211,-0.27707542215765196
ACH-000215,-0.3394631678328029
ACH-000221,-0.25558021356613114
ACH-000222,-0.3221390827893039
ACH-000223,-0.15392799159820533
ACH-000226,-0.21015659883943466
ACH-000227,-0.2291992960521177
ACH-000228,-0.2840375114661793
ACH-000231,-0.155562711188102
ACH-000232,-0.2182809281007864
ACH-000233,-0.23179019518951305
ACH-000234,-0.2554290692176928
ACH-000235,-0.2915656200185987
ACH-000237,-0.2123719528880576
ACH-000238,-0.07678409606342232
ACH-000242,-0.1677518474194057
ACH-000243,-0.1901284033625676
ACH-000244,-0.3068401391398684
ACH-000246,-0.2260121460007787
ACH-000248,-0.29856973501775397
ACH-000250,-0.1980015420477184
ACH-000251,-0.23320561329422795
ACH-000252,-0.3328248063388667
ACH-000253,-0.3345266579814497
ACH-000255,-0.2024000244488748
ACH-000256,-0.0069952174931705155
ACH-000257,-0.19504945498832044
ACH-000258,-0.3685734980371677
ACH-000259,-0.2758410250555237
ACH-000260,-0.2982932130790241
ACH-000261,-0.3191044695821278
ACH-000262,-0.2995824171461293
ACH-000263,-0.17183330021287904
ACH-000264,-0.2641319701900647
ACH-000265,-0.15993617863728127
ACH-000266,-0.2797024021361261
ACH-000272,-0.18089680256652887
ACH-000274,-0.2071117879872354
ACH-000277,-0.1320054541981798
ACH-000278,-0.14597306909660376
ACH-000279,-0.2053253751160686
ACH-000280,-0.32124141478609924
ACH-000281,-0.4439886574737941
ACH-000288,-0.4200926425661011
ACH-000291,-0.2695596224406235
ACH-000293,-0.2355391818739524
ACH-000294,-0.1823650010757069
ACH-000295,-0.16140377266499067
ACH-000296,-0.054414330506575966
ACH-000302,-0.2159373148028756
ACH-000304,-0.10793953140687787
ACH-000307,-0.2290642257533426
ACH-000308,-0.22681410250795345
ACH-000310,-0.26022596866463205
ACH-000311,-0.3602037133164502
ACH-000312,-0.3423396670863399
ACH-000315,-0.2950445731407532
ACH-000316,-0.29490290233316097
ACH-000317,-0.1114509792328354
ACH-000318,-0.236609605550764
ACH-000319,-0.2350478849978584
ACH-000320,-0.25748553897742543
ACH-000322,-0.41493742948959134
ACH-000323,-0.33851677881097525
ACH-000324,-0.1602704134125834
ACH-000329,-0.31482149212453153
