,BLM (641)
ACH-000459,-0.1744232697601231
ACH-000460,-0.3818965519769997
ACH-000461,-0.05697238238901527
ACH-000463,-0.17772791105349045
ACH-000464,-0.14428930787603525
ACH-000466,0.1414261968045486
ACH-000467,-0.511209314391269
ACH-000468,-0.08625569392586385
ACH-000469,-0.2094945052820174
ACH-000470,-0.2269254595799813
ACH-000471,-0.23451340936103324
ACH-000472,-0.0774134905841026
ACH-000473,-0.10320069557559117
ACH-000475,-0.0467712243678965
ACH-000476,0.2209166346108053
ACH-000477,-0.3063051541288993
ACH-000479,-0.09518385102909954
ACH-000480,-0.1610790352502487
ACH-000481,-0.0443719928269403
ACH-000483,-0.1171977042079634
ACH-000484,-0.17741363171758467
ACH-000485,-0.19772030974053503
ACH-000486,-0.13299867028467946
ACH-000487,-0.07049254026267912
ACH-000488,-0.3143640372392792
ACH-000490,-0.1800465133434123
ACH-000491,-0.12796798623559286
ACH-000495,-0.4003252135375293
ACH-000496,-0.16281276164569114
ACH-000499,-0.19228520614778305
ACH-000500,-0.2725045720956729
ACH-000502,-0.18888411330366672
ACH-000503,-0.2454124771128064
ACH-000505,-0.012055860486849734
ACH-000507,-0.26764259459353434
ACH-000510,-0.015429998002702512
ACH-000511,-0.08642115198745326
ACH-000512,-0.19346655196189694
ACH-000516,-0.00924784341343676
ACH-000517,-0.04315842467107276
ACH-000518,-0.16640980450726564
ACH-000520,-0.18982952575285825
ACH-000521,-0.13727592158521698
ACH-000522,-0.1023205253455563
ACH-000524,-0.2373207994987548
ACH-000527,-0.1827588867522124
ACH-000528,-0.14698210163961015
ACH-000537,-0.20028553654830605
ACH-000541,0.03867302499487799
ACH-000542,-0.3405878168653138
ACH-000544,-0.3251848134347888
ACH-000545,-0.22026354797669628
ACH-000547,-0.13002030248015406
ACH-000548,-0.3350049658835329
ACH-000549,-0.017746900694133278
ACH-000550,-0.2471954152178498
ACH-000552,-0.10607609871889873
ACH-000556,-0.011482703352018793
ACH-000557,-0.12928918114752472
ACH-000569,-0.012358415337342051
ACH-000570,-0.13405211372523942
ACH-000571,-0.13813059291847782
ACH-000573,-0.2827187277694768
ACH-000576,0.1067843267357642
ACH-000579,0.03633660809940592
ACH-000580,-0.16402996981978588
ACH-000584,-0.2609651887956857
ACH-000585,-0.3105966444805763
ACH-000588,-0.13293605223080313
ACH-000589,-0.07425193418595093
ACH-000591,-0.15938678377684354
ACH-000593,-0.11540896988200455
ACH-000600,-0.09512140163481743
ACH-000601,-0.11584930379975145
ACH-000605,-0.07826133301733845
ACH-000606,-0.07410482313662907
ACH-000608,-0.19186378718605093
ACH-000614,-0.2913757058108888
ACH-000616,-0.21156510370078027
ACH-000618,0.017958050894254705
ACH-000619,-0.13445536931271732
ACH-000620,-0.11354587833849498
ACH-000621,-0.2592028405893125
ACH-000622,-0.21169900573314207
ACH-000623,-0.12796126081854794
ACH-000624,-0.29338853283338673
ACH-000627,-0.1327939098543975
ACH-000630,-0.13325723539504214
ACH-000631,-0.6748165934509254
ACH-000632,-0.13928253707136798
ACH-000633,0.009187461320741993
ACH-000637,-0.12188232518720905
ACH-000638,-0.28670625491511265
ACH-000646,-0.029636520206473168
ACH-000647,-0.15316942650906906
ACH-000648,-0.1247177480122367
ACH-000649,-0.07171987746207127
ACH-000651,-0.003806101532195628
ACH-000652,-0.2192596774725445
ACH-000653,-0.4224762050400212
ACH-000657,-0.17607114117472006
ACH-000658,-0.3073792360178165
ACH-000661,-0.2504211835484568
ACH-000662,-0.23506250565847686
ACH-000663,0.046041429241766116
ACH-000665,-0.10453591726882563
ACH-000671,-0.22465494702682898
ACH-000672,-0.26395657883884843
ACH-000673,-0.1531955107871344
ACH-000676,-0.1308138922266773
ACH-000677,-0.09741083908721934
ACH-000681,0.04259938165261287
ACH-000683,-0.29194569529539777
ACH-000684,-0.25622147737931084
ACH-000688,0.0712364856290226
ACH-000693,-0.24797845019965556
ACH-000694,-0.2468279905961881
ACH-000695,-0.23667937375996664
ACH-000696,-0.16705979528326825
ACH-000697,-0.3498339362525895
ACH-000699,-0.26355573832141965
ACH-000701,-0.06948081097357456
ACH-000706,-0.1589453866129695
ACH-000711,-0.20087602195503332
ACH-000713,-0.20309024237773088
ACH-000714,-0.050301972102510216
ACH-000718,-0.10738644546556733
ACH-000720,-0.10680544854819418
ACH-000721,-0.11942066179710095
ACH-000724,-0.14769611527981907
ACH-000725,-0.23614365704571805
ACH-000732,-0.316143122289512
ACH-000734,0.00868304504644535
ACH-000735,-0.19256502800474568
ACH-000736,-0.16637080209213462
ACH-000738,-0.14872609733305425
ACH-000746,0.10036731619822284
ACH-000747,-0.013238586424741341
ACH-000748,-0.19501328562365505
ACH-000753,-0.4165584292149343
ACH-000756,-0.20170095085317102
ACH-000757,-0.07732167088361641
ACH-000758,-0.2158319981440269
ACH-000760,-0.16925249364857775
ACH-000762,-0.186161592317244
ACH-000763,-0.05303441768404743
ACH-000764,0.1652867894201794
ACH-000765,-0.2506947756519933
ACH-000766,-0.18736467829830475
ACH-000767,-0.27163277798790003
ACH-000768,-0.2019351240382938
ACH-000769,0.12155445882287255
ACH-000770,-0.2303465643590589
ACH-000771,-0.4274139793030358
ACH-000773,-0.5625672396244275
ACH-000776,-0.044545216928461764
ACH-000777,-0.3427800978220491
ACH-000778,-0.19742367136571548
ACH-000781,-0.05101503315871818
ACH-000782,0.11839507551461224
ACH-000783,-0.28446819514931243
ACH-000784,-0.06319630555802151
ACH-000785,-0.0784364999361701
ACH-000787,-0.13775071042406786
ACH-000788,-0.04641398206385542
ACH-000791,0.011386546413279632
ACH-000792,-0.27370181773174623
ACH-000794,-0.3391225263094068
ACH-000796,-0.3497868620371444
ACH-000798,-0.23156492251416766
ACH-000799,-0.09416659659105384
ACH-000800,-0.13579071843379387
ACH-000802,-0.37902408625719897
ACH-000804,-0.08934533977780577
ACH-000805,-0.14330341887321954
ACH-000809,-0.28195409674965816
ACH-000810,-0.3784117204385375
ACH-000811,-0.2345139366655586
ACH-000817,-0.1818238610871168
ACH-000819,0.003375403124759041
ACH-000820,-0.2936030251194338
ACH-000821,0.06578826059427015
ACH-000822,-0.08223287776907995
ACH-000823,-0.2477315868324865
ACH-000824,-0.3261518415275175
ACH-000827,-0.21245085118983575
ACH-000829,-0.06855461551087885
ACH-000831,-0.14546956937231975
ACH-000832,-0.2229701730451521
ACH-000833,0.08026886404540584
ACH-000834,-0.38754934204246416
ACH-000835,-0.16742728574479712
ACH-000836,-0.4018878647344007
ACH-000837,-0.09936382380080763
ACH-000838,-0.26412547069389497
ACH-000839,-0.454760869088845
ACH-000840,-0.15950321664702946
ACH-000841,-0.2927589346223057
ACH-000843,-0.03515605892476032
ACH-000846,-0.35389148723498204
ACH-000847,-9.304178502575642e-05
ACH-000848,0.08640156222740422
ACH-000849,-0.3847091372143533
ACH-000851,-0.25038482466902273
ACH-000855,-0.22338268551034413
ACH-000856,-0.0979416798725904
ACH-000858,-0.1762019895816081
ACH-000859,-0.35310286795980245
ACH-000861,-0.07222540520442479
ACH-000862,-0.014112178835696222
ACH-000865,0.0019361277986485407
ACH-000866,-0.11834911514236547
ACH-000867,-0.13639119086030946
ACH-000869,-0.20168390038525894
ACH-000872,-0.2366108317777992
ACH-000873,-0.14627270505034495
ACH-000876,-0.19281713436249295
ACH-000878,-0.20660126475193927
ACH-000880,-0.4285950946873855
ACH-000881,0.09567897942031592
ACH-000882,-0.2590454711717348
ACH-000884,-0.21096565716447127
ACH-000885,-0.33515845780749803
ACH-000887,-0.10480467301860996
ACH-000889,0.03583835241159508
ACH-000896,-0.23893312538243874
ACH-000898,-0.21680848260681973
ACH-000900,-0.20978266055604566
ACH-000901,-0.11694998960169582
ACH-000905,-0.16622713036657874
ACH-000906,-0.14307151412452476
ACH-000907,-0.19436334495301955
ACH-000910,-0.25788518498002644
ACH-000911,-0.3889349312495748
ACH-000912,-0.14263428054962882
ACH-000913,-0.2484514373945277
ACH-000915,-0.21103339078590325
ACH-000916,-0.4690348299939732
ACH-000917,-0.0056301268140966435
ACH-000920,-0.35048694844374506
ACH-000921,-0.1993532112018961
ACH-000924,0.0896804591476953
ACH-000926,-0.16843177271057955
ACH-000928,-0.3600980638517379
ACH-000929,-0.08851547305553521
ACH-000932,-0.24638007737364045
ACH-000935,-0.08546442124731009
ACH-000936,-0.15688398570613266
ACH-000937,-0.18335014948886685
ACH-000938,-0.1386821490269897
ACH-000939,-0.28654228871319115
ACH-000941,-0.12045044226545025
ACH-000943,-0.23297809320085694
ACH-000946,0.0605163186256385
ACH-000947,-0.3091480499310181
ACH-000948,-0.09356654199533083
ACH-000950,-0.033951483596549564
ACH-000953,-0.02599698687851577
ACH-000954,-0.035469933649569414
ACH-000957,-0.183734447735828
ACH-000958,-0.19094345892506112
ACH-000960,0.0018720052075282235
ACH-000963,0.0022570497285425515
ACH-000968,-0.13606127647004054
ACH-000969,0.10544763980065266
ACH-000972,-0.3312545778810089
ACH-000973,-0.2435238393501103
ACH-000974,-0.2467031734435853
ACH-000978,-0.1269299674631345
ACH-000984,-0.06755384323636449
ACH-000986,-0.2725302804063713
ACH-000988,-0.13006653209893826
ACH-000993,-0.1561589312222973
ACH-000994,-0.1799398763825696
ACH-000996,-0.0004726475791814546
ACH-001001,-0.16569835496321125
ACH-001020,-0.2337194195544583
ACH-001028,-0.04054151918805065
ACH-001031,0.01860707263898609
ACH-001038,-0.3455106421560685
ACH-001048,-0.17627502937674394
ACH-001050,-0.0953853151847992
ACH-001053,-0.13703038989114733
ACH-001054,-0.1823963828609232
ACH-001061,-0.1755511470332096
ACH-001067,-0.07414369957001757
ACH-001075,0.0005676768032111442
ACH-001096,-0.3213863755157941
ACH-001111,-0.6763643623061314
ACH-001119,-0.1300609484372771
ACH-001128,-0.4828839179203541
ACH-001134,-0.2787132123003415
ACH-001151,-0.251541415795165
ACH-001163,-0.21176285870849432
ACH-001164,-0.2845478278181971
ACH-001183,-0.2507873325529802
ACH-001192,-0.005972902695898725
ACH-001193,-0.40763788366340464
ACH-001196,-0.1444753029804752
ACH-001197,0.06509106786472743
ACH-001205,0.03189306545852165
ACH-001211,-0.0353879720511826
ACH-001212,-0.4866682027150677
ACH-001228,-0.4204514322759996
ACH-001232,-0.11559524050909055
ACH-001239,-0.19165844535569973
ACH-001270,-0.22503281719025314
ACH-001274,-0.08460570813579996
ACH-001275,-0.003721368266014679
ACH-001277,-0.3328341212622724
ACH-001278,-0.17567134554958153
ACH-001280,-0.2374234777562474
ACH-001283,-0.11099430508352223
ACH-001289,0.21899333372494345
ACH-001300,-0.034960216700117536
ACH-001301,-0.2401881016430423
ACH-001302,-0.2815488187940379
ACH-001306,-0.04287943104289487
ACH-001318,-0.16534079904717755
ACH-001322,-0.5517050680671329
ACH-001328,-0.311130873770177
ACH-001332,-0.3843308463709438
ACH-001336,-0.5705319302642688
ACH-001346,-0.34025979627183245
ACH-001353,-0.2729745848783667
ACH-001354,-0.3295282917322569
ACH-001367,-0.7565121790483275
ACH-001368,0.016408150120292404
ACH-001374,-0.09400644874853373
ACH-001377,-0.3947607111040555
ACH-001380,-0.14318726339392862
ACH-001391,-0.18332919365812614
ACH-001408,-0.2851386638059647
ACH-001430,-0.15055799102140585
ACH-001431,0.03080929710210192
ACH-001450,-0.11149246659161093
ACH-001496,-0.21871161150769508
ACH-001500,-0.21156240066434584
ACH-001523,-0.24479788674297426
ACH-001532,-0.1440871144030228
ACH-001550,-0.1936404170388756
ACH-001552,-0.024008521606245257
ACH-001554,-0.2120280640773187
ACH-001654,-0.07518556219490201
ACH-001735,-0.037138742348219435
ACH-001736,0.13893745280985054
ACH-001737,-0.0556054673991239
ACH-001740,0.02089648787682484
ACH-001745,-0.21335057598083024
ACH-001765,-0.2592688590198364
