,KCNAB3 (9196)
ACH-000004,0.11631401409118235
ACH-000005,0.18350616654552
ACH-000007,0.20252471982664624
ACH-000009,0.05781750929409589
ACH-000011,0.4091797369765868
ACH-000012,0.16272814551054401
ACH-000013,0.15382694220218782
ACH-000014,0.36975446610401796
ACH-000015,0.1813542131584837
ACH-000017,0.1350464403660997
ACH-000018,0.31071577028124364
ACH-000019,0.2040619611764488
ACH-000021,0.2325328904180835
ACH-000022,0.21040668112444133
ACH-000025,0.1893015960809468
ACH-000028,0.2411467578251595
ACH-000030,0.21787073745205254
ACH-000035,0.17308725967513344
ACH-000036,0.19005642353817573
ACH-000037,0.21739981550773074
ACH-000039,0.3122130066899736
ACH-000040,0.15918047536877322
ACH-000041,0.19778588029197575
ACH-000042,0.12617203295578605
ACH-000045,0.1466703958836128
ACH-000047,0.11060476784454283
ACH-000052,-0.06433856151525072
ACH-000053,0.21336804999811887
ACH-000054,0.09221144379431218
ACH-000055,0.34528175190851423
ACH-000060,0.11935380744882546
ACH-000067,0.19152519588673791
ACH-000070,0.3509418713890069
ACH-000075,0.2384834214583992
ACH-000078,0.20277423632095706
ACH-000082,0.1842828468545921
ACH-000085,0.1092470073400284
ACH-000086,0.1329495356412864
ACH-000087,0.1829734907529812
ACH-000092,0.2136529060529
ACH-000095,0.1309063053115304
ACH-000097,0.20705870061803056
ACH-000098,0.17241474133414722
ACH-000099,0.14126609794193978
ACH-000108,0.13775491983875945
ACH-000113,0.1180855508005118
ACH-000116,0.2231713420274972
ACH-000118,0.09694345010199217
ACH-000120,0.08819957772723817
ACH-000123,0.10798775581846258
ACH-000127,0.13403181787095508
ACH-000128,0.14378846427671824
ACH-000132,0.13546681810953146
ACH-000133,0.05543640030727725
ACH-000137,0.133267873513857
ACH-000138,0.04837541470986476
ACH-000142,-0.013986566240305186
ACH-000143,0.1258972602761495
ACH-000146,0.28250839696680125
ACH-000148,0.1977517224012789
ACH-000150,0.057702934180776766
ACH-000152,0.24555497082056
ACH-000153,0.19948998964025053
ACH-000159,0.17078258641127744
ACH-000160,0.2679129080772445
ACH-000163,0.08734017828603043
ACH-000167,0.43743172681967
ACH-000168,0.2032593055182036
ACH-000169,0.18883134716693015
ACH-000178,0.21761624693462364
ACH-000183,0.15387855944139686
ACH-000188,0.15800627224767158
ACH-000189,0.2588920056956477
ACH-000190,0.03972066448550459
ACH-000198,0.2593318522861473
ACH-000203,-0.3690828381614633
ACH-000204,0.33015560629341595
ACH-000206,0.0902199982049088
ACH-000207,0.3237796238326573
ACH-000208,0.3449306462014696
ACH-000210,0.13639152546147085
ACH-000211,0.18713816803847533
ACH-000215,0.2431133093646752
ACH-000221,0.26920764322346763
ACH-000222,0.18765339781273346
ACH-000223,0.14952230938957387
ACH-000226,0.21767305613164745
ACH-000227,0.04359639137902371
ACH-000228,0.11614707381883847
ACH-000231,0.14371942510459504
ACH-000232,0.2285272496942183
ACH-000233,0.08787913352364404
ACH-000234,0.16252061714774788
ACH-000235,0.19447228577571893
ACH-000237,0.2104707704755704
ACH-000238,0.15693630344310674
ACH-000242,0.06637490204069381
ACH-000243,0.14414586127327844
ACH-000244,0.02197740935204997
ACH-000246,0.2688804674089124
ACH-000248,0.1629831380567141
ACH-000250,0.11168731600328667
ACH-000251,0.3730311494172439
ACH-000252,0.10981867049675068
ACH-000253,0.2141560436801424
ACH-000255,0.17091745589579085
ACH-000256,0.10107761822693867
ACH-000257,0.0982833106626686
ACH-000258,0.2822770982465497
ACH-000259,0.1055880335896252
ACH-000260,0.1835626892315567
ACH-000261,0.2055345598311321
ACH-000262,0.33397891348075337
ACH-000263,0.296256647629388
ACH-000264,0.2381004246017127
ACH-000265,0.18365414049857212
ACH-000266,0.11712503876611698
ACH-000272,0.11466097985400255
ACH-000274,0.22435434556972889
ACH-000277,0.08357132057276233
ACH-000278,0.2123929003986698
ACH-000279,0.1789878336945713
ACH-000280,0.16875821292133011
ACH-000281,0.08994156424937645
ACH-000288,0.15700634313719142
ACH-000291,0.2572559448973809
ACH-000293,0.2990249320102256
ACH-000294,0.2743155754887085
ACH-000295,0.06766852916675442
ACH-000296,0.24636331724430754
ACH-000302,0.17391043601863052
ACH-000304,0.2515383822801769
ACH-000307,0.3123510477882539
ACH-000308,0.20638316855792554
ACH-000310,0.377404246745342
ACH-000311,0.05808274792490181
ACH-000312,0.1560673749298296
ACH-000315,0.2915759409733866
ACH-000316,0.17191817518175925
ACH-000317,0.3453378612543177
ACH-000318,0.3576966166280363
ACH-000319,0.16789506603265644
ACH-000320,0.13756794897825286
ACH-000322,0.22342191051235102
ACH-000323,0.15642679029736714
ACH-000324,0.24552695440286035
ACH-000329,0.32570425524858554
ACH-000330,0.18174224354726395
ACH-000331,0.08486310984767098
ACH-000332,0.16452590654841714
ACH-000334,0.1359410458999572
ACH-000335,0.1691525646409127
ACH-000336,0.16687635410269638
ACH-000337,0.2625424306032752
ACH-000338,0.5728297512655857
ACH-000339,0.13385616872409448
ACH-000341,0.22299406021334006
