,FIZ1 (84922)
ACH-000204,0.024851693037850352
ACH-000206,-0.2377753732871417
ACH-000207,-0.17494844481802424
ACH-000208,-0.1862496304232169
ACH-000210,0.05016892380551001
ACH-000211,-0.051412197500490114
ACH-000215,-0.2020942208885764
ACH-000221,-0.116940483001408
ACH-000222,-0.2218176584145441
ACH-000223,-0.05489780047393796
ACH-000226,-0.08358281404707453
ACH-000227,-0.2172400376931792
ACH-000228,0.0800627167554454
ACH-000231,-0.12644419255666725
ACH-000232,-0.1654122638604987
ACH-000233,-0.1956148399004153
ACH-000234,-0.19010994172935086
ACH-000235,-0.1044847256905146
ACH-000237,-0.08390283865391387
ACH-000238,-0.08598333885176118
ACH-000242,-0.17183906228283374
ACH-000243,-0.11985900754054295
ACH-000244,-0.2744776144723917
ACH-000246,-0.15832042807411267
ACH-000248,0.08584701988404063
ACH-000250,-0.21381243513223006
ACH-000251,-0.05656831552161463
ACH-000252,-0.1523887126363127
ACH-000253,-0.27629848525171463
ACH-000255,-0.12235874868924085
ACH-000256,-0.2563714149622354
ACH-000257,-0.1580806820983642
ACH-000258,-0.20308885134203933
ACH-000259,-0.023087757416422244
ACH-000260,-0.02316559916860721
ACH-000261,-0.18485296511381336
ACH-000262,-0.0394215842332335
ACH-000263,-0.18002230468884828
ACH-000264,-0.18170275634701388
ACH-000265,-0.10782334028719
ACH-000266,-0.11353391358680663
ACH-000272,-0.1798156263103224
ACH-000274,-0.07247400301336558
ACH-000277,0.003950062310827501
ACH-000278,0.05260700145584121
ACH-000279,-0.0058299829086817705
ACH-000280,-0.0037757826798504564
ACH-000281,-0.1273636654943795
ACH-000288,0.1012017350277524
ACH-000291,-0.0876682529945938
ACH-000293,-0.017283228991676284
ACH-000294,-0.26775417582586
ACH-000295,0.007712465892688578
ACH-000296,0.15382362539568975
ACH-000302,-0.243250176952089
ACH-000304,-0.12237407673046873
ACH-000307,0.0917201813396314
ACH-000308,-0.10284445737450026
ACH-000310,-0.10148103182341164
ACH-000311,-0.20208974661659884
ACH-000312,-0.08335041355747856
ACH-000315,-0.07320931837231234
ACH-000316,0.036215987127870684
ACH-000317,0.005645732918761389
ACH-000318,0.06987787839577403
ACH-000319,-0.0927516786336502
ACH-000320,0.007368204282551656
ACH-000322,-0.0946958229441189
ACH-000323,0.11533827394437834
ACH-000324,-0.10631026314779103
ACH-000329,-0.2010961808524944
ACH-000330,-0.24115929285494045
ACH-000331,-0.2139305069155275
ACH-000332,-0.1831417392067682
ACH-000334,-0.19505663389440486
ACH-000335,-0.2269662504428152
ACH-000336,-0.098315692638768
ACH-000337,-0.1020645085531191
ACH-000338,-0.1576942821238322
ACH-000339,-0.1689716417028821
ACH-000341,-0.04266955207831392
ACH-000348,-0.11522585371855655
ACH-000350,-0.016937896538769467
ACH-000352,0.02965695414926832
ACH-000356,-0.07629554539161931
ACH-000361,0.11677003060881155
ACH-000362,-0.16145184547832125
ACH-000363,-0.0591805350417837
ACH-000364,-0.030528475885349377
ACH-000365,-0.14143270144184605
ACH-000366,-0.2594985396583998
ACH-000368,0.0027937669237554797
ACH-000374,-0.028291030040386675
ACH-000375,-0.06978445388612682
ACH-000376,-0.2093726449985679
ACH-000381,0.04736285622798942
ACH-000383,-0.08178103184558361
ACH-000387,-0.1149691165049237
ACH-000389,-0.03730634584309148
ACH-000390,-0.08058031461895253
ACH-000393,-0.015703278211399975
ACH-000395,-0.08991546376311432
ACH-000396,-0.027112277746893
ACH-000397,-0.15838898090547104
ACH-000401,-0.15204676641862366
ACH-000402,0.04807110983275815
ACH-000403,-0.18986797225967894
ACH-000404,-0.07776131246459603
ACH-000406,-0.06394891871499457
ACH-000407,-0.07537005404834693
ACH-000408,-0.1834400655617151
ACH-000410,-0.11185514072148764
ACH-000411,-0.2319274807609724
ACH-000414,-0.07248593473290184
ACH-000415,-0.043299554529613836
ACH-000416,-0.12282903058628515
ACH-000420,-0.1004197195275529
ACH-000421,-0.1504404752179842
ACH-000424,-0.051945323601894106
ACH-000425,-0.07496463748629506
ACH-000426,-0.05981160328712271
ACH-000427,-0.06929253001227471
ACH-000433,-0.13865016971640928
ACH-000435,0.08670864628423078
ACH-000436,-0.0970480740575191
ACH-000444,-0.02086122895212
ACH-000445,-0.08367176774743143
ACH-000448,-0.13672041645036928
ACH-000450,-0.16664970833423093
ACH-000452,0.05734897006715892
ACH-000454,0.09598346665955344
ACH-000458,0.053008688812120015
ACH-000459,0.0016642645928060262
ACH-000460,-0.1560396510321336
ACH-000461,-0.00871108835205497
ACH-000463,-0.015994845316979082
ACH-000464,-0.1461123236986854
ACH-000466,-0.05464067584622671
ACH-000467,-0.2360889215399693
ACH-000468,-0.060665930314762966
ACH-000469,-0.17564560839885135
ACH-000470,-0.06435337403140176
ACH-000471,-0.049906857745758634
ACH-000472,-0.12751767233158096
ACH-000473,0.06443908984284084
ACH-000475,-0.07898840740097109
ACH-000476,-0.06568849348894476
ACH-000477,-0.17593262608709748
ACH-000479,0.05560919926488187
ACH-000480,0.09932072283900392
ACH-000481,0.02412026846920428
ACH-000483,-0.2418266167855309
ACH-000484,-0.10569454779217467
ACH-000485,-0.2432097853111227
ACH-000486,-0.017566674260246454
ACH-000487,-0.12371861075533765
ACH-000488,-0.0888539295478042
ACH-000490,-0.08671766922974458
ACH-000491,0.12652629315614425
ACH-000495,0.07523910776242444
ACH-000496,-0.09711693309044543
ACH-000499,0.006256165520671012
ACH-000500,0.21836791344909454
ACH-000502,-0.20984672024265424
ACH-000503,-0.2104967893318688
ACH-000505,-0.10962520853741567
ACH-000507,-0.17379150590620765
ACH-000510,-0.09121520637861484
ACH-000511,-0.10107055464391687
ACH-000512,-0.31032277825617804
ACH-000516,0.02534667133926761
ACH-000517,-0.18059942066632975
ACH-000518,0.06401663973454318
ACH-000520,-0.2668172855255335
ACH-000521,-0.013677100722512507
ACH-000522,-0.0412579894662781
ACH-000524,-0.13185484706093425
ACH-000527,-0.06402355295463424
ACH-000528,-0.08619682275922799
ACH-000537,-0.25937652042345344
ACH-000541,0.07063060870111816
ACH-000542,-0.2169696526377892
ACH-000544,-0.0489015477376499
ACH-000545,-0.20485416501160045
ACH-000547,-0.2485728055994912
ACH-000548,-0.11355922422656095
ACH-000549,-0.015178872356871716
ACH-000550,-0.12435989101546295
ACH-000552,-0.27434510556237196
ACH-000556,0.010276809324513195
ACH-000557,-0.07813831582762885
ACH-000569,-0.13916096802777975
ACH-000570,0.09730781549052728
ACH-000571,-0.16793407524617082
ACH-000573,-0.13043109031402395
ACH-000576,-0.08118443846492587
ACH-000579,-0.04431342594341457
ACH-000580,-0.006088386495444843
ACH-000584,0.009547088601469305
ACH-000585,-0.13303324641230732
ACH-000588,0.08376980048403672
ACH-000589,-0.08103656785227753
ACH-000591,-0.10652376056655734
ACH-000593,-0.01314109826696558
ACH-000600,-0.0017678938379168472
ACH-000601,-0.059542226207268525
ACH-000605,-0.12148349502557175
ACH-000606,-0.014805510368376119
ACH-000608,-0.09667244601761242
ACH-000614,-0.07606922933325913
ACH-000616,-0.1525322278611007
ACH-000618,0.0739191490988136
ACH-000619,-0.1414166330785877
ACH-000620,-0.04542782406195662
ACH-000621,-0.16899718465715272
ACH-000622,-0.3400677539662756
ACH-000623,-0.044880064985618216
ACH-000624,-0.19902545583001813
ACH-000627,-0.06529912171944889
ACH-000630,-0.027352578949641004
ACH-000631,-0.08504793955054595
ACH-000632,-0.1107070614985793
ACH-000633,0.08672631745606013
ACH-000637,-0.07450164358952673
ACH-000638,0.06676825780747069
ACH-000646,-0.26810477407804434
ACH-000647,-0.07416503401550198
ACH-000648,-0.10630697490863687
ACH-000649,-0.09097581688332332
ACH-000651,-0.0922117885523641
ACH-000652,-0.16325259005524953
ACH-000653,0.00931968445215185
ACH-000657,-0.07669090347624719
ACH-000658,-0.1257460690836993
ACH-000661,-0.0036979520763421258
ACH-000662,-0.05531349774355985
ACH-000663,-0.07676574405152459
ACH-000665,-0.1286117141630296
ACH-000671,0.11510708138911392
ACH-000672,-0.20618665695478824
ACH-000673,-0.11885824233223133
ACH-000676,-0.125865475794265
ACH-000677,-0.03838895882893873
ACH-000681,-0.10807870120392564
ACH-000683,-0.07368799765054419
ACH-000684,-0.15547724344600058
ACH-000688,-0.06932999948877143
ACH-000693,-0.1329468521786228
ACH-000694,0.017403212511996998
ACH-000695,-0.4559539960909593
ACH-000696,-0.31218276434041803
ACH-000697,-0.17738774162231272
ACH-000699,-0.06841172457056581
ACH-000701,-0.05323948464750295
ACH-000706,-0.04117496870553136
ACH-000711,-0.054756036819198634
ACH-000713,-0.029180236802903818
ACH-000714,-0.2049041881250444
ACH-000718,0.01597416418678807
ACH-000720,-0.004225410230983222
ACH-000721,0.0102927973030368
ACH-000724,0.08424834904499771
ACH-000725,0.036162829676815986
ACH-000732,-0.152813868440389
ACH-000734,-0.13057031965378033
ACH-000735,-0.1173087394387807
ACH-000736,-0.21220807128084795
ACH-000738,-0.107422263733938
ACH-000746,-0.1573472730221122
ACH-000747,0.04259116497502642
ACH-000748,-0.031346007627368194
ACH-000753,0.039649208881341234
ACH-000756,-0.3044740249163783
ACH-000757,-0.16876212542450514
ACH-000758,-0.18889062624882572
ACH-000760,-0.02751020637363369
ACH-000762,-0.1127914713229308
ACH-000763,-0.0960639330357548
ACH-000764,-0.06577560132779964
ACH-000765,-0.16834020985547504
ACH-000766,-0.04287461584112449
ACH-000767,-0.15125984439493026
ACH-000768,-0.16828166083674492
ACH-000769,-0.2781276534163547
ACH-000770,-0.31540711699129964
ACH-000771,-0.10222236306262786
ACH-000773,-0.15078464143049866
ACH-000776,0.1030467660722771
ACH-000777,-0.16887927638981262
ACH-000778,-0.1989340390789412
ACH-000781,0.004410794877224105
ACH-000782,0.0056818248121311326
ACH-000783,-0.12502558841250178
ACH-000784,-0.14334550192186066
ACH-000785,-0.16996486708762404
ACH-000787,-0.06578619286366756
ACH-000788,-0.09927642481856787
ACH-000791,-0.10709432545229644
ACH-000792,-0.08726840471863986
ACH-000794,-0.10750000397985858
ACH-000796,-0.050868424640522485
ACH-000798,-0.20371512943994272
ACH-000799,-0.038631749819097214
ACH-000800,-0.20051769805217184
ACH-000802,0.004345293025057378
ACH-000804,-0.02584469307692628
ACH-000805,-0.027979560442502358
ACH-000809,-0.055252691228452507
ACH-000810,0.1107400767385655
ACH-000811,-0.0900211895898423
ACH-000817,-0.10201389660926333
ACH-000819,-0.11339538061741715
ACH-000820,0.025420359865989058
ACH-000821,0.006784497566945794
ACH-000822,-0.06450326689495971
ACH-000823,-0.11371873719682707
ACH-000824,-0.3563181484243206
ACH-000827,-0.15893753496203888
ACH-000829,-0.2623715793162009
ACH-000831,-0.17800360560496825
ACH-000832,-0.2632593387767006
ACH-000833,0.009055780283797816
ACH-000834,-0.048804829787031316
ACH-000835,-0.08891698549590979
ACH-000836,-0.005502069988836274
ACH-000837,-0.07504421332584839
ACH-000838,0.018151519170626098
ACH-000839,0.0383782600644923
ACH-000840,0.008962725629512591
ACH-000841,-0.03388143567080107
ACH-000843,-0.057242627265209775
ACH-000846,-0.21438327812638985
ACH-000847,-0.003133085320728693
ACH-000848,0.011761541156642387
ACH-000849,-0.0947317367023671
ACH-000851,-0.03597576779739233
ACH-000855,-0.09363265537497928
ACH-000856,0.04563407264401008
ACH-000858,-0.000963412902474728
ACH-000859,0.029510971252167725
ACH-000861,-0.01472525176404234
ACH-000862,-0.1305976597236286
ACH-000865,-0.08605653869549458
ACH-000866,-0.14081793266198206
ACH-000867,-0.16537537092763474
ACH-000869,-0.15751948657262999
ACH-000872,0.008508429715105147
ACH-000873,-0.06826178086450829
ACH-000876,-0.0752894896740014
ACH-000878,0.16413259643377812
ACH-000880,-0.13462305618682294
ACH-000881,-0.05457898141391487
ACH-000882,-0.0936018919353166
ACH-000884,0.02889633160850997
ACH-000885,0.2466155180182629
ACH-000887,-0.1132735330745345
ACH-000889,-0.027284024013082886
ACH-000896,-0.06510597639638642
ACH-000898,-0.2793914944162352
ACH-000900,0.22439917404169324
ACH-000901,-0.10481486237323058
ACH-000905,-0.028685303772208393
ACH-000906,-0.050145555212366105
ACH-000907,-0.1511581268746509
ACH-000910,0.009761923534002277
ACH-000911,-0.14036376909379988
ACH-000912,0.002710576284091425
ACH-000913,-0.0060550825572582324
ACH-000915,-0.08050717486819209
ACH-000916,-0.6707297010160403
ACH-000917,-0.20791264045457308
ACH-000920,-0.032125435661899834
ACH-000921,-0.10609816276085532
ACH-000924,-0.07844105281160332
ACH-000926,-0.1880179263334674
ACH-000928,-0.29235060378254873
ACH-000929,-0.04263442890938145
ACH-000932,0.06355860552774269
ACH-000935,-0.2794241924266381
ACH-000936,-0.06403656818614656
ACH-000937,-0.02555101859180115
ACH-000938,-0.1052527740475995
ACH-000939,-0.10857492581761607
ACH-000941,-0.2255126554875123
ACH-000943,-0.02041545490171074
ACH-000946,-0.06697034446287098
ACH-000947,0.03878511053743326
ACH-000948,-0.08141942034373037
ACH-000950,-0.15646866595756834
ACH-000953,-0.06409282982226397
ACH-000954,0.06878739692757829
ACH-000957,-0.17231137370520705
ACH-000958,-0.10197388034713052
ACH-000960,-0.12299034683904085
ACH-000963,-0.1976807726542216
ACH-000968,-0.10455513513866446
ACH-000969,-0.17952620216445175
ACH-000972,0.07456122651380913
ACH-000973,-0.010803140071416029
ACH-000974,-0.12460029279824138
ACH-000978,-0.2715733318341919
ACH-000984,-0.17159808300770693
ACH-000986,0.05382681322831282
ACH-000988,-0.162004867791692
ACH-000993,-0.2314075882462293
ACH-000994,-0.003479241781677106
ACH-000996,-0.08599596406291328
ACH-001001,-0.260226202139079
ACH-001020,0.08578251054774598
ACH-001028,0.0466120468623789
ACH-001031,-0.07138439127887762
ACH-001038,-0.10216299499218222
ACH-001048,-0.15717755202033734
ACH-001050,-0.12969665849025006
ACH-001053,0.18417914734155072
ACH-001054,-0.27409100273577425
ACH-001061,-0.2338886730171559
ACH-001067,-0.02681724640631828
ACH-001075,-0.1388032760118024
ACH-001096,0.09058232596271397
ACH-001111,-0.02863280271808545
ACH-001119,-0.2851872186650052
ACH-001128,-0.18919263743929707
ACH-001134,-0.17930166919967416
ACH-001151,-0.2506144343794022
ACH-001163,-0.1066119822625138
ACH-001164,-0.30968244200450906
ACH-001183,-0.053538452952735925
ACH-001192,-0.1004157391762009
ACH-001193,-0.18624808843461876
ACH-001196,-0.09318104456442812
ACH-001197,-0.1622083771787583
ACH-001205,-0.11660229256589197
ACH-001211,0.0005191291165868324
ACH-001212,0.16184602091139533
ACH-001228,-0.18092780707362305
ACH-001232,-0.10625090628035733
ACH-001239,0.03124191004093574
ACH-001270,0.1864827141074778
ACH-001274,-0.044253171594504016
ACH-001275,-0.20730519613443688
ACH-001277,0.01627930569476201
ACH-001278,-0.2749076669327659
ACH-001280,-0.009061520627755792
ACH-001283,-0.09931067686891383
ACH-001289,-0.15130362880506434
ACH-001300,-0.057458075368335075
ACH-001301,-0.3859764245915561
ACH-001302,0.2756044166000182
ACH-001306,-0.07324976234743177
ACH-001318,0.0006844851578491495
ACH-001322,0.1050707891245566
ACH-001328,0.010603959607317187
ACH-001332,-0.3821734440620304
ACH-001336,-0.06317885141978127
ACH-001346,-0.10895822913164176
ACH-001353,-0.0779195112415818
ACH-001354,-0.01994800884071333
ACH-001367,-0.15701932597005389
ACH-001368,-0.1255908751796133
ACH-001374,-0.17212643142925355
ACH-001377,-0.1882575196057908
ACH-001380,-0.12501775753304345
ACH-001391,-0.12959115664583032
ACH-001408,-0.19304731671009967
ACH-001430,-0.3130590352918952
ACH-001431,-0.07060428028708085
ACH-001450,-0.004359996730664588
ACH-001496,-0.07857077114765111
ACH-001500,0.05881407607047205
ACH-001523,-0.1078961749995098
ACH-001532,-0.14843899500189064
ACH-001550,-0.010813267453253636
ACH-001552,-0.1510969623413674
ACH-001554,0.02246577079699986
ACH-001654,-0.1312133799098091
ACH-001735,-0.12265981073503268
ACH-001736,-0.1703590473353287
ACH-001737,0.047232981383945945
ACH-001740,-0.20578399445652165
ACH-001745,-0.023736292328497145
ACH-001765,-0.1754791533925416
