,HLA-DMA (3108)
ACH-000215,-0.036778692748766655
ACH-000221,-0.013894717778618459
ACH-000222,0.023756182293475085
ACH-000223,-0.09946876479095386
ACH-000226,-0.1331668576060361
ACH-000227,-0.004910558223788275
ACH-000228,-0.031991766088658086
ACH-000231,-0.14167064710680055
ACH-000232,-0.03382815302489
ACH-000233,-0.09817714440137744
ACH-000234,-0.03665939520746564
ACH-000235,-0.0769503299622641
ACH-000237,0.002036164912574969
ACH-000238,-0.14762082580138286
ACH-000242,-0.4708976942775074
ACH-000243,-0.07737262842262195
ACH-000244,-0.24415991986593605
ACH-000246,-0.0968114983089102
ACH-000248,-0.30242118976790544
ACH-000250,-0.14445569468053718
ACH-000251,-0.31887674566129
ACH-000252,-0.1111036575611117
ACH-000253,-0.1012298996873364
ACH-000255,-0.10946464259302384
ACH-000256,-0.04418358951154745
ACH-000257,-0.13736725936253602
ACH-000258,-0.11862428249414204
ACH-000259,0.019767036755175747
ACH-000260,-0.1350989290825997
ACH-000261,-0.14441996144261593
ACH-000262,-0.12684483246327838
ACH-000263,-0.0016910572684231211
ACH-000264,-0.1100392909940037
ACH-000265,-0.07828254973939555
ACH-000266,-0.11010030646653507
ACH-000272,-0.04418686378663456
ACH-000274,-0.061473355614203515
ACH-000277,-0.07332270110520743
ACH-000278,-0.05332424488699639
ACH-000279,-0.09270020219414928
ACH-000280,-0.11352758405579405
ACH-000281,-0.09474868465033497
ACH-000288,-0.11881615987355247
ACH-000291,-0.22376983332680986
ACH-000293,-0.010257343131131622
ACH-000294,-0.08863774148613886
ACH-000295,-0.21537458212713992
ACH-000296,-0.1885432562672956
ACH-000302,-0.09459479255803216
ACH-000304,0.017063899352471285
ACH-000307,-0.07004618078531674
ACH-000308,-0.16053952839202215
ACH-000310,-0.22315411290517495
ACH-000311,0.038611743367487975
ACH-000312,-0.18084127046489767
ACH-000315,-0.17561707295669773
ACH-000316,-0.09153009559953562
ACH-000317,-0.22504577384098412
ACH-000318,0.060655472086101066
ACH-000319,-0.061053933976676814
ACH-000320,0.016684658314499858
ACH-000322,0.16787912593206256
ACH-000323,-0.062028428098939124
ACH-000324,-0.16103400090954914
ACH-000329,-0.09047282135369096
ACH-000330,-0.32119290384412164
ACH-000331,-0.210073890033065
ACH-000332,-0.04867933359153438
ACH-000334,0.06066304278341542
ACH-000335,-0.4167076545247662
ACH-000336,-0.28961378951376354
ACH-000337,-0.04627934180545839
ACH-000338,-0.5768364956211491
ACH-000339,-0.16254201228500806
ACH-000341,-0.11524083808992755
ACH-000348,-0.06805036992872644
ACH-000350,0.003945292792744833
ACH-000352,-0.01605455517153564
ACH-000356,-0.2377170494874394
ACH-000361,-0.11840598509899294
ACH-000362,-0.0708485359021474
ACH-000363,-0.11403909384395798
ACH-000364,-0.060792181655563785
ACH-000365,-0.005660643618594816
ACH-000366,-0.07123294199296985
ACH-000368,-0.07991900849821386
ACH-000374,-0.28503215353934513
ACH-000375,-0.011043960770312037
ACH-000376,-0.1025579944210267
ACH-000381,-0.030194892791022956
ACH-000383,-0.08064599427070289
ACH-000387,-0.13057841164902498
ACH-000389,0.006647770898095494
ACH-000390,-0.05487362880107536
ACH-000393,-0.22247310216612906
ACH-000395,-0.02445624128630622
ACH-000396,0.061347620958087275
ACH-000397,-0.03484644882993123
ACH-000401,-0.02262754782537445
ACH-000402,0.15881094710341076
ACH-000403,-0.09997349266136918
ACH-000404,0.016213201011469253
ACH-000406,-0.11360739771610492
ACH-000407,-0.04238722738640557
ACH-000408,-0.1629520720130562
ACH-000410,-0.05256717671952763
ACH-000411,-0.04455067108206329
ACH-000414,-0.020395376819383214
ACH-000415,0.034050074599567666
ACH-000416,-0.15963521113368895
ACH-000420,0.03402226269122219
ACH-000421,0.018259789146034586
ACH-000424,-0.023456615881063226
ACH-000425,-0.08539438068333409
ACH-000426,-0.1485156470219102
ACH-000427,-0.06331868034683505
ACH-000433,0.007850398995086565
ACH-000435,-0.4935797055115887
ACH-000436,-0.10105090507890337
ACH-000444,-0.05900921521013844
ACH-000445,-0.2366781395569609
ACH-000448,-0.08367497707669172
ACH-000450,-0.09463815970886404
ACH-000452,-0.11619104602255975
ACH-000454,-0.10657346147390297
ACH-000458,-0.028158245025625212
ACH-000459,-0.1113033488247218
ACH-000460,-0.1063883201026633
ACH-000461,-0.17143274770106764
ACH-000463,-0.13435914483643635
ACH-000464,-0.15246042046859398
ACH-000466,-0.13831826399317745
ACH-000467,-0.1202212037598233
ACH-000468,-0.14753113048425942
ACH-000469,-0.028174678550806295
ACH-000470,-0.06660767596867179
ACH-000471,-0.07030987083701874
ACH-000472,-0.022290933952485152
ACH-000473,0.021842810309221642
ACH-000475,-0.1454004760018142
ACH-000476,-0.21482866685005025
ACH-000477,-0.07494968771447927
ACH-000479,-0.2538995516934375
ACH-000480,-0.0831649919267778
ACH-000481,-0.02832890567408635
ACH-000483,-0.020305448635272
ACH-000484,-0.12051676311132248
ACH-000485,-0.1856347675275834
ACH-000486,-0.2521635589556133
ACH-000487,-0.0419264852515486
ACH-000488,-0.11678733214782888
ACH-000490,-0.18148446485392666
ACH-000491,-0.061658767449971424
ACH-000495,-0.04997382614939114
ACH-000496,-0.02412326284879229
ACH-000499,-0.00851001474460973
ACH-000500,-0.22117905151531989
ACH-000502,-0.10838218467777537
ACH-000503,0.01199107046505363
ACH-000505,-0.04789760805351885
ACH-000507,-0.1107214228554642
ACH-000510,-0.050581388802266994
ACH-000511,-0.02501454894772829
ACH-000512,-0.06533385099715343
ACH-000516,-0.15696296147114944
ACH-000517,-0.14022204476227926
ACH-000518,-0.1950083776030235
ACH-000520,-0.16176447414859793
ACH-000521,0.019005103438865908
ACH-000522,-0.0505702278621724
ACH-000524,-0.21309031474068804
ACH-000527,-0.051025916812416285
ACH-000528,-0.19439681066669054
ACH-000537,-0.2207760927586388
ACH-000541,-0.2714422460686821
ACH-000542,-0.08994103747720189
ACH-000544,-0.23177996883271154
ACH-000545,-0.1553215613479975
ACH-000547,-0.1924398424133823
ACH-000548,-0.09504438789509867
ACH-000549,-0.07660815680764252
ACH-000550,-0.058778096971064
ACH-000552,-0.06454710478013764
ACH-000556,-0.1341659960940514
ACH-000557,-0.060700545533289026
ACH-000569,-0.02609310142697056
ACH-000570,0.021525585447402282
ACH-000571,-0.12270301803082775
ACH-000573,-0.06275584698011957
ACH-000576,0.004868645045449171
ACH-000579,-0.06447547837185373
ACH-000580,-0.04311089340665025
ACH-000584,-0.12208696712559995
ACH-000585,-0.0014526433650005866
ACH-000588,-0.24065576941472105
ACH-000589,-0.027320934944068655
ACH-000591,-0.06094737246942211
ACH-000593,0.015865858316007155
ACH-000600,-0.09379761003133907
ACH-000601,-0.06211845108504008
ACH-000605,-0.17084027910707847
ACH-000606,-0.09139650787212623
ACH-000608,-0.08905666811941909
ACH-000614,-0.03527392402434667
ACH-000616,0.034054950975341586
ACH-000618,-0.08438373603562982
ACH-000619,-0.11361781576442022
ACH-000620,-0.07595028007989242
ACH-000621,-0.09315843216412163
ACH-000622,-0.14293982873431732
ACH-000623,-0.02423463664124793
ACH-000624,-0.20773475313258907
ACH-000627,-0.05751006716290909
ACH-000630,-0.0900848658865395
ACH-000631,0.023735312967803863
ACH-000632,0.05467490971044005
ACH-000633,-0.06370116000393064
ACH-000637,-0.046286866408896205
ACH-000638,-0.2371957288184096
ACH-000646,-0.05567407155457814
ACH-000647,-0.08435732920636163
ACH-000648,-0.1989919075868348
ACH-000649,-0.05399218518675925
ACH-000651,0.0384225615222332
ACH-000652,-0.11694162196419235
ACH-000653,-0.11676602123861975
ACH-000657,-0.061600325590555866
ACH-000658,-0.21868621324293666
ACH-000661,-0.07926980236499963
ACH-000662,0.272152558429338
ACH-000663,-0.025374048767242068
ACH-000665,-0.09615585994891736
ACH-000671,-0.07011557633448504
ACH-000672,-0.2536609019733637
ACH-000673,-0.1015582342273507
ACH-000676,-0.0936082919808962
ACH-000677,-0.13725253162484435
ACH-000681,0.020759427047180302
ACH-000683,-0.09912392869624506
ACH-000684,0.04738853673747752
ACH-000688,-0.207111084258326
ACH-000693,-0.020966375867598544
ACH-000694,-0.14689732401033231
ACH-000695,-0.030283160276379357
ACH-000696,-0.13008686867074626
ACH-000697,-0.05407306958731714
ACH-000699,-0.07532247665567929
ACH-000701,-0.0959305969181819
ACH-000706,-0.020101834857267017
ACH-000711,-0.04914585476095639
ACH-000713,-0.1680592134838226
ACH-000714,-0.16909918855233616
ACH-000718,-0.16595083714163714
ACH-000720,-0.2127559561233073
ACH-000721,-0.12130925036361025
ACH-000724,-0.02493884561963893
ACH-000725,-0.050391131590556935
ACH-000732,-0.08655549497432656
ACH-000734,-0.08645051286005008
ACH-000735,-0.16661967276288886
ACH-000736,-0.2398957663001332
ACH-000738,-0.05605176914755015
ACH-000746,-0.06462319432328402
ACH-000747,-0.0914323640116214
ACH-000748,-0.06099657499853276
ACH-000753,-0.09235468415170683
ACH-000756,-0.1379800808720488
ACH-000757,-0.003256055001840419
ACH-000758,-0.07374327226052249
ACH-000760,-0.033661078693422414
ACH-000762,-0.16811089400857845
ACH-000763,-0.1348962031842458
ACH-000764,-0.12304889947160134
ACH-000765,-0.0589401124480589
ACH-000766,-0.061760554222623165
ACH-000767,-0.14035257358403916
ACH-000768,-0.026885255661869348
ACH-000769,-0.0799486404253453
ACH-000770,-0.1392616074649066
ACH-000771,-0.0981816807732939
ACH-000773,-0.1292953250447518
ACH-000776,0.0660381368012101
ACH-000777,-0.08605248114051588
ACH-000778,-0.06948163915081702
ACH-000781,-0.1180455313862584
ACH-000782,-0.010405442703614765
ACH-000783,-0.3050848086068904
ACH-000784,-0.05076542304161585
ACH-000785,-0.14507581094684693
ACH-000787,-0.05112280795803164
ACH-000788,-0.15251267711962094
ACH-000791,-0.1397717406225133
ACH-000792,-0.12174417048500147
ACH-000794,-0.20319577192148885
ACH-000796,0.009218359305206906
ACH-000798,-0.04948415510458669
ACH-000799,-0.19113975981746392
ACH-000800,-0.027390269699111583
ACH-000802,-0.057963901910938274
ACH-000804,-0.12714805776876598
ACH-000805,-0.10876422781080457
ACH-000809,-0.03307370850711548
ACH-000810,-0.08704034774893472
ACH-000811,-0.12876776683431662
ACH-000817,-0.1693494814862099
ACH-000819,-0.044163481570217836
ACH-000820,-0.14683266354988153
ACH-000821,-0.01618484530821297
ACH-000822,-0.15468306395977313
ACH-000823,-0.1266379972505291
ACH-000824,-0.09223494391114026
ACH-000827,-0.2246700415410796
ACH-000829,-0.13804973506444215
ACH-000831,-0.051712458378230006
ACH-000832,-0.09569051188374296
ACH-000833,-0.13103090976189438
ACH-000834,-0.34899965192427895
ACH-000835,0.00746306001022339
ACH-000836,-0.07153090919744391
ACH-000837,-0.010660081597728915
ACH-000838,-0.18620045421711934
ACH-000839,-0.07177565212036577
ACH-000840,0.01001016722935054
ACH-000841,-0.16201523463926007
ACH-000843,-0.08744604971071834
ACH-000846,-0.062194894196192285
ACH-000847,0.02184267149913902
ACH-000848,-0.23526370991614656
ACH-000849,0.04262862737594025
ACH-000851,-0.0325575350263052
ACH-000855,-0.0965544059038284
ACH-000856,-0.039786854414213035
ACH-000858,-0.21167463381362334
ACH-000859,-0.029610963917632308
ACH-000861,-0.05957470712609065
ACH-000862,-0.11268338993870378
ACH-000865,-0.0018855809119059696
ACH-000866,-0.08764874473638821
ACH-000867,-0.09187635279825053
ACH-000869,-0.08164100507449948
ACH-000872,-0.13147550565678892
ACH-000873,0.10594651092221774
ACH-000876,-0.08783933947964871
ACH-000878,-0.06173845174162676
ACH-000880,-0.07299958860747048
ACH-000881,-0.0032467543933045024
ACH-000882,-0.08080509472215325
ACH-000884,-0.10465971273776044
ACH-000885,-0.040762926624409127
ACH-000887,-0.0534500937116874
ACH-000889,-0.41093568699712896
ACH-000896,-0.0580078082638573
ACH-000898,-0.10779512296055087
ACH-000900,-0.12855546152350658
ACH-000901,-0.14900628512581293
ACH-000905,-0.058604803548567036
ACH-000906,-0.09730169099373756
ACH-000907,-0.03494809747752295
ACH-000910,-0.16353858932823725
ACH-000911,-0.22728293859668594
ACH-000912,-0.10820584426915708
ACH-000913,-0.1889913973929921
ACH-000915,-0.055000204586629305
ACH-000916,0.11808918559244833
ACH-000917,-0.1013411519458912
ACH-000920,-0.3638894496373896
ACH-000921,-0.0906629892202136
ACH-000924,-0.06453288984109944
ACH-000926,-0.11134936298267946
ACH-000928,0.052564065869144715
ACH-000929,0.02440001454096153
ACH-000932,-0.016794674326284027
ACH-000935,-0.12406737872951976
ACH-000936,-0.0777621978062382
ACH-000937,-0.13797011306143414
ACH-000938,0.01635564241186943
ACH-000939,-0.2357444412938802
ACH-000941,-0.33054544627011595
ACH-000943,-0.07322650493369683
ACH-000946,-0.16624989377290106
ACH-000947,0.0218772703297788
ACH-000948,-0.05075722126938352
ACH-000950,0.08836323944787698
ACH-000953,0.002890135412615681
ACH-000954,-0.12384767952665872
ACH-000957,-0.1330560196159768
ACH-000958,-0.2900488891697673
ACH-000960,-0.14094743998201031
ACH-000963,-0.07201505394997794
ACH-000968,-0.08861282892314191
ACH-000969,-0.2245731556548392
ACH-000972,-0.02856233248084785
ACH-000973,-0.20138583066236349
ACH-000974,-0.09991688290786097
ACH-000978,-0.2771465636122094
ACH-000984,0.019716860381408918
ACH-000986,-0.11262184436392016
ACH-000988,-0.0858404524081919
ACH-000993,-0.033494415537069014
ACH-000994,-0.05168371066281209
ACH-000996,-0.20204548921083185
ACH-001001,-0.033088521418964664
ACH-001020,-0.3136854312433494
ACH-001028,-0.02750794189744419
ACH-001031,-0.2153246284605497
ACH-001038,-0.10353618758850766
ACH-001048,-0.11624411496506434
ACH-001050,-0.13376621366920233
ACH-001053,-0.02136108875367743
ACH-001054,-0.02988075994109232
ACH-001061,-0.08505332862627632
ACH-001067,-0.03126197038610516
ACH-001075,-0.05313232476826403
ACH-001096,0.019853220431550123
ACH-001111,-0.34122376665127424
ACH-001119,-0.0016948626654316394
ACH-001128,-0.005949824363980507
ACH-001134,-0.05685431057583042
ACH-001151,-0.16501866545334212
ACH-001163,-0.01934822232067421
ACH-001164,-0.10664469025107112
ACH-001183,0.028478964611252374
ACH-001192,-0.15065245380716924
ACH-001193,-0.18664514451184971
ACH-001196,-0.058279727388588186
ACH-001197,-0.12401211881739385
ACH-001205,-0.07063632934448189
ACH-001211,-0.013899159415092448
ACH-001212,0.014124403974090313
ACH-001228,-0.06151683263762432
ACH-001232,-0.04458216213119622
ACH-001239,-0.02256828836906137
ACH-001270,0.12391261127899797
ACH-001274,-0.0039493395138861815
ACH-001275,-0.056067489531140866
ACH-001277,-0.21519911812908246
ACH-001278,-0.3100433359805988
ACH-001280,-0.06672897631906917
ACH-001283,0.01033059903703806
ACH-001289,-0.2091179742255404
ACH-001300,-0.00517641036342342
ACH-001301,-0.01439417863473524
ACH-001302,-0.12403189419820693
ACH-001306,-0.11779836349356393
ACH-001318,-0.15378992269303166
ACH-001322,-0.2618953731339727
ACH-001328,-0.02020499600562382
ACH-001332,0.08511248596240856
ACH-001336,-0.12403558047600358
ACH-001346,-0.10086919581285617
ACH-001353,-0.043744807507378865
ACH-001354,0.3579736310892781
ACH-001367,0.07704258852818903
ACH-001368,-0.14695044382899486
ACH-001374,-0.0724247296261065
ACH-001377,0.014699412434668026
ACH-001380,-0.1402951512457628
ACH-001391,0.02736553540717341
ACH-001408,-0.045701769084612064
ACH-001430,-0.2334531617543866
ACH-001431,-0.15094069222028295
ACH-001450,0.014602931203664078
ACH-001496,-0.10355695402577207
ACH-001500,-0.0370115085087124
ACH-001523,-0.08750648981865329
ACH-001532,-0.06717686409925963
ACH-001550,-0.12181016794330887
ACH-001552,-0.0755257242484531
ACH-001554,-0.2294635105472001
ACH-001654,-0.16548180351346425
ACH-001735,-0.12501045830472773
ACH-001736,-0.09337319507049108
ACH-001737,0.0246148377644842
ACH-001740,0.09653518968834224
ACH-001745,-0.051451897947133625
ACH-001765,-0.2543114838370481
