,B3GNT6 (192134)
ACH-000004,-0.12886024249738398
ACH-000005,-0.25711534801333163
ACH-000007,-0.1312083614600734
ACH-000009,0.046311807769212066
ACH-000011,-0.11195409565091972
ACH-000012,0.0003938301865286243
ACH-000013,-0.17070213138099716
ACH-000014,-0.026690572777019632
ACH-000015,-0.10259963472967656
ACH-000017,-0.1227715823151988
ACH-000018,-0.252806853633366
ACH-000019,-0.17435064337580986
ACH-000021,-0.1696625042875818
ACH-000022,-0.03893418584679265
ACH-000025,0.06474174504575365
ACH-000028,-0.2500247455384366
ACH-000030,-0.14123365083279307
ACH-000035,0.1136492499489931
ACH-000036,-0.22126961123652505
ACH-000037,-0.10970548951090037
ACH-000039,-0.4130583889364227
ACH-000040,-0.36980824437332266
ACH-000041,-0.054415085426430164
ACH-000042,-0.12812493879661124
ACH-000045,-0.1559619310629702
ACH-000047,-0.18052161914694104
ACH-000052,-0.30367517580406217
ACH-000053,-0.14464508672538434
ACH-000054,-0.20067323228623002
ACH-000055,-0.027977645573673385
ACH-000060,-0.1594774497473418
ACH-000067,0.14253930410382967
ACH-000070,-0.11212785127895676
ACH-000075,0.035304599511826816
ACH-000078,-0.12622020981425666
ACH-000082,-0.0069842184006476005
ACH-000085,0.17365306297054464
ACH-000086,-0.3316123987459776
ACH-000087,0.03484066447184542
ACH-000092,-0.22251110277040748
ACH-000095,-0.10619249350770467
ACH-000097,-0.21996160143918306
ACH-000098,-0.08513291621819563
ACH-000099,-0.09942848903614153
ACH-000108,-0.026116680515081227
ACH-000113,-0.17354355354103845
ACH-000116,-0.18852794665966785
ACH-000118,-0.1432069106476038
ACH-000120,-0.1889628568815588
ACH-000123,-0.19698963308401324
ACH-000127,-0.00033506755681757765
ACH-000128,-0.09690969138842373
ACH-000132,-0.1961921206648881
ACH-000133,-0.15085169828592554
ACH-000137,-0.18688060097668
ACH-000138,-0.11815816641573748
ACH-000142,-0.19142924533483865
ACH-000143,0.02719554186000731
ACH-000146,-0.15204348636495002
ACH-000148,-0.19521266291301131
ACH-000150,0.0678788308110451
ACH-000152,-0.10432685285632157
