,BBOX1 (8424)
ACH-000004,0.0886632967952057
ACH-000005,0.22107154837939005
ACH-000007,0.108014073553733
ACH-000009,0.1574511465614553
ACH-000011,0.06539749215654743
ACH-000012,0.20967320718983384
ACH-000013,0.1947093722855617
ACH-000014,0.11024739540176967
ACH-000015,0.2936485243988521
ACH-000017,0.23510956043602715
ACH-000018,0.19212143676462756
ACH-000019,0.003975707108999234
ACH-000021,0.20656391959599896
ACH-000022,0.10219371947637997
ACH-000025,0.06587344091851027
ACH-000028,0.19033922620511026
ACH-000030,0.10570093854100578
ACH-000035,0.01932090819662137
ACH-000036,0.0925864302450777
ACH-000037,0.27075939826263
ACH-000039,0.2018362006602893
ACH-000040,0.2451965089106627
ACH-000041,0.026183617135326395
ACH-000042,0.20850195952656567
ACH-000045,0.17719967209977305
ACH-000047,0.11600883910613626
ACH-000052,0.23962672321996886
ACH-000053,0.2615702953590836
ACH-000054,0.0984854215339693
ACH-000055,0.22545582658534424
ACH-000060,0.20808002406314
ACH-000067,0.11976439773998425
ACH-000070,0.20143081699816565
ACH-000075,0.29701322845160744
ACH-000078,0.2213904757584876
ACH-000082,0.2427594606165921
ACH-000085,0.1437242334425638
ACH-000086,0.2086933152254119
ACH-000087,0.22442541174860867
ACH-000092,0.21671907541249896
ACH-000095,0.07594159598326418
ACH-000097,0.18570123598524613
ACH-000098,0.21368176860813415
ACH-000099,0.1104189530045922
ACH-000108,0.2825784778180572
ACH-000113,0.1641939848715098
ACH-000116,0.1353971954088523
ACH-000118,0.16749259446240386
ACH-000120,0.3264693208893161
ACH-000123,0.07355583140821248
ACH-000127,0.1700485674191166
ACH-000128,0.07548682566350905
ACH-000132,0.2336048280806527
ACH-000133,0.09756216132431267
ACH-000137,0.20556428101366767
ACH-000138,0.1351904831280815
ACH-000142,0.13543781903100846
ACH-000143,0.22385851699152365
ACH-000146,0.2393732159451749
ACH-000148,0.13497019062754442
ACH-000150,0.2245611094585669
ACH-000152,0.3201253660775043
ACH-000153,0.2554138267847688
ACH-000159,0.23814943141206005
ACH-000160,0.4974120720841147
ACH-000163,0.18259126131085668
ACH-000167,1.2082007491175957
ACH-000168,0.10461196540236277
ACH-000169,0.12944142961498314
ACH-000178,0.2068075111550152
ACH-000183,0.2453988502440356
ACH-000188,0.1661776422991148
ACH-000189,0.08109320552765639
ACH-000190,0.3972808591759437
ACH-000198,-0.027450633041834902
ACH-000203,0.2297857841429533
ACH-000204,0.09880361493413993
ACH-000206,0.3704371051698223
ACH-000207,0.06533211416109556
ACH-000208,0.0668952939703122
ACH-000210,-0.08203071759767164
ACH-000211,0.19176024669576175
ACH-000215,0.1976465626526596
ACH-000221,0.042387321112343855
ACH-000222,0.3094724936735973
ACH-000223,0.22691227149924575
ACH-000226,0.13622851340111908
ACH-000227,0.18889082934734175
ACH-000228,0.29571553818379703
ACH-000231,0.1839142393955364
ACH-000232,0.12856398599797025
ACH-000233,0.1583378646829355
ACH-000234,0.11934229393201372
ACH-000235,0.19725774340533292
ACH-000237,0.20672500624435533
ACH-000238,0.28006907322706953
ACH-000242,0.2262455399089096
ACH-000243,0.198284796921406
ACH-000244,0.037033518052708436
ACH-000246,0.1009476980958174
ACH-000248,0.4059745793208376
ACH-000250,0.13664270636483394
ACH-000251,0.19984321356610207
ACH-000252,0.08783149625918059
ACH-000253,0.19889491040586485
ACH-000255,0.13060793857671987
ACH-000256,0.2130728295095348
ACH-000257,0.2285287963899008
ACH-000258,0.16274770592523508
ACH-000259,0.1660851180223648
ACH-000260,0.14334882222699427
ACH-000261,0.1302375861961281
ACH-000262,0.11145992578372887
ACH-000263,0.3284828471329453
ACH-000264,0.16351072855289814
ACH-000265,0.15981701980289956
ACH-000266,0.22778444525422184
ACH-000272,0.2585702806547564
ACH-000274,0.17873816798605852
ACH-000277,0.18540686458641545
ACH-000278,0.0668198717944343
ACH-000279,0.22611431686273614
ACH-000280,0.17036595235587254
ACH-000281,0.3545476413632357
ACH-000288,0.16855807305436302
ACH-000291,0.2478662474316909
ACH-000293,0.18696943477675992
ACH-000294,0.2102303268212952
ACH-000295,0.17183265921649193
ACH-000296,0.23764411016189155
ACH-000302,0.187535412623767
ACH-000304,0.2805843333395633
ACH-000307,0.18132937506643365
ACH-000308,0.1879043278076561
ACH-000310,0.19851580595020604
ACH-000311,0.17692833832106292
ACH-000312,0.26131484802251337
ACH-000315,0.17692024543913148
ACH-000316,0.32518694005436743
ACH-000317,0.16866513896859905
ACH-000318,0.13055238383566745
ACH-000319,-0.026953768984477232
ACH-000320,0.22056780402927112
ACH-000322,0.13013627790709026
ACH-000323,0.2354038192879639
ACH-000324,0.2312871519001139
ACH-000329,0.2216209456154784
ACH-000330,0.3001255020402126
ACH-000331,0.2499014882612217
ACH-000332,0.1920778697502607
ACH-000334,0.09481671298680544
ACH-000335,0.10777470459651586
ACH-000336,0.1926551697120799
