,PGLS (25796)
ACH-000150,-0.34520483618323233
ACH-000152,-0.33476715383758177
ACH-000153,-0.3405067326452915
ACH-000159,-0.20659912790108684
ACH-000160,-0.1801312594666822
ACH-000163,-0.25744436405650045
ACH-000167,-0.17803565934203905
ACH-000168,-0.23988220284776016
ACH-000169,-0.4017187264811543
ACH-000178,-0.4563909219221262
ACH-000183,-0.2796368412465238
ACH-000188,-0.5112269779239639
ACH-000189,-0.3382416313545609
ACH-000190,-0.2156323529304229
ACH-000198,-0.2109621697281202
ACH-000203,-0.15815183260477586
ACH-000204,-0.1073601401581646
ACH-000206,-0.08363822409903872
ACH-000207,-0.4089960704920599
ACH-000208,-0.16336403983042555
ACH-000210,-0.1260130758876544
ACH-000211,-0.18810819076737492
ACH-000215,-0.3330529421516376
ACH-000221,-0.4363962042637031
ACH-000222,-0.19837394784324744
ACH-000223,-0.26046427860666616
ACH-000226,-0.1393787683193016
ACH-000227,-0.3088046599477041
ACH-000228,-0.4213609015681373
ACH-000231,-0.21154909567571106
ACH-000232,-0.4610411436166883
ACH-000233,-0.1639258368550596
ACH-000234,-0.26994764317308245
ACH-000235,-0.2621044555134309
ACH-000237,-0.3575042616588777
ACH-000238,-0.06012870110661126
ACH-000242,0.0489106624884522
ACH-000243,-0.25213125501982986
ACH-000244,-0.4258265526258387
ACH-000246,-0.1812573501525284
ACH-000248,-0.3682441513311494
ACH-000250,-0.22396385240360855
ACH-000251,-0.5940263506939577
ACH-000252,0.010950296020538316
ACH-000253,-0.10634107135154196
ACH-000255,-0.544719442306976
ACH-000256,-0.3316199759823975
ACH-000257,-0.2056184559393988
ACH-000258,-0.2400924667601544
ACH-000259,-0.4794920283336008
ACH-000260,-0.4686767330052199
ACH-000261,-0.4030173862770112
ACH-000262,-0.5189628042109637
ACH-000263,-0.1830089660626925
ACH-000264,-0.1807885441118054
ACH-000265,-0.44364063920648406
ACH-000266,-0.2347228197472393
ACH-000272,-0.21142597390453916
ACH-000274,-0.15718253914100622
ACH-000277,-0.21643653010801003
ACH-000278,-0.37756360958540425
ACH-000279,-0.5804148690242823
ACH-000280,-0.19750176441577852
ACH-000281,-0.14460329611584946
ACH-000288,-0.19127944966831176
ACH-000291,-0.1348490379259272
ACH-000293,-0.18312367784473693
ACH-000294,-0.08668823614846861
ACH-000295,-0.2693978179159873
ACH-000296,-0.100513112876936
ACH-000302,-0.33822673951973353
ACH-000304,-0.15584410448636146
ACH-000307,-0.4991032521966721
ACH-000308,-0.17204167402843087
ACH-000310,-0.09860922395641628
ACH-000311,-0.27159737116220656
ACH-000312,-0.2609998714654793
ACH-000315,-0.3753598236082372
ACH-000316,-0.4584834920607659
ACH-000317,-0.3002889135044535
ACH-000318,-0.4726337449880034
ACH-000319,-0.08400027228265046
ACH-000320,-0.33255823004567986
ACH-000322,0.01690023566060735
ACH-000323,-0.3327125571759801
ACH-000324,-0.11566686459547112
ACH-000329,-0.17561961403518886
ACH-000330,-0.2271978544319766
ACH-000331,-0.34857663797896504
ACH-000332,-0.18371577534382555
ACH-000334,0.08904617176312114
ACH-000335,-0.3091661243287517
ACH-000336,-0.0639785768601307
ACH-000337,-0.2622474334770807
ACH-000338,0.2600752656839036
ACH-000339,-0.16332937870355935
ACH-000341,-0.4320376153933052
ACH-000348,-0.17466909789468202
ACH-000350,-0.2769517663271318
ACH-000352,-0.29164762680561285
ACH-000356,-0.19233986817422696
ACH-000361,-0.046875041823291205
ACH-000362,-0.06109849718716735
ACH-000363,-0.19686604328301505
ACH-000364,-0.4338057804118057
ACH-000365,-0.22133710862615308
ACH-000366,-0.4010612367730567
ACH-000368,-0.06108776212293414
ACH-000374,-0.16918999333012974
ACH-000375,-0.410165558219343
ACH-000376,-0.2496531243807019
ACH-000381,-0.3826140798739798
ACH-000383,-0.27439937652005064
ACH-000387,-0.16221457735198508
ACH-000389,-0.3536277858721769
ACH-000390,-0.28021163079527256
ACH-000393,-0.24073244540795324
ACH-000395,-0.3913515579175928
ACH-000396,-0.18330780366216384
ACH-000397,-0.20582303901736132
ACH-000401,-0.5993378552792332
ACH-000402,-0.1594765477182165
ACH-000403,-0.18028425208958096
ACH-000404,-0.1985283663950567
ACH-000406,-0.06881958042274391
ACH-000407,-0.3488791201714683
ACH-000408,-0.4543083924697273
ACH-000410,-0.3765988956258709
ACH-000411,-0.1882773696661616
ACH-000414,-0.2845712076510701
ACH-000415,-0.3739594602632716
ACH-000416,-0.3350070332532587
ACH-000420,-0.2731663525071971
ACH-000421,-0.17472020214307107
ACH-000424,-0.4134719794584203
ACH-000425,-0.1856378375962744
ACH-000426,-0.22112827885382452
ACH-000427,-0.3504557617358033
ACH-000433,-0.3495907184200172
ACH-000435,-0.32832139286682016
ACH-000436,-0.08515110040281412
ACH-000444,-0.2316738205842513
ACH-000445,-0.465019705924568
ACH-000448,-0.27069995018531234
ACH-000450,0.061253696286955636
ACH-000452,-0.22258006463304328
ACH-000454,-0.3821962391339189
ACH-000458,-0.5366746662129126
ACH-000459,-0.3037179929118775
ACH-000460,-0.2473255532215802
ACH-000461,-0.3780113971557589
ACH-000463,-0.4859070272173255
ACH-000464,-0.17262290575946052
ACH-000466,-0.244695151777445
ACH-000467,-0.12149099385742952
ACH-000468,-0.20407067357282588
ACH-000469,-0.0159706716987967
ACH-000470,-0.08791313877163012
ACH-000471,-0.18442951354336395
ACH-000472,-0.2849289554011588
ACH-000473,-0.2660382100900707
ACH-000475,-0.12692497282533713
ACH-000476,-0.05513553926860782
ACH-000477,-0.3346711449554335
ACH-000479,-0.10471931053567844
ACH-000480,-0.2777665103528155
ACH-000481,-0.3783313353357048
ACH-000483,-0.21578881384707474
ACH-000484,-0.2976864833092168
ACH-000485,-0.2921625401921031
ACH-000486,-0.4823206326580442
ACH-000487,-0.3152754712608319
ACH-000488,-0.20911003731118813
ACH-000490,-0.24967208273310704
ACH-000491,-0.228387560282247
ACH-000495,-0.2244348307557429
ACH-000496,-0.3913179874995152
ACH-000499,-0.6060082876988099
ACH-000500,-0.5055944453289999
ACH-000502,-0.3710682397919591
ACH-000503,-0.44832679057891217
ACH-000505,-0.4238496699489216
ACH-000507,-0.20070984313103815
ACH-000510,-0.320502368911242
ACH-000511,-0.23564679002581734
ACH-000512,-0.12026008244171275
ACH-000516,-0.2381448809545825
ACH-000517,-0.15798887854103208
ACH-000518,-0.456364512991784
ACH-000520,-0.4407194159616082
ACH-000521,-0.15848608292088226
ACH-000522,-0.2729890678510796
ACH-000524,-0.14455997653502795
ACH-000527,-0.1644981185995202
ACH-000528,-0.2242479713642005
ACH-000537,-0.4134808977246059
ACH-000541,-0.1465437477710481
ACH-000542,-0.4823869720656066
ACH-000544,-0.3928137246355633
ACH-000545,-0.3953053924128782
ACH-000547,-0.4165958267526221
ACH-000548,-0.08885034392779646
ACH-000549,-0.3946164701346698
ACH-000550,-0.11504699328454965
ACH-000552,-0.2151991598776888
ACH-000556,-0.3235764928538043
ACH-000557,-0.09249224736923664
ACH-000569,-0.25413304605664305
ACH-000570,-0.17993876509398618
ACH-000571,-0.3403383964216724
ACH-000573,-0.16733743560041034
ACH-000576,-0.367887615290865
ACH-000579,-0.18110854709021845
ACH-000580,-0.465808756333585
ACH-000584,-0.3077141624499953
ACH-000585,-0.44277451959543657
ACH-000588,-0.3315574194268009
ACH-000589,-0.3218606213078468
ACH-000591,-0.25972776844993456
ACH-000593,-0.19592078754257955
ACH-000600,-0.2285540954960559
ACH-000601,-0.3317037214835549
ACH-000605,-0.4728761619973954
ACH-000606,-0.13507794989209934
ACH-000608,-0.19954322030423405
ACH-000614,0.04610326174558689
ACH-000616,-0.22470570317238406
ACH-000618,-0.3006585276302141
ACH-000619,-0.1299464861103828
ACH-000620,-0.3355887560602167
ACH-000621,-0.3011852195014852
ACH-000622,-0.20122192497147226
ACH-000623,-0.2429110703549727
ACH-000624,-0.28281301146057125
ACH-000627,-0.22307077189168992
ACH-000630,-0.21928710341128568
ACH-000631,-0.19424750035621915
ACH-000632,-0.5928678535879561
ACH-000633,-0.2940679521058832
ACH-000637,-0.3703525655662059
ACH-000638,-0.5133084422132598
ACH-000646,-0.3286555777857313
ACH-000647,-0.2516534524085064
ACH-000648,-0.12385466532561452
ACH-000649,-0.25808006928069005
ACH-000651,-0.15705226176499454
ACH-000652,-0.3927539986079577
ACH-000653,-0.13631065486180513
ACH-000657,-0.2884491719650184
ACH-000658,-0.2745161469848731
ACH-000661,-0.5740788588286624
ACH-000662,-0.515226849575259
ACH-000663,-0.1386769471720071
ACH-000665,-0.4047556861214323
ACH-000671,-0.2680291685525043
ACH-000672,-0.11930640783853624
ACH-000673,-0.223657773451169
ACH-000676,-0.1575243471967568
ACH-000677,-0.2932462960673427
ACH-000681,-0.3826489682446973
ACH-000683,-0.36966791507977137
ACH-000684,-0.2625037658174736
ACH-000688,-0.17789763167094982
ACH-000693,-0.4525378173387157
ACH-000694,-0.4369424495696514
ACH-000695,-0.26604487823732376
ACH-000696,-0.3494065058523805
ACH-000697,-0.09153308862898167
ACH-000699,-0.21885291040801985
ACH-000701,-0.2301843438752588
ACH-000706,-0.2561171508827499
ACH-000711,-0.3049790885999913
ACH-000713,-0.12709419577693834
ACH-000714,-0.2165762336699246
ACH-000718,-0.2477162653081264
ACH-000720,-0.33829708227014754
ACH-000721,-0.3044838536041594
ACH-000724,-0.2353703926344505
ACH-000725,-0.4211310121031868
ACH-000732,-0.3144712518154851
ACH-000734,-0.3526937131235245
ACH-000735,-0.16891465830909352
ACH-000736,-0.33614388904277875
ACH-000738,-0.1145681951956398
ACH-000746,-0.14139124094509287
ACH-000747,-0.4113562236989252
ACH-000748,-0.33993352076952105
ACH-000753,-0.3483543022175591
ACH-000756,-0.28445427184765204
ACH-000757,-0.3649009504451768
ACH-000758,-0.0964120166669686
ACH-000760,-0.17348330261901185
ACH-000762,-0.2962581798702163
ACH-000763,-0.2079278821077425
ACH-000764,-0.2969347344234444
ACH-000765,-0.4053707653142769
ACH-000766,-0.33323159184092715
ACH-000767,-0.20857139501971272
ACH-000768,-0.40819874105697546
ACH-000769,-0.5985251118296736
ACH-000770,-0.06674837551616218
ACH-000771,-0.17835345142155426
ACH-000773,-0.0526467025511082
ACH-000776,-0.5399474887696835
ACH-000777,-0.22517066453511006
ACH-000778,-0.3061573214920349
ACH-000781,-0.2725396383714318
ACH-000782,-0.2454757552883879
ACH-000783,-0.11764681708094354
ACH-000784,-0.1256133783605911
ACH-000785,-0.2522502785271544
ACH-000787,-0.2448682097018555
ACH-000788,-0.3537393865092583
ACH-000791,-0.17327224991057416
ACH-000792,-0.4896017587475042
ACH-000794,-0.1954882278007501
ACH-000796,-0.12950632718919838
ACH-000798,-0.14377544355852634
ACH-000799,-0.18048173157303887
ACH-000800,-0.3196196970261108
ACH-000802,-0.23334006145802325
ACH-000804,-0.2833186231566877
ACH-000805,-0.220942783385901
ACH-000809,-0.2605246951250587
ACH-000810,-0.3194320681440462
ACH-000811,-0.17735038794812813
ACH-000817,-0.6869643139996306
ACH-000819,-0.3921896875084705
ACH-000820,-0.2829583949160647
ACH-000821,-0.14951693389157236
ACH-000822,-0.3281192605201029
ACH-000823,-0.26297067379584355
ACH-000824,-0.05825332755530474
ACH-000827,-0.6439294045756905
ACH-000829,-0.3185815265310082
ACH-000831,-0.23266208197195246
ACH-000832,-0.101247383106505
ACH-000833,-0.4260088455473229
ACH-000834,-0.1542574492461537
ACH-000835,-0.3631461804140717
ACH-000836,-0.2903594040291811
ACH-000837,-0.4779909780100164
ACH-000838,-0.3962163454401901
ACH-000839,-0.02339186408075184
ACH-000840,-0.1560804821545544
ACH-000841,-0.15056300904872333
ACH-000843,-0.4235280351612557
ACH-000846,-0.5374188427473185
ACH-000847,-0.534741661059015
ACH-000848,-0.34980767459104617
ACH-000849,-0.18746399365503424
ACH-000851,-0.2983512830918794
ACH-000855,-0.3506179535036474
ACH-000856,-0.37891346458864056
ACH-000858,-0.023606054314037655
ACH-000859,-0.557827959404477
ACH-000861,-0.4851825278575365
ACH-000862,-0.057648550476641525
ACH-000865,-0.2287438491258063
ACH-000866,-0.37045275555146495
ACH-000867,-0.1908302292452158
ACH-000869,-0.3307398381590328
ACH-000872,-0.450775503918809
ACH-000873,-0.21314113053792644
ACH-000876,-0.13425102429578942
ACH-000878,-0.1478072292967559
ACH-000880,-0.16399767437286336
ACH-000881,-0.4607412751455726
ACH-000882,-0.2845431787857862
ACH-000884,-0.1825876149009012
ACH-000885,-0.1413796495869776
ACH-000887,-0.2983354194144142
ACH-000889,-0.41130609945327506
ACH-000896,-0.4397857097732086
ACH-000898,-0.19035039818151767
ACH-000900,-0.2995914612735065
ACH-000901,-0.08979779229742584
ACH-000905,-0.22450539004462208
ACH-000906,-0.1863277838520556
ACH-000907,-0.3184482282927303
ACH-000910,-0.112049721239699
ACH-000911,-0.20051514029011805
ACH-000912,-0.4524285564133487
ACH-000913,-0.18263654896944925
ACH-000915,-0.18335028526644206
ACH-000916,-0.4948627549864518
ACH-000917,-0.2800163277015056
ACH-000920,-0.4588925470770054
ACH-000921,-0.09877342350204736
ACH-000924,-0.25665928569734003
ACH-000926,-0.10177492661708586
ACH-000928,-0.11819488169602325
ACH-000929,-0.4590325909406544
ACH-000932,-0.2681811035012363
ACH-000935,-0.15759687102654124
ACH-000936,-0.3115692607923796
ACH-000937,-0.4396071070355769
ACH-000938,-0.3812560819415893
ACH-000939,-0.4288121140371915
ACH-000941,-0.3713720116943944
ACH-000943,-0.5034269896964841
ACH-000946,-0.27745105809690873
ACH-000947,-0.24278047439344105
ACH-000948,-0.1543791083206662
ACH-000950,-0.42438963689800857
ACH-000953,-0.040838980778703016
ACH-000954,-0.0850405285655661
ACH-000957,-0.19231462978299346
ACH-000958,-0.4279872523160013
ACH-000960,-0.15128596351511436
ACH-000963,-0.01076181549695582
ACH-000968,-0.06802016518435809
ACH-000969,-0.2763239610418602
ACH-000972,-0.3888450242108561
ACH-000973,-0.11782676740691292
ACH-000974,-0.15730310127446806
ACH-000978,-0.2227313540744965
ACH-000984,-0.4155465469376887
ACH-000986,-0.4562717270161881
ACH-000988,-0.2471498032402519
ACH-000993,-0.3030938191210457
ACH-000994,-0.3547897433260419
ACH-000996,-0.14683197808630374
ACH-001001,-0.16732968008778168
ACH-001020,-0.4535522125614325
ACH-001028,-0.2323791879008305
ACH-001031,-0.3374727808036497
ACH-001038,-0.13076304103611747
ACH-001048,-0.2247622872421082
ACH-001050,-0.4394692286382394
ACH-001053,-0.3487493290057873
ACH-001054,-0.2833999616728753
ACH-001061,-0.4347901358175345
ACH-001067,-0.3105857903639567
ACH-001075,-0.42897239656449976
ACH-001096,-0.26706571726847506
ACH-001111,-0.2503898521974147
ACH-001119,-0.2655510188475648
ACH-001128,-0.43478810203541296
ACH-001134,-0.15446440763031885
ACH-001151,-0.21294715774460293
ACH-001163,-0.10676163162261336
ACH-001164,-0.3348136048382663
ACH-001183,-0.17721010194768508
ACH-001192,-0.4270664620594573
ACH-001193,-0.11222492504640788
ACH-001196,-0.14305915683496526
ACH-001197,-0.12959591578381632
ACH-001205,-0.07334227931307499
ACH-001211,-0.2694918304642918
ACH-001212,-0.10988288123035872
ACH-001228,-0.34933428521456417
ACH-001232,-0.054664749220594236
ACH-001239,-0.3352552560672544
ACH-001270,-0.1760668993150849
ACH-001274,-0.20034573962419275
ACH-001275,-0.4254998976089857
ACH-001277,-0.1807260983298827
ACH-001278,-0.3836642476355179
ACH-001280,-0.1094427821571448
ACH-001283,-0.4583847765325213
ACH-001289,-0.2925234795287968
ACH-001300,-0.29308674108996874
ACH-001301,-0.19259060061123084
ACH-001302,-0.5116478511273701
ACH-001306,-0.3610257426688697
ACH-001318,-0.2317140684129731
ACH-001322,-0.2401718768113334
ACH-001328,-0.210079662202508
ACH-001332,-0.3738040908023989
ACH-001336,-0.21728575912856746
ACH-001346,-0.2943164319498807
ACH-001353,-0.2043895487819192
ACH-001354,0.0051905307630819965
ACH-001367,-0.7176355012945035
ACH-001368,-0.2893725084186983
ACH-001374,-0.2162144533675755
ACH-001377,-0.18314927347921128
ACH-001380,-0.3568312583836175
ACH-001391,-0.2869392745636759
ACH-001408,-0.18588599225970015
ACH-001430,-0.020285404955425856
ACH-001431,-0.42056210865920457
ACH-001450,-0.2301455170699917
ACH-001496,-0.3043457299721038
ACH-001500,-0.23332670748027584
ACH-001523,-0.3933421213699757
ACH-001532,-0.2702085088617744
ACH-001550,-0.16105244942991948
ACH-001552,-0.22977343410389786
ACH-001554,-0.2526182197116929
ACH-001654,-0.3239393013389686
ACH-001735,-0.22876201135940674
ACH-001736,-0.1272565760878966
ACH-001737,-0.1397805384432765
ACH-001740,-0.4186468612564117
ACH-001745,-0.4495255891645742
ACH-001765,-0.2376045011257176
