,HFM1 (164045)
ACH-000004,0.081458654163807
ACH-000005,-0.058260374903765365
ACH-000007,0.002331312057469709
ACH-000009,-0.050659343112329856
ACH-000011,-0.06567009694101568
ACH-000012,0.015522050716701215
ACH-000013,-0.06350435846472803
ACH-000014,-0.057464425730127
ACH-000015,-0.0411492570313524
ACH-000017,0.032608788419650155
ACH-000018,-0.11032050223571878
ACH-000019,0.006022061157895811
ACH-000021,0.03963113296690149
ACH-000022,-0.07220740452324872
ACH-000025,-0.1428727575156036
ACH-000028,0.07925383846273353
ACH-000030,0.030924496422883863
ACH-000035,-0.04479727180684803
ACH-000036,0.11665133075930365
ACH-000037,0.11727779653590775
ACH-000039,-0.05923363141601865
ACH-000040,-0.14086127899822398
ACH-000041,-0.20402794068188107
ACH-000042,-0.05415607247138552
ACH-000045,-0.16174927768794406
ACH-000047,0.048706899316493135
ACH-000052,0.09179769184719856
ACH-000053,-0.01301121922813147
ACH-000054,-0.049693312376596036
ACH-000055,0.07203194051732517
ACH-000060,0.04551401399839166
ACH-000067,-0.04801593782339611
ACH-000070,-0.1639237204841955
ACH-000075,0.03588174894056423
ACH-000078,0.012823267758509126
ACH-000082,-0.02150905903757137
ACH-000085,0.12861615236827675
ACH-000086,-0.0898147483905955
ACH-000087,0.028415184086361414
ACH-000092,-0.16177277118945546
ACH-000095,-0.015138132372915673
ACH-000097,0.09906188535002704
ACH-000098,-0.025272790791197555
ACH-000099,0.10655309036317777
ACH-000108,0.00778059120510133
ACH-000113,-0.059636794346645636
ACH-000116,-0.05690172439889569
ACH-000118,-0.02806785100940966
ACH-000120,-0.0198483202240859
ACH-000123,0.08073113090408582
ACH-000127,-0.026290945665675542
ACH-000128,-0.011658335896651658
ACH-000132,-0.03603389304226744
ACH-000133,-0.09587975134898008
ACH-000137,-0.037778278967665516
ACH-000138,0.05237156326170317
ACH-000142,-0.17987309094898
ACH-000143,-0.06530891010235677
ACH-000146,0.11034663299210408
ACH-000148,-0.06935887509560948
ACH-000150,-0.053138887214601215
ACH-000152,-0.227101897121372
ACH-000153,0.1962432667906953
ACH-000159,-0.1364562887187434
ACH-000160,0.06286887858281279
ACH-000163,0.1730662288410089
ACH-000167,-0.10692116631000734
ACH-000168,-0.06275737665499086
ACH-000169,0.017343515474928378
ACH-000178,0.04189605001561349
ACH-000183,-0.0022049223073876095
ACH-000188,0.06640695583947061
ACH-000189,-0.009733234198788576
ACH-000190,-0.050534939531343095
ACH-000198,-0.0004508205703372624
ACH-000203,-0.24151504616549505
ACH-000204,0.1021491372373389
ACH-000206,0.0641473250001578
ACH-000207,-0.017725315394137606
ACH-000208,0.10814902354736287
ACH-000210,0.2560985600549515
ACH-000211,-0.04246412719828303
ACH-000215,-0.008299050620555954
ACH-000221,-0.11581905056589985
ACH-000222,-0.06646835369073187
ACH-000223,-0.05704223997810344
ACH-000226,-0.2684467470200872
ACH-000227,-0.007284286106632072
ACH-000228,0.07449144032529563
ACH-000231,0.07899728944539078
ACH-000232,0.056585690805388736
ACH-000233,0.004569840117993202
ACH-000234,-0.02346064353421452
ACH-000235,-0.02443626806216331
ACH-000237,-0.051147543873531896
ACH-000238,-0.005789232906088858
ACH-000242,-0.19344270957989476
ACH-000243,0.0620330250688713
ACH-000244,-0.4094169154916401
ACH-000246,-0.017969322418750513
ACH-000248,0.013667921703598332
ACH-000250,-0.04916490773555805
ACH-000251,0.095657742519074
ACH-000252,0.043990774766775737
ACH-000253,-0.009849213930268335
ACH-000255,-0.04815903419035475
ACH-000256,-0.2017817986509073
ACH-000257,-0.32510635202702104
ACH-000258,0.06689371761927951
ACH-000259,-0.05572128748860998
ACH-000260,0.06904757100910397
ACH-000261,0.04804819174309867
ACH-000262,0.0050666660360705424
ACH-000263,-0.29557755240119976
ACH-000264,0.05104582861259189
ACH-000265,-0.0195301161246253
ACH-000266,-0.0125921662853355
ACH-000272,-0.23744294833911986
ACH-000274,0.010506951138999224
ACH-000277,-0.0905020718015412
ACH-000278,0.02495144228187529
ACH-000279,-0.06714818095896183
ACH-000280,-0.011977801511128823
ACH-000281,0.2530465665677733
ACH-000288,-0.10372790160167716
ACH-000291,0.00516768954100481
ACH-000293,0.1053679369427186
ACH-000294,-0.05393558283375681
ACH-000295,-0.03358072600785938
ACH-000296,-0.06555906245160173
ACH-000302,-0.1510772831564383
ACH-000304,-0.009402235269197218
ACH-000307,-0.05304622823435096
ACH-000308,-0.031031946697613538
ACH-000310,-0.10153787181599652
ACH-000311,-0.01569386354237796
ACH-000312,-0.013793413277574105
ACH-000315,-0.0422663275059007
ACH-000316,-0.13071356806830095
ACH-000317,0.02175031503878579
ACH-000318,0.08287508725270162
ACH-000319,-0.04072785070226657
ACH-000320,-0.30462462559479364
ACH-000322,-0.07892486294685236
ACH-000323,-0.06247173352522334
ACH-000324,0.0045772693296240894
ACH-000329,-0.1127287864200852
ACH-000330,-0.046740790651031566
ACH-000331,-0.1442388029312224
ACH-000332,-0.016487939118854187
ACH-000334,0.14024698682200795
ACH-000335,-0.2081744948356484
ACH-000336,0.02467601810936586
ACH-000337,0.16122468960456934
ACH-000338,0.4172658275645499
ACH-000339,0.05458005118679402
ACH-000341,-0.07411510363992363
ACH-000348,-0.030525176848223624
ACH-000350,-0.004125619837032929
ACH-000352,-0.07084365088290905
ACH-000356,-0.04229476773478817
ACH-000361,0.2020829097705536
ACH-000362,0.02400073968199286
ACH-000363,0.056522470764113125
ACH-000364,0.09127375700233452
ACH-000365,0.12644521518967505
ACH-000366,-0.025500751242997808
ACH-000368,-0.1839389004606655
ACH-000374,-0.14086409576137304
ACH-000375,0.02134198112650289
ACH-000376,-0.0955206623885597
ACH-000381,-0.14832824616029136
ACH-000383,-0.021832668230940967
ACH-000387,-0.011723799263364998
ACH-000389,0.06610035089678024
ACH-000390,-0.008751904816429384
ACH-000393,0.0015328770040267873
ACH-000395,-0.13857832862348038
ACH-000396,-0.3447204367569842
ACH-000397,0.037813149382037115
