,CATSPERD (257062)
ACH-000188,-0.21002634460947694
ACH-000189,-0.1005986605516126
ACH-000190,-0.17150429923926594
ACH-000198,-0.179917683514278
ACH-000203,-0.11010926793575283
ACH-000204,-0.391385832931759
ACH-000206,-0.2535355940510529
ACH-000207,-0.2383824783347204
ACH-000208,-0.18219163496094626
ACH-000210,-0.2832344430798738
ACH-000211,-0.3209117010709412
ACH-000215,-0.2171201541795254
ACH-000221,-0.2102988936130142
ACH-000222,-0.3032461180985504
ACH-000223,-0.2673287025415552
ACH-000226,-0.0901435035300472
ACH-000227,-0.11529276574455614
ACH-000228,-0.14037368353982113
ACH-000231,-0.14836008799553296
ACH-000232,-0.07854839395803652
ACH-000233,-0.15462906992637454
ACH-000234,-0.3297679160786421
ACH-000235,-0.128582035696632
ACH-000237,-0.2235444942424972
ACH-000238,-0.2465834012800643
ACH-000242,0.0958903660985498
ACH-000243,-0.2271772467345593
ACH-000244,-0.22132723020423128
ACH-000246,-0.2979667329960297
ACH-000248,-0.3176088498277189
ACH-000250,-0.16235610205328355
ACH-000251,-0.4122778675509821
ACH-000252,-0.188761971149833
ACH-000253,-0.1551261648105749
ACH-000255,-0.20804933971549966
ACH-000256,0.008254791019524305
ACH-000257,-0.3077096780665793
ACH-000258,0.08870080936152673
ACH-000259,-0.14973028739491442
ACH-000260,-0.2740112313474332
ACH-000261,-0.19283395899645156
ACH-000262,-0.2502726149813359
ACH-000263,-0.14062184732766325
ACH-000264,-0.08003895317989708
ACH-000265,-0.20632499983366664
ACH-000266,-0.200931753896578
ACH-000272,-0.2047129428988507
ACH-000274,-0.2627819353782381
ACH-000277,-0.2414777690828401
ACH-000278,-0.1713601122992513
ACH-000279,-0.08489959663307185
ACH-000280,-0.15713999030370826
ACH-000281,-0.14080802955949767
ACH-000288,-0.043409295469823535
ACH-000291,-0.22515506830311308
ACH-000293,-0.30996835309557697
ACH-000294,-0.2690942926946384
ACH-000295,-0.1209397595537526
ACH-000296,-0.1310620705236052
ACH-000302,-0.3728396206971695
ACH-000304,-0.2444057948679899
ACH-000307,-0.2102834731820103
ACH-000308,-0.25613558530570063
ACH-000310,-0.2869178487391668
ACH-000311,-0.1730330198048655
ACH-000312,-0.3202360875434998
ACH-000315,-0.28959192008793755
ACH-000316,-0.1592549702762216
ACH-000317,-0.09711984010252082
ACH-000318,-0.18773745520015486
ACH-000319,-0.1207337623744746
ACH-000320,-0.06350376954736235
ACH-000322,0.014549987977319687
ACH-000323,-0.2847473454626889
ACH-000324,-0.222191635622464
ACH-000329,-0.07842658356830995
ACH-000330,-0.07720428472428281
ACH-000331,-0.26912981148571913
ACH-000332,-0.10922955218734884
ACH-000334,-0.3038732108221611
ACH-000335,-0.2313550449909007
ACH-000336,-0.04277151550038175
ACH-000337,-0.2444990812224733
ACH-000338,-0.4706746391595401
ACH-000339,-0.16778300499672824
ACH-000341,-0.4847985310037163
ACH-000348,-0.20321823489670152
ACH-000350,-0.14656434332960894
ACH-000352,-0.22260598417426627
ACH-000356,-0.096529066609431
ACH-000361,-0.3618890643250861
ACH-000362,-0.19840069933352786
ACH-000363,-0.1665927812917469
ACH-000364,-0.4424289360946973
ACH-000365,-0.27493294231288345
ACH-000366,-0.2286995253704439
ACH-000368,-0.1522718094556654
ACH-000374,-0.007353351737018125
ACH-000375,-0.3716592289426541
ACH-000376,-0.11863233023424265
ACH-000381,-0.06699423942284961
ACH-000383,-0.18504062231275764
ACH-000387,-0.21438289253021964
ACH-000389,-0.26132982923377396
ACH-000390,-0.01457916192990269
ACH-000393,-0.24013654791413386
ACH-000395,-0.17995700392490604
ACH-000396,0.19013914969180115
ACH-000397,-0.11482487898964708
ACH-000401,-0.16584955455845085
ACH-000402,-0.08584557947668807
ACH-000403,-0.2304762436934147
ACH-000404,-0.2465475592008331
ACH-000406,-0.15366165707424478
ACH-000407,-0.1886518182085026
ACH-000408,-0.2128413532815788
ACH-000410,-0.2294524306572155
ACH-000411,-0.3210742290434086
ACH-000414,-0.14179925684083927
ACH-000415,-0.11351566497224948
ACH-000416,-0.25543999386296035
ACH-000420,-0.2215983142334362
ACH-000421,-0.1595593295918926
ACH-000424,-0.05261164983310411
ACH-000425,-0.2442567208364259
ACH-000426,-0.29974224836810115
ACH-000427,-0.3637862984409965
ACH-000433,-0.6170435815533789
ACH-000435,-0.33356959745834985
ACH-000436,-0.18136782723829775
ACH-000444,-0.21700607221790053
ACH-000445,-0.18521080148684388
ACH-000448,-0.204020877140834
ACH-000450,0.11323555026830005
ACH-000452,-0.35905392244434503
ACH-000454,-0.2467623833136505
ACH-000458,-0.2011300035879568
ACH-000459,-0.16311375490048635
ACH-000460,-0.17817520151475175
ACH-000461,-0.41754418334192495
ACH-000463,-0.1143232687761715
ACH-000464,-0.10092233822347714
ACH-000466,-0.07413973471157563
ACH-000467,-0.2618058486461668
ACH-000468,-0.2547900972601149
ACH-000469,-0.1791629301086687
ACH-000470,-0.05464004877364848
ACH-000471,-0.1680208278718915
ACH-000472,-0.1406260611584315
ACH-000473,-0.2485802524526609
ACH-000475,-0.2067445039590087
ACH-000476,-0.1351317972131225
ACH-000477,-0.11272555879405645
ACH-000479,-0.10919517779172944
ACH-000480,-0.15744857834987508
ACH-000481,-0.20479264643148284
ACH-000483,-0.390958138251117
ACH-000484,-0.2598839987786143
ACH-000485,-0.1949063056113506
ACH-000486,-0.3298771444555608
ACH-000487,-0.10984614284976756
ACH-000488,-0.2706865474024878
ACH-000490,-0.2672542796666484
ACH-000491,-0.16250024747108865
ACH-000495,-0.19667721650546185
ACH-000496,-0.1354341574542341
ACH-000499,-0.2986142485130866
ACH-000500,-0.0002165092338984561
ACH-000502,-0.08555904271107832
ACH-000503,-0.3996280038063518
ACH-000505,-0.2254598169821045
ACH-000507,0.021624401295240774
ACH-000510,-0.2261817794900959
ACH-000511,-0.2803897616943258
ACH-000512,-0.0059063587030390545
ACH-000516,-0.19615143422202375
ACH-000517,-0.24552775987747294
ACH-000518,-0.2000629753457208
ACH-000520,-0.29000822918908514
ACH-000521,-0.11776437719723963
ACH-000522,-0.11356181122220545
ACH-000524,-0.24088047242176885
ACH-000527,-0.22023631635162846
ACH-000528,-0.21023016392663665
ACH-000537,-0.06713492366653337
ACH-000541,0.14578787593076406
ACH-000542,-0.13586636647506514
ACH-000544,-0.1134244582867572
ACH-000545,-0.296580720143417
ACH-000547,-0.2861795735488836
ACH-000548,-0.12879525569398692
ACH-000549,-0.1866178931798495
ACH-000550,-0.18999343955525375
ACH-000552,-0.16547515632088694
ACH-000556,-0.3048887180333955
ACH-000557,-0.14596337362053902
ACH-000569,-0.19380040233733195
ACH-000570,-0.2437926585688073
ACH-000571,-0.2114106286898409
ACH-000573,-0.12270837807220734
ACH-000576,-0.04654064777376142
ACH-000579,-0.33565285566073183
ACH-000580,-0.05951172683410976
ACH-000584,-0.15818289513505962
ACH-000585,-0.3169360093228156
ACH-000588,-0.1550762691033677
ACH-000589,-0.22745532605064275
ACH-000591,-0.08938415710047284
ACH-000593,-0.1262977637308671
ACH-000600,-0.2103601996436562
ACH-000601,-0.21408976924031914
ACH-000605,-0.19281715514377884
ACH-000606,-0.08979595907470972
ACH-000608,-0.1883550189225794
ACH-000614,-0.15176285619441962
ACH-000616,-0.15635221375273692
ACH-000618,-0.2624729123310538
ACH-000619,-0.18046250981378395
ACH-000620,-0.2567246002743224
ACH-000621,-0.32886885147820544
ACH-000622,-0.22247809209258515
ACH-000623,-0.19484307403341905
ACH-000624,-0.28074475749848377
ACH-000627,-0.3482109583259964
ACH-000630,-0.25784915280454784
ACH-000631,0.04879216632889854
ACH-000632,-0.2035854639863768
ACH-000633,-0.3293496581562278
ACH-000637,-0.3893918165530437
ACH-000638,-0.1471180905631767
ACH-000646,-0.295847775995738
ACH-000647,-0.16746519749826674
ACH-000648,-0.20839375787937853
ACH-000649,-0.22737016636987534
ACH-000651,-0.1647143643965245
ACH-000652,-0.0549225615187963
ACH-000653,-0.20184690089363666
ACH-000657,-0.16788919979526587
ACH-000658,-0.1862450963148947
ACH-000661,-0.2217203156213862
ACH-000662,-0.2373090076427529
ACH-000663,-0.16021083402007186
ACH-000665,-0.3947382306317659
ACH-000671,-0.19357980124078475
ACH-000672,-0.0727385866999369
ACH-000673,-0.15451715196683827
ACH-000676,-0.15133788014622834
ACH-000677,-0.229659218096882
ACH-000681,-0.20903421301256767
ACH-000683,-0.2270159055907475
ACH-000684,-0.09350331729177078
ACH-000688,-0.2249351003341128
ACH-000693,-0.1720292941650027
ACH-000694,-0.12396003209143767
ACH-000695,-0.23412677568199675
ACH-000696,-0.2634549836895583
ACH-000697,-0.24250002546604385
ACH-000699,-0.15427775181525347
ACH-000701,-0.30201074962241065
ACH-000706,-0.23339398611119397
ACH-000711,-0.2323206210873828
ACH-000713,-0.16582278842716053
ACH-000714,-0.16643815357872496
ACH-000718,-0.17153415764389232
ACH-000720,-0.17351378703770606
ACH-000721,-0.31511631306985805
ACH-000724,-0.1875650644311467
ACH-000725,-0.03984176976864159
ACH-000732,-0.19808983576382366
ACH-000734,-0.3341293001857108
ACH-000735,-0.20228380316039585
ACH-000736,-0.08618174993414375
ACH-000738,-0.21617181468234464
ACH-000746,-0.30342565693224605
ACH-000747,-0.2224930647969869
ACH-000748,-0.1386993202468149
ACH-000753,-0.12684976831449402
ACH-000756,-0.307531533294125
ACH-000757,-0.058899709802981426
ACH-000758,-0.3291848081062371
ACH-000760,-0.07338419479832357
ACH-000762,-0.11167129926763747
ACH-000763,-0.2436398377957699
ACH-000764,-0.257255873729671
ACH-000765,-0.18717032198143474
ACH-000766,-0.1791119665082331
ACH-000767,-0.2735515819333131
ACH-000768,-0.20001996279190307
ACH-000769,-0.3050881976482424
ACH-000770,-0.08697981114795374
ACH-000771,-0.1655637229283469
ACH-000773,-0.1934136977473144
ACH-000776,-0.16354111185961806
ACH-000777,-0.2986748587261189
ACH-000778,-0.07059270005215666
ACH-000781,-0.21351678246422226
ACH-000782,-0.351277332895809
ACH-000783,-0.22024999575955528
ACH-000784,-0.14884716484759947
ACH-000785,-0.21639531011198213
ACH-000787,-0.10944451260501553
ACH-000788,-0.2655745434570887
ACH-000791,-0.09556684209505986
ACH-000792,-0.2031110900848305
ACH-000794,-0.1629688878126795
ACH-000796,-0.12495313710383675
ACH-000798,-0.28339716887603844
ACH-000799,-0.2317217766665121
ACH-000800,-0.2899594628377974
ACH-000802,-0.15914641589268652
ACH-000804,-0.3545169558759773
ACH-000805,-0.3183695299664861
ACH-000809,-0.17923044908259342
ACH-000810,-0.2307215415726397
ACH-000811,-0.26674724497231306
ACH-000817,0.06384502333585534
ACH-000819,-0.15616567218894414
ACH-000820,-0.1833679082565427
ACH-000821,-0.25734395523972514
ACH-000822,-0.30221419959283824
ACH-000823,-0.060776012674695935
ACH-000824,-0.19947828433609732
ACH-000827,-0.22199641601783904
ACH-000829,-0.1744550514090907
ACH-000831,-0.3069542426750507
ACH-000832,-0.1603790725261432
ACH-000833,-0.3193994647418087
ACH-000834,-0.24630877230773005
ACH-000835,-0.16014003155251302
ACH-000836,-0.2651842183657559
ACH-000837,-0.16550454116551708
ACH-000838,-0.14050893822457522
ACH-000839,-0.2127843555398224
ACH-000840,-0.03050229934259646
ACH-000841,-0.08969782074034208
ACH-000843,-0.030903341135713695
ACH-000846,-0.2744386804163414
ACH-000847,-0.035805278805917405
ACH-000848,-0.3035222318718682
ACH-000849,-0.15272245796574685
ACH-000851,-0.3334564929050041
ACH-000855,-0.06146860438088215
ACH-000856,-0.3100026278898971
ACH-000858,-0.30544362690462795
ACH-000859,-0.2069450133842446
ACH-000861,-0.2908367032329131
ACH-000862,-0.20609617588567056
ACH-000865,-0.2170204438946263
ACH-000866,-0.0713538293285949
ACH-000867,-0.1851164043858369
ACH-000869,-0.103490697483152
ACH-000872,-0.37464084815135823
ACH-000873,-0.20912878317059835
ACH-000876,-0.20051942852355814
ACH-000878,-0.35742907347550923
ACH-000880,0.0847298913248256
ACH-000881,-0.2230411259216689
ACH-000882,-0.2460855770418468
ACH-000884,-0.06521311773283342
ACH-000885,-0.09183708583066208
ACH-000887,-0.3899155159679457
ACH-000889,-0.16956058429208956
ACH-000896,-0.09493765654978643
ACH-000898,-0.055460670255817635
ACH-000900,-0.19055729961120965
ACH-000901,-0.26108464316603297
ACH-000905,-0.14866365113669405
ACH-000906,-0.1811136504386088
ACH-000907,-0.06431847083284965
ACH-000910,-0.2153281530883692
ACH-000911,-0.196136778289024
ACH-000912,-0.27615949167566123
ACH-000913,-0.13745579018174056
ACH-000915,-0.046663145901971514
ACH-000916,-0.057756181514941725
ACH-000917,-0.16153467436526026
ACH-000920,-0.1622175257358473
ACH-000921,-0.2865290476284138
ACH-000924,-0.13599314828114067
ACH-000926,-0.2755222266663233
ACH-000928,-0.18964719032177
ACH-000929,-0.3252020441956889
ACH-000932,-0.2522010160638956
ACH-000935,-0.11297242030911513
ACH-000936,-0.16436651988509976
ACH-000937,-0.18033974780804451
ACH-000938,-0.26633117544900703
ACH-000939,-0.24616758695854504
ACH-000941,-0.30192647688731145
ACH-000943,-0.1981958985313488
ACH-000946,-0.22137663463642987
ACH-000947,-0.2302864832102096
ACH-000948,-0.11258386539113374
ACH-000950,-0.15913344646503366
ACH-000953,-0.282254190884777
ACH-000954,-0.5251288677917939
ACH-000957,-0.2402484604384675
ACH-000958,-0.3116618031655087
ACH-000960,-0.09097327275939883
ACH-000963,-0.15625510607346932
ACH-000968,-0.2736962907915413
ACH-000969,-0.29596348301946
ACH-000972,-0.17546035937211985
ACH-000973,-0.12212145210128407
ACH-000974,-0.18216024019597446
ACH-000978,-0.58358985383762
ACH-000984,-0.256332467118803
ACH-000986,-0.1680552176879305
ACH-000988,-0.1665460693561609
ACH-000993,-0.4586194352836591
ACH-000994,-0.16108428532397906
ACH-000996,-0.25431730256643503
ACH-001001,-0.1204103954863281
ACH-001020,-0.3713121424735822
ACH-001028,-0.2411179068091376
ACH-001031,-0.12398198387866426
ACH-001038,-0.16078579109541766
ACH-001048,-0.19799432551320265
ACH-001050,-0.2686328274121004
ACH-001053,-0.1403416857312111
ACH-001054,-0.0997158690361984
ACH-001061,-0.13691043618457927
ACH-001067,-0.23523374114238466
ACH-001075,-0.10944599078443734
ACH-001096,-0.15682346602477928
ACH-001111,-0.2785879312363634
ACH-001119,-0.1337121157159095
ACH-001128,-0.4007031908282805
ACH-001134,-0.2618081848321555
ACH-001151,-0.16437879518886855
ACH-001163,-0.17396965375193696
ACH-001164,-0.2751649046180126
ACH-001183,-0.11753897902981715
ACH-001192,-0.2788190713222087
ACH-001193,0.0705301688373425
ACH-001196,-0.2701039610598123
ACH-001197,-0.16282411746586653
ACH-001205,-0.24900332819782536
ACH-001211,-0.09654424862253078
ACH-001212,-0.417156701258377
ACH-001228,-0.12644132716961015
ACH-001232,-0.160983663224371
ACH-001239,-0.11889653792639295
ACH-001270,-0.3665506850908055
ACH-001274,-0.1798252916509528
ACH-001275,-0.21207550381526175
ACH-001277,-0.3305705259415715
ACH-001278,-0.3695384829890269
ACH-001280,-0.2948718096425651
ACH-001283,-0.0732153420512484
ACH-001289,-0.3165450697306444
ACH-001300,-0.2044592582776027
ACH-001301,-0.29976802598849106
ACH-001302,-0.288094904326454
ACH-001306,-0.2125302962763788
ACH-001318,-0.2932003422845158
ACH-001322,-0.1849576777404827
ACH-001328,-0.17663600033452306
ACH-001332,-0.1887264228580024
ACH-001336,0.03479660123578833
ACH-001346,-0.2511569289976337
ACH-001353,-0.16972964900863868
ACH-001354,-0.09623535573194493
ACH-001367,-0.1871825570637392
ACH-001368,-0.10916611049245432
ACH-001374,-0.1626801483977575
ACH-001377,-0.30849355613736784
ACH-001380,-0.16568638749416106
ACH-001391,-0.08542824717226785
ACH-001408,-0.14443140340639876
ACH-001430,-0.3661957731859418
ACH-001431,-0.21353606787657867
ACH-001450,-0.15478857782509906
ACH-001496,-0.1804252955584533
ACH-001500,-0.14672114513116444
ACH-001523,-0.26942158497826435
ACH-001532,-0.2392970192006872
ACH-001550,-0.1403156719393097
ACH-001552,-0.11707386348137425
ACH-001554,-0.1680497132934771
ACH-001654,-0.12659305482127592
ACH-001735,-0.1895671922450306
ACH-001736,-0.17166000797079012
ACH-001737,0.0800274605416873
ACH-001740,-0.28101790670910626
ACH-001745,-0.33197347276958483
ACH-001765,-0.3004947017270241
