,LY6G6F (259215)
ACH-000004,-0.13513090263411046
ACH-000005,-0.21148704380302924
ACH-000007,0.09830019056731536
ACH-000009,0.21261286864306425
ACH-000011,0.1252853242622175
ACH-000012,0.046952742391174716
ACH-000013,0.04615176687261529
ACH-000014,0.1461193255451432
ACH-000015,0.0489763332350473
ACH-000017,0.07548179517654953
ACH-000018,-0.07709528912641997
ACH-000019,0.181922329816675
ACH-000021,0.07471001700905723
ACH-000022,0.13547448954120142
ACH-000025,0.15753026960079936
ACH-000028,0.15752690177895926
ACH-000030,0.16507641178897242
ACH-000035,-0.02738587132160034
ACH-000036,0.15542690864843067
ACH-000037,0.037533879563332664
ACH-000039,0.09851295623167974
ACH-000040,0.06334750715794372
ACH-000041,0.153815668387683
ACH-000042,0.07748753221899282
ACH-000045,0.11694243143797585
ACH-000047,0.19060773965640185
ACH-000052,0.16131988547244347
ACH-000053,0.16174701720779106
ACH-000054,0.11981832708361274
ACH-000055,0.05169776339171822
ACH-000060,0.06189369083843563
ACH-000067,0.057557668799527485
ACH-000070,0.1331766016685871
ACH-000075,0.30898310709285226
ACH-000078,0.10116955094193963
ACH-000082,0.3286453038102637
ACH-000085,0.18063170632880232
ACH-000086,0.11543388963855675
ACH-000087,0.05742534100860335
ACH-000092,0.1342045184226883
ACH-000095,0.10059538790180823
ACH-000097,0.14139673965612584
ACH-000098,0.1651487950003612
ACH-000099,0.23814673045326426
ACH-000108,0.12504567068076908
ACH-000113,0.007761581203727951
ACH-000116,0.11478016558578545
ACH-000118,0.05855135336332225
ACH-000120,-0.026439900464703424
ACH-000123,-0.08991144249394734
ACH-000127,0.08729125685445008
ACH-000128,0.06916616350790053
ACH-000132,0.08340392590154826
ACH-000133,0.09317484717378263
ACH-000137,0.09807119200365208
ACH-000138,-0.01752452517633356
ACH-000142,0.1233768225838888
ACH-000143,-0.026135326866560483
ACH-000146,0.06771516705032175
ACH-000148,0.16474467878158444
ACH-000150,-0.042914832467864386
ACH-000152,0.12080616027064255
ACH-000153,-0.0206763074190038
ACH-000159,0.11793085709625525
ACH-000160,0.1999294140724676
ACH-000163,0.2041306479455782
ACH-000167,0.3243547191789961
ACH-000168,0.1578857511621516
ACH-000169,0.12173688241542588
ACH-000178,0.15729352642969785
ACH-000183,0.00561600384798851
ACH-000188,0.04570705461537823
ACH-000189,0.10634318148751422
ACH-000190,-0.05002661653971991
ACH-000198,0.04139013287810748
ACH-000203,0.1884621383983846
ACH-000204,0.20260894019264894
ACH-000206,-0.02783544861303254
ACH-000207,0.05737206456336074
ACH-000208,0.12666474055462582
ACH-000210,-0.054494641505396985
ACH-000211,0.17046942306117416
ACH-000215,0.13638297599163315
ACH-000221,0.06603168513582583
ACH-000222,0.10980414406457754
ACH-000223,0.08872645262076602
ACH-000226,0.14790386556891547
ACH-000227,0.07377628163231667
ACH-000228,-0.001028197850309874
ACH-000231,0.1418353945620102
ACH-000232,0.0854257459924036
ACH-000233,0.11419979728702953
ACH-000234,-0.010180904604628624
ACH-000235,0.07698599020653481
ACH-000237,0.1502976387093636
ACH-000238,0.05047772160289348
ACH-000242,0.2692236906535926
ACH-000243,0.17618617016658564
ACH-000244,-0.029846840713160037
ACH-000246,0.15842140204909724
ACH-000248,0.04589523671258816
ACH-000250,0.07032771607643852
ACH-000251,0.19637255306961734
ACH-000252,0.1209256821070039
ACH-000253,0.05414435759331234
ACH-000255,0.14703346583883006
ACH-000256,0.10016482662822487
ACH-000257,0.022032824996037103
ACH-000258,0.2059809538699228
ACH-000259,0.08885853756327597
ACH-000260,0.15798338172084994
ACH-000261,0.08145185101916469
ACH-000262,0.08542716365037642
ACH-000263,0.051912175557694576
ACH-000264,0.0913817980235414
ACH-000265,0.08035877136032593
ACH-000266,0.09820090489882796
ACH-000272,0.15546705770085567
ACH-000274,0.19864122879573912
ACH-000277,0.15748619601657685
ACH-000278,0.1798785032813919
ACH-000279,0.08800335458461339
ACH-000280,0.14858869307099382
ACH-000281,0.07908505645332534
ACH-000288,0.08240800631530268
ACH-000291,0.11962844889028937
ACH-000293,0.1611826937442305
ACH-000294,0.1124571920000154
ACH-000295,0.13176385042088404
ACH-000296,0.2961503170287731
ACH-000302,0.05122004785466462
ACH-000304,0.3014721727386599
ACH-000307,0.023431451946504245
ACH-000308,0.046229816555979464
ACH-000310,0.11551605930253865
ACH-000311,0.06974343124302601
ACH-000312,0.0006587118266489412
