,ZXDC (79364)
ACH-000004,0.20568520494979367
ACH-000005,0.12658073490514246
ACH-000007,0.1583796699042207
ACH-000009,0.04341140251421044
ACH-000011,0.2410053005301553
ACH-000012,0.07909751429830539
ACH-000013,0.196330089162742
ACH-000014,-0.04684903470270526
ACH-000015,0.24294769343753106
ACH-000017,0.07656678182752437
ACH-000018,0.06185648495213871
ACH-000019,0.18474709467731448
ACH-000021,0.10166587186366542
ACH-000022,0.08837412325216801
ACH-000025,-0.10037773662745106
ACH-000028,0.05848069918317431
ACH-000030,0.03836560818554023
ACH-000035,-0.03769192871373733
ACH-000036,0.05414252475178406
ACH-000037,0.07253780657596785
ACH-000039,-0.2194983635448624
ACH-000040,0.012958165689336556
ACH-000041,-0.1893081210007388
ACH-000042,0.09450167996478973
ACH-000045,0.12137063883444947
ACH-000047,0.09592151952841237
ACH-000052,0.21834760775034615
ACH-000053,0.1432480801546835
ACH-000054,0.11935170911516657
ACH-000055,0.3180657358385389
ACH-000060,0.023150356348595125
ACH-000067,-0.04123511598533767
ACH-000070,0.08921082606972805
ACH-000075,0.15366629261919565
ACH-000078,0.10109274115992467
ACH-000082,0.17496491569313594
ACH-000085,-0.0507826763326113
ACH-000086,0.07648878910331576
ACH-000087,0.12972037143841267
ACH-000092,0.08347388015738418
ACH-000095,0.18238155413262372
ACH-000097,0.08590076886422571
ACH-000098,0.1945826470843946
ACH-000099,0.1963071379167404
ACH-000108,0.13365820698040892
ACH-000113,0.09680619747966568
ACH-000116,0.1483347369293581
ACH-000118,0.08974286340347334
ACH-000120,0.04068019404805052
ACH-000123,0.09492573220503472
ACH-000127,0.08832757974731192
ACH-000128,0.07113823409805572
ACH-000132,-0.019962844963453186
ACH-000133,0.10849845233022166
ACH-000137,0.07337268681776914
ACH-000138,0.09698495996913796
ACH-000142,0.1174466233727528
ACH-000143,0.001774220061226165
ACH-000146,0.04575454891966072
ACH-000148,0.22321314685220608
ACH-000150,0.19507556974245568
ACH-000152,0.08183151515707134
ACH-000153,0.2462254892819479
ACH-000159,-0.04005396856779517
ACH-000160,0.0797853413571832
ACH-000163,0.10845689179024448
ACH-000167,0.07215232298684081
ACH-000168,-0.057804921250873074
ACH-000169,-0.0003502956413349413
