,MIA (8190)
ACH-000004,0.04117882337881689
ACH-000005,-0.0037527161551750227
ACH-000007,0.10086187730945766
ACH-000009,0.038198210083037865
ACH-000011,0.014018523341594948
ACH-000012,0.10096515029335322
ACH-000013,-0.025724459732683527
ACH-000014,0.06282830115757942
ACH-000015,0.017612295535952085
ACH-000017,0.09260244286627103
ACH-000018,0.07527575945766779
ACH-000019,-0.004590067378111786
ACH-000021,0.08762913065609544
ACH-000022,0.006136239302799064
ACH-000025,0.11957258722162685
ACH-000028,0.19310938703853492
ACH-000030,-0.03628960141684383
ACH-000035,0.06293721492819061
ACH-000036,0.1624465124570474
ACH-000037,0.04444698925888031
ACH-000039,0.30716734497814097
ACH-000040,0.031958446894922964
ACH-000041,0.11676975083122836
ACH-000042,0.16999005062776
ACH-000045,-0.02731217854341066
ACH-000047,0.12820199103035626
ACH-000052,0.10256387727672484
ACH-000053,0.04350472308398636
ACH-000054,-0.006259453377260156
ACH-000055,-0.14293231220119196
ACH-000060,0.24475430824985955
ACH-000067,0.17152724977348746
ACH-000070,0.2574617045506709
ACH-000075,0.013989331143033749
ACH-000078,0.13737773684155702
ACH-000082,-0.006588533359874586
ACH-000085,0.05263287206877948
ACH-000086,0.1196791562221451
ACH-000087,0.17494257009075334
ACH-000092,0.0355944736515933
ACH-000095,0.04884143583423281
ACH-000097,0.0622945081403035
ACH-000098,0.09682097268455828
ACH-000099,0.09833696657145577
ACH-000108,0.02081782232909252
ACH-000113,0.09943172505835488
ACH-000116,0.11705994789116796
ACH-000118,0.012008343324950887
ACH-000120,0.06990891932916997
ACH-000123,-0.07212807018245544
ACH-000127,0.048423102996632765
ACH-000128,0.1099819078419753
ACH-000132,0.08544410322752856
ACH-000133,-0.012941459479771768
ACH-000137,-0.003215773905753437
ACH-000138,0.003010820679725785
ACH-000142,0.03310747149633734
ACH-000143,0.10515562222028813
ACH-000146,0.05369310845307409
ACH-000148,0.11974667440071901
ACH-000150,0.012175408131712957
ACH-000152,0.1948405013758472
ACH-000153,0.16688173766475545
ACH-000159,0.14239209170686176
ACH-000160,-0.057723805955481725
ACH-000163,0.08283030433425942
ACH-000167,0.18111486179948166
ACH-000168,0.15425469749014886
ACH-000169,0.04770941177997515
ACH-000178,0.09605739875528092
ACH-000183,-0.12144976168844507
ACH-000188,-0.07940319062040613
ACH-000189,-0.014149414223638187
ACH-000190,-0.053097975403384165
ACH-000198,0.13077483533652226
ACH-000203,0.25580413316546
ACH-000204,0.15384561442433314
ACH-000206,-0.03957668014758016
ACH-000207,-0.06623990638698078
ACH-000208,-0.016405771040327224
ACH-000210,-0.03400799210782996
ACH-000211,0.07361789988366227
ACH-000215,0.0952396209769052
ACH-000221,0.02294177845660008
ACH-000222,-0.05190136628503395
ACH-000223,0.058118840143833964
ACH-000226,0.10129497173697076
ACH-000227,0.048700177464019716
ACH-000228,-0.04960814974143588
ACH-000231,0.09693297578438556
ACH-000232,-0.042377789014485565
ACH-000233,0.01816727862696248
ACH-000234,0.06147378457112365
ACH-000235,0.10450018165522584
ACH-000237,0.06261882572179613
ACH-000238,0.1508324365944022
ACH-000242,0.4363283231075013
ACH-000243,0.08449148740201187
ACH-000244,-0.042537105505228365
ACH-000246,0.1120962575141854
ACH-000248,0.0961222569011372
ACH-000250,-0.010268879149115036
ACH-000251,0.0662699887633257
ACH-000252,0.2320682133924111
ACH-000253,0.06776392340764405
ACH-000255,0.09402791532983508
ACH-000256,0.0355179204299445
ACH-000257,0.13119307371958505
ACH-000258,0.1716317960746102
ACH-000259,0.11890403651217965
ACH-000260,0.11189274225819618
ACH-000261,-0.02964349350024715
ACH-000262,-0.049467459785483364
ACH-000263,0.24484532601139236
ACH-000264,0.14421523094939068
ACH-000265,0.003517134142684878
ACH-000266,0.04037011578674865
ACH-000272,0.05638714207705878
ACH-000274,0.10579219451661284
ACH-000277,0.19933368246738006
ACH-000278,0.017950527866574983
ACH-000279,0.11105653309351436
ACH-000280,-0.07086922753724878
ACH-000281,0.04504911444395448
ACH-000288,0.10478016464966199
ACH-000291,0.09926988320981384
ACH-000293,-0.023612367528646518
ACH-000294,0.035634037327495004
ACH-000295,0.12284073452707205
ACH-000296,0.20219992090815672
ACH-000302,0.02293436245475781
ACH-000304,0.29478470600798146
ACH-000307,0.09449210016463368
ACH-000308,0.010691714347210007
ACH-000310,0.13390697793494555
ACH-000311,-0.0019852946013819163
ACH-000312,0.14232458876561666
ACH-000315,0.01945662415351944
ACH-000316,0.15980625967865014
ACH-000317,0.2299195443854859
ACH-000318,-0.01435363922026085
ACH-000319,0.052764984458406286
ACH-000320,-0.044161400983962616
ACH-000322,0.20415982066708696
ACH-000323,0.1214605625883612
ACH-000324,0.05462878750180238
ACH-000329,0.06556591966571061
ACH-000330,0.04127715863242128
ACH-000331,0.19430226752105895
ACH-000332,0.007860982550613807
ACH-000334,0.14441539897545272
ACH-000335,0.18265766638656286
ACH-000336,0.07728756637830916
ACH-000337,0.10495438417035112
ACH-000338,-0.08595349379335508
ACH-000339,0.0260855273466656
