,GIP (2695)
ACH-000242,0.1061340574349006
ACH-000243,-0.1909239910157518
ACH-000244,-0.12456493845865653
ACH-000246,-0.10400443737303026
ACH-000248,0.05735507089818756
ACH-000250,-0.0773659071352351
ACH-000251,-0.050287470671831966
ACH-000252,0.0970175629420089
ACH-000253,0.03417695001673985
ACH-000255,-0.1475237669861778
ACH-000256,-0.09561951492386793
ACH-000257,0.2396405829576213
ACH-000258,0.04885829433393266
ACH-000259,-0.02754879066937829
ACH-000260,-0.08931490930280096
ACH-000261,-0.0460630125489509
ACH-000262,-0.164728797171346
ACH-000263,0.0929781183774696
ACH-000264,-0.14991817595000198
ACH-000265,-0.20601318721888007
ACH-000266,-0.09075371530640726
ACH-000272,-0.0628456140032708
ACH-000274,-0.17840237769278475
ACH-000277,-0.31735109115140264
ACH-000278,-0.03680033631306773
ACH-000279,-0.12905749451795634
ACH-000280,-0.04860496923229229
ACH-000281,-0.08372467186810223
ACH-000288,-0.08892422715199326
ACH-000291,-0.08974563896042495
ACH-000293,0.0190908887254113
ACH-000294,-0.14895764223602107
ACH-000295,-0.09844191444280782
ACH-000296,0.07569116933154084
ACH-000302,-0.1504402416674932
ACH-000304,0.03329295409794045
ACH-000307,-0.009449400305866605
ACH-000308,-0.05784417595562327
ACH-000310,-0.09773374798282068
ACH-000311,-0.2789243086182469
ACH-000312,-0.1949474108279887
ACH-000315,-0.2540305885214788
ACH-000316,-0.06626638968584839
ACH-000317,0.1774336361414332
ACH-000318,-0.08986370308786562
ACH-000319,-0.22349224050182198
ACH-000320,-0.055858254948959234
ACH-000322,-0.053463419591662266
ACH-000323,-0.2526739378019894
ACH-000324,-0.01280606867823586
ACH-000329,-0.09407869272536644
ACH-000330,-0.045715149190243366
ACH-000331,-0.032665864076301176
ACH-000332,-0.07471521283247558
ACH-000334,0.019946840997222298
ACH-000335,-0.09979985609303847
ACH-000336,0.2587488901214921
ACH-000337,-0.2711823345299829
ACH-000338,-0.08360119148549047
ACH-000339,-0.04204930946092559
ACH-000341,0.001466210531153203
ACH-000348,-0.06272494568254433
ACH-000350,-0.0395312537253691
ACH-000352,-0.10569408492492648
ACH-000356,-0.05498644155470235
ACH-000361,-0.001839329539153838
ACH-000362,0.1060783937007606
ACH-000363,-0.24325694216198346
ACH-000364,0.10080271288044726
ACH-000365,0.006526655876272383
ACH-000366,-0.02884207916531752
ACH-000368,0.0610588850053015
ACH-000374,-0.1223363141610164
ACH-000375,0.01993642026519851
ACH-000376,-0.07260473021176432
ACH-000381,-0.1972932228501876
ACH-000383,-0.0806050706159511
ACH-000387,-0.06052621813763431
ACH-000389,-0.016456195209847244
ACH-000390,-0.12135148749848837
ACH-000393,-0.08911680619018034
ACH-000395,-0.14943285385525176
ACH-000396,0.11377666161778532
ACH-000397,0.0028908579175903376
ACH-000401,-0.09426063983169232
ACH-000402,0.0011716783906418422
ACH-000403,-0.17147506310218366
ACH-000404,0.01857817159959308
ACH-000406,-0.007327041553137238
ACH-000407,-0.14233336515647896
ACH-000408,0.12879662041445006
ACH-000410,0.01500109385591052
ACH-000411,-0.05926527228729081
ACH-000414,-0.12101007186399865
ACH-000415,-0.11349812908652505
ACH-000416,-0.09176925298868456
ACH-000420,0.15105864624875312
ACH-000421,-0.07329944332627786
ACH-000424,-0.1826322109524524
ACH-000425,-0.13503946010956547
ACH-000426,-0.3186774227797698
ACH-000427,-0.08643123540408676
ACH-000433,-0.057833458804960776
ACH-000435,0.0062998093594694255
ACH-000436,-0.005385183473810505
ACH-000444,0.01950129095482362
ACH-000445,-0.13525312914780968
ACH-000448,-0.0426824198004211
ACH-000450,-0.1813705506923192
ACH-000452,-0.1118075856608995
ACH-000454,-0.09727912580874233
ACH-000458,-0.2305652263559575
ACH-000459,-0.052187221782727715
ACH-000460,0.03931832956250226
ACH-000461,-0.2408849954636212
ACH-000463,-0.05685997531769513
ACH-000464,0.047303478454619886
ACH-000466,-0.04811601616585414
ACH-000467,-0.16677557464776127
ACH-000468,-0.12716156187620514
ACH-000469,-0.14503049409298255
ACH-000470,-0.024098143016220142
ACH-000471,-0.07013344482460211
ACH-000472,-0.11687589925814815
ACH-000473,-0.14486242292500126
ACH-000475,-0.13368788560411754
ACH-000476,-0.1035679964496322
ACH-000477,-0.19111412082505905
ACH-000479,-0.023822278851944437
ACH-000480,-0.024636287873976263
ACH-000481,-0.08843800304509453
ACH-000483,0.0917180391404394
ACH-000484,-0.1282233205942337
ACH-000485,-0.18382119594094712
ACH-000486,-0.07387389143702024
ACH-000487,-0.0630864249270431
ACH-000488,-0.11618267182084592
ACH-000490,0.06552646123078698
ACH-000491,-0.15277521939673616
ACH-000495,0.03816447358556474
ACH-000496,-0.23813199175655145
ACH-000499,-0.1297722916152433
ACH-000500,0.08748077245862798
ACH-000502,-0.09024009275872286
ACH-000503,-0.13487984992447433
ACH-000505,-0.06094678666100959
ACH-000507,0.07376300093429966
ACH-000510,-0.13065844230435916
ACH-000511,-0.12141733965716525
ACH-000512,0.06946575830644698
ACH-000516,-0.09104832809992704
ACH-000517,-0.039202153662790465
ACH-000518,-0.18699445766623315
ACH-000520,0.08873938544942084
ACH-000521,-0.26789241987612944
ACH-000522,-0.07243474177807112
ACH-000524,-0.008799657841959845
ACH-000527,-0.08530855788783387
ACH-000528,0.05286326067961936
ACH-000537,0.02819667388556516
ACH-000541,-0.2232657371754209
ACH-000542,0.00973179822856116
ACH-000544,-0.17779906955457014
ACH-000545,0.07278679219178047
ACH-000547,-0.0038387534196006453
ACH-000548,-0.01414382139870476
ACH-000549,-0.1578666141994245
ACH-000550,-0.1322207711353602
ACH-000552,-0.05772436554103084
ACH-000556,-0.012082424056224948
ACH-000557,-0.047704973936591406
ACH-000569,-0.3184290061932871
ACH-000570,-0.05007583788243139
ACH-000571,-0.029820273755741193
ACH-000573,-0.1336348857893174
ACH-000576,-0.20828619747919733
ACH-000579,-0.22437344941424595
ACH-000580,-0.09847265264134072
ACH-000584,-0.07390609041877247
ACH-000585,-0.03457877234926878
ACH-000588,-0.007697532346120083
ACH-000589,-0.09431459186741996
ACH-000591,-0.023124758546245138
ACH-000593,-0.022068436262424964
ACH-000600,-0.057141900087497574
ACH-000601,-0.08885829338378749
ACH-000605,-0.1293108927711468
ACH-000606,0.015710783857774
ACH-000608,-0.11944041839511785
ACH-000614,-0.13062258172473667
ACH-000616,0.053488942039343984
ACH-000618,-0.03705724125444623
ACH-000619,0.027441475960976368
ACH-000620,0.010028638734950123
ACH-000621,-0.02169607146857301
ACH-000622,-0.01253749076196927
ACH-000623,-0.11583250535821173
ACH-000624,0.011403461211148372
ACH-000627,0.020938537252681168
ACH-000630,0.016863912889582867
ACH-000631,-0.049872790078507
ACH-000632,-0.023991299086543832
ACH-000633,-0.1890728847164264
ACH-000637,-0.03178030022748048
ACH-000638,-0.1841403706772966
ACH-000646,-0.01611546814317447
ACH-000647,-0.17658948994615525
ACH-000648,-0.0923112263150492
ACH-000649,-0.06733359884537872
ACH-000651,-0.0017251351316281507
ACH-000652,-0.01417687004658945
ACH-000653,-0.11752391705458315
ACH-000657,-0.018667960351660053
ACH-000658,0.015251475175011657
ACH-000661,-0.03761369677782988
ACH-000662,0.1303033606351427
ACH-000663,-0.05616881499960849
ACH-000665,0.0275560588851905
ACH-000671,-0.023810693373878054
ACH-000672,-0.09071500261412524
ACH-000673,-0.10875844533436496
ACH-000676,-0.16089394800998336
ACH-000677,-0.11749877333146935
ACH-000681,-0.10970949810280783
ACH-000683,0.005516532860174412
ACH-000684,-0.0961632598873404
ACH-000688,-0.008294566042051671
ACH-000693,-0.06427105416378848
ACH-000694,-0.1473895423025033
ACH-000695,-0.2100901550681021
ACH-000696,-0.021800701566065426
ACH-000697,-0.15011398281551136
ACH-000699,-0.14987889168897225
ACH-000701,0.04312242967892404
ACH-000706,-0.002664021592515785
ACH-000711,-0.06484422812743781
ACH-000713,4.6687056846921446e-05
ACH-000714,0.00427622746749422
ACH-000718,-0.06850759334124988
ACH-000720,-0.09845389273963433
ACH-000721,0.008994597066995631
ACH-000724,-0.03548887409936405
ACH-000725,-0.19071446557382574
ACH-000732,-0.13571411220639826
ACH-000734,0.05651617868771223
ACH-000735,-0.12445433660310087
ACH-000736,-0.0678934382939038
ACH-000738,-0.10074433850297863
ACH-000746,-0.13726022339603874
ACH-000747,-0.18190668763664586
ACH-000748,-0.14974598108392198
ACH-000753,-0.11006636871812264
ACH-000756,-0.04222256800956696
ACH-000757,-0.06491091924601597
ACH-000758,0.05929598704266921
ACH-000760,-0.0502746706990881
ACH-000762,-0.05682352025271534
ACH-000763,-0.0028816282846531537
ACH-000764,-0.15746238472586968
ACH-000765,-0.08917551387851871
ACH-000766,-0.2224623759834131
ACH-000767,0.033994766776510275
ACH-000768,0.0013730896258546442
ACH-000769,-0.05647171088852061
ACH-000770,-0.0752519287315044
ACH-000771,0.017527317557095967
ACH-000773,-0.09398957010728966
ACH-000776,-0.24859392895601634
ACH-000777,0.03196095714423558
ACH-000778,-0.2717916935059543
ACH-000781,-0.06938106807198273
ACH-000782,-0.08189859392739139
ACH-000783,-0.0599721473966145
ACH-000784,-0.10376690083434742
ACH-000785,-0.08453109277319452
ACH-000787,-0.003150295145532505
ACH-000788,-0.10980960343619656
ACH-000791,-0.13535933386239588
ACH-000792,0.009296325949465143
ACH-000794,-0.07180367170991496
ACH-000796,-0.10192317723492368
ACH-000798,-0.1459096171679255
ACH-000799,0.02896909042267795
ACH-000800,-0.03740822706912685
ACH-000802,-0.06686726899277202
ACH-000804,0.1220542021521153
ACH-000805,-0.12898267201207114
ACH-000809,-0.1471313929503244
ACH-000810,-0.14285622771524953
ACH-000811,-0.16155203721978215
ACH-000817,-0.1789662644202255
ACH-000819,0.018581443959880463
ACH-000820,0.05501147235652022
ACH-000821,0.09674843498523797
ACH-000822,-0.20094451659772333
ACH-000823,0.004924959901100393
ACH-000824,-0.10283508228438984
ACH-000827,-0.24671196892653335
ACH-000829,-0.00861283929345384
ACH-000831,-0.003361461555980545
ACH-000832,-0.04606382336288231
ACH-000833,-0.2431773056391647
ACH-000834,-0.0538229773853232
ACH-000835,0.04123435204707763
ACH-000836,-0.04235431916648137
ACH-000837,-0.07268188966226015
ACH-000838,-0.11298548385531468
ACH-000839,0.04979736334023721
ACH-000840,-0.2998412690180402
ACH-000841,0.020053295547666796
ACH-000843,-0.13268551521750035
ACH-000846,-0.29651907086993823
ACH-000847,-0.1460464251749902
ACH-000848,-0.05859836363164742
ACH-000849,0.032798079871391286
ACH-000851,-0.0258773860167642
ACH-000855,-0.18863811019375767
ACH-000856,-0.11821984359954263
ACH-000858,-0.08483646344863685
ACH-000859,-0.04757545139487188
ACH-000861,0.051576547873987535
ACH-000862,-0.08188649785532091
ACH-000865,-0.08693726236239156
ACH-000866,-0.07888890553418658
ACH-000867,-0.1283069123927184
ACH-000869,-0.10057620254349202
ACH-000872,0.08245478165592303
ACH-000873,-0.4922297815004338
ACH-000876,-0.13652791089439464
ACH-000878,-0.037731195403616614
ACH-000880,-0.19427711810416906
ACH-000881,-0.16444472708054209
ACH-000882,-0.029146803045341438
ACH-000884,-0.0746893152970079
ACH-000885,-0.09073154300661508
ACH-000887,-0.07020174507052472
ACH-000889,-0.08169082163228035
ACH-000896,-0.05834985483756409
ACH-000898,-0.0538174068173443
ACH-000900,-0.09995928038543887
ACH-000901,-0.02176546743126336
ACH-000905,-0.08645647452848429
ACH-000906,-0.07309124541485465
ACH-000907,0.07358918885683208
ACH-000910,0.009597670267901972
ACH-000911,0.06930705964016473
ACH-000912,-0.03990222364237773
ACH-000913,-0.10600679277009284
ACH-000915,-0.09694060699035413
ACH-000916,-0.2702150952932405
ACH-000917,-0.1445145747236399
ACH-000920,-0.0862582873238836
ACH-000921,-0.08712737281796573
ACH-000924,-0.10816980219539037
ACH-000926,-0.019031291529864963
ACH-000928,-0.024379188616270274
ACH-000929,0.01108077520164984
ACH-000932,0.035885670930944684
ACH-000935,-0.0935858100989738
ACH-000936,0.0025715041130633448
ACH-000937,-0.09715147401167297
ACH-000938,-0.14697378610893694
ACH-000939,-0.055236649554648666
ACH-000941,0.0015910758001478225
ACH-000943,-0.036927535286578536
ACH-000946,-0.13582603252760195
ACH-000947,-0.08948590091934562
ACH-000948,-0.1293316035873774
ACH-000950,-0.3307957630292529
ACH-000953,-0.08681045276751008
ACH-000954,-0.019398019523885673
ACH-000957,-0.03120945907660023
ACH-000958,-0.1197087237522194
ACH-000960,-0.22063915211877755
ACH-000963,-0.18865923107187685
ACH-000968,-0.04383631507957631
ACH-000969,0.015867307427406836
ACH-000972,0.1306413372012069
ACH-000973,-0.03499707014872372
ACH-000974,-0.09470842802490533
ACH-000978,-0.11131910693565253
ACH-000984,0.11131968291804634
ACH-000986,-0.0146099411129901
ACH-000988,-0.14659675026931338
ACH-000993,-0.07508171916548265
ACH-000994,-0.17279729065941254
ACH-000996,-0.028851626157257088
ACH-001001,-0.12471193721638148
ACH-001020,-0.26675378628932883
ACH-001028,-0.09694579823658396
ACH-001031,-0.13003300339931267
ACH-001038,-0.08927177969540907
ACH-001048,-0.017243899282048874
ACH-001050,-0.08575483572020091
ACH-001053,-0.14899492972415368
ACH-001054,-0.20709905674692236
ACH-001061,-0.10274271317648848
ACH-001067,-0.1661065631997148
ACH-001075,-0.06770743414445746
ACH-001096,-0.09310736264807998
ACH-001111,-0.2906982726380982
ACH-001119,-0.1507818213407108
ACH-001128,-0.3071140884158651
ACH-001134,-0.07088916807144366
ACH-001151,-0.05019858436205275
ACH-001163,-0.1163593567342316
ACH-001164,0.20437706640101386
ACH-001183,-0.11453017916448985
ACH-001192,-0.10034784598015717
ACH-001193,-0.08665903478791277
ACH-001196,-0.010676559006286213
ACH-001197,-0.5837541988963578
ACH-001205,0.05345691119658312
ACH-001211,0.08224206287760567
ACH-001212,0.0013897769993738759
ACH-001228,-0.16036445260037793
ACH-001232,-0.01826516097985579
ACH-001239,-0.12115878625755973
ACH-001270,-0.07570303433320935
ACH-001274,-0.053331099981800204
ACH-001275,0.055163238107637715
ACH-001277,-0.08191219354616985
ACH-001278,-0.03614506774614183
ACH-001280,-0.12201941155114485
ACH-001283,-0.2032334201114783
ACH-001289,-0.10080458816512516
ACH-001300,0.0556440425023439
ACH-001301,0.07837955042657767
ACH-001302,-0.06321780609916411
ACH-001306,-0.07652216228607431
ACH-001318,-0.030717940267422767
ACH-001322,-0.02518587189096196
ACH-001328,-0.09316945483158648
ACH-001332,-0.29864498822176594
ACH-001336,-0.06243021457685976
ACH-001346,-0.12407701777424494
ACH-001353,-0.06295227302452443
ACH-001354,0.04439872599996634
ACH-001367,0.07419186060035884
ACH-001368,-0.035311961276126555
ACH-001374,-0.3315197185418873
ACH-001377,-0.10965696481417528
ACH-001380,-0.10341319487913912
ACH-001391,-0.058206744768976776
ACH-001408,0.0086315403426967
ACH-001430,-0.02124220658897796
ACH-001431,0.03360132832679858
ACH-001450,-0.08285006658921615
ACH-001496,0.003903976899807858
ACH-001500,-0.04778820848095877
ACH-001523,-0.12455886280949588
ACH-001532,-0.09878690240393503
ACH-001550,-0.16627699815953548
ACH-001552,-0.2591349016641477
ACH-001554,0.014947226868689873
ACH-001654,-0.006340458392246411
ACH-001735,-0.1038751186082765
ACH-001736,-0.2712688138054393
ACH-001737,-0.2815812957983652
ACH-001740,-0.023025129758704403
ACH-001745,-0.04323674511282077
ACH-001765,-0.07506764677238112
