,RTEL1 (51750)
ACH-000148,-0.5790268179835465
ACH-000150,-0.7011252500534424
ACH-000152,-0.5430610261443913
ACH-000153,-0.4814134774686615
ACH-000159,-0.6696081206569255
ACH-000160,-0.4970584085302279
ACH-000163,-0.6039087840930201
ACH-000167,-0.541001480249289
ACH-000168,-0.5360742338418985
ACH-000169,-0.33184405722865784
ACH-000178,-0.2687863664208579
ACH-000183,-0.4078021095938599
ACH-000188,-0.4258712688803575
ACH-000189,-0.7976402659149849
ACH-000190,-0.7378909896842196
ACH-000198,-0.6337608829408122
ACH-000203,-0.3378898034080357
ACH-000204,-0.398292916474392
ACH-000206,-0.5952704599612673
ACH-000207,-0.3952206901693057
ACH-000208,-0.6327715301624887
ACH-000210,-0.2351367876565665
ACH-000211,-0.7860878250692699
ACH-000215,-0.5488241445491582
ACH-000221,-0.5503450634591035
ACH-000222,-0.29887088596681016
ACH-000223,-0.4862984700348291
ACH-000226,-0.6665163495399359
ACH-000227,-0.7142879406598923
ACH-000228,-0.6076842052165818
ACH-000231,-0.528612668866141
ACH-000232,-0.3827586207136935
ACH-000233,-0.34100445223625864
ACH-000234,-0.5075685184298389
ACH-000235,-0.3750426219911657
ACH-000237,-0.6140449204802672
ACH-000238,-0.5471882844297514
ACH-000242,-0.2827511026333964
ACH-000243,-0.2464034552692433
ACH-000244,-0.4263039208418301
ACH-000246,-0.761042886572978
ACH-000248,-0.11550393117639615
ACH-000250,-0.6909610860101142
ACH-000251,-0.6344069845971857
ACH-000252,-0.6054904845845002
ACH-000253,-0.2904676861408651
ACH-000255,-0.27532449487315497
ACH-000256,-0.3549855469928609
ACH-000257,-0.5035834054706384
ACH-000258,-0.376268777478543
ACH-000259,-0.4593080490564
ACH-000260,-0.5001022014110921
ACH-000261,-0.52131224680803
ACH-000262,-0.4935788944792308
ACH-000263,-0.4234253730092644
ACH-000264,-0.3900113695707752
ACH-000265,-0.3978501959272697
ACH-000266,-0.6483493071177897
ACH-000272,-0.3897665467033472
ACH-000274,-0.32172311785879604
ACH-000277,-0.34140923475254303
ACH-000278,-0.5927582833273342
ACH-000279,-0.4835826597241292
ACH-000280,-0.4041204848184924
ACH-000281,-0.5516214667413927
ACH-000288,-0.4501832074596179
ACH-000291,-0.23715103876880306
ACH-000293,-0.433876429494424
ACH-000294,-0.4108057725773139
ACH-000295,-0.2698801187678457
ACH-000296,-0.7021938046246804
ACH-000302,-0.592253089095592
ACH-000304,-0.3752651118514949
ACH-000307,-0.4221069872276405
ACH-000308,-0.4322026831465543
ACH-000310,-0.5621559630944677
ACH-000311,-0.4377203317142552
ACH-000312,-0.5630824872662382
ACH-000315,-0.6576285955281359
ACH-000316,-0.5297187330604325
ACH-000317,-0.2834058798966152
ACH-000318,-0.5489207403705386
ACH-000319,-0.2947681412359975
ACH-000320,-0.3443104887819056
ACH-000322,-0.41280158887273255
ACH-000323,-0.4653136780855726
ACH-000324,-0.4509398533318453
ACH-000329,-0.6100809643263518
ACH-000330,-0.1565944207452434
ACH-000331,-0.644981851039875
ACH-000332,-0.24013818524674904
ACH-000334,-0.6742377135055403
ACH-000335,-0.5452865905893426
ACH-000336,-0.4438614467053372
ACH-000337,-0.7182425437683152
ACH-000338,-0.2116482887866918
ACH-000339,-0.5249676422188515
ACH-000341,-0.5139344069508225
ACH-000348,-0.38390609843454027
ACH-000350,-0.2170648398374371
ACH-000352,-0.23585140381320335
ACH-000356,-0.609257601343307
ACH-000361,-0.2441937422252095
ACH-000362,-0.5653589111342984
ACH-000363,-0.29814234382712146
ACH-000364,-0.466052454089739
ACH-000365,-0.5668440253740911
ACH-000366,-0.605328889939781
ACH-000368,-0.4457018702211225
ACH-000374,-0.18936816337025086
ACH-000375,-0.7580595074835129
ACH-000376,-0.5502605255355499
ACH-000381,-0.3934590189802229
ACH-000383,-0.3688643299306649
ACH-000387,-0.5439344483017637
ACH-000389,-0.1686448920175451
ACH-000390,-0.2398905608110827
ACH-000393,-0.3630331082395936
ACH-000395,-0.08548211548886839
ACH-000396,-0.456947486137866
ACH-000397,-0.5903335790914225
ACH-000401,-0.576736267068004
ACH-000402,-0.20810266740203254
ACH-000403,-0.30198519302550064
ACH-000404,-0.9309683164854562
ACH-000406,-0.3572647987714241
ACH-000407,-0.4562300790568776
ACH-000408,-0.4408447706950382
ACH-000410,-0.3196632539206248
ACH-000411,-0.52655109318149
ACH-000414,-0.23638084267010884
ACH-000415,-0.5610960309874902
ACH-000416,-0.5798168617344122
ACH-000420,-0.40621073082373016
ACH-000421,-0.6566134134639423
ACH-000424,-0.5618663049502542
ACH-000425,-0.24791405041824996
ACH-000426,-0.3069243684393823
ACH-000427,-0.5260956588333193
ACH-000433,-0.6631540015966375
ACH-000435,-0.3896276122616856
ACH-000436,-0.4066820211343245
ACH-000444,-0.5792298007514354
ACH-000445,-0.5567654631297136
ACH-000448,-0.480957399742572
ACH-000450,-0.3069458146938441
ACH-000452,-0.5372366125658877
ACH-000454,-0.5580508153105916
ACH-000458,-0.16811975959400774
ACH-000459,-0.3647768982613544
ACH-000460,-0.3918966829610837
ACH-000461,-0.11163651076643026
ACH-000463,-0.49407623348013296
ACH-000464,-0.2597619625461712
ACH-000466,-0.4389729711453929
ACH-000467,-0.3508886482193161
ACH-000468,-0.4528389860180972
ACH-000469,-0.7973894821330926
ACH-000470,-0.3607058144459505
ACH-000471,-0.4837428640486397
ACH-000472,-0.2825621569362545
ACH-000473,-0.574778611491859
ACH-000475,-0.17010584662261705
ACH-000476,-0.4895747886950946
ACH-000477,-0.3950538557190079
ACH-000479,-0.4612170499004163
ACH-000480,-0.5065852069043495
ACH-000481,-0.4800352802229085
ACH-000483,-0.5961077633751897
ACH-000484,-0.6141611643054725
ACH-000485,-0.4446804210781258
ACH-000486,-0.4352918819274769
ACH-000487,-0.3856098065237251
ACH-000488,-0.4106847403140255
ACH-000490,-0.4128154364209538
ACH-000491,-0.1964621931277145
ACH-000495,-0.6304907036367398
ACH-000496,-0.29463011587708765
ACH-000499,-0.5259817587019888
ACH-000500,-0.6898952218986041
ACH-000502,-0.3867935513039121
ACH-000503,-0.13492897111152974
ACH-000505,-0.345041099546219
ACH-000507,-0.2274220599494813
ACH-000510,-0.6114684757580503
ACH-000511,-0.6741647895231234
ACH-000512,-0.5879859111087418
ACH-000516,-0.4721789859159797
ACH-000517,-0.5115393030465725
ACH-000518,-0.533167669951099
ACH-000520,-0.7598800601289349
ACH-000521,-0.43894598576781096
ACH-000522,-0.4707086198022157
ACH-000524,-0.4802146287213869
ACH-000527,-0.4438139022751126
ACH-000528,-0.35018267777154083
ACH-000537,-0.6557390602763531
ACH-000541,-0.0190856134769161
ACH-000542,-0.3745914732201113
ACH-000544,-0.4773745563283755
ACH-000545,-0.2912153849599233
ACH-000547,-0.25085523731311354
ACH-000548,-0.1882771130343283
ACH-000549,-0.11544703034497593
ACH-000550,-0.5682380073785517
ACH-000552,-0.49124447009581396
ACH-000556,-0.6680705972571297
ACH-000557,-0.16405014827011824
ACH-000569,-0.5442179697985974
ACH-000570,-0.2362512256995768
ACH-000571,-0.34456764895455394
ACH-000573,-0.2470415349155614
ACH-000576,-0.2361198518389203
ACH-000579,-0.5451657630225903
ACH-000580,-0.4482555099800721
ACH-000584,-0.493890576605845
ACH-000585,-0.5089725402616405
ACH-000588,-0.35649023199420465
ACH-000589,-0.670546262096376
ACH-000591,-0.40780132698905797
ACH-000593,-0.31469379807738324
ACH-000600,-0.2391800009191752
ACH-000601,-0.4422673565266661
ACH-000605,-0.4196394213341598
ACH-000606,-0.5554989266597062
ACH-000608,-0.6172972230923119
ACH-000614,-0.3666558679417784
ACH-000616,-0.6898620527371272
ACH-000618,-0.4542297240309966
ACH-000619,-0.3766398021567816
ACH-000620,-0.16086706142446858
ACH-000621,-0.4876757638369105
ACH-000622,-0.5838997029581485
ACH-000623,-0.47310738559080695
ACH-000624,-0.5383110885007288
ACH-000627,-0.4565960097894865
ACH-000630,-0.2440069102455363
ACH-000631,-0.37285824800235495
ACH-000632,-0.2097549895495991
ACH-000633,-0.5008624617442281
ACH-000637,-0.14174983998911725
ACH-000638,-0.3147198827091585
ACH-000646,-0.3883753768612653
ACH-000647,-0.13107509822439736
ACH-000648,-0.5086720552525146
ACH-000649,-0.5970928079152111
ACH-000651,-0.3414329746844231
ACH-000652,-0.3824495614134753
ACH-000653,-0.3086151610924804
ACH-000657,-0.4944203948850439
ACH-000658,-0.2385725102038551
ACH-000661,-0.3473031720040355
ACH-000662,-0.5299833305641316
ACH-000663,-0.5156059759104177
ACH-000665,-0.4657172916926031
ACH-000671,-0.3834618346641602
ACH-000672,-0.32572901242084634
ACH-000673,-0.39066104816184105
ACH-000676,-0.3795624550946434
ACH-000677,-0.4853568583297608
ACH-000681,-0.3249281463286691
ACH-000683,-0.4029608263473926
ACH-000684,-0.551977699424993
ACH-000688,-0.4922569749283583
ACH-000693,-0.4576618030071359
ACH-000694,-0.5187273377876989
ACH-000695,-0.2592983927903543
ACH-000696,-0.489449755967683
ACH-000697,-0.3080830516814931
ACH-000699,-0.4212797844574019
ACH-000701,-0.6018714835853485
ACH-000706,-0.13826651322561248
ACH-000711,-0.30288522761179903
ACH-000713,-0.4981757830182753
ACH-000714,-0.2324257215872956
ACH-000718,-0.3624171799921996
ACH-000720,-0.4737039518762041
ACH-000721,-0.4284079022316529
ACH-000724,-0.4797718948640445
ACH-000725,-0.29344676948755216
ACH-000732,-0.6403529123106381
ACH-000734,-0.1898239617805231
ACH-000735,-0.5878295365756767
ACH-000736,-0.6930017300518373
ACH-000738,-0.476358866779452
ACH-000746,-0.2580020499118736
ACH-000747,-0.34767788515395137
ACH-000748,-0.8080684661333604
ACH-000753,-0.3252902092821453
ACH-000756,-0.6298123974778863
ACH-000757,-0.37700826849507657
ACH-000758,-0.8548502964961867
ACH-000760,-0.24122644833725074
ACH-000762,-0.11632244446089475
ACH-000763,-0.3520102691428322
ACH-000764,-0.4835245805229398
ACH-000765,-0.30196307173292325
ACH-000766,-0.8608209619191471
ACH-000767,-0.3864410247632182
ACH-000768,-0.29890007444402983
ACH-000769,-0.3608509545699463
ACH-000770,-0.4838968574395001
ACH-000771,-0.4559576474647168
ACH-000773,-0.414349788541305
ACH-000776,-0.3229071187274719
ACH-000777,-0.4840478481519486
ACH-000778,-0.6046163188763859
ACH-000781,-0.3621383340965367
ACH-000782,-0.4378484639044877
ACH-000783,-0.464460790877258
ACH-000784,-0.2632654778385925
ACH-000785,-0.263467023261228
ACH-000787,-0.6698514180432706
ACH-000788,-0.543339181814567
ACH-000791,-0.3772809893569375
ACH-000792,-0.4076632185028497
ACH-000794,-0.43552937919913387
ACH-000796,-0.5748948031200952
ACH-000798,-0.5025667997290161
ACH-000799,-0.4526332424599288
ACH-000800,-0.4607190634018418
ACH-000802,-0.5045554439943137
ACH-000804,-0.40832777243659263
ACH-000805,-0.1883109744299434
ACH-000809,-0.4067210134549111
ACH-000810,-0.5595215494722084
ACH-000811,-0.4133462924393646
ACH-000817,-0.3473823805726127
ACH-000819,-0.4798747231613398
ACH-000820,-0.3904825883434089
ACH-000821,-0.31251187722061624
ACH-000822,-0.3160132055138425
ACH-000823,-0.4722476985574692
ACH-000824,-0.3417357928072093
ACH-000827,-0.2869230758260181
ACH-000829,-0.3971026475782158
ACH-000831,-0.4362046629239263
ACH-000832,-0.39315052539752543
ACH-000833,-0.4745351059325082
ACH-000834,-0.5030692405636268
ACH-000835,-0.5297201928261585
ACH-000836,-0.41335477984720187
ACH-000837,-0.5125917576350314
ACH-000838,-0.23081064983009
ACH-000839,-0.6801532001998455
ACH-000840,-0.6890188123370243
ACH-000841,-0.4929597687316744
ACH-000843,-0.4485510793936618
ACH-000846,-0.3219800882176712
ACH-000847,-0.4696407628258465
ACH-000848,-0.126010231138487
ACH-000849,-0.15148853059361078
ACH-000851,-0.5400258701354941
ACH-000855,-0.34234110468224616
ACH-000856,-0.7977222169430679
ACH-000858,-0.4681803566262514
ACH-000859,-0.5379605291538304
ACH-000861,-0.4454060905498994
ACH-000862,-0.32102859564405184
ACH-000865,-0.19125009698375572
ACH-000866,-0.3292158304814745
ACH-000867,-0.4039262869925728
ACH-000869,-0.6057619655752243
ACH-000872,-0.5527526096792903
ACH-000873,-0.1698284139976383
ACH-000876,-0.4157643794193626
ACH-000878,-0.8544511315158995
ACH-000880,-0.4104182300590474
ACH-000881,-0.30857584800059856
ACH-000882,-0.3469369750330701
ACH-000884,-0.16678502817720464
ACH-000885,-0.2676235981467004
ACH-000887,-0.3730037983403484
ACH-000889,-0.20682978042251896
ACH-000896,-0.3638481931273755
ACH-000898,-0.4319185254056794
ACH-000900,-0.3694962439256532
ACH-000901,-0.5256626018160252
ACH-000905,-0.3882069509958939
ACH-000906,-0.5207874135446722
ACH-000907,-0.7472580149174685
ACH-000910,-0.37289317848557263
ACH-000911,-0.4142024635581421
ACH-000912,-0.6721273679563843
ACH-000913,-0.5631713136085365
ACH-000915,-0.3218433265286795
ACH-000916,-0.13577981637579095
ACH-000917,-0.6251735316445534
ACH-000920,-0.046796308154829096
ACH-000921,-0.5926484752098244
ACH-000924,-0.2803363113883903
ACH-000926,-0.3665566893767401
ACH-000928,-0.6121275195543251
ACH-000929,-0.5059032344037219
ACH-000932,-0.21258232266346505
ACH-000935,-0.4101925402502538
ACH-000936,-0.44062600275812064
ACH-000937,-0.4123991056947568
ACH-000938,-0.5390732793816122
ACH-000939,-0.4433134135953389
ACH-000941,-0.3346639560509981
ACH-000943,-0.2407770190342358
ACH-000946,-0.4087190077844208
ACH-000947,-0.5066063277866881
ACH-000948,-0.14973761041321856
ACH-000950,-0.722787229327596
ACH-000953,-0.5272528286947459
ACH-000954,-0.3115568045354635
ACH-000957,-0.43667827071802107
ACH-000958,-0.3829441194740259
ACH-000960,-0.6530777010885593
ACH-000963,-0.57513625756425
ACH-000968,-0.14837991160543526
ACH-000969,-0.08204507740904496
ACH-000972,-0.4061277886302781
ACH-000973,-0.4166089250202483
ACH-000974,-0.4569201262797654
ACH-000978,-0.211592126359862
ACH-000984,-0.498680343268385
ACH-000986,-0.42528267478376397
ACH-000988,-0.3587974166261145
ACH-000993,-0.5996759519344741
ACH-000994,-0.33705942719711257
ACH-000996,-0.5197432442866692
ACH-001001,-0.2943233676081665
ACH-001020,-0.7587242668557518
ACH-001028,-0.648301145982653
ACH-001031,-0.4311122407515575
ACH-001038,-0.6053008831971478
ACH-001048,-0.2623821210726525
ACH-001050,-0.4710811264351902
ACH-001053,-0.3713849087058338
ACH-001054,-0.5982175049682679
ACH-001061,-0.1143538200167262
ACH-001067,-0.35175528820383983
ACH-001075,-0.5794223600292792
ACH-001096,-0.657336048229095
ACH-001111,-0.4688537605552327
ACH-001119,-0.43440239272381065
ACH-001128,-0.7148078055056931
ACH-001134,-0.6056828246662442
ACH-001151,-0.5514045819535758
ACH-001163,-0.5062984143155322
ACH-001164,-0.489240098105933
ACH-001183,-0.6258856112469972
ACH-001192,-0.7909581857606245
ACH-001193,-0.3768215953126291
ACH-001196,-0.4660127838549175
ACH-001197,-0.5307865318894199
ACH-001205,-0.4968004952157477
ACH-001211,-0.6051002692927528
ACH-001212,-0.353253745911759
ACH-001228,-0.20443376863054044
ACH-001232,-0.33184419901128764
ACH-001239,-0.5641929180953106
ACH-001270,-0.5948450495978539
ACH-001274,-0.3824392487487568
ACH-001275,-0.6206989549396793
ACH-001277,-0.6035007962934126
ACH-001278,-0.5207857434919182
ACH-001280,-0.5134819867392404
ACH-001283,-0.5439065986449237
ACH-001289,-0.3788026398563337
ACH-001300,-0.5405979758666523
ACH-001301,-0.3314815167564313
ACH-001302,-0.5632270301502722
ACH-001306,-0.32160285389267285
ACH-001318,-0.5288555596327039
ACH-001322,-0.6127788705145764
ACH-001328,-0.1822929813247841
ACH-001332,-0.34864741948499584
ACH-001336,-0.4709746284393115
ACH-001346,-0.4483058769569344
ACH-001353,-0.8261323616200936
ACH-001354,-0.3634145359996215
ACH-001367,-0.3506817375440761
ACH-001368,-0.6195505787741212
ACH-001374,-0.5454133155301812
ACH-001377,-0.5897011112118372
ACH-001380,-0.35126571653126965
ACH-001391,-0.5573089806368707
ACH-001408,-0.4508929263384125
ACH-001430,-0.3107650594556527
ACH-001431,-0.54854781106809
ACH-001450,-0.4013902569755108
ACH-001496,-0.7449782454262553
ACH-001500,-0.32884432685484394
ACH-001523,-0.20064128358804045
ACH-001532,-0.5328672319417466
ACH-001550,-0.4619218708760927
ACH-001552,-0.4138504360094633
ACH-001554,-0.5119970403161074
ACH-001654,-0.6850315190618675
ACH-001735,-0.5333328503737258
ACH-001736,-0.7541903442269261
ACH-001737,-0.031044322704864263
ACH-001740,-0.5187617130977537
ACH-001745,-0.5066918078211718
ACH-001765,-0.5191300779235267
