,PANK3 (79646)
ACH-000004,0.033501584412532225
ACH-000005,-0.16874705159707326
ACH-000007,-0.17220116921927053
ACH-000009,-0.26741626578802496
ACH-000011,-0.44357074368788624
ACH-000012,-0.04842624580370275
ACH-000013,-0.1513863757231967
ACH-000014,-0.18023540514255348
ACH-000015,-0.20645774565672326
ACH-000017,-0.2874491700017057
ACH-000018,-0.23770667786513466
ACH-000019,-0.2508943019783358
ACH-000021,-0.2079284930133936
ACH-000022,-0.1903954216937123
ACH-000025,-0.12342994854358585
ACH-000028,-0.2944682058905785
ACH-000030,-0.1859597683797119
ACH-000035,-0.27140531311474386
ACH-000036,-0.24891205402905384
ACH-000037,-0.22439773547756384
ACH-000039,-0.08681606181788691
ACH-000040,-0.24162803772061894
ACH-000041,0.010017848891365142
ACH-000042,-0.15375086307207048
ACH-000045,-0.10077606528303414
ACH-000047,-0.3077561067390533
ACH-000052,-0.2939152395359648
ACH-000053,-0.2445426078381503
ACH-000054,-0.23694131103956784
ACH-000055,-0.22901270521105016
ACH-000060,-0.24663636138900225
ACH-000067,-0.0904798891915531
ACH-000070,-0.16179259886070255
ACH-000075,-0.514622327143932
ACH-000078,-0.3187089099893273
ACH-000082,-0.24789032689848065
ACH-000085,-0.09176233997915667
ACH-000086,-0.07508947812966574
ACH-000087,-0.2950832670932164
ACH-000092,-0.1397379349592634
ACH-000095,-0.20884934535485464
ACH-000097,-0.17289888366198758
ACH-000098,-0.2485728500647157
ACH-000099,-0.2469124133524441
ACH-000108,-0.30234114117557903
ACH-000113,-0.23835952654379186
ACH-000116,-0.26855503316701823
ACH-000118,-0.21376095598874445
ACH-000120,-0.14229071658010195
ACH-000123,-0.2598789707229115
ACH-000127,-0.3219164552190547
ACH-000128,-0.26106079619902844
ACH-000132,-0.32959718688940337
ACH-000133,-0.2316663912142567
ACH-000137,-0.20599094516271105
ACH-000138,-0.26625596098475035
ACH-000142,-0.2604027691720546
ACH-000143,-0.10863185620343484
ACH-000146,-0.2081414177203472
ACH-000148,-0.2637982673033284
ACH-000150,-0.3541231228400458
ACH-000152,-0.1755134909698146
ACH-000153,-0.12336048025408075
ACH-000159,-0.13856689486583754
ACH-000160,-0.1720850245317903
ACH-000163,-0.21146780322458691
ACH-000167,-0.37657181919607546
ACH-000168,-0.05037848205384916
ACH-000169,-0.2372664275696169
ACH-000178,-0.13214102377634634
ACH-000183,-0.08925049924540647
ACH-000188,-0.1386072150518632
ACH-000189,-0.3352990744456664
ACH-000190,-0.028137757631900958
ACH-000198,-0.17541446274038347
ACH-000203,0.2521854492467006
ACH-000204,-0.05540559287048046
ACH-000206,0.010481710973430931
ACH-000207,-0.1127638713252145
ACH-000208,-0.186068619141752
ACH-000210,-0.10882163015924197
ACH-000211,-0.27940913066748096
ACH-000215,-0.1294324287511177
ACH-000221,-0.016194639502199286
ACH-000222,-0.03830644151835354
ACH-000223,-0.3110359444458153
ACH-000226,-0.17550627024278787
ACH-000227,-0.4082811419925046
ACH-000228,-0.1045191698248687
ACH-000231,-0.18702857577933651
ACH-000232,-0.34766723642499203
ACH-000233,-0.2987149660120227
ACH-000234,-0.2090546690252968
ACH-000235,-0.17751828229766328
ACH-000237,-0.2554738419742222
ACH-000238,-0.19828118186717428
ACH-000242,-0.3581776572164333
ACH-000243,-0.10104367279813076
ACH-000244,-0.4648689747455407
ACH-000246,-0.33729219150583883
ACH-000248,-0.16815400133364206
ACH-000250,-0.11478199535274558
ACH-000251,-0.14060277631626875
ACH-000252,-0.3667818916435627
ACH-000253,-0.3369592127269702
ACH-000255,-0.27627477161017705
ACH-000256,-0.3348396836708572
ACH-000257,-0.2982100789970806
ACH-000258,-0.14728398768807746
ACH-000259,-0.22467143985905227
ACH-000260,-0.27744383065366435
ACH-000261,-0.2600751268747936
ACH-000262,-0.19866361948187836
ACH-000263,-0.14192309017586965
ACH-000264,-0.2940770701889055
ACH-000265,-0.1354828995846022
ACH-000266,-0.21960149122091396
ACH-000272,-0.2637606590759137
ACH-000274,-0.2618590415508523
ACH-000277,-0.2332100574863638
ACH-000278,-0.16402482639859936
ACH-000279,-0.20650793796013253
ACH-000280,-0.2134882702267732
ACH-000281,-0.12165949759833855
ACH-000288,-0.1834707886114176
ACH-000291,-0.16462606217897638
ACH-000293,-0.19522206321491964
ACH-000294,0.03104332320534184
