,GTF2H1 (2965)
ACH-000004,-0.5638438409745611
ACH-000005,-0.8845364175581846
ACH-000007,-0.4067097372721958
ACH-000009,-0.5494817935308048
ACH-000011,-0.8138786413854381
ACH-000012,-0.7158633454032275
ACH-000013,-0.6198231715468535
ACH-000014,-0.7286324126916541
ACH-000015,-0.6378319759721465
ACH-000017,-0.4389132204309155
ACH-000018,-0.6061862873780601
ACH-000019,-0.6073997647034606
ACH-000021,-0.5767221092042359
ACH-000022,-0.513032761205159
ACH-000025,-0.6276048646570186
ACH-000028,-0.5505441604143165
ACH-000030,-0.5763816593283796
ACH-000035,-1.0149661187511885
ACH-000036,-0.6548352709142117
ACH-000037,-0.5641389741710615
ACH-000039,-0.7087017960793213
ACH-000040,-0.4857312142900461
ACH-000041,-1.0048518171422027
ACH-000042,-0.5246652190381063
ACH-000045,-0.5362975238961205
ACH-000047,-0.5270140798344517
ACH-000052,-0.8054956315492529
ACH-000053,-0.6385985464611886
ACH-000054,-0.6067077549466776
ACH-000055,-0.40566545110430985
ACH-000060,-0.42676173235814185
ACH-000067,-0.7344646365087522
ACH-000070,-0.6136722359346259
ACH-000075,-0.5302972943682827
ACH-000078,-0.5744889096331298
ACH-000082,-0.5496008716005869
ACH-000085,-0.7044601364973774
ACH-000086,-0.6490686835199975
ACH-000087,-0.8768381468540277
ACH-000092,-0.5367684564174096
ACH-000095,-0.6966676687930436
ACH-000097,-0.631202481527404
ACH-000098,-0.7360834327194665
ACH-000099,-0.4316864925224263
ACH-000108,-0.6296444838376241
ACH-000113,-0.5559715325905555
ACH-000116,-0.8661138568217512
ACH-000118,-0.504113130724522
ACH-000120,-0.6899319453325493
ACH-000123,-0.5100064507800367
ACH-000127,-0.4431405289502215
ACH-000128,-0.7262089421902104
ACH-000132,-0.7774098686789348
ACH-000133,-0.4422860879836334
ACH-000137,-0.597131368767891
ACH-000138,-0.7229894732406951
ACH-000142,-0.5887851893684048
ACH-000143,-0.7688220006955041
ACH-000146,-0.6001053883919178
ACH-000148,-0.7306484530969976
ACH-000150,-0.6695587985279263
ACH-000152,-0.4962382358054771
ACH-000153,-0.5412053801890803
ACH-000159,-0.4248607446352937
ACH-000160,-0.4373935361688012
ACH-000163,-0.6829193131732162
ACH-000167,-0.7517280423665031
ACH-000168,-0.5941437079966414
ACH-000169,-0.7117945957915718
ACH-000178,-0.4930720872538139
ACH-000183,-0.6792801668857319
ACH-000188,-0.5049130541155229
ACH-000189,-0.4577892881758495
ACH-000190,-0.4681138075219888
ACH-000198,-0.7562556168346672
ACH-000203,-0.6331587414999889
ACH-000204,-0.5541390186399833
ACH-000206,-0.5055487149282065
ACH-000207,-0.5204787075106688
ACH-000208,-0.6958872315986532
ACH-000210,-0.5847791600165927
ACH-000211,-0.5478367080220256
ACH-000215,-0.5946303974814273
ACH-000221,-0.5147056539076653
ACH-000222,-0.6158153413742368
ACH-000223,-0.7062958152799201
ACH-000226,-0.5269802771536247
ACH-000227,-0.4800998118546871
ACH-000228,-0.6717866441126015
ACH-000231,-0.6231035458301091
ACH-000232,-0.7596730815711594
ACH-000233,-0.5659454485862996
ACH-000234,-0.4030186373734133
ACH-000235,-0.5592582876887178
ACH-000237,-0.7517614510196482
ACH-000238,-0.3789602082568095
ACH-000242,-0.4956389610424821
ACH-000243,-0.518480164696979
ACH-000244,-0.7924691219155674
ACH-000246,-0.6765787221182986
ACH-000248,-0.3849307313713035
ACH-000250,-0.5436023954629078
ACH-000251,-0.6466199637514175
ACH-000252,-0.5875271206609124
ACH-000253,-0.4172925391454733
ACH-000255,-0.6773766326510325
ACH-000256,-0.8541426156112943
ACH-000257,-0.6615061424772405
ACH-000258,-0.9653414117412604
