,OR7A17 (26333)
ACH-000004,-0.6454854728352591
ACH-000005,-0.4816548868326047
ACH-000007,-0.3218685651398769
ACH-000009,-0.5073796468242018
ACH-000011,-0.2925233618570336
ACH-000012,-0.4750837236311359
ACH-000013,-0.4293585937543317
ACH-000014,-0.2883131846897763
ACH-000015,-0.4977260103391043
ACH-000017,-0.516411385579439
ACH-000018,-0.3531289909171207
ACH-000019,-0.4623437062684931
ACH-000021,-0.5897561658125675
ACH-000022,-0.4948977778246953
ACH-000025,-0.5854263487243133
ACH-000028,-0.369162051039261
ACH-000030,-0.5478802669966187
ACH-000035,-0.6089725307893721
ACH-000036,-0.5811986177130087
ACH-000037,-0.5131702338612942
ACH-000039,-0.5564361237673245
ACH-000040,-0.8551511988321491
ACH-000041,-0.3434639120889666
ACH-000042,-0.6044590927062753
ACH-000045,-0.489910204139452
ACH-000047,-0.454443402961617
ACH-000052,-0.6432336778215223
ACH-000053,-0.4438970368004527
ACH-000054,-0.604445121816135
ACH-000055,-0.2919455119131177
ACH-000060,-0.4244694044629793
ACH-000067,-0.3950836137430473
ACH-000070,-0.4290000423306607
ACH-000075,-0.6785134572475187
ACH-000078,-0.4873814826778379
ACH-000082,-0.4893980159994836
ACH-000085,-0.4900664857855554
ACH-000086,-0.4457357742359879
ACH-000087,-0.4902875448196855
ACH-000092,-0.5807444065950852
ACH-000095,-0.6532870278493782
ACH-000097,-0.5964025241759863
ACH-000098,-0.5306026474753697
ACH-000099,-0.4763460774991989
ACH-000108,-0.3847578179320115
ACH-000113,-0.6303647932700616
ACH-000116,-0.5188725812941045
ACH-000118,-0.4815857632872523
ACH-000120,-0.41373593454517343
ACH-000123,-0.4525459076104327
ACH-000127,-0.6093523125864073
ACH-000128,-0.562685626837136
ACH-000132,-0.3169846932456938
ACH-000133,-0.4220708271630354
ACH-000137,-0.5225951444826471
ACH-000138,-0.4087650803638201
ACH-000142,-0.5052739901852443
ACH-000143,-0.5132014047821146
ACH-000146,-0.5185155562967642
ACH-000148,-0.4298019504102409
ACH-000150,-0.5975075856485821
ACH-000152,-0.3995176742554141
ACH-000153,-0.14084393179903246
ACH-000159,-0.5557465481280064
ACH-000160,-0.5799701565396943
ACH-000163,-0.497533031122283
ACH-000167,-0.5728262217652064
ACH-000168,-0.418472678036374
ACH-000169,-0.3415935746984713
ACH-000178,-0.4733037714470724
ACH-000183,-0.2902148802701053
ACH-000188,-0.5017496234024845
ACH-000189,-0.2765766658970457
ACH-000190,-0.2964847532139659
ACH-000198,-0.5343370066443441
ACH-000203,-0.6936138706090008
ACH-000204,-0.26093035560565303
ACH-000206,-0.4735227053585264
ACH-000207,-0.5456183791925328
ACH-000208,-0.1494112366136009
ACH-000210,-0.4854150008486676
ACH-000211,-0.4982409482468169
ACH-000215,-0.4417224629101501
ACH-000221,-0.6521414574545107
ACH-000222,-0.4581961567769285
ACH-000223,-0.6103982864968003
ACH-000226,-0.4683948279300426
ACH-000227,-0.5818135004634449
ACH-000228,-0.3068605915856172
ACH-000231,-0.2907196393447898
ACH-000232,-0.612186881655035
ACH-000233,-0.4726567935933785
ACH-000234,-0.4672451448544461
ACH-000235,-0.5252597642454337
ACH-000237,-0.5378473838505728
ACH-000238,-0.3571208946712377
ACH-000242,-0.7926373466788761
ACH-000243,-0.4702232170411177
ACH-000244,-0.4175083523540949
ACH-000246,-0.3968302260837285
ACH-000248,-0.5945590660505361
ACH-000250,-0.5748075625176934
ACH-000251,-0.4470590080619836
ACH-000252,-0.4030077745774257
ACH-000253,-0.5087907598232673
ACH-000255,-0.41709578297483535
ACH-000256,-0.5106884966108615
ACH-000257,-0.4760332191015711
ACH-000258,-0.6093221901155016
ACH-000259,-0.5354786880364498
ACH-000260,-0.5262674661977428
ACH-000261,-0.4926300184416753
ACH-000262,-0.5626711618864121
ACH-000263,-0.4603728347363496
ACH-000264,-0.4971595875389557
ACH-000265,-0.20778010518161527
ACH-000266,-0.4809642115960385
ACH-000272,-0.6131157454225682
ACH-000274,-0.4764004084542061
ACH-000277,-0.3814764363635895
ACH-000278,-0.4744428199923135
ACH-000279,-0.22510172921170676
ACH-000280,-0.5507822483922057
ACH-000281,-0.4598146177462661
ACH-000288,-0.3293508496432812
ACH-000291,-0.4198093631054591
ACH-000293,-0.35705240483206785
ACH-000294,-0.75915102161062
ACH-000295,-0.4750180274604848
ACH-000296,-0.509971563186201
ACH-000302,-0.4415758454555043
ACH-000304,-0.5199161713626601
ACH-000307,-0.5912032799704605
ACH-000308,-0.4382475477685072
ACH-000310,-0.4907372354930147
ACH-000311,-0.5098240844292311
ACH-000312,-0.4616416494373237
ACH-000315,-0.4679733791480695
ACH-000316,-0.14367295180648582
ACH-000317,-0.3543920707103881
ACH-000318,-0.5514186125925491
ACH-000319,-0.5627997624500327
ACH-000320,-0.4413717365463615
ACH-000322,-0.3537120489202585
ACH-000323,-0.5525611023372253
ACH-000324,-0.40801341572178496
ACH-000329,-0.4990255080173807
ACH-000330,-0.4141869580543207
ACH-000331,-0.5095494105429442
ACH-000332,-0.5300597352448508
ACH-000334,-0.6197985665841369
ACH-000335,-0.14609602283365236
ACH-000336,-0.16512772189625205
ACH-000337,-0.5222859026858562
ACH-000338,-0.5445253460933952
ACH-000339,-0.6487280312779856
ACH-000341,-0.5374971520985256
ACH-000348,-0.2645768799846995
ACH-000350,-0.5294084701029051
ACH-000352,-0.5298126654914647
ACH-000356,-0.31090134841888417
ACH-000361,-0.4398061211337328
ACH-000362,-0.4913557232268573
ACH-000363,-0.7187978685529015
ACH-000364,-0.6636403204963923
ACH-000365,-0.5478090888619961
ACH-000366,-0.5318184175069358
ACH-000368,-0.709454023730333
ACH-000374,-0.30188958627790724
ACH-000375,-0.3440011964519278
ACH-000376,-0.3449052948421719
ACH-000381,-0.4665836314305492
ACH-000383,-0.36951820029311866
ACH-000387,-0.4240938582086989
ACH-000389,-0.2895087176636484
ACH-000390,-0.4480025934698195
ACH-000393,-0.5501770260491377
ACH-000395,-0.6732260468257883
ACH-000396,-0.4235890787492659
ACH-000397,-0.5709912216881223
ACH-000401,-0.3987106876966816
ACH-000402,0.056979900725378174
ACH-000403,-0.7321804826890853
ACH-000404,-0.4680307104728091
ACH-000406,-0.3497784979819485
ACH-000407,-0.28558715035343457
ACH-000408,-0.5363598033806855
ACH-000410,-0.3744002907251435
ACH-000411,-0.3631318352726843
ACH-000414,-0.42508206815953176
ACH-000415,-0.4281251778343851
ACH-000416,-0.5711636495514809
ACH-000420,-0.4960326343182233
ACH-000421,-0.5688548629110123
ACH-000424,-0.4325345625242035
ACH-000425,-0.3572066065468589
ACH-000426,-0.8247756239477061
ACH-000427,-0.6564562535470823
ACH-000433,-0.5018962099820974
ACH-000435,-0.5213130188297348
ACH-000436,-0.5978787126074704
ACH-000444,-0.1847204580760837
ACH-000445,-0.4660528939715029
ACH-000448,-0.5436401197615273
ACH-000450,-0.2480614234672313
ACH-000452,-0.5645892797866748
ACH-000454,-0.5544758179442817
ACH-000458,-0.5023435494468687
ACH-000459,-0.3050692219316307
ACH-000460,-0.5432273957418268
ACH-000461,-0.510158178276425
ACH-000463,-0.2809371288520752
ACH-000464,-0.32053130508446337
ACH-000466,-0.636120445291922
ACH-000467,-0.5571808645859968
ACH-000468,-0.4942318515456618
ACH-000469,-0.4188256356784598
ACH-000470,-0.4833514606111273
ACH-000471,-0.4627810734347225
ACH-000472,-0.466247213417618
ACH-000473,-0.6681694342056271
ACH-000475,-0.6233144001167759
ACH-000476,-0.5657887562243294
ACH-000477,-0.4919458523572807
ACH-000479,-0.4217856437500127
ACH-000480,-0.45653122355110204
ACH-000481,-0.5244113252241376
ACH-000483,-0.6154459648720692
ACH-000484,-0.4573603527631757
ACH-000485,-0.6748250613415103
ACH-000486,-0.3827829221676322
ACH-000487,-0.4554015214415831
ACH-000488,-0.5756571295676404
ACH-000490,-0.4725078317904136
ACH-000491,-0.5783776338880485
ACH-000495,-0.3726053485581158
ACH-000496,-0.3714714948755085
ACH-000499,-0.3928808157358858
ACH-000500,-0.599311048922321
ACH-000502,-0.5631081667243332
ACH-000503,-0.4260958076950339
ACH-000505,-0.5481494826747735
ACH-000507,-0.6375771412435798
ACH-000510,-0.3576873489461778
ACH-000511,-0.5949585083686519
ACH-000512,-0.6628841550254504
ACH-000516,-0.5101813795499137
ACH-000517,-0.5997974046962776
ACH-000518,-0.4752370025910146
ACH-000520,-0.4116333567754009
ACH-000521,-0.482455581840069
ACH-000522,-0.5452673641176223
ACH-000524,-0.36142556790798575
ACH-000527,-0.4760194050498889
ACH-000528,-0.4646585800749089
ACH-000537,-0.299171164384643
ACH-000541,-0.5548777384098729
ACH-000542,-0.6322034462395102
ACH-000544,-0.17268682804203442
ACH-000545,-0.5594664406265513
ACH-000547,-0.2908380202893216
ACH-000548,-0.4955447708123137
ACH-000549,-0.6382238853658826
ACH-000550,-0.4195366899173045
ACH-000552,-0.649187306411767
ACH-000556,-0.5476548581806876
ACH-000557,-0.7189682068098766
ACH-000569,-0.5894756539815742
ACH-000570,-0.31672122859705426
ACH-000571,-0.4619616486542923
ACH-000573,-0.27342464847893505
ACH-000576,-0.5072256107252772
ACH-000579,-0.31801969761272736
ACH-000580,-0.463305481862705
ACH-000584,-0.2756944232211029
ACH-000585,-0.5148728351908725
ACH-000588,-0.4065278604925825
ACH-000589,-0.34643607911160385
ACH-000591,-0.2327988075761558
ACH-000593,-0.3756680147905624
ACH-000600,-0.3747604431270656
ACH-000601,-0.5598044022056063
ACH-000605,-0.6054226600307124
ACH-000606,-0.3783034684964962
ACH-000608,-0.5053329487527657
ACH-000614,-0.4535481747825158
ACH-000616,-0.5634458586725208
ACH-000618,-0.3048287654044161
ACH-000619,-0.41638119186694905
ACH-000620,-0.4675630241938242
ACH-000621,-0.6576829900150689
ACH-000622,-0.44915675632014895
ACH-000623,-0.4801589335453704
ACH-000624,-0.4977800058980616
ACH-000627,-0.4925549137452729
ACH-000630,-0.4255994214452283
ACH-000631,-0.6685046880270937
ACH-000632,-0.4241482860292004
ACH-000633,-0.6772153153286942
ACH-000637,-0.5850920562806838
ACH-000638,-0.3163980958719925
ACH-000646,-0.5435797230474037
ACH-000647,-0.4834539488320092
ACH-000648,-0.4275000882432909
ACH-000649,-0.5650535379274928
ACH-000651,-0.43647762848781946
ACH-000652,-0.40120808242821787
ACH-000653,-0.3244117376857615
ACH-000657,-0.5290446447516902
ACH-000658,-0.6160919770633195
ACH-000661,-0.36267028549274294
ACH-000662,-0.8256464960230561
ACH-000663,-0.3880599668864993
ACH-000665,-0.4964392827874574
ACH-000671,-0.4384059046947044
ACH-000672,0.0435078963857198
ACH-000673,-0.5500865596749279
ACH-000676,-0.4232520351868564
ACH-000677,-0.4750068156496289
ACH-000681,-0.3412108518174222
ACH-000683,-0.6135898880241109
ACH-000684,-0.4182298509494954
ACH-000688,-0.545115797031072
ACH-000693,-0.4032730709915965
ACH-000694,-0.4116195588517399
ACH-000695,-0.6254883097588204
ACH-000696,-0.6250951637283688
ACH-000697,-0.43766621119130295
ACH-000699,-0.5075750436796307
ACH-000701,-0.7373875622670305
ACH-000706,-0.3569344579795387
ACH-000711,-0.5705224770870316
ACH-000713,-0.5039231404191277
ACH-000714,-0.4307746417442797
ACH-000718,-0.6564779978934052
ACH-000720,-0.37852066623064295
ACH-000721,-0.4353274192355083
ACH-000724,-0.6967625422985935
ACH-000725,-0.6694763184260404
ACH-000732,-0.3768454297713838
ACH-000734,-0.516307187321323
ACH-000735,-0.6109394011570262
ACH-000736,-0.27840108478409226
ACH-000738,-0.4314123021325266
ACH-000746,-0.8147970037656829
ACH-000747,-0.3218970090435453
ACH-000748,-0.4287673343340933
ACH-000753,-0.2302777828738905
ACH-000756,-0.8639525758806276
ACH-000757,-0.3697666469482192
ACH-000758,-0.3746105449983403
ACH-000760,-0.5096652378124972
ACH-000762,-0.5625443079102168
ACH-000763,-0.6946221753611754
ACH-000764,-0.3893102371447889
ACH-000765,-0.3646019177419567
ACH-000766,-0.4625652051012086
ACH-000767,-0.7881837627608298
ACH-000768,-0.4114214836540723
ACH-000769,-0.5466683358001925
ACH-000770,-0.6089632778672761
ACH-000771,-0.5640622186838077
ACH-000773,-0.5726181656263557
ACH-000776,-0.3276488492527241
ACH-000777,-0.5197474761664985
ACH-000778,-0.6090741716968942
ACH-000781,-0.2561377504532053
ACH-000782,-0.41414847222248746
ACH-000783,-0.50257066997201
ACH-000784,-0.36483765880976815
ACH-000785,-0.6633948976165841
ACH-000787,-0.4001181951247436
ACH-000788,-0.5077630971175747
ACH-000791,-0.5955469985598685
ACH-000792,-0.4170144242820987
ACH-000794,-0.4436813476176145
ACH-000796,-0.5309013620432601
