,STOML3 (161003)
ACH-000004,0.188969143761565
ACH-000005,0.4797259375571518
ACH-000007,0.15767261305908806
ACH-000009,0.2076974288327129
ACH-000011,0.03972951874975795
ACH-000012,0.13781185912505026
ACH-000013,0.04019324004086597
ACH-000014,0.3059949868978378
ACH-000015,0.06194116930809434
ACH-000017,0.055113238176791264
ACH-000018,0.1805665386381784
ACH-000019,0.20135833124351168
ACH-000021,0.10406227845161707
ACH-000022,0.1059913599462246
ACH-000025,0.2970541892305794
ACH-000028,0.13204002957501385
ACH-000030,0.07837123021519286
ACH-000035,0.1009779355583973
ACH-000036,0.1873477487776649
ACH-000037,0.1169168205245293
ACH-000039,-0.08452355039965595
ACH-000040,0.06335645137918229
ACH-000041,0.05862818720589851
ACH-000042,0.06920627529101732
ACH-000045,0.1015630506130608
ACH-000047,0.13327861780243894
ACH-000052,0.16356742244763833
ACH-000053,0.14772321728127136
ACH-000054,0.05032068332323533
ACH-000055,0.07811608466769338
ACH-000060,0.011912122967173791
ACH-000067,0.11491252611865592
ACH-000070,-0.09458846488391266
ACH-000075,0.11112165656955264
ACH-000078,0.007089234731295312
ACH-000082,-0.01593438388322467
ACH-000085,0.05709289729491913
ACH-000086,0.1189989683945926
ACH-000087,0.20597113288951194
ACH-000092,0.09292088287487094
ACH-000095,0.008074348533013235
ACH-000097,0.03443807481291914
ACH-000098,0.2390647368849492
ACH-000099,0.13257865051782886
ACH-000108,0.12139676680233795
ACH-000113,0.18411320427605166
ACH-000116,0.01845819422635324
ACH-000118,0.10276707924876363
ACH-000120,0.14760170967122915
ACH-000123,0.013843091743074066
ACH-000127,0.16088241300147796
ACH-000128,-0.022430722494201204
ACH-000132,-0.011892338807344343
ACH-000133,0.16700931537190253
ACH-000137,0.2039786761486046
ACH-000138,0.1568309533495347
ACH-000142,0.19246382697786088
ACH-000143,0.17858549546525654
ACH-000146,0.1605738037105164
ACH-000148,0.11911328652759486
ACH-000150,0.028749755067211218
ACH-000152,0.1633310409026873
ACH-000153,0.4312129610268167
ACH-000159,0.08564462254727168
ACH-000160,0.1696184243468266
ACH-000163,0.20818606191901934
ACH-000167,0.20489377371472206
ACH-000168,0.010403194528617848
ACH-000169,0.096206638779165
ACH-000178,0.19406478794952808
ACH-000183,0.19905371369732855
ACH-000188,0.10837853624265044
ACH-000189,0.2103756291588184
ACH-000190,0.001373001521646851
ACH-000198,0.10876080336884178
ACH-000203,0.07705060874682061
ACH-000204,0.21029238765679029
ACH-000206,0.14343000919889035
ACH-000207,0.003877915973009909
ACH-000208,0.4560566368929106
ACH-000210,0.12604382796348035
ACH-000211,0.07923569477013638
ACH-000215,0.16180779620781804
ACH-000221,0.2572155137452017
ACH-000222,0.29020099426100504
ACH-000223,0.2189364853156472
ACH-000226,0.19072230787692585
ACH-000227,0.3245145883282196
ACH-000228,0.10372119773091487
ACH-000231,0.18222427946703207
ACH-000232,0.06211014058421702
ACH-000233,0.2527047620722908
ACH-000234,0.030365784181177143
ACH-000235,0.08679719027765405
ACH-000237,0.152482187941427
ACH-000238,0.07987395012811098
ACH-000242,0.30057410357870284
ACH-000243,0.1837162601576804
ACH-000244,0.2219618875744441
ACH-000246,0.2733776899426347
ACH-000248,0.08122404451496362
ACH-000250,0.03780188952258734
ACH-000251,-0.057821210383134564
ACH-000252,0.10198004374928916
ACH-000253,0.09855183048000088
ACH-000255,0.1778721600064521
ACH-000256,0.09039405460717476
ACH-000257,0.0688744392458619
ACH-000258,0.20892939011529688
ACH-000259,0.16305284358993333
ACH-000260,0.10580534027629268
ACH-000261,0.14319851454683827
ACH-000262,0.1339667664754024
ACH-000263,0.0007026724851101852
ACH-000264,0.05641916765456706
ACH-000265,0.05650015578528547
ACH-000266,0.09865501723768058
ACH-000272,0.0703069169084624
ACH-000274,0.09366675799274612
ACH-000277,0.2358206155940743
ACH-000278,0.17796242235800322
ACH-000279,0.06622457842043178
ACH-000280,0.005516244382885922
ACH-000281,0.1610295876497676
ACH-000288,0.08842118405022828
ACH-000291,0.1093709733456102
ACH-000293,0.34359298902941493
ACH-000294,0.04993874259334242
ACH-000295,0.028938173146316557
ACH-000296,0.2212909065909308
ACH-000302,0.08150987550519198
ACH-000304,0.1068544174348594
ACH-000307,0.1130244304745492
ACH-000308,0.13149596431092886
ACH-000310,0.11801794090042725
ACH-000311,0.16067183783794572
ACH-000312,0.08659891081458483
ACH-000315,0.2945550827344499
ACH-000316,0.0549264313673901
ACH-000317,0.11565143827337147
ACH-000318,-0.010626350084563998
ACH-000319,0.06443116551732216
ACH-000320,0.09324049678595184
ACH-000322,0.09925521292555636
ACH-000323,0.11192226081300594
ACH-000324,0.08506799206818695
ACH-000329,0.14996005275990268
ACH-000330,-0.025448214607902732
ACH-000331,0.09077096917578786
ACH-000332,0.08509259637330377
ACH-000334,0.12998495478611172
ACH-000335,0.13054183072081246
ACH-000336,0.4831614758440165
ACH-000337,0.1873616871743425
ACH-000338,-0.040689799211059814
ACH-000339,0.10516987833659393
ACH-000341,0.10554283190578702
ACH-000348,0.2142931616195845
ACH-000350,0.10483279934575054
ACH-000352,0.06986999508789622
ACH-000356,0.08574189687615305
ACH-000361,0.11097128793823452
ACH-000362,0.24341011579590804
ACH-000363,0.22376749186878486
ACH-000364,0.18008545444304114
ACH-000365,0.2415116027984142
ACH-000366,0.05666374465001624
ACH-000368,0.26779811182372404
ACH-000374,-0.06593055539131992
ACH-000375,0.07373949771538044
ACH-000376,0.22172258554216454
ACH-000381,0.1367975528657279
ACH-000383,0.019169842097480846
ACH-000387,-0.004366672038173185
ACH-000389,0.07703064372134316
ACH-000390,0.02083362615603573
ACH-000393,0.12874370963033724
ACH-000395,-0.08528238519812224
ACH-000396,-0.11127550414597748
ACH-000397,0.15683935238545044
ACH-000401,0.00039176700709761975
ACH-000402,0.2938891884479431
ACH-000403,0.035284410125215236
ACH-000404,0.2802188885392989
ACH-000406,0.09497914698021163
