,IMPG1 (3617)
ACH-000004,-0.03487253879875892
ACH-000005,0.029398482660873217
ACH-000007,0.09790512146606928
ACH-000009,0.26087551548338245
ACH-000011,0.22900676262165245
ACH-000012,0.14754634747117762
ACH-000013,0.2019198808965895
ACH-000014,0.18335968525959004
ACH-000015,0.2676283021874141
ACH-000017,0.1106138133651602
ACH-000018,0.14094084184532238
ACH-000019,0.2236821365935071
ACH-000021,0.0547580842695584
ACH-000022,0.17801660900643526
ACH-000025,0.22257812074025526
ACH-000028,0.10335317772814813
ACH-000030,0.11406384247052287
ACH-000035,0.15014804928366496
ACH-000036,0.2140326574151358
ACH-000037,0.060983691692678615
ACH-000039,0.18457073269684807
ACH-000040,0.1786364938457634
ACH-000041,0.22695807405394725
ACH-000042,0.1084877408270614
ACH-000045,0.19258273916958385
ACH-000047,0.17629933919513133
ACH-000052,0.07493559167570146
ACH-000053,0.2466578170477631
ACH-000054,0.08949007235562002
ACH-000055,0.2950380142765316
ACH-000060,0.15491503697704098
ACH-000067,0.17837653143866347
ACH-000070,0.17196662894732812
ACH-000075,0.2407980728016952
ACH-000078,0.24813775153650505
ACH-000082,0.08036299960686133
ACH-000085,0.1504878711062497
ACH-000086,0.16996818814196235
ACH-000087,0.0942972368588273
ACH-000092,0.10077881380969704
ACH-000095,0.1804850121190441
ACH-000097,0.03255105848512646
ACH-000098,0.1935339952434523
ACH-000099,0.2365364778581789
ACH-000108,0.14919764871208102
ACH-000113,0.27172195493146145
ACH-000116,0.20715026823648847
ACH-000118,0.2015005768752664
ACH-000120,0.09473910419069896
ACH-000123,0.15116926819005275
ACH-000127,0.1056001723273331
ACH-000128,0.23933513379684954
ACH-000132,0.11495250530499893
ACH-000133,0.2649541237685546
ACH-000137,0.17173407686410092
ACH-000138,0.20580533341104554
ACH-000142,0.21545902577565645
ACH-000143,0.3128774323112156
ACH-000146,0.12015551911087548
ACH-000148,0.1659485058839712
ACH-000150,0.2593833361740265
ACH-000152,0.1840522490503582
ACH-000153,0.009927161928516693
ACH-000159,0.1282400655943917
ACH-000160,0.08365867886721487
ACH-000163,0.1517773623839245
ACH-000167,0.11841486149269907
ACH-000168,0.07273974066879549
ACH-000169,0.17465594891968364
ACH-000178,0.10427686851573356
ACH-000183,0.11047649042572696
ACH-000188,0.2596810072094077
ACH-000189,0.17360624511497336
ACH-000190,0.34714242900738035
ACH-000198,0.031837877878951544
ACH-000203,0.10333454908644543
ACH-000204,0.13300211837527856
ACH-000206,0.022023739257739896
ACH-000207,0.20122688618766535
ACH-000208,0.01190909483154348
ACH-000210,0.1757540310117823
ACH-000211,0.1535314200137999
ACH-000215,0.1984045258263664
ACH-000221,0.22427328169775426
ACH-000222,0.145259705429682
ACH-000223,0.05905658423798815
ACH-000226,0.15483665472402403
ACH-000227,0.2331370539046721
ACH-000228,0.17816197365577305
ACH-000231,0.19701389431808786
ACH-000232,0.060238821779170074
ACH-000233,0.11667140927666475
ACH-000234,0.2527269073631645
ACH-000235,0.12820457428531695
ACH-000237,0.22001700748209624
ACH-000238,0.031870124668274234
ACH-000242,0.16147430660678685
