,PRDM10 (56980)
ACH-000004,-0.3358135280989273
ACH-000005,-0.5373600316896174
ACH-000007,-0.5673587171797967
ACH-000009,-0.29799170382599466
ACH-000011,-0.5376059925974676
ACH-000012,-0.5475597827638409
ACH-000013,-0.5918965312972826
ACH-000014,-0.4411970379792001
ACH-000015,-0.4864632691194498
ACH-000017,-0.5664429544863053
ACH-000018,-0.7632178115180558
ACH-000019,-0.7224172369161663
ACH-000021,-0.4056296550170012
ACH-000022,-0.3849737966182408
ACH-000025,-0.437395515158851
ACH-000028,-0.5328895960308916
ACH-000030,-0.5453461666132089
ACH-000035,-0.3760545250283468
ACH-000036,-0.3927848493396981
ACH-000037,-0.3693173287338857
ACH-000039,-0.4327206916347589
ACH-000040,-0.2683369456257607
ACH-000041,-0.6004631498245592
ACH-000042,-0.44902444291499416
ACH-000045,-0.3636369255724489
ACH-000047,-0.4639889842039405
ACH-000052,-0.8007059695832005
ACH-000053,-0.6111243644300919
ACH-000054,-0.5172474195864073
ACH-000055,-0.6300514884296737
ACH-000060,-0.4786080921727241
ACH-000067,-0.6355565090745808
ACH-000070,-0.5607960368949221
ACH-000075,-0.7063422882502113
ACH-000078,-0.6191178118713694
ACH-000082,-0.367255494794276
ACH-000085,-0.27320927333777306
ACH-000086,-0.6852477952988214
ACH-000087,-0.6215061898977136
ACH-000092,-0.5255046836680999
ACH-000095,-0.4479149658461819
ACH-000097,-0.5696632991148508
ACH-000098,-0.5747729886096639
ACH-000099,-0.5020349246032153
ACH-000108,-0.5874330842684636
ACH-000113,-0.5601934094530894
ACH-000116,-0.7900706873676345
ACH-000118,-0.6021535411648665
ACH-000120,-0.4436789641201016
ACH-000123,-0.4787719065990365
ACH-000127,-0.4464874823825504
ACH-000128,-0.404544648278192
ACH-000132,-0.5409689146886
ACH-000133,-0.3821357657701306
ACH-000137,-0.5169443112111053
ACH-000138,-0.5924705413935737
ACH-000142,-0.5875772020239847
ACH-000143,-0.6042384828733001
ACH-000146,-0.4717616289033365
ACH-000148,-0.5648532442490585
ACH-000150,-0.4760257067410085
ACH-000152,-0.4711850088497151
ACH-000153,-0.5346739619561036
ACH-000159,-0.5949585237788475
ACH-000160,-0.5311964263280652
ACH-000163,-0.3979724959360848
ACH-000167,-0.0833738565573326
ACH-000168,-0.5350684857876163
ACH-000169,-0.352322957987111
ACH-000178,-0.2809050379826963
ACH-000183,-0.4217295051711943
ACH-000188,-0.5152531608643401
ACH-000189,-0.7847537607513478
ACH-000190,-0.4746598945138448
ACH-000198,-0.466050753050804
ACH-000203,0.011880814426397272
ACH-000204,-0.5175320718604985
ACH-000206,-0.3412842183057158
ACH-000207,-0.2791502888933769
ACH-000208,-0.5543166103858865
ACH-000210,-0.5013355929677329
ACH-000211,-0.4975044049588256
ACH-000215,-0.18003674758230204
ACH-000221,-0.4174128521403873
ACH-000222,-0.27226386995557555
ACH-000223,-0.3641643488947413
