,SLC9A3R2 (9351)
ACH-000004,0.0907620936231049
ACH-000005,0.4492128069354721
ACH-000007,0.19157743827686072
ACH-000009,0.20059623028779994
ACH-000011,0.0933344483303329
ACH-000012,0.2511546805993445
ACH-000013,0.051943494634745
ACH-000014,0.002137854536354478
ACH-000015,-0.027980236851435386
ACH-000017,0.1039500150946241
ACH-000018,0.025831230087527763
ACH-000019,0.16272187434527735
ACH-000021,0.05701178565647455
ACH-000022,0.1828968983539722
ACH-000025,0.05253571873610323
ACH-000028,-0.03946427071915655
ACH-000030,0.17850232127801882
ACH-000035,0.043034472017939335
ACH-000036,-0.14586929624956654
ACH-000037,0.15461772398794033
ACH-000039,0.11273930199397805
ACH-000040,0.2400665804213281
ACH-000041,0.22099260220024688
ACH-000042,0.1569837199189126
ACH-000045,0.051918428436960234
ACH-000047,-0.045327147674044284
ACH-000052,-0.2766034284344055
ACH-000053,0.10010258796221372
ACH-000054,-0.012937890857292949
ACH-000055,0.2310633642226844
ACH-000060,0.03278313431437189
ACH-000067,0.08243984568207986
ACH-000070,0.169555360687334
ACH-000075,0.2027831587030422
ACH-000078,0.09246571318492534
ACH-000082,0.09602110826831912
ACH-000085,-0.030741985040211407
ACH-000086,0.1518444602757826
ACH-000087,0.02072311488271672
ACH-000092,0.09070904034538957
ACH-000095,0.1139124357602965
ACH-000097,-0.03322716248905029
ACH-000098,0.07793643544858538
ACH-000099,0.13070332850252994
ACH-000108,0.2322343372631313
ACH-000113,0.02343522943188441
ACH-000116,0.07256141192912233
ACH-000118,0.031729876598536634
ACH-000120,0.13525999429543498
ACH-000123,0.07792288528737168
ACH-000127,0.055567365381166654
ACH-000128,-0.057140784882990764
ACH-000132,0.11546549359595942
ACH-000133,0.1373152629382283
ACH-000137,-0.02953557151312622
ACH-000138,0.12174909394791596
ACH-000142,0.12823868560570706
ACH-000143,0.05583368113535789
ACH-000146,0.11583264912858568
ACH-000148,0.005764911198302137
ACH-000150,0.0985772781271801
ACH-000152,0.1748674577434729
ACH-000153,-0.0026149477986266074
ACH-000159,0.2107252149659451
ACH-000160,-0.05041456739001871
ACH-000163,-0.07000569421301467
ACH-000167,0.05569672887884988
ACH-000168,0.1753160052817311
ACH-000169,0.025172064170662718
ACH-000178,0.244666954506233
ACH-000183,0.007009942568026484
ACH-000188,0.09728085213799934
ACH-000189,0.3460632081012342
ACH-000190,0.3629634358688638
ACH-000198,0.12238964897828415
ACH-000203,0.451219761089468
ACH-000204,0.06215088780124206
ACH-000206,0.3094890403858995
ACH-000207,0.11770431886449036
ACH-000208,-0.2386206596027051
ACH-000210,-0.062160141017177935
ACH-000211,0.08450350179209584
ACH-000215,0.12422256205337236
ACH-000221,0.04862752721491225
ACH-000222,0.23098365479135366
ACH-000223,0.12525412173601885
ACH-000226,0.09694710436375464
ACH-000227,-0.04080535780652897
ACH-000228,0.15817490934805198
ACH-000231,0.10506973796158728
ACH-000232,0.012909026967119644
ACH-000233,-0.0023058547797549034
ACH-000234,0.06861357225942398
ACH-000235,0.059812782687766325
ACH-000237,0.07379765322640881
ACH-000238,0.16862428055371412
ACH-000242,0.3081649184359213
ACH-000243,0.1701161736210374
ACH-000244,-0.11404137777678927
ACH-000246,0.002669216165321605
ACH-000248,-0.024407989904240247
ACH-000250,0.1413664289130147
ACH-000251,0.2443702934803517
ACH-000252,-0.05995185439483733
ACH-000253,-0.14019968608420313
ACH-000255,0.2254069860933472
ACH-000256,0.0920425460881546
ACH-000257,0.10185641323773784
ACH-000258,0.03968337448102551
ACH-000259,0.105168833047633
ACH-000260,0.07975743992555298
ACH-000261,0.07248872656321184
