,LY6G5C (80741)
ACH-000004,-0.14535631456644565
ACH-000005,-0.05002589256783167
ACH-000007,-0.20495947943510945
ACH-000009,-0.03155791977744521
ACH-000011,0.0640662522650701
ACH-000012,-0.040121101237119434
ACH-000013,-0.00548870670852256
ACH-000014,-0.1577469287974264
ACH-000015,0.015194772456320787
ACH-000017,0.026789517193544582
ACH-000018,0.008579223585422662
ACH-000019,0.0028387180270201995
ACH-000021,-0.09661472895103064
ACH-000022,0.038383974424697744
ACH-000025,0.014489506235588116
ACH-000028,-0.0713942876750851
ACH-000030,-0.05710080258113572
ACH-000035,-0.1575488801787449
ACH-000036,-0.06495918921838936
ACH-000037,-0.01058579130785385
ACH-000039,0.1391635807524864
ACH-000040,-0.1442255359300542
ACH-000041,-0.006742115825836514
ACH-000042,-0.024870135878077144
ACH-000045,-0.10189926713469764
ACH-000047,0.04588096319142169
ACH-000052,-0.08562013412160165
ACH-000053,-0.021910407881971447
ACH-000054,-0.03424114931277756
ACH-000055,-0.24204827594679895
ACH-000060,-0.13614808655801586
ACH-000067,-0.11551166401165194
ACH-000070,-0.16357112680845778
ACH-000075,-0.15890770211697666
ACH-000078,0.02881572420485
ACH-000082,-0.1456460453954488
ACH-000085,-0.027903906904419618
ACH-000086,-0.2044280093238427
ACH-000087,-0.16617441820820114
ACH-000092,-0.054030397580976004
ACH-000095,-0.03942305797904106
ACH-000097,-0.054260828998345126
ACH-000098,0.02428473572356925
ACH-000099,-0.015790942332916953
ACH-000108,-0.10971261935117324
ACH-000113,-0.08048727242045316
ACH-000116,-0.05073489620109864
ACH-000118,-0.1004839640494334
ACH-000120,-0.055805864357904
ACH-000123,-0.2224322071133944
ACH-000127,-0.14173727027259114
ACH-000128,-0.25384723710706536
ACH-000132,-0.16118792595616732
ACH-000133,-0.10014899127953328
ACH-000137,-0.06923068811079693
ACH-000138,-0.1963132323580068
ACH-000142,-0.11770759278234433
ACH-000143,-0.19813037492689664
ACH-000146,-0.01865863857085694
ACH-000148,-0.08749191337117959
ACH-000150,0.051638021022104186
ACH-000152,-0.1724037534073978
ACH-000153,-0.04389072714652906
ACH-000159,-0.09688541056351956
ACH-000160,-0.037454414181336826
ACH-000163,0.021583990244828617
ACH-000167,0.03533591737808536
ACH-000168,-0.1360416543506456
ACH-000169,-0.1594167249171419
ACH-000178,-0.10023154172756757
ACH-000183,-0.02938793666643717
ACH-000188,-0.05454861931505334
ACH-000189,0.07919269689722293
ACH-000190,-0.2802471720445793
ACH-000198,0.03475955526021001
ACH-000203,-0.17627325587912993
ACH-000204,-0.09686932135627896
ACH-000206,-0.3628143701174165
ACH-000207,-0.14708805051673074
ACH-000208,-0.3111491372624192
ACH-000210,0.06861859890249049
ACH-000211,-0.04559351340316882
ACH-000215,-0.14612407490961007
ACH-000221,-0.09843318413041116
ACH-000222,-0.027414824073178398
ACH-000223,-0.1581742157229859
ACH-000226,-0.09177549354566973
ACH-000227,-0.30819963488678365
ACH-000228,-0.05163203785423803
ACH-000231,-0.16199647355632765
ACH-000232,-0.09477478797047116
ACH-000233,-0.07515244758699291
ACH-000234,-0.00577203443119711
ACH-000235,-0.025873433051744173
ACH-000237,0.08066391551190563
ACH-000238,-0.0624434722262301
ACH-000242,-0.10682066983674736
ACH-000243,-0.0982857982946648
ACH-000244,0.11572938766789145
ACH-000246,-0.030725115782702532
ACH-000248,-0.318598550591194
ACH-000250,-0.06789348276705537
ACH-000251,0.07388452892116935
ACH-000252,0.0851241886012442
ACH-000253,-0.0427467281130304
ACH-000255,-0.134874933908711
ACH-000256,-0.09005366317906915
ACH-000257,-0.26820051966428776
ACH-000258,-0.06738013513036603
ACH-000259,-0.0014021395992400685
ACH-000260,-0.07198636722823235
ACH-000261,-0.14845211681448886
ACH-000262,-0.10596107697115288
ACH-000263,-0.24648712509444745
ACH-000264,-0.23545652491314906
ACH-000265,-0.029394245451141214
ACH-000266,-0.068614719757358
ACH-000272,-0.13027129379963692
ACH-000274,-0.019457656019630315
ACH-000277,0.01615269210217705
ACH-000278,-0.2491382921360205
ACH-000279,-0.011654176787498171
ACH-000280,0.06181774362307073
ACH-000281,-0.16765878934603987
ACH-000288,-0.058894440415539664
ACH-000291,-0.06566156078449233
ACH-000293,-0.009994524802837352
ACH-000294,-0.06203951012726688
ACH-000295,-0.16142669603067525
ACH-000296,0.1327277226686057
ACH-000302,-0.15118166782133793
ACH-000304,-0.1548214364877973
ACH-000307,0.04469357793659474
ACH-000308,-0.13869134968801067
ACH-000310,-0.03251748218873813
ACH-000311,-0.05203204864651399
ACH-000312,-0.05201569940915464
ACH-000315,-0.030301524286672675
ACH-000316,-0.11438776510619435
ACH-000317,-0.14826126074656773
ACH-000318,-0.02103372341300393
ACH-000319,-0.032226721932719804
ACH-000320,-0.0014173775401858813
ACH-000322,-0.3501434512888845
ACH-000323,-0.11819687900222607
ACH-000324,-0.04465368513644527
ACH-000329,-0.18594775010752773
ACH-000330,-0.13657390160548796
ACH-000331,-0.022157302273026324
ACH-000332,-0.15656172250426606
ACH-000334,-0.2579724518117369
ACH-000335,0.19498229463949907
ACH-000336,0.05593999033394045
ACH-000337,-0.17946433574561427
ACH-000338,-0.5879720700509095
ACH-000339,-0.0622786220347088
ACH-000341,-0.13126068039316688
ACH-000348,-0.12232423391485668
ACH-000350,0.025499673859902997
ACH-000352,-0.1184311447844521
ACH-000356,-0.1437223554349416
ACH-000361,-0.23859528501218705
ACH-000362,-0.07458468290078778
ACH-000363,-0.111828977782169
ACH-000364,-0.08060065584006777
ACH-000365,-0.1308284271994231
ACH-000366,-0.011169260481925658
ACH-000368,-0.14930087084715696
ACH-000374,-0.4530747164048673
ACH-000375,0.1012789944169619
ACH-000376,-0.0681812311739104
ACH-000381,-0.06302383259601217
ACH-000383,-0.06499606195107904
ACH-000387,-0.1968661690922469
ACH-000389,-0.0042711099159153275
ACH-000390,-0.05436371478192219
ACH-000393,-0.2293590159885077
