,P2RX4 (5025)
ACH-000004,-0.21890654524984027
ACH-000005,-0.13586345307733502
ACH-000007,0.03418454666318722
ACH-000009,-0.16052183772775178
ACH-000011,-0.2716109664152521
ACH-000012,-0.13939815255481486
ACH-000013,-0.1692680718929461
ACH-000014,-0.3799682919784921
ACH-000015,-0.3280854235958717
ACH-000017,-0.18539722074878406
ACH-000018,-0.2747945262542922
ACH-000019,-0.3030162601561356
ACH-000021,-0.3436154345187958
ACH-000022,-0.39841770130680265
ACH-000025,-0.11900221680451738
ACH-000028,-0.14868115908698593
ACH-000030,-0.18533643995127827
ACH-000035,-0.09049056631391736
ACH-000036,-0.11460013507774472
ACH-000037,-0.298375902641398
ACH-000039,-0.3075165184093248
ACH-000040,-0.2090869615381976
ACH-000041,-0.3953547976267011
ACH-000042,-0.16227136069813994
ACH-000045,-0.20618662839037386
ACH-000047,-0.20500430017250676
ACH-000052,-0.34960227656487064
ACH-000053,-0.1520799230989246
ACH-000054,-0.20989228976676105
ACH-000055,-0.3181625320630505
ACH-000060,-0.24595464927766714
ACH-000067,-0.34985983787735225
ACH-000070,-0.08318996129341404
ACH-000075,-0.13487199170857248
ACH-000078,-0.3028547892224219
ACH-000082,-0.1872939535657448
ACH-000085,-0.3782365728634397
ACH-000086,-0.18485619495397024
ACH-000087,0.03334324707696137
ACH-000092,-0.13922858424711138
ACH-000095,-0.17353169374973065
ACH-000097,-0.2709525892258388
ACH-000098,-0.05364662194896922
ACH-000099,-0.26958474633085266
ACH-000108,-0.06207213131822584
ACH-000113,-0.036609932270082864
ACH-000116,-0.21861782535773536
ACH-000118,-0.3454660437009898
ACH-000120,-0.03278880512557122
ACH-000123,-0.15974798637431611
ACH-000127,-0.16765792188340128
ACH-000128,-0.03885562860545075
ACH-000132,-0.17548655181905776
ACH-000133,-0.1671878097345114
ACH-000137,-0.27517355396268345
ACH-000138,-0.08266772782985055
ACH-000142,-0.14291233589425406
ACH-000143,-0.2881199526333071
ACH-000146,-0.21970596111542245
ACH-000148,-0.31035591580508154
ACH-000150,-0.3810188485874268
ACH-000152,-0.3038459631080261
ACH-000153,-0.1358883441832563
ACH-000159,-0.13466525314439956
ACH-000160,-0.13883651192981347
ACH-000163,-0.2714523720530553
ACH-000167,0.20393671813046546
ACH-000168,-0.026788026876902
ACH-000169,-0.3338675988672383
ACH-000178,-0.18375457469397813
