,CLSPN (63967)
ACH-000323,-0.6488951907666728
ACH-000324,-0.4167135945933485
ACH-000329,-0.4901494533026752
ACH-000330,-0.5935643124151884
ACH-000331,-0.6317847919116367
ACH-000332,-0.3426959176048579
ACH-000334,-0.775095409236131
ACH-000335,-0.6979024832315396
ACH-000336,-0.8741955315748378
ACH-000337,-0.5526249021670595
ACH-000338,-0.7472672867354694
ACH-000339,-0.3723679670995946
ACH-000341,-0.29985640305477823
ACH-000348,-0.6249010722628022
ACH-000350,-0.3733275019465856
ACH-000352,-0.3981171540775514
ACH-000356,-0.4247520410968635
ACH-000361,-0.5343283702622984
ACH-000362,-0.3662158524232031
ACH-000363,-0.4927685889332514
ACH-000364,-0.4720543035770953
ACH-000365,-0.6347242904158124
ACH-000366,-0.5567757813468656
ACH-000368,-0.4036849604421844
ACH-000374,-0.5401833790267467
ACH-000375,-0.8000808227508807
ACH-000376,-0.5421238975823572
ACH-000381,-0.6694742762078005
ACH-000383,-0.7813916256596658
ACH-000387,-0.4714655243241126
ACH-000389,-0.7177399872319808
ACH-000390,-0.6550601556429141
ACH-000393,-0.3692204365863976
ACH-000395,-0.33860646912348513
ACH-000396,-0.3456511210863929
ACH-000397,-0.3768497006371425
ACH-000401,-0.6737693384681024
ACH-000402,-0.4677495834591156
ACH-000403,-0.6511299333168014
ACH-000404,-0.5946591248385781
ACH-000406,-0.5236639124574487
ACH-000407,-0.2745341073159025
ACH-000408,-0.28363530133615183
ACH-000410,-0.6164308978421712
ACH-000411,-0.5797142626108446
ACH-000414,-0.4910528136200874
ACH-000415,-0.4948172817754458
ACH-000416,-0.6504657647287098
ACH-000420,-0.4139352563958745
ACH-000421,-0.4818366785799106
ACH-000424,-0.8388869834652045
ACH-000425,-0.7292662293246666
ACH-000426,-0.2057928681635828
ACH-000427,-0.4584731506320581
ACH-000433,-0.4836368058998775
ACH-000435,-0.6820086814843627
ACH-000436,-0.6809750650664832
ACH-000444,-0.4730578730146682
ACH-000445,-0.4087030878515167
ACH-000448,-0.4773469911493989
ACH-000450,-0.10461773747161944
ACH-000452,-0.4520124299565551
ACH-000454,-0.7130286775999571
ACH-000458,-0.3699031333137564
ACH-000459,-0.6106626319206115
ACH-000460,-0.37843971413854105
ACH-000461,-0.4901865490703125
ACH-000463,-0.5740360779226681
ACH-000464,-0.4902803722366181
ACH-000466,-0.5155387410855333
ACH-000467,-0.4449317266143904
ACH-000468,-0.5800371113562904
ACH-000469,-0.5161773013732034
ACH-000470,-0.5089500333668064
ACH-000471,-0.7300899172238697
ACH-000472,-0.4508693843642997
ACH-000473,-0.5624162246822021
ACH-000475,-0.3610894484585002
ACH-000476,-0.27474608711480514
ACH-000477,-0.5299953011476813
ACH-000479,-0.5949264986718823
ACH-000480,-0.4125387707675244
ACH-000481,-0.6991083983910514
ACH-000483,-0.41260664704092137
ACH-000484,-0.8643978498109319
ACH-000485,-0.3396098574131321
ACH-000486,-0.3785767114973021
ACH-000487,-0.4949582743748434
ACH-000488,-0.38007809614819
ACH-000490,-0.6408144175437782
ACH-000491,-0.3385271536583753
ACH-000495,-0.3788078035197355
ACH-000496,-0.5554297760085859
ACH-000499,-0.6197558655264084
ACH-000500,-0.6698275123210626
ACH-000502,-0.43102775252866893
ACH-000503,-0.4883970511066349
ACH-000505,-0.4949386610929742
ACH-000507,-0.32410953767745193
ACH-000510,-0.7506839261769963
ACH-000511,-0.7654825728925582
ACH-000512,-0.4525872620953019
ACH-000516,-0.3006635255666239
ACH-000517,-0.5134778065451063
ACH-000518,-0.31585076954924235
ACH-000520,-0.4003024827718977
ACH-000521,-0.2035789551908761
ACH-000522,-0.5011943374553317
ACH-000524,-0.4333462767359452
ACH-000527,-0.5147099136594897
ACH-000528,-0.4968062138063337
ACH-000537,-0.4228891871617571
ACH-000541,-0.36859966657516857
ACH-000542,-0.7329384837332501
ACH-000544,-0.6852489687304204
ACH-000545,-0.6646753629421605
ACH-000547,-0.5132957596453949
ACH-000548,-0.3453619462061417
ACH-000549,-0.3363820418717599
ACH-000550,-0.6250998979795644
ACH-000552,-0.4225518725122497
ACH-000556,-0.4590805918786492
ACH-000557,-0.4575756670558958
ACH-000569,-0.7053439442043161
ACH-000570,-0.3566783761079494
ACH-000571,-0.5583825089599205
ACH-000573,-0.3599260729733148
ACH-000576,-0.4265545637351864
ACH-000579,-0.5317192017907513
ACH-000580,-0.6685342113159324
ACH-000584,-0.34973691158192793
ACH-000585,-0.6619926803926033
ACH-000588,-0.6765582409779766
ACH-000589,-0.7110343305928647
ACH-000591,-0.5807327136646808
ACH-000593,-0.5886235667087002
ACH-000600,-0.6379901842390051
ACH-000601,-0.4819582040888778
ACH-000605,-0.41668077516607
ACH-000606,-0.5504209748059071
ACH-000608,-0.6800974730159062
ACH-000614,-0.727242731664826
ACH-000616,-0.2828172880728914
ACH-000618,-0.4195324739348006
ACH-000619,-0.4867978989499264
ACH-000620,-0.5248289423793414
ACH-000621,-0.4434103828966774
ACH-000622,-0.8047397447039015
ACH-000623,-0.5057611084589649
ACH-000624,-0.5272658911343321
ACH-000627,-0.7707505889317258
ACH-000630,-0.7692249061245566
ACH-000631,-0.4619541971463415
ACH-000632,-0.4876851130598445
ACH-000633,-0.3166451955844571
ACH-000637,-0.4615563602389933
ACH-000638,-0.3856268502228668
ACH-000646,-0.5116690241438389
ACH-000647,-0.4295489678760937
ACH-000648,-0.14574937647528746
ACH-000649,-0.5671806825698353
ACH-000651,-0.723422525955538
ACH-000652,-0.23351755876756355
ACH-000653,-0.4643198167216222
ACH-000657,-0.2693842527441257
ACH-000658,-0.4154864749106062
ACH-000661,-0.5194969609401154
ACH-000662,-0.31367285258462113
ACH-000663,-0.6788599236449108
ACH-000665,-0.38538373105985707
ACH-000671,-0.3936155489313796
ACH-000672,-0.919803633975451
ACH-000673,-0.6355801470194924
ACH-000676,-0.614614616859159
ACH-000677,-0.6818886263281587
ACH-000681,-0.7101127954005364
ACH-000683,-0.4239324531077016
ACH-000684,-0.5767657038616215
ACH-000688,-0.7716557657797414
ACH-000693,-0.4959683888852237
ACH-000694,-0.3970095189539105
ACH-000695,-0.7000368588405717
ACH-000696,-0.5543740349198967
ACH-000697,-0.2609774527682827
ACH-000699,-0.7359028149795546
ACH-000701,-0.4174894537944981
ACH-000706,-0.8661548680823633
ACH-000711,-0.4910114653695314
ACH-000713,-0.6961091669012839
ACH-000714,-0.4087126165843609
ACH-000718,-0.4153685182086619
ACH-000720,-0.7180907769859602
ACH-000721,-0.3301240096006139
ACH-000724,-0.08587004004091695
ACH-000725,-0.5260276579312283
ACH-000732,-0.5104633055117616
ACH-000734,-0.4035231172175179
ACH-000735,-0.6751593405951543
ACH-000736,-0.5847184043373239
ACH-000738,-0.3818096271391066
ACH-000746,-0.6844630418008977
ACH-000747,-0.5516541296080757
ACH-000748,-0.5683606769772509
ACH-000753,-0.37347218692497
ACH-000756,-0.2893774430491641
ACH-000757,-0.44511581767408376
ACH-000758,-0.4434626874330497
ACH-000760,-0.5372294239906796
ACH-000762,-0.3511210591374419
ACH-000763,-0.702194805257034
ACH-000764,-0.4427293806822887
ACH-000765,-0.5907221902805239
ACH-000766,-0.4351263162934506
ACH-000767,-0.6023096734212297
ACH-000768,-0.3683546978546287
ACH-000769,-0.4853094599928245
ACH-000770,-0.7448866934286656
ACH-000771,-0.7691027447334238
ACH-000773,-0.6196576601401542
ACH-000776,-0.39577733140975296
ACH-000777,-0.2596289476699261
ACH-000778,-0.2885413252974753
ACH-000781,-0.5526213652500106
ACH-000782,-0.3866769166174117
ACH-000783,-0.68482909689336
ACH-000784,-0.6179394336979329
ACH-000785,-0.5195406089698897
ACH-000787,-0.3637709728177653
ACH-000788,-0.4290030960386933
ACH-000791,-0.7384045733282686
ACH-000792,-0.4261632089378173
ACH-000794,-0.7269576882686294
ACH-000796,-0.4614263645495741
ACH-000798,-0.5494914253513925
ACH-000799,-0.8512984888942101
ACH-000800,-0.7359341917059067
ACH-000802,-0.4535386246694884
ACH-000804,-0.1267445535823008
ACH-000805,-0.5430525310172617
ACH-000809,-0.4722687871260816
ACH-000810,-0.6684039772312612
ACH-000811,-0.5981448773063921
ACH-000817,-0.2363638803266971
ACH-000819,-0.5765300242103125
ACH-000820,-0.44430022880906017
ACH-000821,-0.747076316118636
ACH-000822,-0.7000691853556243
ACH-000823,-0.5021603365204781
ACH-000824,-0.33170350245290325
ACH-000827,-0.6796983373259569
ACH-000829,-0.4373936887001667
ACH-000831,-0.4271602212316533
ACH-000832,-0.6396578014208067
ACH-000833,-0.3641439796049345
ACH-000834,-0.5655400956605613
ACH-000835,-0.36396641150201664
ACH-000836,-0.4425256090041272
ACH-000837,-0.5996289197156117
ACH-000838,-0.0640481571302722
ACH-000839,-0.4133905157344202
ACH-000840,-0.3792459669888069
ACH-000841,-0.4485269775339855
ACH-000843,-0.6136819194279576
ACH-000846,-0.4711896485472792
ACH-000847,-0.20417358006664654
ACH-000848,-0.4110612667767755
ACH-000849,-0.31838382203516435
ACH-000851,-0.6247542147290914
ACH-000855,-0.21884039366042407
ACH-000856,-0.5714652857508609
ACH-000858,-0.4568041602372772
ACH-000859,-0.4268819660690736
ACH-000861,-0.5667044807480903
ACH-000862,-0.39958126602807703
ACH-000865,-0.3327494425229997
ACH-000866,-0.4424251670276397
ACH-000867,-0.4893305368695238
ACH-000869,-1.0233860582165468
ACH-000872,-0.6911892818952313
ACH-000873,-0.1931009081060679
ACH-000876,-0.2991558259477115
ACH-000878,-0.12101799838781982
ACH-000880,-0.7461618178691325
ACH-000881,-0.40731077404276267
ACH-000882,-0.6330570842492733
ACH-000884,-0.5171195969620341
ACH-000885,-0.6055322764204129
ACH-000887,-0.5812120800030977
ACH-000889,-0.4583789356302262
ACH-000896,-0.6871194693115389
ACH-000898,-0.8619841100588205
ACH-000900,-0.57378221539051
ACH-000901,-0.4682512075328477
ACH-000905,-0.2841874037570617
ACH-000906,-0.6256395094282275
ACH-000907,-0.5218299627596942
ACH-000910,-0.482490570085062
ACH-000911,-0.4233604265782922
ACH-000912,-0.691425275174627
ACH-000913,-0.5952632071953758
ACH-000915,-0.5802652111624729
ACH-000916,-0.6902320791330369
ACH-000917,-0.5339401333715336
ACH-000920,-0.4243081103039804
ACH-000921,-0.7827993806204442
ACH-000924,-0.6569092886479765
ACH-000926,-0.6418297540284023
ACH-000928,-0.3727602359081583
ACH-000929,-0.5571431495229432
ACH-000932,-0.5746112996540169
ACH-000935,-0.5788588767060172
ACH-000936,-0.4185877975616135
ACH-000937,-0.2380480299874136
ACH-000938,-0.6569339445681625
ACH-000939,-0.8415784087543339
ACH-000941,-0.5945844324826383
ACH-000943,-0.5954617265303895
ACH-000946,-0.3340984351623829
ACH-000947,-0.4819944062061464
ACH-000948,-0.7661464985692016
ACH-000950,-0.8300695888305649
ACH-000953,-0.4709369796981774
ACH-000954,-0.4975645786298909
ACH-000957,-0.5059233794227298
ACH-000958,-0.8063144678452134
ACH-000960,-0.4981321746376512
ACH-000963,-0.1091501490257708
ACH-000968,-0.4106774843311806
ACH-000969,-0.7013288175498028
ACH-000972,-0.29065893495599177
ACH-000973,-0.6624819624548819
ACH-000974,-0.4811454345590093
ACH-000978,-0.3073318739375748
ACH-000984,-0.4137907628668016
ACH-000986,-0.6806265634620124
ACH-000988,-0.5302140376120971
ACH-000993,-0.3145025632068658
ACH-000994,-0.3261367653810909
ACH-000996,-0.40819598903719057
ACH-001001,-0.5371303381291086
ACH-001020,-0.4655356586384133
ACH-001028,-0.5763805350144885
ACH-001031,-0.5504524265693664
ACH-001038,-0.4660543463028092
ACH-001048,-0.5886456956132364
ACH-001050,-0.5346203107209282
ACH-001053,-0.6519316072667071
ACH-001054,-0.7240716913965318
ACH-001061,-0.4261649356413499
ACH-001067,-0.664094355154786
ACH-001075,-0.2623602475587599
ACH-001096,-0.4929097249218333
ACH-001111,-0.18889926886995007
ACH-001119,-0.4999258312155139
ACH-001128,-0.8044284108161127
ACH-001134,-0.6545593547917783
ACH-001151,-0.7111556800178361
ACH-001163,-0.4509626151429612
ACH-001164,-0.555499362790729
ACH-001183,-0.49468258702982
ACH-001192,-0.7073245051706919
ACH-001193,-0.9156114057712548
ACH-001196,-0.5326810505502124
ACH-001197,-0.4691314960381329
ACH-001205,-0.2661946193913178
ACH-001211,-0.7498599006383042
ACH-001212,-0.3723266377065402
ACH-001228,-0.4090661324764151
ACH-001232,-0.4523311714435798
ACH-001239,-0.5564718319028928
ACH-001270,-0.9421800367231188
ACH-001274,-0.5129854615013277
ACH-001275,-0.2889263880405727
ACH-001277,-0.3665850694932639
ACH-001278,-0.7318102176921473
ACH-001280,-0.7370908688540035
ACH-001283,-0.7658373509063311
ACH-001289,-0.7488395859124855
ACH-001300,-0.8214961787719338
ACH-001301,-0.8202645860296887
ACH-001302,-0.3396861327071265
ACH-001306,-0.4140073951241037
ACH-001318,-0.5582466857901223
ACH-001322,-0.7538005488733583
ACH-001328,-0.4621558835539333
ACH-001332,-0.5783432281453588
ACH-001336,-0.5898023296194855
ACH-001346,-0.6216125013671253
ACH-001353,-0.5922018874107383
ACH-001354,-0.4442151819982592
ACH-001367,-0.6348638315312904
ACH-001368,-0.7214777959253597
ACH-001374,-0.37647744140823947
ACH-001377,-0.8273386012271641
ACH-001380,-0.34618253970589524
ACH-001391,-0.3201662986480232
ACH-001408,-0.5280401381931845
ACH-001430,-0.3789601758327124
ACH-001431,-0.6560082533279342
ACH-001450,-0.3666454209366245
ACH-001496,-0.5654744183249569
ACH-001500,-0.46370321855828
ACH-001523,-0.4384641328267891
ACH-001532,-0.486274214162709
ACH-001550,-0.484891734655612
ACH-001552,-0.4963062709315133
ACH-001554,-0.4234281882084485
ACH-001654,-0.4659133750517992
ACH-001735,-0.6588413673153739
ACH-001736,-0.4443235102171317
ACH-001737,-0.5872411962605179
ACH-001740,-0.4885965027732552
ACH-001745,-0.4601960832215667
ACH-001765,-0.4540706387535129
