,AMICA1 (120425)
ACH-000004,-0.15803790903266912
ACH-000005,-0.11553456689361917
ACH-000007,-0.23686887437553314
ACH-000009,-0.2199542922121284
ACH-000011,-0.25487306941443233
ACH-000012,-0.19127761192529424
ACH-000013,-0.09901483370212724
ACH-000014,-0.11867435556082488
ACH-000015,-0.1759089705046297
ACH-000017,-0.099271143140588
ACH-000018,0.030307571545647286
ACH-000019,-0.10883843148082836
ACH-000021,-0.008403924286918529
ACH-000022,-0.0039993052733719855
ACH-000025,-0.06726363898864347
ACH-000028,-0.22231615625643333
ACH-000030,-0.23063400879651025
ACH-000035,-0.03704381516215954
ACH-000036,-0.12700707041925138
ACH-000037,-0.038533599802526616
ACH-000039,0.11516243217282335
ACH-000040,-0.1299629294696423
ACH-000041,-0.3422760560133098
ACH-000042,-0.07211096343704071
ACH-000045,-0.15490171442686712
ACH-000047,-0.12548631884997294
ACH-000052,-0.11757502797966565
ACH-000053,-0.04724972301888531
ACH-000054,-0.10387581163472126
ACH-000055,-0.013206231396415323
ACH-000060,-0.268071589455992
ACH-000067,-0.04657269986452208
ACH-000070,0.04748745779676485
ACH-000075,-0.15186583473102713
ACH-000078,-0.14809699562923087
ACH-000082,-0.30818857109410563
ACH-000085,-0.17033226359275747
ACH-000086,-0.1458911879191044
ACH-000087,-0.14479054897061674
ACH-000092,-0.08604076668032969
ACH-000095,-0.18912350926407667
ACH-000097,-0.12376931259610725
ACH-000098,-0.02162279058884104
ACH-000099,-0.03278585622332268
ACH-000108,-0.06447574559821719
ACH-000113,-0.14632836570443325
ACH-000116,0.017654979665471582
ACH-000118,-0.009980256330765862
ACH-000120,-0.02327086037529966
ACH-000123,-0.07841796538832549
ACH-000127,-0.19901619773785348
ACH-000128,-0.0869227885751602
ACH-000132,-0.2259974391012005
ACH-000133,-0.04573999877930658
ACH-000137,-0.1597267261903297
ACH-000138,-0.13916362567362633
ACH-000142,-0.02979304580278216
ACH-000143,-0.013524733219527754
ACH-000146,-0.05161804590741305
ACH-000148,-0.12984672790959936
ACH-000150,-0.13320875036300875
ACH-000152,-0.025357500785313302
ACH-000153,0.029207059486933345
ACH-000159,0.029093719309018405
ACH-000160,-0.029472947108767363
ACH-000163,-0.14540090286274576
ACH-000167,-0.2856381193083617
ACH-000168,-0.3250220576963129
ACH-000169,-0.06654012366158711
ACH-000178,-0.03784820835618885
ACH-000183,-0.09156413940008892
ACH-000188,-0.029627839994578093
ACH-000189,-0.4261745770322192
ACH-000190,-0.17938941290695834
ACH-000198,-0.2372347507287606
ACH-000203,0.05148076516022627
ACH-000204,-0.05029102872352472
ACH-000206,-0.00920598829549126
ACH-000207,-0.0052595594583470465
ACH-000208,-0.0779152262628303
ACH-000210,-0.1410193982110894
ACH-000211,0.008018108113807673
ACH-000215,-0.10076190864044188
ACH-000221,-0.009127050785224449
ACH-000222,-0.11924699461433615
ACH-000223,-0.1920436103575117
ACH-000226,-0.10258023220188693
ACH-000227,-0.14947231910991474
ACH-000228,-0.10924027242503458
ACH-000231,-0.1639186176692092
ACH-000232,-0.1317652297109548
ACH-000233,-0.08303143189631143
ACH-000234,-0.10918773359475713
ACH-000235,-0.12029196125230772
ACH-000237,-0.05453551825672588
ACH-000238,-0.18665470602703144
ACH-000242,-0.28671577503176715
ACH-000243,-6.196641745148706e-05
ACH-000244,0.1767321268448156
ACH-000246,0.02739921302156811
ACH-000248,-0.12848946818667895
ACH-000250,-0.07761992658520554
ACH-000251,-0.08740211286540743
ACH-000252,0.023460125546824268
ACH-000253,0.03445247312253854
ACH-000255,-0.08984116874405902
ACH-000256,-0.10798478155905712
ACH-000257,0.020542618656709654
ACH-000258,0.08722572821244746
ACH-000259,-0.0035419841695172047
ACH-000260,-0.09653006811575902
ACH-000261,-0.058214014395480365
ACH-000262,0.06424542401929753
ACH-000263,-0.3075741542515458
ACH-000264,-0.1912784609696603
ACH-000265,-0.03861170736670474
ACH-000266,-0.049279530494431366
ACH-000272,-0.031537037258468584
ACH-000274,-0.1273861537351935
ACH-000277,-0.12894841814564342
ACH-000278,-0.01651313076317384
ACH-000279,-0.10075496732925054
ACH-000280,-0.2331211975106776
ACH-000281,-0.1146184415901228
ACH-000288,-0.2390788691069359
ACH-000291,-0.06431108306382725
ACH-000293,-0.07159263817487092
ACH-000294,-0.3781357207188797
ACH-000295,-0.12846751441960474
ACH-000296,-0.013147081996788162
ACH-000302,0.08096644628920961
ACH-000304,-0.16291565031302488
ACH-000307,-0.17050543657979642
ACH-000308,-0.07917126058843045
ACH-000310,-0.029787497219538932
ACH-000311,-0.11711897431511782
ACH-000312,-0.059280032009802835
ACH-000315,0.0441742370684667
ACH-000316,-0.3373640835514576
ACH-000317,-0.32022942303429186
ACH-000318,-0.0977614232140116
ACH-000319,-0.2660763673711992
ACH-000320,-0.10967382226990977
ACH-000322,-0.08399579157903539
ACH-000323,0.01120797761390653
ACH-000324,-0.03259404428262685
ACH-000329,-0.0767676959228852
ACH-000330,-0.18413787365369053
ACH-000331,-0.07583040093940498
ACH-000332,-0.1931011224677712
ACH-000334,-0.035641760158557564
ACH-000335,0.2741233992867587
ACH-000336,-0.1143603328052697
ACH-000337,-0.03560133762055586
ACH-000338,0.0567386489095833
ACH-000339,-0.10996907567638332
ACH-000341,-0.06763636266910594
ACH-000348,-0.11015716137449638
ACH-000350,-0.10196639806858153
ACH-000352,-0.12406556939152405
ACH-000356,-0.059456833739691635
ACH-000361,0.01790525982922831
ACH-000362,-0.0719749468829586
ACH-000363,-0.008574146201344219
ACH-000364,0.037247969468584906
ACH-000365,-0.13260740374219696
ACH-000366,-0.3600944563089727
ACH-000368,-0.07643134923543381
ACH-000374,-0.3977797564997862
ACH-000375,-0.057187983959612214
ACH-000376,-0.11609579561595693
ACH-000381,-0.07390466355970539
ACH-000383,-0.07865778287860846
ACH-000387,-0.08723262950174042
ACH-000389,0.07753744049611241
ACH-000390,0.06872078277600585
ACH-000393,-0.07976159172246093
ACH-000395,-0.016210605683632088
ACH-000396,-0.2418091087629956
ACH-000397,-0.07702803273546424
ACH-000401,0.014637460961926975
ACH-000402,-0.1019177601869688
ACH-000403,-0.04413484804666086
ACH-000404,-0.010786268575132265
ACH-000406,-0.06491642580829853
ACH-000407,-0.36567475529344895
ACH-000408,-0.09554258669006573
ACH-000410,-0.031513074340234204
ACH-000411,-0.11542140838306683
ACH-000414,-0.18072118371529292
ACH-000415,-0.11979438973530282
ACH-000416,-0.08380597151244686
ACH-000420,-0.18276830960389168
ACH-000421,-0.18187369367804085
ACH-000424,0.1024452199143729
ACH-000425,-0.046719540984010995
ACH-000426,-0.050408181370571466
ACH-000427,-0.051158404795876064
ACH-000433,-0.09786812381786364
ACH-000435,-0.10010199535329764
ACH-000436,-0.033968447617986355
ACH-000444,-0.24898188987136954
ACH-000445,-0.02261870149771007
ACH-000448,-0.10564339830946894
ACH-000450,-0.1327654082196292
ACH-000452,-0.1217322396443606
ACH-000454,-0.17805046512346406
ACH-000458,-0.03280263340158178
ACH-000459,-0.15080230814997442
ACH-000460,-0.06421012547155633
ACH-000461,-0.4094405287891691
ACH-000463,-0.028366670719057994
ACH-000464,-0.06703282023315857
ACH-000466,0.12169545511188308
ACH-000467,-0.10177234211640826
ACH-000468,0.09188980004775243
ACH-000469,-0.3465839418323888
ACH-000470,-0.03498760531850376
ACH-000471,-0.09802579666887412
ACH-000472,-0.10138648462837234
ACH-000473,-0.033275444719172015
ACH-000475,-0.06906147315430415
ACH-000476,-0.2333394798443737
ACH-000477,-0.18805353429771512
ACH-000479,-0.039105182853200485
ACH-000480,0.03205063319473438
ACH-000481,-0.043672639332645063
ACH-000483,0.11898713280731266
ACH-000484,-0.14443203229478874
ACH-000485,0.03528519739250312
ACH-000486,-0.22916666104037475
ACH-000487,-0.1813364368631012
ACH-000488,-0.059258154470264925
ACH-000490,0.03358653812769146
ACH-000491,-0.0305631462248981
ACH-000495,-0.06289813627270267
ACH-000496,-0.040754741615766206
ACH-000499,-0.3910558723013084
ACH-000500,-0.5829964999547936
ACH-000502,0.0019990127337343178
ACH-000503,0.01705467089870473
ACH-000505,-0.044467739534943915
ACH-000507,-0.002413403605063502
ACH-000510,-0.08187595695866852
ACH-000511,-0.12857853341766853
ACH-000512,-0.083125429159069
ACH-000516,-0.07416505222733842
ACH-000517,-0.14233606311631486
ACH-000518,-0.2511589310313898
ACH-000520,-0.1568220323948766
ACH-000521,-0.15924139529529316
ACH-000522,-0.13566345026720722
ACH-000524,-0.1400815203675565
ACH-000527,-0.06979744265119125
ACH-000528,-0.2057123713785704
ACH-000537,-0.14079607611234174
ACH-000541,-0.17447381691959052
ACH-000542,-0.13594899046479814
ACH-000544,-0.2077587541823512
ACH-000545,-0.0690067107718745
ACH-000547,-0.40985944558694093
ACH-000548,-0.05718134127251486
ACH-000549,-0.1860320990547485
ACH-000550,-0.04628938087891976
ACH-000552,-0.0947165745406739
ACH-000556,-0.03765626437581415
ACH-000557,-0.20309873069680964
ACH-000569,0.17249097779335404
ACH-000570,-0.31800334691394
ACH-000571,-0.038291460881547175
ACH-000573,-0.04151992492120503
ACH-000576,-0.02126158596913094
ACH-000579,-0.2250011063020569
ACH-000580,-0.06183115807926811
ACH-000584,-0.010148692595222908
ACH-000585,-0.15325962630595322
ACH-000588,0.08126511214770983
ACH-000589,-0.17501310278535287
ACH-000591,-0.27885674735827304
ACH-000593,-0.015611831445190403
ACH-000600,-0.10391318788826072
ACH-000601,-0.1046468673764724
ACH-000605,-0.020925049397189758
ACH-000606,-0.01684615226593461
ACH-000608,-0.20333564575196755
ACH-000614,0.04391624051694412
ACH-000616,-0.08470668152725004
ACH-000618,-0.062046926981635664
ACH-000619,-0.03413649671969125
ACH-000620,0.06600125810352313
ACH-000621,-0.07643327894965073
ACH-000622,-0.009334107666311991
ACH-000623,-0.06956046610939279
ACH-000624,-0.08338865051692708
ACH-000627,-0.12503562884007707
ACH-000630,-0.18106036764525885
ACH-000631,-0.021258905784348525
ACH-000632,-0.07634565282195269
ACH-000633,-0.07174290550856913
ACH-000637,-0.2272572079263032
ACH-000638,-0.058370184033367474
ACH-000646,0.002638023060801097
ACH-000647,-0.08504763047792825
ACH-000648,-0.06971684870765553
ACH-000649,-0.14864116794924054
ACH-000651,-0.12546073920854914
ACH-000652,-0.1231549056837468
ACH-000653,-0.29473567378015514
ACH-000657,-0.14981809596495674
ACH-000658,-0.05908551049595116
ACH-000661,-0.04574314406989225
ACH-000662,-0.02456586398106983
ACH-000663,-0.16589901245633576
ACH-000665,-0.10643971706172667
ACH-000671,-0.12130373643069325
ACH-000672,-0.15129027351421315
ACH-000673,-0.04728310793525471
ACH-000676,-0.11923706651088188
ACH-000677,-0.07374593730330434
ACH-000681,-0.13161650566495126
ACH-000683,-0.07011229262339783
ACH-000684,0.06450759682825609
ACH-000688,-0.03449977251657063
ACH-000693,-0.11990433789177435
ACH-000694,-0.07196576820736401
ACH-000695,-0.20961377403210493
ACH-000696,0.0006358227274004738
ACH-000697,-0.1342632158285572
ACH-000699,-0.09966013225518866
ACH-000701,-0.26847445124585984
ACH-000706,-0.1216615758529998
ACH-000711,-0.01924979589874029
ACH-000713,-0.05744590580012299
ACH-000714,-0.3707453112702085
ACH-000718,0.004956589279511081
ACH-000720,-0.14390972198482682
ACH-000721,-0.08800900666877975
ACH-000724,-0.1831445641107923
ACH-000725,0.09265979407132484
ACH-000732,0.15465350154662336
ACH-000734,-0.0706203442162242
ACH-000735,-0.10723869590592136
ACH-000736,0.020303002957175416
ACH-000738,-0.034583839392961856
ACH-000746,-0.1262610217947854
ACH-000747,-0.21293643678266652
ACH-000748,-0.051196769912314866
ACH-000753,-0.16742667068621273
ACH-000756,-0.1760830849770755
ACH-000757,-0.0864482594792043
ACH-000758,-0.07313581989293362
ACH-000760,-0.05589333593196827
ACH-000762,0.029021638348383824
ACH-000763,-0.09181729006440148
ACH-000764,-0.09583814408287056
ACH-000765,-0.22355221075146545
ACH-000766,-0.021325746368718968
ACH-000767,-0.16717111287650965
ACH-000768,-0.09601403692363768
ACH-000769,-0.20167201452588568
ACH-000770,-0.23144059931191105
ACH-000771,-0.05447184066085601
ACH-000773,-0.06667662341777242
ACH-000776,-0.21384732899705347
ACH-000777,-0.04508283810735353
ACH-000778,-0.3263284266433539
ACH-000781,-0.19096508908073126
ACH-000782,-0.2299449382968628
ACH-000783,-0.1969744875959344
ACH-000784,-0.040740591037740435
ACH-000785,-0.07796977661759523
ACH-000787,-0.1453324282109682
ACH-000788,-0.11571081665425505
ACH-000791,-0.07950435963080048
ACH-000792,-0.01990180024760481
ACH-000794,-0.15678929994673618
ACH-000796,-0.0674615120895669
ACH-000798,0.15034390727095412
ACH-000799,-0.0655400011207418
ACH-000800,-0.11308090233835175
ACH-000802,-0.13730340791816334
ACH-000804,-0.17470188667958067
ACH-000805,-0.13594124680155412
ACH-000809,0.05282309978079318
ACH-000810,-0.1621932220393919
ACH-000811,0.014490278328302238
ACH-000817,-0.3012160833794834
ACH-000819,-0.2109477550489815
ACH-000820,-0.07079939096999187
ACH-000821,0.0528278005108169
ACH-000822,-0.1944932275392627
ACH-000823,0.03228366660544593
ACH-000824,-0.1361405322290876
ACH-000827,-0.11237163472602682
ACH-000829,-0.3798350216566547
ACH-000831,-0.1259379096909026
ACH-000832,-0.04465021412490617
ACH-000833,-0.012228473043241742
ACH-000834,0.012610305483713192
ACH-000835,-0.0858106721189043
ACH-000836,0.02132947152867249
ACH-000837,-0.030087505128507518
ACH-000838,-0.3721154559392279
ACH-000839,-0.08890528602237571
ACH-000840,-0.2400494464518203
ACH-000841,-0.12530372131742587
ACH-000843,-0.14358671040843
ACH-000846,0.0016312705128403652
ACH-000847,-0.17704615737712007
ACH-000848,-0.06806989241369389
ACH-000849,-0.13061095425570318
ACH-000851,-0.11859036438649095
ACH-000855,0.04221195114310089
ACH-000856,-0.2131281933060538
ACH-000858,-0.016458168143279484
ACH-000859,-0.2007860112211347
ACH-000861,-0.2666998586720227
ACH-000862,-0.06352494962835484
ACH-000865,-0.12264100253754134
ACH-000866,-0.04096372638684185
ACH-000867,-0.15252814986982854
ACH-000869,-0.13656935853264432
ACH-000872,-0.20567771378768204
ACH-000873,-0.02430310912651557
ACH-000876,-0.12227841031182445
ACH-000878,-0.20366163802520446
ACH-000880,0.045924925282835434
ACH-000881,-0.14418631130141854
ACH-000882,0.024837278069820654
ACH-000884,-0.21005748176672692
ACH-000885,-0.1746196510876157
ACH-000887,-0.09365723684360547
ACH-000889,-0.13986739187395006
ACH-000896,-0.17921889459049564
ACH-000898,-0.05989583947144082
ACH-000900,-0.025316559502950416
ACH-000901,-0.06857901612404058
ACH-000905,-0.0016896632380393162
ACH-000906,-0.08606455425183669
ACH-000907,-0.06698286836778619
ACH-000910,-0.05545604706167477
ACH-000911,-0.16229809379814658
ACH-000912,0.0609498668184253
ACH-000913,-0.0572595212494573
ACH-000915,-0.1376862420607417
ACH-000916,-0.2790420657809664
ACH-000917,-0.2087273907019264
ACH-000920,-0.1875372277407594
ACH-000921,0.047844448077917816
ACH-000924,-0.061336174616815474
ACH-000926,-0.042298162771309364
ACH-000928,-0.2795917715639897
ACH-000929,0.1896828743356193
ACH-000932,0.06187760098814313
ACH-000935,0.051308880807522085
ACH-000936,-0.06222355296187944
ACH-000937,-0.17858084168369853
ACH-000938,0.0004773530352648401
ACH-000939,-0.14429622569862194
ACH-000941,-0.23248460085788125
ACH-000943,-0.07369897838753549
ACH-000946,-0.2793574944551196
ACH-000947,-0.2096511681094995
ACH-000948,-0.19517545426733784
ACH-000950,0.006311427030850538
ACH-000953,-0.08478229455598756
ACH-000954,0.09536436948074553
ACH-000957,0.19102876792583973
ACH-000958,-0.08137878120988076
ACH-000960,-0.07858641104725292
ACH-000963,-0.0581420342141285
ACH-000968,-0.04477188944813335
ACH-000969,-0.2165378799878323
ACH-000972,0.0824207436811074
ACH-000973,-0.06051499728440622
ACH-000974,-0.060143634034715635
ACH-000978,-0.3158777596574633
ACH-000984,-0.09861704112349026
ACH-000986,-0.07628643608404029
ACH-000988,-0.21262681246653303
ACH-000993,-0.1464640047452337
ACH-000994,-0.012049984032705166
ACH-000996,0.1214108547624628
ACH-001001,-0.11604969638116305
ACH-001020,-0.1217818568350882
ACH-001028,-0.157706525675418
ACH-001031,-0.08907203927430471
ACH-001038,-0.06916271369856967
ACH-001048,-0.07095236683432225
ACH-001050,-0.14081636045611282
ACH-001053,-0.2367551416132805
ACH-001054,-0.14984914428006088
ACH-001061,-0.003647916403568581
ACH-001067,-0.05862538621874362
ACH-001075,-0.3403455959688097
ACH-001096,-0.14897095346992872
ACH-001111,-0.11688042079183525
