,MS4A5 (64232)
ACH-000004,-0.10220743710632624
ACH-000005,-0.2036344164145644
ACH-000007,-0.1093391978152044
ACH-000009,-0.02668079844317564
ACH-000011,-0.23438895710733004
ACH-000012,-0.2301770209377713
ACH-000013,-0.05617472668793009
ACH-000014,0.029462947799121918
ACH-000015,-0.06979631320579782
ACH-000017,0.06983912593887426
ACH-000018,0.015126265083522024
ACH-000019,-0.10615812145154492
ACH-000021,-0.20003567215952087
ACH-000022,-0.16776750422738407
ACH-000025,-0.049986608289600484
ACH-000028,-0.1803527512804971
ACH-000030,-0.0419559745152875
ACH-000035,-0.19460040787487895
ACH-000036,-0.21565400178169844
ACH-000037,-0.2539977240588829
ACH-000039,-0.12586599609863874
ACH-000040,-0.180244822132118
ACH-000041,-0.21314839944014213
ACH-000042,-0.0917266056352692
ACH-000045,0.06823791108329122
ACH-000047,-0.06335641118151085
ACH-000052,-0.08103660741168785
ACH-000053,-0.08133775913873276
ACH-000054,-0.058110591845114586
ACH-000055,-0.21117690673463044
ACH-000060,-0.051099556450701265
ACH-000067,-0.008637577246682541
ACH-000070,-0.29148069246855873
ACH-000075,-0.1280578724876187
ACH-000078,-0.10849285980081938
ACH-000082,-0.1755746387972798
ACH-000085,-0.185784058628384
ACH-000086,-0.21434717320516514
ACH-000087,-0.19971952941838925
ACH-000092,-0.10256051846826543
ACH-000095,-0.057537846042522614
ACH-000097,-0.16141443255790447
ACH-000098,-0.12856230251282225
ACH-000099,-0.0854432687503773
ACH-000108,-0.2847165198959391
ACH-000113,-0.1783216384636585
ACH-000116,-0.12296424326452698
ACH-000118,-0.3173050985916534
ACH-000120,-0.12981418688340346
ACH-000123,-0.023838168015253628
ACH-000127,-0.0802780951477781
ACH-000128,-0.048599099099522834
ACH-000132,-0.2171306133440288
ACH-000133,-0.21631772724801648
ACH-000137,-0.17863416931734216
ACH-000138,-0.10326605783665352
ACH-000142,-0.0779004903629462
ACH-000143,-0.17702134892073354
ACH-000146,-0.23368308442038954
ACH-000148,-0.13495522375296712
ACH-000150,-0.17950719824582434
ACH-000152,-0.13013925409488536
ACH-000153,-0.011706180578791277
ACH-000159,-0.036888469007248806
ACH-000160,-0.19292675748335447
ACH-000163,-0.02278748762704214
ACH-000167,-0.1895803427896181
ACH-000168,-0.15770619309947415
ACH-000169,-0.16389862856390716
ACH-000178,-0.1609757532366114
ACH-000183,-0.17411287553851534
ACH-000188,-0.264965274701695
ACH-000189,0.10152562286501804
ACH-000190,-0.482146913706922
ACH-000198,-0.11250095859415568
ACH-000203,-0.11194011055254363
ACH-000204,-0.28451307003760856
ACH-000206,-0.2525389212613255
ACH-000207,-0.1267063798335062
ACH-000208,0.2081453200342352
ACH-000210,-0.3513986701429956
ACH-000211,-0.14420908365573396
ACH-000215,-0.15700224736633625
ACH-000221,-0.16817752438561898
ACH-000222,-0.0919029730133317
ACH-000223,-0.12993603885462401
ACH-000226,0.013596261026119705
ACH-000227,0.08588114109447162
ACH-000228,-0.09039247093944693
ACH-000231,-0.09671714777869628
ACH-000232,-0.07195751067076063
ACH-000233,-0.2184353106069598
ACH-000234,-0.1370169215880593
ACH-000235,-0.1184259391637003
ACH-000237,-0.13096784530596894
ACH-000238,-0.1914582635516981
ACH-000242,-0.12558202007649727
ACH-000243,-0.07596207030810051
ACH-000244,0.3366811054700786
ACH-000246,-0.0859234380888593
ACH-000248,-0.04920716858468822
ACH-000250,-0.1370709603847877
ACH-000251,-0.13298045592188068
ACH-000252,-0.1382906579992515
ACH-000253,-0.09800857163219574
ACH-000255,-0.09018096292001623
ACH-000256,-0.22939973162890656
ACH-000257,-0.2793218551305234
ACH-000258,-0.3279436701061917
ACH-000259,-0.1683585424163361
ACH-000260,-0.0799923063089609
ACH-000261,-0.17912605719310562
ACH-000262,-0.12976378778121045
ACH-000263,-0.20244652449108794
ACH-000264,-0.11444818716435785
ACH-000265,-0.13074377345461646
ACH-000266,-0.12382117869519285
ACH-000272,0.03439754953141104
ACH-000274,-0.09340022416874108
ACH-000277,-0.03481665266049635
ACH-000278,0.03418545836093221
ACH-000279,-0.04242662385654684
ACH-000280,-0.011213607238587666
ACH-000281,-0.07364861877526525
ACH-000288,-0.13936336312580225
ACH-000291,-0.024516270361970568
ACH-000293,-0.02452884322600551
ACH-000294,0.09082015023054536
ACH-000295,0.015561354025718226
ACH-000296,-0.3224587830386433
ACH-000302,-0.09968183968490717
ACH-000304,-0.3376747241883295
ACH-000307,-0.10069697994461324
ACH-000308,-0.19903310733432444
ACH-000310,-0.05759678540349645
ACH-000311,-0.13990338382930895
ACH-000312,-0.02597559482630941
ACH-000315,-0.08832639228310131
ACH-000316,0.02494283986937215
ACH-000317,-0.3941334992845776
ACH-000318,-0.2128551442954574
ACH-000319,-0.18132591771593948
ACH-000320,-0.2014380422998636
ACH-000322,-0.11259961455565196
ACH-000323,-0.05269579363861168
ACH-000324,0.014127257904897775
ACH-000329,-0.056190531652044184
ACH-000330,-0.1215350236255164
ACH-000331,-0.22892360237677398
ACH-000332,-0.13937490065552774
ACH-000334,-0.08326870786208786
ACH-000335,0.0002841320733192871
ACH-000336,-0.28218205595692675
ACH-000337,-0.014098571763615559
ACH-000338,-0.06232206857254127
ACH-000339,-0.05695339579369733
ACH-000341,-0.18778486807429348
ACH-000348,-0.08565175468418072
ACH-000350,-0.05249009688784165
ACH-000352,-0.15663749419252201
ACH-000356,-0.3002696128116876
ACH-000361,-0.11378945999472714
ACH-000362,-0.07478645582591947
ACH-000363,-0.04296190316412761
ACH-000364,-0.109667885102438
ACH-000365,-0.13684678608775636
ACH-000366,-0.3385849624022929
ACH-000368,-0.08961948516957345
ACH-000374,-0.19184221386568867
ACH-000375,0.011117668498250195
ACH-000376,-0.1363541936140017
ACH-000381,-0.2631571115797869
ACH-000383,-0.16101854588880546
ACH-000387,-0.040255985626720316
ACH-000389,-0.13429664010846232
ACH-000390,-0.08553770215415248
ACH-000393,-0.18631580528912706
ACH-000395,-0.07385679995613642
ACH-000396,-0.16969616015240235
ACH-000397,0.002716477171305832
ACH-000401,-0.1495175221590316
ACH-000402,-0.21774735238415388
ACH-000403,-0.02295736083864009
ACH-000404,0.040994238668408685
ACH-000406,-0.14459393359734532
ACH-000407,-0.07887909811857784
ACH-000408,-0.2238793099074069
ACH-000410,-0.1188683895590707
ACH-000411,-0.04959397933787744
ACH-000414,-0.16235856187764486
ACH-000415,-0.2233018510439337
ACH-000416,-0.05874357611359422
ACH-000420,-0.08019488137012057
ACH-000421,-0.017223532204374753
ACH-000424,-0.14727106967904427
ACH-000425,-0.2026187090805441
ACH-000426,-0.2293493173231565
ACH-000427,-0.14080556812685716
ACH-000433,-0.05387968318321585
ACH-000435,-0.4547973062887089
ACH-000436,-0.1999369191228868
ACH-000444,-0.1901778232266551
ACH-000445,-0.2362254802709033
