,CLYBL (171425)
ACH-000004,-0.016518029833923083
ACH-000005,0.3553636672784541
ACH-000007,0.01160749780632253
ACH-000009,0.12461387903391825
ACH-000011,0.22787927510235795
ACH-000012,0.024086521737543352
ACH-000013,0.07518264142378503
ACH-000014,-0.0959186284050679
ACH-000015,0.0368417073744618
ACH-000017,0.09570470787013018
ACH-000018,0.007856703865075094
ACH-000019,0.037101974000639054
ACH-000021,0.1634987187156663
ACH-000022,0.05953873293947585
ACH-000025,0.09158773631593416
ACH-000028,0.20556329598574524
ACH-000030,0.11890488477314527
ACH-000035,0.2253395218471988
ACH-000036,0.15566182727701752
ACH-000037,0.0464602884713636
ACH-000039,0.1087265377008698
ACH-000040,0.1440943455759272
ACH-000041,0.029550433064270014
ACH-000042,0.08428097956748208
ACH-000045,0.05953454181100195
ACH-000047,0.15645922327455244
ACH-000052,0.0819940938066237
ACH-000053,0.12420854238863653
ACH-000054,0.0750434278750609
ACH-000055,0.3020502632964749
ACH-000060,0.17632897962286254
ACH-000067,0.16350776807619058
ACH-000070,0.13766938156322242
ACH-000075,-0.04794222313185693
ACH-000078,0.007820140917946253
ACH-000082,0.06730889786044161
ACH-000085,0.04270311122569497
ACH-000086,0.06365867993141931
ACH-000087,0.20586570705124102
ACH-000092,0.18511049518361536
ACH-000095,0.052104135538220485
ACH-000097,0.1610374727408381
ACH-000098,0.13681942467882302
ACH-000099,0.06674693251877327
ACH-000108,0.0653793990335842
ACH-000113,0.16513384546649404
ACH-000116,0.04736801018391601
ACH-000118,0.13268160463832376
ACH-000120,0.07909016503984227
ACH-000123,0.11052348392446014
ACH-000127,0.1558034408565915
ACH-000128,0.06374325335726601
ACH-000132,-0.03821668042934033
ACH-000133,0.17735253346030286
ACH-000137,0.17709386182842296
ACH-000138,0.07222012021951807
ACH-000142,0.2233644529301199
ACH-000143,0.13651403577982224
ACH-000146,0.15829664919846415
ACH-000148,-0.0035333829101851
ACH-000150,0.0028189408161343444
ACH-000152,0.10813998817491052
ACH-000153,-0.1522132802396162
ACH-000159,-0.017239390931519806
ACH-000160,0.041595724687922574
ACH-000163,0.01811188649939707
ACH-000167,-0.048963316162273
ACH-000168,0.05518552245986093
ACH-000169,0.042410887613990485
ACH-000178,0.04799023898693451
ACH-000183,0.014126334518525954
ACH-000188,0.11671129430948993
ACH-000189,0.05878481941993938
ACH-000190,0.06864737916313098
ACH-000198,0.053762526896857364
ACH-000203,-0.06796333925850942
ACH-000204,0.11812823300368301
ACH-000206,0.07896928315390321
ACH-000207,0.0857844578641026
ACH-000208,0.1310369211990482
ACH-000210,-0.15104583585108225
ACH-000211,0.12105662857255015
ACH-000215,0.1057346450053214
ACH-000221,0.1224420698724347
ACH-000222,0.09264018069594684
ACH-000223,0.05079987034856267
ACH-000226,0.2764502774686153
ACH-000227,0.050503612623255034
ACH-000228,0.14520558423562724
ACH-000231,0.10965114114546157
ACH-000232,0.05565752866150708
ACH-000233,0.18263207716623125
ACH-000234,0.08035093184367602
ACH-000235,0.05306764303367115
ACH-000237,0.1313177758603133
ACH-000238,0.0549346795523377
ACH-000242,-0.06645692847272765
ACH-000243,0.131329677891255
ACH-000244,0.19764938997167966
ACH-000246,0.028080088437458225
ACH-000248,0.07612270103043138
ACH-000250,0.17791602654571792
ACH-000251,0.11145446975384922
ACH-000252,0.06639686535692325
ACH-000253,0.12077438866235372
ACH-000255,0.18983783997083115
ACH-000256,0.04429364591471839
ACH-000257,0.03749756108337783
ACH-000258,-0.0035814731719399796
ACH-000259,0.07390840492343062
ACH-000260,0.08623761310435997
ACH-000261,0.14146182621522546
ACH-000262,0.11345118032285048
ACH-000263,0.16080231261741731
ACH-000264,0.15899471420269196
ACH-000265,0.016620933384915618
ACH-000266,0.05909991889021667
ACH-000272,0.08164332191952095
ACH-000274,0.07948037511946987
ACH-000277,0.09205665728483237
ACH-000278,0.093797413937737
ACH-000279,-0.011952004737574441
