,PELO (53918)
ACH-000318,-0.8778687449996522
ACH-000319,-1.0318364514555387
ACH-000320,-0.895488353740962
ACH-000322,-0.5119670601232245
ACH-000323,-1.0136566151859163
ACH-000324,-0.7130622443524239
ACH-000329,-0.6768756776537544
ACH-000330,-0.7825203523288679
ACH-000331,-1.0808416750326468
ACH-000332,-0.6595466871299874
ACH-000334,-0.9355287950093676
ACH-000335,-0.8888010370144234
ACH-000336,-0.8326195484392325
ACH-000337,-0.9565197545447124
ACH-000338,-1.0906147876793624
ACH-000339,-1.0837315918657036
ACH-000341,-0.8995684732365602
ACH-000348,-0.6949444395429972
ACH-000350,-0.6932830501187138
ACH-000352,-0.7811036148349255
ACH-000356,-0.7462695656436469
ACH-000361,-0.6274304017254191
ACH-000362,-0.4317241714813593
ACH-000363,-0.4516717168334702
ACH-000364,-0.7006540584765321
ACH-000365,-0.97777431384049
ACH-000366,-1.0076542027424895
ACH-000368,-0.75092568138192
ACH-000374,-0.8578637198212692
ACH-000375,-0.4461696703657156
ACH-000376,-0.7628698091071475
ACH-000381,-1.0222091316953446
ACH-000383,-0.8945039273613159
ACH-000387,-0.7671877970151647
ACH-000389,-0.8082317326706246
ACH-000390,-1.4432364162045852
ACH-000393,-0.894502742835791
ACH-000395,-0.9426429684065808
ACH-000396,-1.2890749551176621
ACH-000397,-0.4602412568702148
ACH-000401,-0.8750377813322985
ACH-000402,-0.529923727224523
ACH-000403,-0.4885318672337083
ACH-000404,-1.0004109290646284
ACH-000406,-0.3836978287337917
ACH-000407,-0.7549621763432525
ACH-000408,-0.9731460970677422
ACH-000410,-0.8178582729525592
ACH-000411,-0.8936678550310916
ACH-000414,-0.8516933391697147
ACH-000415,-1.266160509776553
ACH-000416,-1.3807922947966922
ACH-000420,-0.9937833019195956
ACH-000421,-0.6664687188162198
ACH-000424,-0.8474454199811656
ACH-000425,-0.3771195732414232
ACH-000426,-1.1603238922884966
ACH-000427,-0.6199105846165207
ACH-000433,-0.6766568160392902
ACH-000435,-1.0247053950565412
ACH-000436,-0.6372255205336751
ACH-000444,-1.070772264551224
ACH-000445,-0.7139562066647885
ACH-000448,-0.5696494755377463
ACH-000450,-0.7851627021223657
ACH-000452,-0.7838844957999339
ACH-000454,-0.8768860119123925
ACH-000458,-0.8961722893193901
ACH-000459,-0.5869425208269674
ACH-000460,-0.6206886906685722
ACH-000461,-1.0078006514949838
ACH-000463,-0.8791857906240572
ACH-000464,-0.5662615079893547
ACH-000466,-0.8767366118992703
ACH-000467,-0.8675109973137394
ACH-000468,-0.8278709067704371
ACH-000469,-0.6730738200085339
ACH-000470,-0.5153191032623018
ACH-000471,-0.5612062546544461
ACH-000472,-0.8077582580063369
ACH-000473,-0.6563633738202338
ACH-000475,-0.8430447111577413
ACH-000476,-0.6510189912013487
ACH-000477,-0.8405582663134341
ACH-000479,-0.5322355351497167
ACH-000480,-1.1665587895175027
ACH-000481,-0.6902380070821685
ACH-000483,-0.5006029089616459
ACH-000484,-0.67876319582542
ACH-000485,-0.4190582662277186
ACH-000486,-0.6918998578456269
ACH-000487,-0.5988858617006468
ACH-000488,-1.0252951244099513
ACH-000490,-0.9712928925130996
ACH-000491,-0.6960807470913477
ACH-000495,-0.7633478314690955
ACH-000496,-0.9394760114225632
ACH-000499,-1.086184725143542
ACH-000500,-0.3738607615098765
ACH-000502,-0.7518839198624021
ACH-000503,-0.8467368734209858
ACH-000505,-0.9366777380379502
ACH-000507,-0.9418192714792024
ACH-000510,-0.7855096331409299
ACH-000511,-0.6756384888687005
ACH-000512,-0.8245450563514035
ACH-000516,-1.0331864203549657
ACH-000517,-0.5468514222805859
ACH-000518,-1.169961641177537
ACH-000520,-0.6486842014642211
ACH-000521,-0.8976539197175701
ACH-000522,-0.981074875934774
ACH-000524,-0.8926441529518158
ACH-000527,-0.666284530264999
ACH-000528,-0.6096498836437121
ACH-000537,-0.8533391589731565
ACH-000541,-0.20126053297223334
ACH-000542,-1.0915292917074415
ACH-000544,-0.9938406800584754
ACH-000545,-1.2812712514889515
ACH-000547,-1.097660516957082
ACH-000548,-0.934197166028759
ACH-000549,-1.0994005084221194
ACH-000550,-0.7962094101527518
ACH-000552,-0.8667211045982147
ACH-000556,-0.8585529321279881
ACH-000557,-0.583060403105306
ACH-000569,-0.5497302994753275
ACH-000570,-1.0953433738105258
ACH-000571,-0.7166139780392183
ACH-000573,-1.0178858501941594
ACH-000576,-1.1495515106209953
ACH-000579,-0.9768753127223164
ACH-000580,-0.6553877868780387
ACH-000584,-0.8123783984329875
ACH-000585,-0.7109310756074857
ACH-000588,-0.7943800968101342
ACH-000589,-0.9074040803820931
ACH-000591,-0.6938914051875457
ACH-000593,-0.8116111508994
ACH-000600,-0.4591637650445412
ACH-000601,-1.1460590842903673
ACH-000605,-0.7309962738192407
ACH-000606,-1.0966454027156982
ACH-000608,-0.8997791898754119
ACH-000614,-0.360266473818591
ACH-000616,-0.7798620975622447
ACH-000618,-1.387457549892944
ACH-000619,-1.0846081714248113
ACH-000620,-0.9128548995110578
ACH-000621,-0.7598580588126426
ACH-000622,-0.7224452177153575
ACH-000623,-0.6005034062241085
ACH-000624,-0.95295464262088
ACH-000627,-0.6335317024660284
ACH-000630,-1.0547894714783053
ACH-000631,-0.5340831995313006
ACH-000632,-0.9647078491037396
ACH-000633,-0.3473730433725263
ACH-000637,-0.9448792566396128
ACH-000638,-0.7103231464205013
ACH-000646,-0.7809816644744191
ACH-000647,-0.882098262847551
ACH-000648,-0.6811671054822701
ACH-000649,-1.28130684766793
ACH-000651,-0.9062360431635892
ACH-000652,-0.8476433356272176
ACH-000653,-0.4903712878002334
ACH-000657,-0.605921845357952
ACH-000658,-0.517108672530465
ACH-000661,-0.6357585767953166
ACH-000662,-0.8953811469858622
ACH-000663,-0.7352443691079248
ACH-000665,-1.2446715826945145
ACH-000671,-1.1380627047089154
ACH-000672,-0.7905381075619388
ACH-000673,-1.0804298108844457
ACH-000676,-0.9902621239938518
ACH-000677,-0.6077016442962277
ACH-000681,-0.8799068637790033
ACH-000683,-0.5975604745392077
ACH-000684,-0.8992327810500935
ACH-000688,-0.7584401356726789
ACH-000693,-1.04641424207843
ACH-000694,-1.1247588331423102
ACH-000695,-0.721976701097116
ACH-000696,-1.009076753169596
ACH-000697,-0.9765439755012704
ACH-000699,-0.9580686649470472
ACH-000701,-1.2401290723668663
ACH-000706,-0.9569400503119984
ACH-000711,-0.834916830244446
ACH-000713,-1.1334848180033459
ACH-000714,-0.31291689552059954
ACH-000718,-0.8264845033093763
ACH-000720,-0.9416997592852828
ACH-000721,-0.7568294436376748
ACH-000724,-0.723372282588099
ACH-000725,-1.0861928490332915
ACH-000732,-0.877354022902178
ACH-000734,-0.6521865039704605
ACH-000735,-1.0076646273137009
ACH-000736,-0.891672434155668
ACH-000738,-1.2885390468335252
ACH-000746,-0.5729082168409204
ACH-000747,-0.9252776175467959
ACH-000748,-0.8996442689569827
ACH-000753,-1.1297590173914815
ACH-000756,-0.7376946531570259
ACH-000757,-0.8326471923465002
ACH-000758,-1.008092665499471
ACH-000760,-0.6386393685973135
ACH-000762,-0.9670687016469964
ACH-000763,-0.9207443563972816
ACH-000764,-1.0915952424073303
ACH-000765,-0.9045122438773091
ACH-000766,-0.2838449975362275
ACH-000767,-0.7073699211369259
ACH-000768,-1.193873904679801
ACH-000769,-1.0588026042247474
ACH-000770,-0.8869698442296686
ACH-000771,-0.904828217823032
ACH-000773,-0.6620462280479447
ACH-000776,-0.7594325504796162
ACH-000777,-0.7450014401529137
ACH-000778,-1.157206335279928
ACH-000781,-1.0571415649644529
ACH-000782,-0.6878351216476222
ACH-000783,-0.4530525666644531
ACH-000784,-0.9164446536779534
ACH-000785,-1.0000623517597749
ACH-000787,-0.9169963531278004
ACH-000788,-0.9919325926730396
ACH-000791,-0.90871645479361
ACH-000792,-1.2038143545280091
ACH-000794,-1.0953262382974431
ACH-000796,-0.6331493080172093
ACH-000798,-0.8775835718860315
ACH-000799,-0.6466985863549204
ACH-000800,-0.9396817339010334
ACH-000802,-0.9561997855307652
ACH-000804,-1.151374668438235
ACH-000805,-0.7479121417859061
ACH-000809,-0.8200052397251882
ACH-000810,-0.8924081254326077
ACH-000811,-0.7512726779382588
ACH-000817,-0.8065867553716125
ACH-000819,-1.2632127614674955
ACH-000820,-0.8969938937295984
ACH-000821,-0.19595302980320556
ACH-000822,-0.9120921573770284
ACH-000823,-1.1346513556823776
ACH-000824,-0.6422015699129201
ACH-000827,-0.6627925466755029
ACH-000829,-0.6758696487883783
ACH-000831,-1.0498096728993955
ACH-000832,-1.1098578882433754
ACH-000833,-0.7300243005243796
ACH-000834,-0.8375079057298619
ACH-000835,-1.1318055106525715
ACH-000836,-0.576083770799364
ACH-000837,-1.0945152299040417
ACH-000838,-0.38833779050294265
ACH-000839,-0.9335818030790562
ACH-000840,-0.9684723468932134
ACH-000841,-0.6620473408045274
ACH-000843,-1.1777986813213999
ACH-000846,-1.0989431996970689
ACH-000847,-0.8160010258555724
ACH-000848,-1.0014822798853251
ACH-000849,-0.6071356524348677
ACH-000851,-0.5601045240939055
ACH-000855,-1.2993540817330504
ACH-000856,-1.0304480179122786
ACH-000858,-0.8481183158679978
ACH-000859,-1.078887490034177
ACH-000861,-1.0188822527222303
ACH-000862,-0.7368444792607133
ACH-000865,-0.9474495056830946
ACH-000866,-0.926272641784278
ACH-000867,-1.0213724517457723
ACH-000869,-0.7857722574925885
ACH-000872,-1.05005216865668
ACH-000873,-1.1340481243834193
ACH-000876,-0.4506330754019567
ACH-000878,-0.930855556786722
ACH-000880,-1.0443988492260403
ACH-000881,-0.8768118052160833
ACH-000882,-0.6629184606922208
ACH-000884,-1.0176033815996122
ACH-000885,-0.9926169265839726
ACH-000887,-0.9329639916250332
ACH-000889,-0.4097240666376751
ACH-000896,-0.9204947208058936
ACH-000898,-0.3220174124559835
ACH-000900,-0.8604503011530259
ACH-000901,-1.0335356763990822
ACH-000905,-0.9009294850509868
ACH-000906,-1.1087407008415922
ACH-000907,-0.4741195821137524
ACH-000910,-0.6985690566774833
ACH-000911,-1.001530033072534
ACH-000912,-0.9042383687731812
ACH-000913,-0.8429714568640849
ACH-000915,-0.6516880250883557
ACH-000916,-0.6810976195217515
ACH-000917,-0.9954066931083604
ACH-000920,-0.9892938263468124
ACH-000921,-1.1448818897685242
ACH-000924,-0.4528382419451639
ACH-000926,-0.743931688838533
ACH-000928,-0.5096615410693591
ACH-000929,-1.0026334236407526
ACH-000932,-1.1011939080591036
ACH-000935,-0.751309558143078
ACH-000936,-1.183148040498508
ACH-000937,-1.1668958244317469
ACH-000938,-1.0655079293584586
ACH-000939,-0.5498424569174171
ACH-000941,-1.3917522463728003
ACH-000943,-1.3377456373034182
ACH-000946,-0.9394293239857484
ACH-000947,-1.063376715079351
ACH-000948,-1.016598215666114
ACH-000950,-0.9808937769714288
ACH-000953,-0.6204251652601595
ACH-000954,-1.1235144329202855
ACH-000957,-1.1931764164476093
ACH-000958,-1.0596539457901737
ACH-000960,-1.2018489719075496
ACH-000963,-1.2302480282954773
ACH-000968,-0.5245473988247754
ACH-000969,-1.0364687010853844
ACH-000972,-1.0388076805049031
ACH-000973,-0.6194915891304454
ACH-000974,-1.0304264800419731
ACH-000978,-0.834299512539632
ACH-000984,-1.0823276787722302
ACH-000986,-0.9430691611004384
ACH-000988,-1.5218945225356404
ACH-000993,-1.0504864836587284
ACH-000994,-1.576239388086205
ACH-000996,-0.5385855509671207
ACH-001001,-0.8589792980938309
ACH-001020,-0.727678747415254
ACH-001028,-0.7177736517027329
ACH-001031,-0.6738593456869126
ACH-001038,-1.0465085540675585
ACH-001048,-0.9274973423427976
ACH-001050,-0.8239553698134681
ACH-001053,-1.3459611134815603
ACH-001054,-0.6377878512032403
ACH-001061,-0.9958818611145976
ACH-001067,-0.3194842403934708
ACH-001075,-0.8960641499677736
ACH-001096,-0.9703675243183696
ACH-001111,-1.1070080577688568
ACH-001119,-1.043869821014369
ACH-001128,-0.5506902125401041
ACH-001134,-0.9746985071872826
ACH-001151,-0.7831337688411255
ACH-001163,-0.6277247115298531
ACH-001164,-0.9980058443809188
ACH-001183,-0.6759888667495625
ACH-001192,-1.230663835475961
ACH-001193,-1.0602187076962737
ACH-001196,-0.7572323689871433
ACH-001197,-0.7323048533808381
ACH-001205,-0.4973897244992415
ACH-001211,-0.6162646505063892
ACH-001212,-0.38776966417904135
ACH-001228,-0.5680480231696562
ACH-001232,-0.5678774442554376
ACH-001239,-0.7203146707011182
ACH-001270,-0.5965106709432078
ACH-001274,-0.8122758040477828
ACH-001275,-0.7037690496546783
ACH-001277,-1.092225451895686
ACH-001278,-0.9185766037136996
ACH-001280,-0.6241758317173739
ACH-001283,-0.5190268385005068
ACH-001289,-0.6187111804939246
ACH-001300,-0.715408254092366
ACH-001301,-0.6922500713621378
ACH-001302,-0.8908947755453723
ACH-001306,-0.8599371071992016
ACH-001318,-1.0551225811761942
ACH-001322,-0.8592525201269585
ACH-001328,-0.9668187860214013
ACH-001332,-0.9925547174948406
ACH-001336,-1.1589160207099345
ACH-001346,-1.03628469620889
ACH-001353,-1.066567839562809
ACH-001354,-1.4916994571040112
ACH-001367,-1.0453793163489256
ACH-001368,-0.6569207010354233
ACH-001374,-0.6946698170758491
ACH-001377,-1.069115249805519
ACH-001380,-0.7467586415228795
ACH-001391,-1.055725883064231
ACH-001408,-0.8097230739468964
ACH-001430,-0.5928328584749706
ACH-001431,-0.9528625795761324
ACH-001450,-1.3174280548845625
ACH-001496,-0.9485173612699984
ACH-001500,-1.0279118853975624
ACH-001523,-1.1626911466317644
ACH-001532,-0.3959720124660997
ACH-001550,-1.0349226574872843
ACH-001552,-0.8820789557444839
ACH-001554,-1.1039897833255092
ACH-001654,-1.2743893945366132
ACH-001735,-1.0543623078157824
ACH-001736,-0.8505304648947465
ACH-001737,-0.5918325732965576
ACH-001740,-1.0119368679406129
ACH-001745,-0.8865442187218152
ACH-001765,-0.9787194051811672
