,TXNDC15 (79770)
ACH-000004,-0.11256678683951872
ACH-000005,-0.2289795957309959
ACH-000007,-0.1696126319001993
ACH-000009,-0.06537411531531406
ACH-000011,-0.03699822347308217
ACH-000012,-0.13338259434021166
ACH-000013,-0.0326620395991089
ACH-000014,-0.14397665791336275
ACH-000015,-0.1069277352825042
ACH-000017,-0.17526682220122375
ACH-000018,-0.10846662767905584
ACH-000019,-0.004994669273250563
ACH-000021,0.02116412816103793
ACH-000022,-0.00858507757563542
ACH-000025,-0.02805986520636562
ACH-000028,-0.1262577912950964
ACH-000030,-0.14223931223394945
ACH-000035,-0.08597045895671461
ACH-000036,0.008029627915796964
ACH-000037,0.014580445567462769
ACH-000039,0.09148078392841516
ACH-000040,0.009689580268539612
ACH-000041,-0.007665547574513797
ACH-000042,-0.18472826197664194
ACH-000045,-0.12715701460641612
ACH-000047,-0.034022861385751925
ACH-000052,-0.04132581303780642
ACH-000053,0.0293619059788476
ACH-000054,0.023246288008183243
ACH-000055,0.026059935305256042
ACH-000060,-0.07223004438362562
ACH-000067,0.07765608796759509
ACH-000070,0.16904423601317822
ACH-000075,-0.21387047310411345
ACH-000078,0.12244756188746204
ACH-000082,0.025501009945238115
ACH-000085,-0.14227855393034175
ACH-000086,-0.03074747207636153
ACH-000087,0.04276843238719853
ACH-000092,-0.11026044115364468
ACH-000095,-0.019979642647479975
ACH-000097,-0.11222950585241316
ACH-000098,-0.11539172562667535
ACH-000099,0.06876438551876375
ACH-000108,-0.12405025318097868
ACH-000113,-0.11278120629238635
ACH-000116,0.038014475984407874
ACH-000118,-0.16156076873010994
ACH-000120,0.02704457534359196
ACH-000123,0.029445709794749305
ACH-000127,-0.01628902077084984
ACH-000128,0.03328749596787508
ACH-000132,0.04783513929801117
ACH-000133,-0.1714675948568075
ACH-000137,-0.14002811423214426
ACH-000138,-0.0014150387309452125
ACH-000142,0.02381924510525865
ACH-000143,0.012246241906084109
ACH-000146,-0.03751527720998165
ACH-000148,0.01529217277248629
ACH-000150,-0.029270194763786117
ACH-000152,-0.09377541368898504
ACH-000153,0.059874049778755725
ACH-000159,0.019571806555353774
ACH-000160,0.05577896970456836
ACH-000163,-0.010989224743857906
ACH-000167,-0.26811213495061714
ACH-000168,0.03759704610542746
ACH-000169,-0.11650775392651412
ACH-000178,0.008279119481689506
ACH-000183,0.009589855031281085
ACH-000188,-0.014755776612161181
ACH-000189,0.2469155092721116
ACH-000190,-0.2878689403167312
ACH-000198,0.030600183791759807
ACH-000203,0.20034158887212655
ACH-000204,0.2998307056939179
ACH-000206,0.08450227104071124
ACH-000207,-0.1469014813268031
ACH-000208,0.29419457154305
ACH-000210,0.08393184460152553
ACH-000211,-0.06643050600153892
ACH-000215,-0.09115901686439408
ACH-000221,0.08429710855451379
ACH-000222,-0.23966157006349076
ACH-000223,0.048910216036563516
ACH-000226,-0.015873248959432627
ACH-000227,0.04727135138133925
ACH-000228,-0.02904887643253745
ACH-000231,0.0030320410434263663
ACH-000232,-0.18109058136150927
ACH-000233,0.18222633388735074
ACH-000234,0.08058568537672026
ACH-000235,-0.0716476673754781
ACH-000237,0.030337302950138208
ACH-000238,0.01897912875025897
ACH-000242,0.3041507369130854
ACH-000243,-0.05429657457544308
ACH-000244,0.022730962598237186
ACH-000246,-0.09348658390180883
ACH-000248,0.05624771997497127
ACH-000250,-0.10750901389911244
ACH-000251,-0.4075743102088912
ACH-000252,0.19665775500175686
ACH-000253,0.12035751581154468
ACH-000255,-0.01395801690487263
ACH-000256,0.06971707696343447
ACH-000257,-0.17746905684381706
ACH-000258,-0.20501387018009484
ACH-000259,-0.07908351412848194
ACH-000260,0.07280886006242772
ACH-000261,-0.03314141983847877
ACH-000262,0.053540231154663116
ACH-000263,-0.12521289563160867
ACH-000264,-0.036226099199789814
ACH-000265,0.08090182384119306
ACH-000266,-0.1318119492818771
ACH-000272,0.03443484685811146
ACH-000274,-0.05932164027822731
ACH-000277,-0.0681686642046512
ACH-000278,0.10973453383653556
ACH-000279,-0.017470393510800444
ACH-000280,0.1558110696930795
ACH-000281,-0.0974793238735434
ACH-000288,-0.03507203514503601
ACH-000291,-0.05161036378892641
ACH-000293,0.02643895838511876
ACH-000294,-0.010169867864590936
ACH-000295,-0.02166722919898168
ACH-000296,-0.022203111646222698
ACH-000302,-0.05245130970084634
ACH-000304,0.09438559815463296
ACH-000307,-0.08185635392251754
ACH-000308,0.032629174552644115
ACH-000310,0.1302187204470102
ACH-000311,-0.2118132163253254
ACH-000312,-0.06873125033276471
ACH-000315,-0.11373053740236175
ACH-000316,0.0350810417687797
ACH-000317,0.16993787960645002
ACH-000318,0.007073421700207753
ACH-000319,-0.0807203800214814
ACH-000320,-0.05535192947094555
ACH-000322,0.18721774328644586
