,NME1 (4830)
ACH-000004,-0.2073207835827968
ACH-000005,-0.1902056948827682
ACH-000007,-0.04483176262581076
ACH-000009,-0.26476272829470354
ACH-000011,0.04038866533782253
ACH-000012,-0.29006615079718706
ACH-000013,-0.13643791139696235
ACH-000014,-0.02007640615291407
ACH-000015,-0.09410317703503293
ACH-000017,-0.06782740112943221
ACH-000018,-0.18260180916508745
ACH-000019,-0.21089234771521828
ACH-000021,-0.017413367140190397
ACH-000022,-0.02287636573461153
ACH-000025,-0.0537294012788342
ACH-000028,-0.14269163468246454
ACH-000030,-0.11610990380619475
ACH-000035,-0.15708876051680826
ACH-000036,-0.3188234370383488
ACH-000037,-0.07565434467552486
ACH-000039,-0.047080657409209394
ACH-000040,-0.1909782365576708
ACH-000041,-0.218641290565224
ACH-000042,-0.1762431313070195
ACH-000045,-0.14257887213571338
ACH-000047,-0.1836827818456541
ACH-000052,-0.04451355734340778
ACH-000053,-0.16059280893129735
ACH-000054,-0.16723386467432774
ACH-000055,-0.1375450161375179
ACH-000060,-0.06350095148353634
ACH-000067,-0.15350633311073714
ACH-000070,-0.03529652464969788
ACH-000075,-0.3216353204240976
ACH-000078,-0.2704087320797716
ACH-000082,-0.16357001177423294
ACH-000085,-0.09114492617796116
ACH-000086,-0.04628022451785041
ACH-000087,-0.11715756691986792
ACH-000092,-0.14217720577321738
ACH-000095,-0.1442055881448824
ACH-000097,-0.1897211569001564
ACH-000098,-0.12462615538706498
ACH-000099,-0.1820848040639561
ACH-000108,-0.2294388941608328
ACH-000113,-0.10630641408198836
ACH-000116,-0.13963117089599586
ACH-000118,-0.09612399174262376
ACH-000120,-0.3341065570104629
ACH-000123,-0.22095417021812871
ACH-000127,-0.06157939083811793
ACH-000128,-0.10720653092201403
ACH-000132,-0.13399331462849667
ACH-000133,-0.11026543228652826
ACH-000137,-0.15400854811761347
ACH-000138,-0.1895483899322624
ACH-000142,-0.03993901489106424
ACH-000143,-0.11329197991232005
ACH-000146,-0.13583926264822066
ACH-000148,-0.18209179334011344
ACH-000150,-0.2722392734261849
ACH-000152,-0.1824308627535731
ACH-000153,-0.053242249847427786
ACH-000159,-0.1641349424028012
ACH-000160,-0.15639803208359196
ACH-000163,-0.3089549467341764
ACH-000167,-0.06056897908272343
ACH-000168,-0.1115485973374475
ACH-000169,-0.0748720012924972
ACH-000178,-0.2296446290035131
ACH-000183,-0.2290543081824137
ACH-000188,-0.15564709298512197
ACH-000189,0.03683462569978407
ACH-000190,-0.24144122455372344
ACH-000198,-0.1386868331272755
ACH-000203,-0.6900824343394169
ACH-000204,-0.08384484537296905
ACH-000206,0.044901597741627435
ACH-000207,-0.06621456576436252
ACH-000208,-0.17786601603293856
ACH-000210,-0.15430555054355902
ACH-000211,-0.13808907642805213
ACH-000215,-0.1554472059549931
ACH-000221,-0.006532577462705666
ACH-000222,-0.08191380317907923
ACH-000223,-0.05468416453756413
ACH-000226,-0.13905331595195244
ACH-000227,-0.20273080056707085
ACH-000228,-0.10633185125324016
ACH-000231,-0.2529732216078366
ACH-000232,-0.02036289196562791
ACH-000233,-0.08280338093672021
ACH-000234,-0.1602794526497289
ACH-000235,-0.10562460348784014
ACH-000237,-0.039645169491638
ACH-000238,-0.38298154871551593
ACH-000242,-0.0636544886417767
ACH-000243,-0.2089823328839441
ACH-000244,-0.23060803833233465
ACH-000246,-0.0640962815096766
