,RECQL (5965)
ACH-000004,0.19148108949557271
ACH-000005,0.3992850244405174
ACH-000007,0.00886141587805408
ACH-000009,0.10559584489514706
ACH-000011,0.08395209381438133
ACH-000012,0.2700488960367365
ACH-000013,0.15024637019208598
ACH-000014,0.08638220251524914
ACH-000015,-0.0011480640754557804
ACH-000017,0.17652521795085768
ACH-000018,-0.06965493038634876
ACH-000019,0.12682619779733806
ACH-000021,0.044178059252452925
ACH-000022,0.10273264622321404
ACH-000025,0.16489226236266766
ACH-000028,0.14755332608013175
ACH-000030,0.09276193356229526
ACH-000035,0.09898919684888086
ACH-000036,0.14035802540320946
ACH-000037,0.13066866101790192
ACH-000039,0.060663389333914235
ACH-000040,0.10749880902270093
ACH-000041,0.12656509846032624
ACH-000042,0.12562135218157025
ACH-000045,0.06872609420320562
ACH-000047,0.1853558670479145
ACH-000052,0.06162161238283868
ACH-000053,0.0683136085616481
ACH-000054,0.20384320914725304
ACH-000055,0.021071475495703054
ACH-000060,0.07659362012954743
ACH-000067,0.2654884956142685
ACH-000070,0.2579726738362233
ACH-000075,0.2279698963845775
ACH-000078,0.05272651353052272
ACH-000082,0.02365967788222453
ACH-000085,0.2948796515985497
ACH-000086,0.04181779558413151
ACH-000087,0.20075869846750055
ACH-000092,0.06509849073574678
ACH-000095,0.06771183615647504
ACH-000097,0.05770771394271289
ACH-000098,0.18280730284830565
ACH-000099,0.061519304742075134
ACH-000108,0.2705561853469321
ACH-000113,0.02619393121950872
ACH-000116,0.07600079633382599
ACH-000118,0.14611089712930786
ACH-000120,0.060811832579006235
ACH-000123,0.11232108434741103
ACH-000127,0.08195732869171461
ACH-000128,0.056476840724554
ACH-000132,0.07772799418776917
ACH-000133,0.1895036359657772
ACH-000137,0.09715472229984344
ACH-000138,0.123658566219509
ACH-000142,0.1363962926097657
ACH-000143,0.09303194522427437
ACH-000146,0.06287898068867084
ACH-000148,0.15078710355512334
ACH-000150,0.2072552076250233
ACH-000152,0.20520211467137295
ACH-000153,0.1923763225370771
ACH-000159,0.1414144441869009
ACH-000160,0.03759605565089392
ACH-000163,0.10235054909486642
ACH-000167,0.2720178164605307
ACH-000168,0.12989657968826313
ACH-000169,0.033625479700405435
ACH-000178,0.1694823821977733
ACH-000183,0.12963395090653573
ACH-000188,0.11065545544932216
ACH-000189,0.3981865162995708
ACH-000190,0.08353210350536881
ACH-000198,0.03140345073220888
ACH-000203,-0.09211058785828496
ACH-000204,0.3008993036378501
ACH-000206,0.050153558119182734
ACH-000207,0.16649093420860167
ACH-000208,0.3505560829953003
ACH-000210,0.4684620643620706
ACH-000211,0.13084373976956354
ACH-000215,0.10058271880000563
