,SRSF6 (6431)
ACH-000004,-0.2956422435667148
ACH-000005,-0.5112554589924493
ACH-000007,-0.3033091892758291
ACH-000009,-0.5649310487821819
ACH-000011,-0.4997896048054731
ACH-000012,-0.2786197270190617
ACH-000013,-0.5897085137773579
ACH-000014,-0.8675042762160423
ACH-000015,-0.4306596241489453
ACH-000017,-0.8678790849087827
ACH-000018,-0.6611263355888317
ACH-000019,-0.5426729696126738
ACH-000021,-0.44086267885621216
ACH-000022,-0.6764356603845639
ACH-000025,-0.4107021747049503
ACH-000028,-0.7912039281553258
ACH-000030,-0.5920774116367196
ACH-000035,-0.5992222184400793
ACH-000036,-0.5708579201138765
ACH-000037,-0.4567631648733013
ACH-000039,-0.3652577760694641
ACH-000040,-0.6704614450498069
ACH-000041,-0.5522015625742228
ACH-000042,-0.6524971916108533
ACH-000045,-0.735077207682957
ACH-000047,-0.7600726898405676
ACH-000052,-0.6268204282051062
ACH-000053,-0.28826802077263536
ACH-000054,-0.29839223515201085
ACH-000055,-0.4553312460216088
ACH-000060,-0.7647037093344013
ACH-000067,-0.5312461835264719
ACH-000070,-0.4173626786313744
ACH-000075,-0.2633613965483328
ACH-000078,-0.4279975677434506
ACH-000082,-0.5882127059298421
ACH-000085,-0.7743748201629539
ACH-000086,-0.3723870169747543
ACH-000087,-0.7781621239493025
ACH-000092,-0.4232767453167553
ACH-000095,-0.33312741545115604
ACH-000097,-0.4537509625115212
ACH-000098,-0.25871573905859235
ACH-000099,-0.6090111399725595
ACH-000108,-0.5159934663277786
ACH-000113,-0.6374594976985958
ACH-000116,-0.5682436603663448
ACH-000118,-0.521730317209742
ACH-000120,-0.4558958861448758
ACH-000123,-0.42288766383012855
ACH-000127,-0.5759535524018882
ACH-000128,-0.5412110978397662
ACH-000132,-0.4926940966657337
ACH-000133,-0.459957312267854
ACH-000137,-0.6280518415771517
ACH-000138,-0.5112851160172065
ACH-000142,-0.7647162968765137
ACH-000143,-0.7006459718459422
ACH-000146,-0.5115793073315951
ACH-000148,-0.5355547850039948
ACH-000150,-0.4860134651261016
ACH-000152,-0.8376074077911518
ACH-000153,-0.7141752998079445
ACH-000159,-0.3787952578038148
ACH-000160,-0.4051899766579605
ACH-000163,-0.5742957103132846
ACH-000167,-0.06220706326039872
ACH-000168,-0.5294664845731081
ACH-000169,-0.3812810772250839
ACH-000178,-0.5988398795191788
ACH-000183,-0.7332664164388846
ACH-000188,-0.7966604244576568
ACH-000189,-0.4569803495475938
ACH-000190,-0.14633949275961253
