,GPSM3 (63940)
ACH-000004,-0.10311616525059587
ACH-000005,-0.14204194533027653
ACH-000007,0.10639105642486636
ACH-000009,0.0797833514094365
ACH-000011,0.05164524709330098
ACH-000012,-0.06661354138966627
ACH-000013,-0.0373307804158716
ACH-000014,-0.1262212276053793
ACH-000015,-0.02704887834472997
ACH-000017,-0.11243247195402156
ACH-000018,0.13929695998468278
ACH-000019,0.015405059030446144
ACH-000021,-0.10455133099445997
ACH-000022,-0.033323083460745355
ACH-000025,-0.09579572734015453
ACH-000028,-0.0696332637648634
ACH-000030,0.002345170656140469
ACH-000035,-0.05309447846850561
ACH-000036,-0.028283520294996787
ACH-000037,-0.18260162542628314
ACH-000039,-0.15400388226082706
ACH-000040,-0.07287759586951796
ACH-000041,-0.1574465635766884
ACH-000042,0.000875200179473996
ACH-000045,-0.059885937270051835
ACH-000047,-0.0834406190915095
ACH-000052,-0.1817995686889772
ACH-000053,-0.025135877150073076
ACH-000054,-0.15937368370776991
ACH-000055,0.028927834619166863
ACH-000060,-0.045623719359141
ACH-000067,-0.09369167648998407
ACH-000070,-0.07798517666551756
ACH-000075,-0.04915307003907865
ACH-000078,-0.05716419116195725
ACH-000082,-0.16051241052761206
ACH-000085,-0.009207902987755926
ACH-000086,-0.023988275993063562
ACH-000087,-0.08748575292376598
ACH-000092,-0.07165142918086237
ACH-000095,-0.07947307703483444
ACH-000097,-0.026591556545779292
ACH-000098,-0.039783300734484925
ACH-000099,-0.05289210875034935
ACH-000108,-0.09260426408957473
ACH-000113,-0.12338480396026565
ACH-000116,-0.053060741178159024
ACH-000118,0.02983301899353988
ACH-000120,-0.07751619643879917
ACH-000123,0.021905443744707757
ACH-000127,-0.13102205437749995
ACH-000128,-0.05050496751182735
ACH-000132,-0.09349619569241023
ACH-000133,-0.10340943600583767
ACH-000137,-0.15482833083152855
ACH-000138,-0.1382241028776012
ACH-000142,-0.10536905271561968
ACH-000143,0.03238437461980133
ACH-000146,-0.101606980840689
ACH-000148,0.1221042565360492
ACH-000150,-0.1602551464582434
ACH-000152,-0.15016446927362462
ACH-000153,-0.1240360454053826
ACH-000159,-0.27260189901363585
ACH-000160,-0.015679209363321362
ACH-000163,-0.08002319792754578
ACH-000167,0.15302398114462226
ACH-000168,0.02728389718273777
ACH-000169,-0.041761836443502336
ACH-000178,-0.06797847131314483
ACH-000183,-0.12115181974141682
ACH-000188,-0.12990605711682252
ACH-000189,0.09072577161441356
ACH-000190,0.019822856839618857
ACH-000198,-0.05954055988117394
ACH-000203,-0.2550629006820147
ACH-000204,-0.12053398149444845
ACH-000206,-0.2651746372473259
ACH-000207,-0.1992256050333357
ACH-000208,-0.1821609915144559
ACH-000210,-0.04663565137674107
ACH-000211,-0.04986748498825905
ACH-000215,-0.09543413519674136
ACH-000221,-0.06918871063066442
ACH-000222,-0.09597288272541643
ACH-000223,-0.08852758568559675
ACH-000226,-0.09485150688924596
ACH-000227,0.1348092628604325
ACH-000228,-0.1218198116767523
ACH-000231,-0.01821260872437226
ACH-000232,0.08792790852765069
ACH-000233,-0.06787705971840427
ACH-000234,-0.06788862978023576
ACH-000235,-0.04493621304161348
ACH-000237,-0.1684848215180864
ACH-000238,-0.11832063231353512
ACH-000242,0.34888500034743464
ACH-000243,-0.02614669928346465
ACH-000244,-0.0673439671058396
ACH-000246,0.049502322810759135
ACH-000248,-0.22517497480878784
ACH-000250,-0.12691189848304588
ACH-000251,-0.03127257312176111
ACH-000252,-0.11183236231246133
ACH-000253,-0.20251820116710026
ACH-000255,-0.14204603685762224
ACH-000256,-0.012755834626460743
ACH-000257,0.043862845129351576
ACH-000258,0.20512366505012986
ACH-000259,-0.08184016616373194
ACH-000260,-0.10205136939538156
ACH-000261,-0.060375063924674885
ACH-000262,-0.012340878604413809
ACH-000263,-0.11845919891759102
ACH-000264,-0.05359990261145108
ACH-000265,-0.12790401836733348
ACH-000266,-0.13271833165074995
ACH-000272,-0.054336586552010666
ACH-000274,-0.013325237042518256
ACH-000277,0.1025224558986986
