,DGKZ (8525)
ACH-000160,0.04407067563380288
ACH-000163,-0.14761740773398188
ACH-000167,-0.19803268077246916
ACH-000168,-0.16665346670159206
ACH-000169,-0.2362096655018689
ACH-000178,-0.0985831264319904
ACH-000183,0.0712349816380175
ACH-000188,-0.17196600749753002
ACH-000189,-0.2540318483076426
ACH-000190,-0.20293054660059973
ACH-000198,-0.08985835959918975
ACH-000203,-0.2928628339690609
ACH-000204,-0.11082732821656578
ACH-000206,-0.12560440827491814
ACH-000207,-0.3649867730602885
ACH-000208,0.1479483703859386
ACH-000210,0.05204405921512325
ACH-000211,-0.1827662071107002
ACH-000215,-0.21269729566507295
ACH-000221,-0.4929476612131238
ACH-000222,-0.3614819191863928
ACH-000223,-0.053412060814049735
ACH-000226,-0.0519265747119371
ACH-000227,-0.18453434921286532
ACH-000228,-0.013166238746679458
ACH-000231,-0.2613532888062076
ACH-000232,-0.2823992016925345
ACH-000233,0.0891825142105713
ACH-000234,-0.08616165495403172
ACH-000235,-0.11757899263238945
ACH-000237,-0.12290989219902874
ACH-000238,0.017601450006678898
ACH-000242,0.054391917401096335
ACH-000243,-0.03062772828747317
ACH-000244,-0.2338536597305203
ACH-000246,-0.07870130086483793
ACH-000248,-0.05863952051606329
ACH-000250,-0.0613577221200244
ACH-000251,-0.23540317781413536
ACH-000252,-0.025452937941292185
ACH-000253,-0.03437308775188505
ACH-000255,-0.2621569810706542
ACH-000256,-0.09382117089396752
ACH-000257,-0.3968676043187517
ACH-000258,0.03848933558203648
ACH-000259,-0.2326821574123484
ACH-000260,-0.16157602331469215
ACH-000261,-0.1269221416934312
ACH-000262,-0.09004201055962792
ACH-000263,-0.07839084204467216
ACH-000264,-0.1338364543654216
ACH-000265,-0.2725808387907472
ACH-000266,-0.11346288133536922
ACH-000272,-0.040030191670690884
ACH-000274,-0.11269928573742725
ACH-000277,-0.02147590177112697
ACH-000278,-0.05552648554119127
ACH-000279,-0.10033150746925183
ACH-000280,-0.11068316799775953
ACH-000281,-0.4284064727354988
ACH-000288,-0.2587674814617422
ACH-000291,-0.0016539836242495864
ACH-000293,-0.08106151494470484
ACH-000294,-0.04398010012774431
ACH-000295,-0.18100633153635107
ACH-000296,0.016023453440333922
ACH-000302,-0.044896901250470925
ACH-000304,-0.15425238368102265
ACH-000307,-0.18614083169475476
ACH-000308,-0.07513006263980301
ACH-000310,-0.1542174102754256
ACH-000311,-0.05305874304644105
ACH-000312,-0.1525765657586772
ACH-000315,-0.2793695466741933
ACH-000316,-0.08967597120285463
ACH-000317,-0.2468839691185322
ACH-000318,-0.3131339300778105
ACH-000319,-0.3781494628414823
ACH-000320,-0.016149820603759153
ACH-000322,-0.1856018017561908
ACH-000323,-0.3124029981857264
ACH-000324,-0.10137277525616263
ACH-000329,-0.09430942108125874
ACH-000330,-0.13575489378004582
ACH-000331,0.021687530680140298
ACH-000332,-0.018377332272978858
ACH-000334,-0.08483892199818675
ACH-000335,0.007269659524841363
ACH-000336,0.12249772376830913
ACH-000337,-0.03638519769864432
ACH-000338,0.4516588371818254
ACH-000339,-0.043167388912929434
ACH-000341,-0.2043819215823157
ACH-000348,-0.3004002697247477
ACH-000350,-0.14411679908324734
ACH-000352,-0.2037717100285264
ACH-000356,-0.2330028773684881
ACH-000361,-0.20911632515770792
ACH-000362,-0.04865645994985123
ACH-000363,-0.15080908489427616
ACH-000364,0.10357071269365488
ACH-000365,-0.08704239398979821
ACH-000366,-0.1560509177835218
ACH-000368,-0.101556694316731
ACH-000374,-0.07648685173265317
ACH-000375,-0.16868450090663795
ACH-000376,-0.15816586891666212
ACH-000381,-0.16404816329340635
ACH-000383,-0.17017547639327965
ACH-000387,-0.11561682706972995
ACH-000389,-0.13511259605164172
ACH-000390,-0.19012255520557086
ACH-000393,-0.1373633606448833
ACH-000395,-0.1414836253528485
ACH-000396,-0.23315066962998646
ACH-000397,-0.048356100191744536
ACH-000401,-0.20124042960064265
ACH-000402,0.12961348229244068
ACH-000403,-0.17989949180475906
ACH-000404,-0.332341039935575
ACH-000406,-0.1645587748263458
ACH-000407,-0.06461901809738775
ACH-000408,-0.34944091185240395
ACH-000410,-0.13565731440045284
ACH-000411,-0.13128003213513886
ACH-000414,-0.08342226890029658
ACH-000415,-0.4244302394990059
ACH-000416,0.006730287836858679
ACH-000420,-0.2380456141885897
ACH-000421,-0.1895057573200732
ACH-000424,-0.20969127478494198
ACH-000425,-0.07507812892799605
ACH-000426,-0.06351761487032254
ACH-000427,-0.0370722260391728
ACH-000433,-0.2876771062330436
ACH-000435,0.13499153498013552
ACH-000436,-0.14202563528281273
ACH-000444,-0.18015811019573694
ACH-000445,0.0756593731811894
ACH-000448,-0.10072756542354068
ACH-000450,-0.3411832319197577
ACH-000452,-0.02435823796726576
ACH-000454,-0.21690111463148104
ACH-000458,-0.07087495194897198
ACH-000459,-0.13612297412713015
ACH-000460,-0.2374699779975125
ACH-000461,-0.14444709003682754
ACH-000463,-0.04307750970914721
ACH-000464,-0.2045974903210662
ACH-000466,-0.059898019709434765
ACH-000467,0.018649060687068533
ACH-000468,-0.3386523223906677
ACH-000469,-0.2694957558328397
ACH-000470,-0.2448055161676137
ACH-000471,0.04906883495218972
ACH-000472,-0.10113061681876584
ACH-000473,-0.06465851189222421
ACH-000475,-0.014406771746507169
ACH-000476,-0.20576943132677966
ACH-000477,-0.18656711741725351
ACH-000479,-0.13243261018678054
ACH-000480,-0.020317638312027826
ACH-000481,-0.19015607313051847
ACH-000483,-0.13182259456609
ACH-000484,-0.19445467885878154
ACH-000485,-0.07141692167994376
ACH-000486,-0.19102115958793808
ACH-000487,-0.5734093327507697
ACH-000488,-0.06463587958807515
ACH-000490,-0.1806664995734438
ACH-000491,-0.2275327264695799
ACH-000495,-0.25031320660093875
ACH-000496,-0.07621141949326506
ACH-000499,-0.43036297337389456
ACH-000500,-0.18593217286992988
ACH-000502,-0.031671413824866414
ACH-000503,-0.196962752617006
ACH-000505,-0.04345958103224081
ACH-000507,-0.08508679083971685
ACH-000510,-0.2163130774765145
ACH-000511,-0.1581574386340257
ACH-000512,-0.21238720826322832
ACH-000516,-0.16133878645746527
ACH-000517,-0.14890967705082575
ACH-000518,-0.05070778805376742
ACH-000520,-0.17807162305536633
ACH-000521,0.06872012894427992
ACH-000522,-0.3121792699608811
ACH-000524,-0.07167200981538584
ACH-000527,-0.051736945022499564
ACH-000528,-0.05541216892785846
ACH-000537,-0.33688985675925776
ACH-000541,-0.05350705707118724
ACH-000542,-0.04810840305800189
ACH-000544,-0.23802215769423815
ACH-000545,-0.15597681590124635
ACH-000547,-0.2758299802710925
ACH-000548,-0.06405039365322558
ACH-000549,-0.12625412606089484
ACH-000550,-0.1449361841460256
ACH-000552,0.021398982481169303
ACH-000556,-0.10003684149285667
ACH-000557,-0.12043626554489473
ACH-000569,0.07660731029902038
ACH-000570,-0.18439229336861168
ACH-000571,-0.0987122680392296
ACH-000573,-0.16361427606381593
ACH-000576,0.03849141072708127
ACH-000579,-0.04196667216745039
ACH-000580,-0.020009296277797697
ACH-000584,-0.18931861480034348
ACH-000585,-0.259669426330293
ACH-000588,0.0931123591442341
ACH-000589,-0.2331044927340354
ACH-000591,-0.06082091102110451
ACH-000593,-0.14133196608250748
ACH-000600,-0.1546147126416807
ACH-000601,-0.06380247318801761
ACH-000605,0.05484432757055468
ACH-000606,-0.1742038571636194
ACH-000608,-0.27023925715075564
ACH-000614,-0.012694391648835335
ACH-000616,-0.009955390135530677
ACH-000618,-0.11121548342378312
ACH-000619,-0.3845497369716549
ACH-000620,-0.03020762138827722
ACH-000621,-0.1150939438204527
ACH-000622,-0.008847824849270358
ACH-000623,-0.1956583524775133
ACH-000624,-0.17306555903998347
ACH-000627,-0.10661477999652468
ACH-000630,0.06303646482732836
ACH-000631,-0.0546443959981446
ACH-000632,-0.13700991539696328
ACH-000633,-0.013160755550214854
ACH-000637,0.0775880182866687
ACH-000638,-0.17846245666094587
ACH-000646,0.0987324651557722
ACH-000647,-0.030078141396560964
ACH-000648,0.07381293676182776
ACH-000649,-0.0480124038407719
ACH-000651,-0.00632068638699359
ACH-000652,-0.07746272857735846
ACH-000653,-0.046723571584842236
ACH-000657,-0.14894103752556767
ACH-000658,-0.0205384474310334
ACH-000661,-0.15250001037510327
ACH-000662,-0.4560600472361875
ACH-000663,-0.07388696841070892
ACH-000665,-0.3739822911332093
ACH-000671,-0.29225706781477223
ACH-000672,-0.16162382015641916
ACH-000673,-0.11068310235229846
ACH-000676,0.06315190709125425
ACH-000677,-0.03115231258233274
ACH-000681,-0.03337926451213088
ACH-000683,-0.1185443499524552
ACH-000684,-0.29795031498178354
ACH-000688,-0.15439561709346006
ACH-000693,-0.22545911269337454
ACH-000694,-0.03257446656436522
ACH-000695,-0.2245647726053386
ACH-000696,-0.11864830243672995
ACH-000697,-0.062451564156410524
ACH-000699,-0.1261663547991918
ACH-000701,0.18607321447039976
ACH-000706,-0.3149119578429743
ACH-000711,-0.2867213909389442
ACH-000713,-0.2967039133534375
ACH-000714,-0.16245200981943556
ACH-000718,-0.0445868962484261
ACH-000720,-0.3261393472584148
ACH-000721,0.12361306304509498
ACH-000724,-0.17405570476299329
ACH-000725,-0.1537531077044729
ACH-000732,-0.19963658147514904
ACH-000734,-0.22686310556470154
ACH-000735,-0.2076200108145501
ACH-000736,-0.07832567182460011
ACH-000738,-0.1929841733740167
ACH-000746,-0.14542403177475058
ACH-000747,-0.09839688741050027
ACH-000748,-0.1254231948950034
ACH-000753,-0.13789306485628172
ACH-000756,-0.09703658285966377
ACH-000757,-0.28459958074223085
ACH-000758,-0.029494100545742995
ACH-000760,-0.11675953780642387
ACH-000762,-0.17609263851268886
ACH-000763,0.06037983015200861
ACH-000764,-0.032626649577115474
ACH-000765,-0.1493990555980421
ACH-000766,-0.11765727042266552
ACH-000767,-0.08972297307487483
ACH-000768,0.024643212912298703
ACH-000769,-0.0683229068067661
ACH-000770,-0.13767043618042382
ACH-000771,-0.1017889329286016
ACH-000773,-0.1366410418895019
ACH-000776,-0.2508421484185521
ACH-000777,-0.017998064027251036
ACH-000778,-0.0945066660324242
ACH-000781,-0.2256723104595722
ACH-000782,-0.2159554950635156
ACH-000783,-0.10515490519141872
ACH-000784,-0.14186045826484633
ACH-000785,-0.2184565713774456
ACH-000787,-0.13895606354030526
ACH-000788,-0.13624992716901133
ACH-000791,-0.21817383807409624
ACH-000792,-0.12661134893910542
ACH-000794,-0.054723783690519265
ACH-000796,-0.1031704355337381
ACH-000798,-0.08524602217958294
ACH-000799,-0.07912097761676122
ACH-000800,-0.1433405357018657
ACH-000802,-0.29561082404309313
ACH-000804,-0.093932935222187
ACH-000805,-0.012117961153384042
ACH-000809,-0.1393488879459884
ACH-000810,-0.10208629328345993
ACH-000811,-0.20830306022147035
ACH-000817,0.1956246171859433
ACH-000819,-0.13217650354397986
ACH-000820,-0.05923721769460316
ACH-000821,-0.11513725427524148
ACH-000822,0.027974784255794426
ACH-000823,-0.2253667206166645
ACH-000824,-0.18577638936975474
ACH-000827,-0.0030622256985407717
ACH-000829,-0.1739346488068778
ACH-000831,-0.3342758347178545
ACH-000832,-0.18554591762202968
ACH-000833,-0.3090668583366479
ACH-000834,-0.04633219721281055
ACH-000835,-0.011208025619576031
ACH-000836,-0.14715173613473756
ACH-000837,0.0126290198147318
ACH-000838,-0.10999259493970136
ACH-000839,-0.09750247188925787
ACH-000840,-0.1647464598154728
ACH-000841,-0.18318832011811165
ACH-000843,-0.5261657022242411
ACH-000846,-0.20348486819836087
ACH-000847,-0.27741281757140823
ACH-000848,-0.2718709961842981
ACH-000849,-0.16817379963327314
ACH-000851,-0.05455019840437382
ACH-000855,-0.09741863704096312
ACH-000856,-0.07139728349876208
ACH-000858,-0.14484209627170924
ACH-000859,-0.1856065546275707
ACH-000861,-0.04982690880166575
ACH-000862,-0.005757823676045596
ACH-000865,-0.08847266567332655
ACH-000866,-0.19248720587912624
ACH-000867,-0.10335021391182214
ACH-000869,-0.14143643932520938
ACH-000872,-0.14684046162997885
ACH-000873,-0.12251144097691473
ACH-000876,-0.23210656602153915
ACH-000878,0.07959093325087634
ACH-000880,0.04275011664621122
ACH-000881,0.11179520859006543
ACH-000882,-0.10499274580918494
ACH-000884,-0.10884090340094177
ACH-000885,-0.12641655058336934
ACH-000887,-0.09754918639817614
ACH-000889,-0.058036070648413686
ACH-000896,-0.08596545822304041
ACH-000898,0.01893332445715337
ACH-000900,-0.2638414329503752
ACH-000901,-0.07797562565872651
ACH-000905,-0.1510383142562422
ACH-000906,-0.12109653893818807
ACH-000907,-0.3277080849196321
ACH-000910,-0.25189095580812343
ACH-000911,-0.061096514817146425
ACH-000912,-0.062824395588563
ACH-000913,-0.06817151069822401
ACH-000915,-0.2781758332432676
ACH-000916,-0.1759132038546983
ACH-000917,-0.3610588114112856
ACH-000920,-0.0846034424940136
ACH-000921,-0.11901085123772005
ACH-000924,-0.009423789693452976
ACH-000926,0.018615720203617032
ACH-000928,-0.1580063564100428
ACH-000929,-0.21498776170781464
ACH-000932,-0.2130370304383643
ACH-000935,-0.0398969840919849
ACH-000936,-0.13445462653065768
ACH-000937,-0.19607028629632475
ACH-000938,-0.1205599593608744
ACH-000939,0.10079559698379656
ACH-000941,-0.1546372271288356
ACH-000943,-0.15275168350755014
ACH-000946,-0.05249545283388345
ACH-000947,-0.1052339769463544
ACH-000948,-0.20464796886382133
ACH-000950,-0.04139935062359107
ACH-000953,-0.29822939009541244
ACH-000954,-0.10945441162780012
ACH-000957,-0.1777315521444636
ACH-000958,-0.24652851141251636
ACH-000960,-0.06277895603579403
ACH-000963,-0.15435730589867488
ACH-000968,0.16398567785541635
ACH-000969,-0.1371088674867766
ACH-000972,-0.19155907187548354
ACH-000973,-0.0864919044404593
ACH-000974,-0.08306350205424537
ACH-000978,0.12931846919361842
ACH-000984,0.07260832621512026
ACH-000986,-0.2939257830978261
ACH-000988,-0.2822933583452861
ACH-000993,-0.1457232091537592
ACH-000994,-0.1276688304102085
ACH-000996,-0.2793960567575213
ACH-001001,0.04382934408968188
ACH-001020,-0.4040497210060689
ACH-001028,-0.06796716935548161
ACH-001031,-0.30889025209045945
ACH-001038,-0.10188275043330547
ACH-001048,-0.12935213223006856
ACH-001050,-0.15283473023746275
ACH-001053,-0.36967000686946827
ACH-001054,-0.13416895632346112
ACH-001061,-0.05138428066344579
ACH-001067,-0.16911949323920886
ACH-001075,-0.1662447695283038
ACH-001096,-0.2368944545299167
ACH-001111,-0.3090033286746926
ACH-001119,-0.33953307743868605
ACH-001128,-0.4482224164328144
ACH-001134,-0.04066977992895237
ACH-001151,-0.06922301366720883
ACH-001163,-0.02751301295688276
ACH-001164,-0.2466059763922625
ACH-001183,-0.1941716063343948
ACH-001192,-0.2646246457961972
ACH-001193,-0.2800719871243715
ACH-001196,-0.3020673071294212
ACH-001197,-0.14843414995671506
ACH-001205,0.04317744150021053
ACH-001211,-0.21411955557941512
ACH-001212,-0.28418680073690605
ACH-001228,-0.1614161132683539
ACH-001232,-0.20474510151451172
ACH-001239,-0.07224408395272043
ACH-001270,-0.2297050598096769
ACH-001274,0.10018275768013188
ACH-001275,0.08121898671499148
ACH-001277,-0.1933449609831447
ACH-001278,-0.2265450018866383
ACH-001280,-0.08182804213746321
ACH-001283,-0.24395077812150864
ACH-001289,-0.031753047560714384
ACH-001300,-0.15192883283823505
ACH-001301,-0.08273502587813854
ACH-001302,-0.44956392868851097
ACH-001306,-0.1745129136697763
ACH-001318,-0.14275185869779666
ACH-001322,0.11375976700077882
ACH-001328,-0.09782601419780183
ACH-001332,0.20463444740596398
ACH-001336,-0.19650608693848004
ACH-001346,-0.1829798902385503
ACH-001353,-0.1207154043060044
ACH-001354,-0.08970101536917925
ACH-001367,-0.3628151585526534
ACH-001368,-0.14444708155637398
ACH-001374,-0.023392532937368805
ACH-001377,-0.1304285806453517
ACH-001380,-0.04315621453707267
ACH-001391,-0.05494607217699233
ACH-001408,-0.08175580268826517
ACH-001430,0.07696159551987747
ACH-001431,-0.16901039519231514
ACH-001450,-0.23213640207681915
ACH-001496,-0.14458989794899704
ACH-001500,0.11329204140706065
ACH-001523,0.013835061414072878
ACH-001532,-0.10995816711445876
ACH-001550,-0.0032371025832054444
ACH-001552,-0.24799757695123945
ACH-001554,-0.4070701686038773
ACH-001654,-0.2300521359876365
ACH-001735,-0.09451299438271646
ACH-001736,-0.1894105042938969
ACH-001737,-0.19082254507643948
ACH-001740,-0.2149828086377284
ACH-001745,-0.22434818001366194
ACH-001765,-0.1351897849763743
