,TGFBI (7045)
ACH-000004,0.19768984707215528
ACH-000005,0.04925522337721792
ACH-000007,-0.04504145143092314
ACH-000009,0.2395729587221497
ACH-000011,0.12422386542812555
ACH-000012,0.1412965896393646
ACH-000013,0.14588118915820614
ACH-000014,0.00012992609079319668
ACH-000015,0.10554138280208768
ACH-000017,0.16724894973134946
ACH-000018,0.1716713358584839
ACH-000019,0.05959788155220658
ACH-000021,0.17165383967813805
ACH-000022,0.16497581253599286
ACH-000025,0.20591236941367955
ACH-000028,0.18685239099759826
ACH-000030,0.13932799168317098
ACH-000035,0.19462713470702253
ACH-000036,0.1992706668634497
ACH-000037,0.24847846809796414
ACH-000039,0.04574640850064654
ACH-000040,0.08098778360883524
ACH-000041,0.1146757941026786
ACH-000042,0.16347977388761828
ACH-000045,0.2201408489865065
ACH-000047,0.14918445969138727
ACH-000052,0.2279372418215048
ACH-000053,0.18958787563981105
ACH-000054,0.07934284200476034
ACH-000055,0.13792352160371346
ACH-000060,0.14836075299117854
ACH-000067,0.1812587185418082
ACH-000070,0.15057044653279655
ACH-000075,0.4093427947062688
ACH-000078,0.031165388397554186
ACH-000082,0.13888797745562118
ACH-000085,-0.0995074647806376
ACH-000086,0.07270999050357116
ACH-000087,0.258334074623414
ACH-000092,0.21854984029631688
ACH-000095,0.17043284410559845
ACH-000097,0.045775986315030034
ACH-000098,0.12472135843139953
ACH-000099,0.09444490045308232
ACH-000108,0.15353382516325673
ACH-000113,0.1864261235065551
ACH-000116,0.257645976192708
ACH-000118,0.10110746483568037
ACH-000120,0.3820735556305837
ACH-000123,0.11515652502176316
ACH-000127,0.1066334410230513
ACH-000128,0.19797499948286373
ACH-000132,0.3170675946918215
ACH-000133,0.2223293791123744
ACH-000137,0.1402773579614464
ACH-000138,0.28911002534020475
ACH-000142,0.15830185772477576
ACH-000143,0.1771837513712437
ACH-000146,0.07557804710423452
ACH-000148,0.10164713810284158
ACH-000150,0.19042127175908868
ACH-000152,0.22973476913648425
ACH-000153,0.07136908691140663
ACH-000159,0.1293196196111103
ACH-000160,-0.04216956731620012
ACH-000163,0.12988749831954108
ACH-000167,0.2732916257553161
ACH-000168,0.20995021447171888
ACH-000169,0.14038677600635396
ACH-000178,0.07949969536977218
ACH-000183,0.21079905251962616
ACH-000188,0.09701602246024388
ACH-000189,0.15981761102754422
ACH-000190,0.1940093150114265
ACH-000198,0.17657230377319344
ACH-000203,-0.4670115191013071
ACH-000204,0.029097848407003662
ACH-000206,0.007081908559200065
ACH-000207,0.2505899819944539
ACH-000208,0.2124354058411001
ACH-000210,0.3380709738106914
ACH-000211,0.24323067606131515
ACH-000215,0.03761601543280596
ACH-000221,0.200282945025374
ACH-000222,0.07645113775935544
ACH-000223,0.07459558561984883
ACH-000226,0.11837432312511068
ACH-000227,0.009776289378852759
ACH-000228,0.09508910112299213
ACH-000231,0.2231179878328019
ACH-000232,0.1227239426451747
ACH-000233,0.26155039304690003
ACH-000234,0.2325157845496016
ACH-000235,0.15860320200181158
ACH-000237,0.16110096122555514
ACH-000238,-0.032861089743682285
ACH-000242,0.35514644002597384
ACH-000243,0.06738833634605669
ACH-000244,0.2178814726081799
ACH-000246,0.09878403901809006
ACH-000248,-0.04498621787001985
ACH-000250,0.12518316041361646
ACH-000251,0.1436878017327743
ACH-000252,0.1766783109691832
ACH-000253,0.154969064219243
ACH-000255,0.16210462086684105
ACH-000256,0.10951974124764956
ACH-000257,0.2822002510817113
ACH-000258,0.09426003623288788
ACH-000259,0.11159381116556144
ACH-000260,0.210744780451772
ACH-000261,0.13461124435975186
ACH-000262,0.3811920605945977
ACH-000263,-0.05774913988572875
ACH-000264,-0.018268343340406886
ACH-000265,0.12256927218848795
ACH-000266,0.07399969928196654
ACH-000272,0.07388928417481412
ACH-000274,0.0687430648659665
ACH-000277,0.2471236143643727
ACH-000278,0.08127375190348164
ACH-000279,0.05318094048487898
ACH-000280,0.1805596336161918
ACH-000281,0.15359974252086486
ACH-000288,0.1306845993015841
ACH-000291,0.0779916760630195
ACH-000293,0.1808672149531952
ACH-000294,0.25412187505059697
ACH-000295,0.08344968165083119
ACH-000296,0.06467912828071865
ACH-000302,0.08408095512634373
ACH-000304,0.18681807422020816
ACH-000307,0.13925575811095006
ACH-000308,0.19999223788070186
ACH-000310,0.21149585752386285
ACH-000311,0.08214801715348156
ACH-000312,0.13303129934941507
ACH-000315,0.4735714755331591
ACH-000316,0.24716551562583586
ACH-000317,0.24849471701483897
ACH-000318,-0.06371822762144043
ACH-000319,0.24180031781086736
ACH-000320,0.03693969328800145
ACH-000322,0.16379946404813184
ACH-000323,0.18691017868504295
ACH-000324,0.2418366305523066
ACH-000329,0.1957670847619164
ACH-000330,0.09995600480975823
ACH-000331,0.10667081512210498
ACH-000332,0.08642014294942013
ACH-000334,0.23551204114738966
ACH-000335,0.386515207930907
ACH-000336,0.2742820992976632
ACH-000337,0.1304835823648192
ACH-000338,0.03460353502440272
ACH-000339,0.1346858319011873
ACH-000341,0.13455996006010926
ACH-000348,0.1980387348964764
ACH-000350,0.010242895948750918
ACH-000352,0.07732916471243358
ACH-000356,-0.026393950900788624
ACH-000361,0.29955920614705633
ACH-000362,0.12415139366491247
ACH-000363,0.026190010079416345
ACH-000364,0.2176637897634258
ACH-000365,0.057579806639535824
ACH-000366,0.1854297301897044
ACH-000368,0.08527339729993665
ACH-000374,0.12114036249205808
ACH-000375,0.3513857102722373
ACH-000376,0.10744615010301498
ACH-000381,0.09436281728952564
ACH-000383,0.1866916540648013
ACH-000387,0.04692620454207844
ACH-000389,0.18862983132711944
ACH-000390,0.14896808945163875
ACH-000393,0.12551388739138758
ACH-000395,0.0577542227558907
ACH-000396,0.16446756529667206
ACH-000397,0.1095250991584354
ACH-000401,0.2757739502962869
ACH-000402,0.06046896707331451
ACH-000403,0.16931938143999736
ACH-000404,0.06103034470689234
ACH-000406,0.13462960290692086
ACH-000407,0.3162455328706598
ACH-000408,0.09487701742589312
ACH-000410,0.12585488856554494
ACH-000411,0.3011427054156463
ACH-000414,0.12321903221854387
ACH-000415,0.13128824173915046
ACH-000416,0.19677110015417024
ACH-000420,0.02430812972339948
ACH-000421,0.1414046927140531
ACH-000424,-0.17677202816657822
ACH-000425,0.2860544903934795
ACH-000426,0.13481490302538024
ACH-000427,0.3641331533508267
