,PBXIP1 (57326)
ACH-000421,0.00848544231663077
ACH-000424,-0.032389817534649874
ACH-000425,-0.11530395828118085
ACH-000426,-0.237865883311406
ACH-000427,-0.07131630070342868
ACH-000433,-0.1740696127470045
ACH-000435,0.1364348271818018
ACH-000436,-0.2823173442696573
ACH-000444,-0.010610948492093871
ACH-000445,-0.12919673615984598
ACH-000448,0.010266618002826262
ACH-000450,0.060910276088890464
ACH-000452,0.012014678619913564
ACH-000454,-0.2268072611618913
ACH-000458,-0.1071618709927527
ACH-000459,0.13966409567230015
ACH-000460,-0.0061363720332181645
ACH-000461,0.05557385473597546
ACH-000463,-0.07385970938674619
ACH-000464,-0.047437068564951744
ACH-000466,-0.042108708151822216
ACH-000467,-0.0423859154135499
ACH-000468,-0.0521646537560449
ACH-000469,0.005696893136343028
ACH-000470,0.06597014572391724
ACH-000471,-0.019172487411255285
ACH-000472,0.10870360538491997
ACH-000473,-0.02012760438225971
ACH-000475,-0.026607266884813185
ACH-000476,-0.03782129826058421
ACH-000477,0.10709006106990224
ACH-000479,0.1707228469945936
ACH-000480,0.020986006408451902
ACH-000481,0.11851134594323567
ACH-000483,-0.06202219745306075
ACH-000484,-0.186994460696536
ACH-000485,-0.009918299750240214
ACH-000486,-0.01883079440696866
ACH-000487,0.16392753136228155
ACH-000488,-0.045059040886186674
ACH-000490,-0.1733918264366664
ACH-000491,0.15652245853956673
ACH-000495,-0.037250256942880776
ACH-000496,0.13157307149950773
ACH-000499,0.027164505238120758
ACH-000500,0.07242974663793368
ACH-000502,-0.05673033274153025
ACH-000503,0.020132600862950756
ACH-000505,-0.014889475326197412
ACH-000507,-0.1917092257229583
ACH-000510,-0.13552315413741733
ACH-000511,0.11337068393900288
ACH-000512,-0.21526023697563804
ACH-000516,-0.21640713686844512
ACH-000517,-0.08561041434448523
ACH-000518,-0.05293146671388616
ACH-000520,-0.12289785283971034
ACH-000521,-0.09961664454797443
ACH-000522,0.07172966353184106
ACH-000524,-0.057807380312749734
ACH-000527,-0.010424897687982573
ACH-000528,-0.006446848843668574
ACH-000537,0.00620002322645169
ACH-000541,0.11800784609249895
ACH-000542,-0.0122634184663894
ACH-000544,-0.23536971176040886
ACH-000545,0.044084140517156825
ACH-000547,-0.004461218155611593
ACH-000548,-0.0633818818557717
ACH-000549,-0.051618182807921985
ACH-000550,0.003043782423381649
ACH-000552,-0.0198326040672404
ACH-000556,-0.07579493271565273
ACH-000557,0.011882240282126828
ACH-000569,0.12011994141252827
ACH-000570,0.0035234282602428467
ACH-000571,-0.1012965234029574
ACH-000573,-0.032544521249702245
ACH-000576,-0.1703364300431001
ACH-000579,0.04358615103173171
ACH-000580,-0.025008295510292454
ACH-000584,-0.02447862519845336
ACH-000585,-0.02101330267091463
ACH-000588,-0.1365070394701577
ACH-000589,-0.033820151675709856
ACH-000591,0.13160949023688331
ACH-000593,0.002648282407012907
ACH-000600,-0.16175568785948113
ACH-000601,-0.02550305971042481
ACH-000605,-0.010180665820601585
ACH-000606,-0.13202083350818328
ACH-000608,-0.0245670248780363
ACH-000614,-0.05633678050105982
ACH-000616,-0.1007468248537092
ACH-000618,-0.03522817627523255
ACH-000619,0.00021154085019991234
ACH-000620,-0.017514276259080558
ACH-000621,0.059392284155163115
ACH-000622,0.05759493387929453
ACH-000623,0.03567103935537795
ACH-000624,-0.06634274762353534
ACH-000627,0.04766118459710608
ACH-000630,-0.013766913221860008
ACH-000631,-0.38855874288314135
ACH-000632,-0.07863620216500705
ACH-000633,-0.03835112654684213
ACH-000637,0.09814414098299797
ACH-000638,-0.035248435596847975
ACH-000646,-0.0830800541636045
ACH-000647,-0.1507900422135837
ACH-000648,-0.1686555448046217
ACH-000649,-0.07503554616196442
ACH-000651,0.037760247952954885
ACH-000652,-0.10226796832821396
ACH-000653,-0.0231609803132156
ACH-000657,-0.0577452253641456
ACH-000658,-0.07341728542606428
ACH-000661,0.002197586472580623
ACH-000662,-0.042356368510377315
ACH-000663,-0.013675750997526869
ACH-000665,-0.006081055165606671
ACH-000671,-0.11342151927988114
ACH-000672,-0.189957980196245
ACH-000673,-0.10382884913918644
ACH-000676,-0.11524987343122788
ACH-000677,-0.002536423755048652
ACH-000681,0.06740599320875798
ACH-000683,-0.09826292901895224
ACH-000684,-0.1539059248319961
ACH-000688,0.1043382807112007
ACH-000693,-0.07836692267578209
ACH-000694,-0.020386338103881785
ACH-000695,-0.04217361073621891
ACH-000696,-0.0017644285004150837
ACH-000697,-0.2015078661108345
ACH-000699,0.003773004791149643
ACH-000701,0.20704149989582424
ACH-000706,0.003504949326236925
ACH-000711,0.0018529895631805406
ACH-000713,-0.17194216490672898
ACH-000714,-0.1236813391536198
ACH-000718,-0.04656441804775925
ACH-000720,-0.16260960241187744
ACH-000721,0.03937715288708315
ACH-000724,-0.023102665743466318
ACH-000725,-0.17888152368530744
ACH-000732,-0.1940261641293249
ACH-000734,-0.0930788459059486
ACH-000735,-0.06805297158200642
ACH-000736,-0.07155518862221492
ACH-000738,-0.013429829441226705
ACH-000746,-0.06768477724764714
ACH-000747,-0.12130301751749722
ACH-000748,-0.1790568877767432
ACH-000753,0.04145566295014407
ACH-000756,-0.1003190498351174
ACH-000757,0.03251037841949188
ACH-000758,-0.18229657257571186
ACH-000760,-0.0020427980701996948
ACH-000762,0.0711999274597483
ACH-000763,-0.058553838884279015
ACH-000764,-0.107461781989187
ACH-000765,-0.011266247097543204
ACH-000766,-0.078721493457183
ACH-000767,-0.11136797597347932
ACH-000768,-0.07903922860973722
ACH-000769,-0.031469358869251673
ACH-000770,0.03015058464064397
ACH-000771,-0.08167124950200283
ACH-000773,-0.03825544929344228
ACH-000776,0.1394231175700888
ACH-000777,-0.1256093770889097
ACH-000778,-0.020614268276621956
ACH-000781,0.007878820245462518
ACH-000782,0.026303966266811786
ACH-000783,-0.17459582289194106
ACH-000784,-0.024962109225860073
ACH-000785,-0.18312688783550726
ACH-000787,-0.0664135407130221
ACH-000788,-0.0976724037486286
ACH-000791,-0.115761020968412
ACH-000792,-0.02424275741520537
ACH-000794,0.03414946174987918
ACH-000796,-0.033606275431261365
ACH-000798,-0.1920375289891624
ACH-000799,-0.15707950820747835
ACH-000800,-0.12447224141705884
ACH-000802,-0.050641629523332315
ACH-000804,0.04896164479867486
ACH-000805,-0.054458718889291866
ACH-000809,-0.02547792389690442
ACH-000810,0.11382523803863645
ACH-000811,-0.00833052753742056
ACH-000817,-0.11042204260506776
ACH-000819,-0.06776290132214106
ACH-000820,-0.05185691194069029
ACH-000821,-0.04466041512948945
ACH-000822,-0.06443470986364193
ACH-000823,-0.09114950111096397
ACH-000824,-0.012765069289480015
ACH-000827,-0.05418943237564697
ACH-000829,0.05987091288505116
ACH-000831,0.08804995395720536
ACH-000832,-0.2000068786875544
ACH-000833,-0.09878306866163136
ACH-000834,-0.0721892057427443
ACH-000835,-0.0584425701023986
ACH-000836,0.1268678637059249
ACH-000837,-0.010062426065374531
ACH-000838,-0.1310413655348187
ACH-000839,0.05937459436014409
ACH-000840,-0.07277824950265012
ACH-000841,0.12104669439739606
ACH-000843,-0.04775937176809676
ACH-000846,-0.2388844509385544
ACH-000847,-0.006888294774959894
ACH-000848,0.02158978428390661
ACH-000849,0.07236133789467725
ACH-000851,0.27551409268952004
ACH-000855,0.0046854931536527405
ACH-000856,0.048028702392311134
ACH-000858,0.009610777224133343
ACH-000859,0.049090574226213365
ACH-000861,0.0714864590845377
ACH-000862,0.06318512358965765
ACH-000865,0.006326541674682335
ACH-000866,-0.06580292186668563
ACH-000867,-0.048269157338057735
ACH-000869,-0.32835334682939515
ACH-000872,0.12892217083578356
ACH-000873,-0.11174678908654688
ACH-000876,0.07468740188257064
ACH-000878,-0.0886699021496816
ACH-000880,0.05628148847227887
ACH-000881,-0.06976706367344054
ACH-000882,0.040607792153100286
ACH-000884,0.04353183400577705
ACH-000885,-0.006670123980253069
ACH-000887,-0.13908690716902508
ACH-000889,-0.0798586043616807
ACH-000896,-0.01966515848791734
ACH-000898,-0.032168378891594164
ACH-000900,-0.23337309964806965
ACH-000901,0.015204217292137568
ACH-000905,-0.03293260131669565
ACH-000906,0.11993132347499905
ACH-000907,-0.13705233476622353
ACH-000910,-0.0702902423188475
ACH-000911,-0.007987121095334053
ACH-000912,-0.08785351153809072
ACH-000913,-0.05515588817640323
ACH-000915,-0.07073739327863213
ACH-000916,-0.006766179619693587
ACH-000917,-0.05364838972850216
ACH-000920,-0.017652454418079076
ACH-000921,-0.06725985081532672
ACH-000924,-0.13598045146221932
ACH-000926,-0.040806375916765836
ACH-000928,-0.19440411847355088
ACH-000929,-0.21396452392891796
ACH-000932,-0.11609882682654354
ACH-000935,0.029625997169185344
ACH-000936,0.056134263768025085
ACH-000937,0.007882763632526844
ACH-000938,0.105712295647064
ACH-000939,-0.020764370648081003
ACH-000941,-0.017489108348047882
ACH-000943,0.045340002491820346
ACH-000946,-0.03096754053839936
ACH-000947,-0.02662764312570527
ACH-000948,-0.043378034357007975
ACH-000950,-0.0946746580093236
ACH-000953,-0.09812556171279913
ACH-000954,0.06175560494016712
ACH-000957,-0.21033534737596765
ACH-000958,-0.17959248971298342
ACH-000960,-0.05421785078905204
ACH-000963,-0.09697759127922796
ACH-000968,-0.009797171075992771
ACH-000969,0.10725012767284657
ACH-000972,-0.025220360169008586
ACH-000973,-0.02849806444969096
ACH-000974,-0.13310264336517194
ACH-000978,-0.3098092776298543
ACH-000984,-0.247714159986047
ACH-000986,-0.09240335763845167
ACH-000988,-0.06879125225832187
ACH-000993,-0.16590564621939366
ACH-000994,-0.11860616528103725
ACH-000996,-0.14933750768860002
ACH-001001,-0.2099730047274781
ACH-001020,0.20207252947249
ACH-001028,-0.04558003876210562
ACH-001031,-0.09592746515755733
ACH-001038,-0.10449477831092646
ACH-001048,-0.015479081769611784
ACH-001050,0.1107968590839203
ACH-001053,0.05077165853452133
ACH-001054,-0.12935416536862346
ACH-001061,-0.05779881662628515
ACH-001067,-0.0905030279944556
ACH-001075,0.07296436527112155
ACH-001096,-0.12982153563735047
ACH-001111,-0.2063871461041774
ACH-001119,-0.01590997437204636
ACH-001128,0.6516135852171817
ACH-001134,-0.003077049564693901
ACH-001151,-0.09158814135304262
ACH-001163,-0.14248392299726406
ACH-001164,0.1853969969618802
ACH-001183,0.0616072857910954
ACH-001192,0.009444063025235693
ACH-001193,-0.17810325356529416
ACH-001196,-0.03926727397322469
ACH-001197,0.0641918635380232
ACH-001205,-0.1465677733425565
ACH-001211,-0.06537628642975707
ACH-001212,0.10194056734177513
ACH-001228,-0.052744236052974895
ACH-001232,-0.12800633078393825
ACH-001239,-0.1255864155252096
ACH-001270,0.04495325544360599
ACH-001274,-0.14625313951093494
ACH-001275,-0.009532323318012462
ACH-001277,-0.06448046882065925
ACH-001278,0.004013126895853357
ACH-001280,0.07971998637767676
ACH-001283,-0.03374934157564413
ACH-001289,-0.15602885342809036
ACH-001300,0.09724382903014832
ACH-001301,-0.2429851140755663
ACH-001302,-0.0346790995185541
ACH-001306,-0.05459527608293866
ACH-001318,0.08718102388001979
ACH-001322,-0.18575707439181796
ACH-001328,-0.011244632899505478
ACH-001332,-0.12253201810898633
ACH-001336,-0.015774497095894725
ACH-001346,-0.06546511079956342
ACH-001353,-0.12374496936490258
ACH-001354,-0.18321804615578505
ACH-001367,-0.037146533520650935
ACH-001368,-0.15053216451325505
ACH-001374,-0.21461971509414468
ACH-001377,0.0762990989723644
ACH-001380,0.0434225305434254
ACH-001391,0.053509961486006896
ACH-001408,-0.12021654563788335
ACH-001430,-0.0011620138923362484
ACH-001431,-0.13977135870815974
ACH-001450,-0.028498740177435262
ACH-001496,-0.039691096594077664
ACH-001500,-0.029317321594695862
ACH-001523,0.014931622899297019
ACH-001532,-0.14936569956559612
ACH-001550,0.17733473846740697
ACH-001552,-0.1505360559432629
ACH-001554,-0.10336621341677647
ACH-001654,-0.15100152476638062
ACH-001735,-0.19318383926997731
ACH-001736,-0.1605798191470295
ACH-001737,0.35821706352511873
ACH-001740,0.08451844681223142
ACH-001745,0.0038402542498865533
ACH-001765,-0.11702404201763685
