,MSX1 (4487)
ACH-000004,0.11836309952424852
ACH-000005,0.10381251045916726
ACH-000007,0.14489662253045935
ACH-000009,0.1984791448475376
ACH-000011,0.026076133852710404
ACH-000012,0.058200937594641476
ACH-000013,0.17219077385458575
ACH-000014,0.2284889759671239
ACH-000015,0.0795140764102321
ACH-000017,0.1029280489156256
ACH-000018,0.03578399501012585
ACH-000019,0.11346008614198964
ACH-000021,0.15016829127241713
ACH-000022,0.19116780004589265
ACH-000025,-0.0006386936306137088
ACH-000028,0.13618595974547285
ACH-000030,0.14438901291819367
ACH-000035,0.28220114551988923
ACH-000036,-0.07219415391647972
ACH-000037,-0.08159785330602619
ACH-000039,0.03559345335364777
ACH-000040,0.06274627009299036
ACH-000041,-0.07527434648875085
ACH-000042,-0.004044030730683434
ACH-000045,0.13988505118915354
ACH-000047,-0.07600453608965606
ACH-000052,0.12910497893067452
ACH-000053,0.09537574278708777
ACH-000054,0.04154255977821968
ACH-000055,0.05567623601120576
ACH-000060,0.016356903898539932
ACH-000067,0.163355820157471
ACH-000070,0.02387107400948376
ACH-000075,-0.04448389476352521
ACH-000078,0.036882745400395066
ACH-000082,0.1098099520793157
ACH-000085,0.036021926595088384
ACH-000086,0.20765257611355745
ACH-000087,0.14408542271079444
ACH-000092,-0.02157120471514955
ACH-000095,0.056598515725333365
ACH-000097,0.0006703210465549648
ACH-000098,-0.01190712012951022
ACH-000099,0.02939637757613701
ACH-000108,0.1042079646135352
ACH-000113,0.11563398389094695
ACH-000116,0.03647893236313229
ACH-000118,0.03996083813033773
ACH-000120,0.015483508654182831
ACH-000123,0.20731018516277325
ACH-000127,0.08949885370805732
ACH-000128,-0.030279540895300487
ACH-000132,0.03586055018841375
ACH-000133,-0.05660639043500529
ACH-000137,0.0770969495425471
ACH-000138,0.10642388757640653
ACH-000142,0.207995799766128
ACH-000143,-0.15043989570113794
ACH-000146,0.1056147603695438
ACH-000148,0.09420885571077699
ACH-000150,-0.10439211050589274
ACH-000152,0.007903334803365414
ACH-000153,-0.0015177949842279284
ACH-000159,0.02240941368012977
ACH-000160,0.12478624727899475
ACH-000163,0.03226751049253287
ACH-000167,0.250921017695447
ACH-000168,0.11620717042863295
ACH-000169,0.04565184716459325
ACH-000178,0.18403501134607966
ACH-000183,0.20486467594119756
ACH-000188,0.12671295248511374
ACH-000189,0.464557507668332
ACH-000190,0.1858765301221353
ACH-000198,0.06099576215358515
ACH-000203,0.07272742545074314
ACH-000204,0.08232615763274707
ACH-000206,0.10598884782117572
ACH-000207,0.1943882534252455
ACH-000208,-0.19861829868303685
ACH-000210,-0.19120308114670573
ACH-000211,0.046421590502439485
ACH-000215,0.027084845862368347
ACH-000221,0.08463089409541928
ACH-000222,0.22704364094511534
ACH-000223,0.03809643427138003
ACH-000226,0.06138871140200133
ACH-000227,0.12134749388914735
ACH-000228,0.18750221383869667
ACH-000231,0.12482803579917302
ACH-000232,0.025555058335872214
ACH-000233,0.04664679877314184
ACH-000234,0.07387878662334654
ACH-000235,0.02980358911667628
ACH-000237,0.06687031263942637
ACH-000238,0.13234302740676446
ACH-000242,0.21132577002974406
ACH-000243,-0.015075758681948982
ACH-000244,0.4826440000791458
ACH-000246,0.05059934803267936
ACH-000248,0.08482055370487113
ACH-000250,-0.0492166233843019
ACH-000251,0.2769314001060194
ACH-000252,0.2826160928789437
ACH-000253,0.06151865933467855
ACH-000255,0.09210509194144076
ACH-000256,0.03994648535593931
ACH-000257,0.0024393669725628372
ACH-000258,-0.3915140207990717
ACH-000259,-0.1420653383385661
ACH-000260,0.03686196007499652
ACH-000261,0.0437897521794523
ACH-000262,-0.08688795502696531
ACH-000263,-0.04789799585237037
ACH-000264,0.0189267972218012
ACH-000265,0.033776675669418395
ACH-000266,0.02648501884756796
ACH-000272,0.008318826893092456
ACH-000274,0.1190874833128558
ACH-000277,0.08087858746351098
ACH-000278,0.09764486223907914
ACH-000279,0.0927338041507843
ACH-000280,0.0405390089982924
ACH-000281,0.036906617150348785
ACH-000288,0.09387361748737813
ACH-000291,0.16896116119559415
ACH-000293,0.125520029703215
ACH-000294,0.18295737941577397
ACH-000295,-0.18761107435249696
ACH-000296,-0.014887313681387038
ACH-000302,0.0972051722469605
ACH-000304,0.08937576077818966
ACH-000307,0.18541841958543315
ACH-000308,0.06193860359574006
ACH-000310,0.043380147806267984
ACH-000311,-0.0798087162350579
ACH-000312,-0.16857081859567966
ACH-000315,0.2504414236014698
ACH-000316,0.08184518480765646
ACH-000317,0.04641051934628604
ACH-000318,0.003238120572748977
ACH-000319,-0.05477464389621415
ACH-000320,0.12616610109535772
ACH-000322,0.1154517030950755
ACH-000323,0.1451456939488158
ACH-000324,0.09728495768908106
ACH-000329,0.08050357772222247
ACH-000330,0.004660704387102029
ACH-000331,0.15481598606156508
ACH-000332,0.12453269527867268
ACH-000334,0.16603558014484496
ACH-000335,0.10544057835130297
ACH-000336,0.5592338602840079
ACH-000337,0.29656911614765763
ACH-000338,-0.04269196057261957
ACH-000339,0.06923255124950768
