,CPB2 (1361)
ACH-000004,-0.15281884627434578
ACH-000005,0.05017017393022378
ACH-000007,0.005038051421135294
ACH-000009,0.07534641379093306
ACH-000011,-0.08466286878186723
ACH-000012,-0.018839744887017267
ACH-000013,-0.10773879824513513
ACH-000014,0.1342888670387208
ACH-000015,-0.09023301260554853
ACH-000017,-0.023373476646945102
ACH-000018,0.09378790428450208
ACH-000019,-0.019750045708666796
ACH-000021,-0.02116326885075535
ACH-000022,-0.04154125136581075
ACH-000025,-0.1067247204488195
ACH-000028,0.03526055326917375
ACH-000030,-0.07304656724896813
ACH-000035,-0.05582049895422985
ACH-000036,-0.004905399336333616
ACH-000037,-0.01458077215229489
ACH-000039,0.14826918827054894
ACH-000040,-0.14485991182822924
ACH-000041,-0.15774026555640885
ACH-000042,-0.14643363568360293
ACH-000045,-0.02170540385885053
ACH-000047,-0.08665337395492265
ACH-000052,-0.3198785025870833
ACH-000053,-0.0812914156481066
ACH-000054,-0.1275137310289427
ACH-000055,0.16107667251590355
ACH-000060,-0.07411664826332745
ACH-000067,-0.23716665619092306
ACH-000070,-0.059631181347772524
ACH-000075,-0.17588909302263503
ACH-000078,-0.11278182702777576
ACH-000082,-0.05118174773813596
ACH-000085,-0.14279705457092962
ACH-000086,-0.0832064545717038
ACH-000087,-0.0331793138602039
ACH-000092,-0.0013795118667297814
ACH-000095,-0.05952174004256729
ACH-000097,-0.07891182641400273
ACH-000098,-0.08456518516165659
ACH-000099,-0.093073829741033
ACH-000108,-0.1615049911717432
ACH-000113,-0.023046125104719983
ACH-000116,-0.03595452199390073
ACH-000118,-0.05068256271983231
ACH-000120,-0.0795917305310357
ACH-000123,0.04188451279349288
ACH-000127,-0.13908883423743862
ACH-000128,-0.1035885140735644
ACH-000132,-0.19447546861001114
ACH-000133,-0.07274402575192898
ACH-000137,0.007949931342853869
ACH-000138,-0.08752293411037332
ACH-000142,0.02567657108331525
ACH-000143,-0.12736213856569362
ACH-000146,-0.11592831569427503
ACH-000148,-0.15420780421121147
ACH-000150,-0.1963191718922989
ACH-000152,-0.08104239178170898
ACH-000153,-0.0064720696880440545
ACH-000159,-0.13465210979921355
ACH-000160,0.06781564516411871
ACH-000163,-0.1624753044619107
ACH-000167,-0.11531775224906872
ACH-000168,-0.21797614212270092
ACH-000169,-0.08940391468957602
ACH-000178,-0.16151752322997245
ACH-000183,-0.03670067800670753
ACH-000188,-0.1030987498611595
ACH-000189,0.009505279367273387
ACH-000190,0.04845255740889346
ACH-000198,0.011972819398959084
ACH-000203,-0.025702099216520658
ACH-000204,-0.043449595736661725
ACH-000206,-0.05280487100443283
ACH-000207,-0.10183143059628924
ACH-000208,0.02183930280318109
ACH-000210,0.03416349912549454
ACH-000211,-0.18863820522692265
ACH-000215,-0.08264083034362635
ACH-000221,-0.0038735552195320266
ACH-000222,-0.11720143912110635
ACH-000223,-0.08103838102400346
ACH-000226,-0.12031162148923867
ACH-000227,-0.07096937060028465
ACH-000228,-0.08888202380107227
ACH-000231,-0.09361123789106096
ACH-000232,-0.12201653943078165
ACH-000233,-0.11522768399689293
ACH-000234,-0.08956217101315715
ACH-000235,-0.08817106213353715
ACH-000237,-0.15249904083392815
ACH-000238,-0.007881727054882754
ACH-000242,-0.2349664084549589
ACH-000243,-0.083301277025242
ACH-000244,-0.16819494530231574
ACH-000246,-0.1472592047881389
ACH-000248,0.05515872769106195
ACH-000250,-0.0345152591444755
ACH-000251,0.02734066132571545
ACH-000252,-0.014085367971850603
ACH-000253,-0.20091593049189208
ACH-000255,-0.007827983829958977
ACH-000256,0.0858417885818169
ACH-000257,0.19385481772356
ACH-000258,-0.0793447605667989
ACH-000259,-0.055037913053569365
ACH-000260,-0.029566705475812582
ACH-000261,-0.05047493225398653
ACH-000262,-0.21817899658685028
ACH-000263,-0.05019293923615592
ACH-000264,-0.09202876763886417
ACH-000265,-0.11282987994726006
ACH-000266,-0.054570115532486266
ACH-000272,-0.06273254537169434
ACH-000274,-0.021739281540186426
ACH-000277,-0.06545648287783322
ACH-000278,-0.06738803579203638
ACH-000279,-0.04152152302027808
ACH-000280,-0.10266663173550214
ACH-000281,-0.13464519788543974
ACH-000288,-0.09594564476117433
ACH-000291,-0.052040242379958614
ACH-000293,-0.0948589300477742
ACH-000294,-0.0002996454733831636
ACH-000295,-0.04589472619464007
ACH-000296,-0.22074099200004468
ACH-000302,-0.05904296720947073
ACH-000304,-0.20810571017844515
ACH-000307,-0.04178127128947192
ACH-000308,-0.006508444773840462
ACH-000310,-0.18496205350557496
ACH-000311,-0.06297003843473115
ACH-000312,-0.10429841153292307
ACH-000315,-0.0662810111476222
ACH-000316,-0.00413669284070399
ACH-000317,-0.14104351477502045
ACH-000318,-0.018555476666685958
ACH-000319,0.10469129997755017
ACH-000320,-0.11476454308157788
ACH-000322,-0.24334461772453855
ACH-000323,-0.18478193557782605
ACH-000324,0.011894555429944895
ACH-000329,-0.003973844228955389
ACH-000330,-0.07448323162924869
