,LCOR (84458)
ACH-000004,-0.025093839655166275
ACH-000005,0.3375865135989022
ACH-000007,0.3343938859893451
ACH-000009,-0.010024291390022816
ACH-000011,0.1242249041554316
ACH-000012,-0.04103111297387777
ACH-000013,0.06351950796829962
ACH-000014,0.023318133217740424
ACH-000015,0.12222300876472625
ACH-000017,0.14094199661391735
ACH-000018,0.22326223360488084
ACH-000019,0.09948853262684153
ACH-000021,0.2031215757969844
ACH-000022,0.13439804707990907
ACH-000025,0.11222881194347507
ACH-000028,0.16074099021254862
ACH-000030,0.18802756357182795
ACH-000035,0.04180915568627727
ACH-000036,0.1223820356425029
ACH-000037,0.05116225174689082
ACH-000039,0.08894355739267429
ACH-000040,0.06830083501196338
ACH-000041,0.07921785064769929
ACH-000042,-0.029225789574649094
ACH-000045,0.07339782540110296
ACH-000047,0.2496638596603761
ACH-000052,0.2387136984010392
ACH-000053,0.10099830689234482
ACH-000054,0.12972988297554675
ACH-000055,0.17877595052655398
ACH-000060,0.2633961692008667
ACH-000067,0.06818186903369204
ACH-000070,-0.04368818552585615
ACH-000075,0.25957307733620066
ACH-000078,0.07955797219013715
ACH-000082,0.21352160417118304
ACH-000085,-0.09515388913280147
ACH-000086,0.03209474898995958
ACH-000087,0.12723096112495202
ACH-000092,0.2063507067099096
ACH-000095,0.1198574976553551
ACH-000097,0.07410305724586712
ACH-000098,0.0029768355784300887
ACH-000099,0.14918641005233085
ACH-000108,-0.04028926201107042
ACH-000113,0.07995529561920164
ACH-000116,0.09002722124290988
ACH-000118,0.11139722610052984
ACH-000120,0.15321697489911307
ACH-000123,0.06333617446946284
ACH-000127,0.08302699551492339
ACH-000128,0.041106985689577366
ACH-000132,0.2315765460572353
ACH-000133,0.11510763426954004
ACH-000137,0.11368486653447755
ACH-000138,-0.14654112731302896
ACH-000142,-0.011331481263768168
ACH-000143,0.12789036103845708
ACH-000146,0.08502182976302816
ACH-000148,-0.08967799246077074
ACH-000150,0.0036679938442576937
ACH-000152,0.008661723661529827
ACH-000153,0.07649479368111091
ACH-000159,0.0033609982684397834
ACH-000160,0.09480549107510952
ACH-000163,0.003836095596732745
ACH-000167,0.11274025276465205
ACH-000168,-0.008466060459329811
ACH-000169,-0.2816453767269351
ACH-000178,0.04111823818454235
ACH-000183,-0.032660115874363994
ACH-000188,0.1429446521940199
ACH-000189,0.1671669348275597
ACH-000190,-0.0923994747913482
ACH-000198,0.1728262598732637
ACH-000203,-0.00997756539291717
ACH-000204,0.2348862293843785
ACH-000206,-0.08842604920006884
ACH-000207,0.03962917879187031
ACH-000208,0.21958499599841808
ACH-000210,0.010864172897746995
ACH-000211,0.09793817940154476
ACH-000215,0.09349126685491424
ACH-000221,0.23976583636134816
ACH-000222,-0.013065841969931732
ACH-000223,0.06706976012710701
ACH-000226,0.06714338632112597
ACH-000227,-0.02873607719950368
ACH-000228,-0.022361134996956338
ACH-000231,0.11277598516706022
ACH-000232,0.04804016571918799
ACH-000233,0.11075617579514453
ACH-000234,0.061330298778063626
ACH-000235,0.194678639031935
ACH-000237,0.09492946858110067
ACH-000238,0.06751380624688702
ACH-000242,0.3090820290300392
ACH-000243,0.12396354646570865
ACH-000244,0.12496296958295845
ACH-000246,0.020454981279363914
ACH-000248,0.05423224612370933
ACH-000250,-0.05160507642459361
ACH-000251,0.08845950409710754
ACH-000252,0.4218123771988913
ACH-000253,-0.002925843006972303
ACH-000255,0.015500677437716775
ACH-000256,0.1305087108064266
ACH-000257,-0.1445622114828836
ACH-000258,0.2705537129211526
ACH-000259,0.04395180359924702
ACH-000260,0.14236082951016998
ACH-000261,0.07778536081005623
ACH-000262,-0.08140687172823664
ACH-000263,0.04757818753703162
ACH-000264,0.04990117793430249
ACH-000265,0.11821903206948535
ACH-000266,0.38452613490662063
ACH-000272,0.07730381315175483
ACH-000274,0.09751197557429576
ACH-000277,0.06070420412550625
ACH-000278,0.15808780047855986
ACH-000279,0.11144817625026357
ACH-000280,0.1986024776901649
ACH-000281,0.10896817547050992
ACH-000288,0.13855768630617785
ACH-000291,0.09042827187366499
ACH-000293,0.06746026377990398
ACH-000294,0.21684431091725176
ACH-000295,-0.1824993020678712
ACH-000296,0.11439730609377735
ACH-000302,0.0801592418866086
ACH-000304,0.3570488778909423
ACH-000307,0.009557202220479894
ACH-000308,0.025961218755306232
ACH-000310,0.10002334267795948
ACH-000311,0.11630888709668212
ACH-000312,0.1529539757575568
ACH-000315,0.18211451856273025
ACH-000316,0.15586920201789342
ACH-000317,0.01732884361725305
ACH-000318,-0.07619698690618013
ACH-000319,0.058662440682593076
ACH-000320,0.0944691703441512
ACH-000322,0.10478084482810622
ACH-000323,0.010132772518220515
ACH-000324,0.0391244389859206
ACH-000329,0.1053455260714768
ACH-000330,0.1353515446459607
ACH-000331,0.13123260936876627
ACH-000332,-0.13237435114059226
ACH-000334,-0.01808201053000781
ACH-000335,0.09337687683280714
ACH-000336,0.12111688592120898
ACH-000337,0.01416900511620621
ACH-000338,-0.06944678387643728
ACH-000339,0.12974838017059148
ACH-000341,-0.04268073322864472
ACH-000348,0.10034073525876752
ACH-000350,0.2898445718545946
ACH-000352,0.24478152688129426
ACH-000356,0.07725310069159931
ACH-000361,0.3978963355912417
ACH-000362,0.1789530423815481
ACH-000363,0.10220739590357407
ACH-000364,0.24601086780237005
ACH-000365,0.0835615670544557
ACH-000366,0.04249101778336502
ACH-000368,0.16866823659078126
ACH-000374,0.08288529394315143
ACH-000375,0.17505696183156244
ACH-000376,-0.1044565380878932
ACH-000381,0.12731681830961009
ACH-000383,0.04145543577128683
ACH-000387,0.11596071684154598
ACH-000389,0.3112287123091589
ACH-000390,0.13188970697579122
ACH-000393,0.16828176166916511
ACH-000395,0.3084440784373496
ACH-000396,0.2724066595809161
ACH-000397,0.08647002803734867
ACH-000401,0.1905010332577944
