,PRAC1 (84366)
ACH-000277,-0.17677616918225697
ACH-000278,-0.145557128005852
ACH-000279,-0.1497550739150818
ACH-000280,-0.17661481172209026
ACH-000281,-0.13112103265085634
ACH-000288,-0.3508328967590861
ACH-000291,-0.28881712743559945
ACH-000293,-0.0870529782369696
ACH-000294,-0.33372473622135723
ACH-000295,-0.3809398084991616
ACH-000296,-0.2951596623526352
ACH-000302,-0.30244535822403146
ACH-000304,-0.354020417824327
ACH-000307,-0.3651847688691484
ACH-000308,-0.269910684654607
ACH-000310,-0.15464294113505478
ACH-000311,-0.2393005540791561
ACH-000312,-0.3235920337211484
ACH-000315,-0.16833611290326564
ACH-000316,-0.25502239361455714
ACH-000317,-0.020130943715037163
ACH-000318,-0.290704234146458
ACH-000319,-0.3355969087205977
ACH-000320,-0.2668896455310853
ACH-000322,-0.2323440611523503
ACH-000323,-0.17397816415975698
ACH-000324,-0.22445784497884194
ACH-000329,-0.2948481660201193
ACH-000330,-0.14277230623094578
ACH-000331,-0.2936784972605455
ACH-000332,-0.2229281967033276
ACH-000334,-0.19249260523189574
ACH-000335,-0.3680839679421208
ACH-000336,-0.3198602152944625
ACH-000337,-0.3383663079907149
ACH-000338,-0.9216827848540328
ACH-000339,-0.20983061363299588
ACH-000341,-0.31237030479692074
ACH-000348,-0.2997758956974099
ACH-000350,-0.045074991839841545
ACH-000352,-0.3326891181219861
ACH-000356,-0.18967523686210472
ACH-000361,0.0016755402340493885
ACH-000362,-0.26560601644195514
ACH-000363,-0.15779355286715047
ACH-000364,-0.19552092620163972
ACH-000365,-0.28381445848421755
ACH-000366,-0.20940658370271026
ACH-000368,-0.1760101358948983
ACH-000374,-0.293206534956632
ACH-000375,-0.1453881344719247
ACH-000376,-0.195338667708428
ACH-000381,-0.2957807975899508
ACH-000383,-0.3522269787496428
ACH-000387,-0.2590484057613554
ACH-000389,-0.26267074337498136
ACH-000390,-0.3348965016851912
ACH-000393,-0.22667063646487434
ACH-000395,-0.07992342174383597
ACH-000396,-0.03841740012216442
ACH-000397,-0.3199612317619914
ACH-000401,-0.2636465152257039
ACH-000402,-0.2657048538337256
ACH-000403,-0.24703606719697785
ACH-000404,-0.36364331865807215
ACH-000406,-0.23043150806854346
ACH-000407,-0.31486327584913365
ACH-000408,-0.2611958495471527
ACH-000410,-0.07061841289929023
ACH-000411,-0.14968158240343932
ACH-000414,-0.1540596753872846
ACH-000415,-0.4007705760677166
ACH-000416,-0.2740241308317572
ACH-000420,-0.2530753922874479
ACH-000421,-0.16694196925284044
ACH-000424,-0.5488629269566478
ACH-000425,-0.3926011832630424
ACH-000426,-0.4240172788859585
ACH-000427,-0.29484778928079325
ACH-000433,-0.19316615985024715
ACH-000435,0.2672191876850315
ACH-000436,-0.3660590882304525
ACH-000444,-0.09965354922861994
ACH-000445,-0.4920660941386646
ACH-000448,-0.3031466840326027
ACH-000450,-0.16795972038583792
ACH-000452,-0.21984901242270766
ACH-000454,-0.1947951699687772
ACH-000458,-0.24128977023328094
ACH-000459,-0.009144457942209312
ACH-000460,-0.19674273723465371
ACH-000461,-0.22387062491258156
ACH-000463,-0.12782964233671712
ACH-000464,-0.33769116024653795
ACH-000466,-0.28066029732189113
ACH-000467,-0.3048276540505963
ACH-000468,-0.3585533749444787
ACH-000469,-0.19679980718423806
ACH-000470,-0.2339485331995161
ACH-000471,-0.1998574699678824
ACH-000472,-0.34323459702177256
ACH-000473,-0.19574362264156106
ACH-000475,-0.25139640066379915
ACH-000476,-0.2627485952159925
ACH-000477,-0.1402037399213404
ACH-000479,-0.29970571913368416
ACH-000480,-0.1753938326996609
ACH-000481,-0.2641401937220933
ACH-000483,-0.3063758995308345
ACH-000484,-0.0583031120584482
ACH-000485,-0.28993369554696896
ACH-000486,-0.2729417385106634
ACH-000487,-0.21970592686703144
ACH-000488,-0.2536807787171236
ACH-000490,-0.22795749502768475
ACH-000491,-0.29444055302623073
ACH-000495,-0.13074474713232204
ACH-000496,-0.2605475163375356
ACH-000499,-0.3352421898644901
ACH-000500,0.0158062150000319
ACH-000502,-0.2836374782815494
ACH-000503,-0.211768342618222
ACH-000505,-0.21433713309653254
ACH-000507,-0.2501407834093451
ACH-000510,-0.2386444876215717
ACH-000511,-0.1603636894676281
ACH-000512,-0.0947311474598736
ACH-000516,-0.15108962739584636
ACH-000517,-0.2356618364759366
ACH-000518,-0.21107226629160186
ACH-000520,-0.3523880440528363
ACH-000521,-0.2846469964008208
ACH-000522,-0.218662802509883
ACH-000524,-0.2635440996055696
ACH-000527,-0.21196212839268166
ACH-000528,-0.20683791432556392
ACH-000537,-0.3053369233887296
ACH-000541,-0.050207115395741984
ACH-000542,-0.24061401097047155
ACH-000544,-0.4105090798921658
ACH-000545,-0.2580342627376191
ACH-000547,-0.4047739865339693
ACH-000548,-0.2172501903922127
ACH-000549,-0.3273687496285417
ACH-000550,-0.222137626110234
ACH-000552,-0.3187598925886604
ACH-000556,-0.32811709800581057
ACH-000557,-0.1803992783066724
ACH-000569,-0.22756377118033566
ACH-000570,-0.3616101617308394
ACH-000571,-0.2723848769473721
ACH-000573,-0.12767845954159385
ACH-000576,-0.3229561909407619
ACH-000579,-0.2502276666814397
ACH-000580,-0.09463912609244758
ACH-000584,-0.2854612188935226
ACH-000585,-0.16571245156571332
ACH-000588,-0.22133678371710486
ACH-000589,-0.21514191934378687
ACH-000591,-0.2520286537494756
ACH-000593,-0.258693202126462
ACH-000600,-0.3075010419130288
ACH-000601,-0.21631633789913265
ACH-000605,-0.25502481661608223
ACH-000606,-0.19264390136141776
ACH-000608,-0.265886200605388
ACH-000614,-0.2919659674096303
ACH-000616,-0.14255937691695414
ACH-000618,-0.2376658600574346
ACH-000619,-0.29563694390867856
ACH-000620,-0.2509171991862193
ACH-000621,-0.13977008080581624
ACH-000622,-0.2611300172583467
ACH-000623,-0.34272146410019544
ACH-000624,-0.08158159124297494
ACH-000627,-0.44716957500982
ACH-000630,-0.2931062226862146
ACH-000631,-0.5176087837130999
ACH-000632,-0.2689576501885117
ACH-000633,-0.26004258864950475
ACH-000637,-0.3043261579468569
ACH-000638,-0.1445823431362185
ACH-000646,-0.2534103039482445
ACH-000647,-0.3377370768255276
ACH-000648,-0.29531027145408784
ACH-000649,-0.25693719217605565
ACH-000651,-0.22199959750529227
ACH-000652,-0.22149723672022853
ACH-000653,-0.31926605760286
ACH-000657,-0.2223286119305897
ACH-000658,-0.2690055639754124
ACH-000661,-0.3036922638975477
ACH-000662,-0.3752810070086124
ACH-000663,-0.3219440065407853
ACH-000665,-0.16445146375420294
ACH-000671,-0.21789948225619596
ACH-000672,-0.255437160468027
ACH-000673,-0.2070395953036311
ACH-000676,-0.3035264588093963
ACH-000677,-0.17495883765283735
ACH-000681,-0.26913424381802226
ACH-000683,-0.24407524657486726
ACH-000684,-0.2499667882618089
ACH-000688,-0.11039952094112912
ACH-000693,-0.2631046699311109
ACH-000694,-0.24424781584758495
ACH-000695,-0.15992355848627174
ACH-000696,-0.26028012720692817
ACH-000697,-0.3345496633474095
ACH-000699,-0.1930621716877751
ACH-000701,-0.2822697054999547
ACH-000706,-0.19145263769412552
ACH-000711,-0.16057399314073442
ACH-000713,-0.09889436558555616
ACH-000714,-0.3023535237975221
ACH-000718,-0.15697857300098994
ACH-000720,-0.3591198306338265
ACH-000721,-0.22254019426969024
ACH-000724,-0.14754255928008148
ACH-000725,-0.3041686022031932
ACH-000732,-0.4949731299820893
ACH-000734,-0.0961977349597444
ACH-000735,-0.2492645907636826
ACH-000736,-0.0999275572824056
ACH-000738,-0.1937243945708977
ACH-000746,-0.18069985815996825
ACH-000747,-0.304698707407888
ACH-000748,-0.08243579618457172
ACH-000753,-0.21737068112225105
ACH-000756,-0.3202699219989507
ACH-000757,-0.25899408771493704
ACH-000758,-0.20266148661596908
ACH-000760,-0.17729860020255284
ACH-000762,-0.26349835306566033
ACH-000763,-0.20637343735686264
ACH-000764,-0.2938744628182913
ACH-000765,-0.3870550693231281
ACH-000766,-0.35381872984501284
ACH-000767,-0.14309662074043847
ACH-000768,-0.17113427512970392
ACH-000769,-0.3691437165244736
ACH-000770,-0.19092844531498784
ACH-000771,-0.1923837132021216
ACH-000773,-0.2329513211450276
ACH-000776,-0.25533913389934737
ACH-000777,-0.3160608696553743
ACH-000778,-0.21492260165076468
ACH-000781,-0.21044584749944328
ACH-000782,-0.1185414619120942
ACH-000783,-0.2309117659969229
ACH-000784,-0.31451108411640155
ACH-000785,-0.1583156757781906
ACH-000787,-0.21262648734227665
ACH-000788,-0.23822864234333985
ACH-000791,-0.3243487678865035
ACH-000792,-0.22040785510746935
ACH-000794,-0.14562343341965053
ACH-000796,-0.2673130733009713
ACH-000798,-0.15112270712660467
ACH-000799,0.03536569760801782
ACH-000800,-0.2702389809472279
ACH-000802,-0.2965242428523634
ACH-000804,-0.10567139095244543
ACH-000805,-0.2785378490693079
ACH-000809,-0.1969661668457224
ACH-000810,-0.1765805202014349
ACH-000811,-0.2586158219543964
ACH-000817,-0.3283615749574847
ACH-000819,-0.11252307866190314
ACH-000820,-0.19261088066070214
ACH-000821,-0.4038169107868387
ACH-000822,-0.4002203735067021
ACH-000823,-0.2271050851006009
ACH-000824,-0.2887698120237508
ACH-000827,-0.20311917539985874
ACH-000829,-0.16532670029738386
ACH-000831,-0.24775106070900804
ACH-000832,-0.2439295444389875
ACH-000833,-0.36696311759987305
ACH-000834,-0.15894027172228026
ACH-000835,-0.2097783356302837
ACH-000836,-0.1814274701363681
ACH-000837,-0.24424844929606715
ACH-000838,-0.4050265657573491
ACH-000839,-0.2418511813981553
ACH-000840,-0.493158717288657
ACH-000841,-0.40714451371229465
ACH-000843,-0.3097931231230596
ACH-000846,-0.317451295271218
ACH-000847,-0.4087342681675255
ACH-000848,-0.05569075251700357
ACH-000849,-0.2844797643748312
ACH-000851,-0.2450528201358756
ACH-000855,-0.2713403582947752
ACH-000856,-0.11727194952481584
ACH-000858,-0.3261142432552769
ACH-000859,-0.4038295491841883
ACH-000861,-0.18917498684616565
ACH-000862,-0.1707124230112328
ACH-000865,-0.30512218108477
ACH-000866,-0.2300220512479273
ACH-000867,-0.15161928116383971
ACH-000869,-0.19534152013697192
ACH-000872,-0.18239903659808704
ACH-000873,-0.26704787652508544
ACH-000876,-0.2385719491074438
ACH-000878,-0.1423948698456116
ACH-000880,-0.05563168825097091
ACH-000881,-0.2633947409504078
ACH-000882,-0.2257673467807928
ACH-000884,-0.1841724263322652
ACH-000885,-0.1755945998674321
ACH-000887,-0.2427305980545903
ACH-000889,-0.26683551250842724
ACH-000896,-0.2376931088168477
ACH-000898,-0.28004427701286794
ACH-000900,-0.26001280085099593
ACH-000901,-0.2958620638322712
ACH-000905,-0.18110502411557364
ACH-000906,-0.2272312329491132
ACH-000907,-0.3030432774381259
ACH-000910,-0.1687978581371757
ACH-000911,-0.3431107842964501
ACH-000912,-0.4195489404559587
ACH-000913,-0.16559788369053094
ACH-000915,-0.4245055526880647
ACH-000916,-0.4110236495127613
ACH-000917,-0.3237821235461941
ACH-000920,-0.1144267738889904
ACH-000921,-0.21528880554248
ACH-000924,-0.2832215316552357
ACH-000926,-0.3092428691234353
ACH-000928,-0.21156355049641548
ACH-000929,-0.3090283989033415
ACH-000932,-0.17053305793112558
ACH-000935,-0.056707258750765425
ACH-000936,-0.34633799266349496
ACH-000937,-0.15126605249282968
ACH-000938,-0.255288298206756
ACH-000939,-0.1819870033122254
ACH-000941,-0.13836639963585576
ACH-000943,-0.2440892477483827
ACH-000946,-0.1603357894118516
ACH-000947,-0.15391952276110474
ACH-000948,-0.22938531199557624
ACH-000950,-0.3403608020322446
ACH-000953,-0.30955324525642514
ACH-000954,0.0017637688862858379
ACH-000957,-0.36568468114783137
ACH-000958,-0.1901705807189548
ACH-000960,-0.18854042651829986
ACH-000963,-0.23739092758345176
ACH-000968,-0.1876113875337958
ACH-000969,-0.3210886572982948
ACH-000972,-0.5121738191175741
ACH-000973,-0.27491432741178057
ACH-000974,-0.2797118013341931
ACH-000978,0.04265613897286173
ACH-000984,-0.1139976563230101
ACH-000986,-0.3669877237121382
ACH-000988,-0.20823127706242947
ACH-000993,-0.10331531388899456
ACH-000994,-0.2463824723582164
ACH-000996,-0.34994498272963337
ACH-001001,-0.29544775899439113
ACH-001020,-0.20967312856315407
ACH-001028,-0.1722134795475488
ACH-001031,-0.11424362571573884
ACH-001038,-0.25159855002212284
ACH-001048,-0.2075000756136563
ACH-001050,-0.22470474829450446
ACH-001053,-0.2177721239177413
ACH-001054,-0.23849816936548834
ACH-001061,-0.2550189143022173
ACH-001067,-0.3193037524885745
ACH-001075,-0.1280808183808811
ACH-001096,-0.17492514598360245
ACH-001111,-0.3343529480538432
ACH-001119,-0.2801746001381267
ACH-001128,-0.26782526130384865
ACH-001134,-0.2969347164361317
ACH-001151,-0.23730184813624194
ACH-001163,-0.4155344596601903
ACH-001164,-0.13351596665381354
ACH-001183,-0.1747864362306339
ACH-001192,-0.28090457311913825
ACH-001193,-0.19356641344963055
ACH-001196,-0.13891900581286087
ACH-001197,-0.2892219796667476
ACH-001205,-0.23269782833870434
ACH-001211,-0.2822046979349242
ACH-001212,-0.08539665859694745
ACH-001228,-0.29196379318458715
ACH-001232,-0.11680600382574155
ACH-001239,-0.258790332386034
ACH-001270,-0.23465820046695995
ACH-001274,-0.19952539441193745
ACH-001275,-0.13081249553573915
ACH-001277,-0.23896779031268964
ACH-001278,-0.1763306321269921
ACH-001280,-0.2913514324454766
ACH-001283,-0.2579725854711159
ACH-001289,-0.16817655049775732
ACH-001300,-0.2010882178278798
ACH-001301,-0.19914630183828472
ACH-001302,-0.250389813460408
ACH-001306,-0.2604666733205204
ACH-001318,-0.15458293648247606
ACH-001322,-0.27942250774632915
ACH-001328,-0.2120458441876574
ACH-001332,-0.4559348788761721
ACH-001336,-0.257260944413605
ACH-001346,-0.05227107935357441
ACH-001353,-0.21714997633237648
ACH-001354,-0.13197865324059005
ACH-001367,0.08520561259271832
ACH-001368,-0.23343517055663776
ACH-001374,-0.09450016059098712
ACH-001377,-0.2358402480707468
ACH-001380,-0.11092055821751352
ACH-001391,-0.0992189864789387
ACH-001408,-0.22073560932289976
ACH-001430,-0.21110710098773816
ACH-001431,-0.10450321599638117
ACH-001450,-0.4432897133589404
ACH-001496,-0.13108734221339674
ACH-001500,-0.5472488015933078
ACH-001523,-0.3529096410430877
ACH-001532,-0.1294359274951218
ACH-001550,-0.2689164325167585
ACH-001552,-0.34914367380289113
ACH-001554,-0.08206378941772187
ACH-001654,-0.2939983293393395
ACH-001735,-0.26327034766759544
ACH-001736,-0.2269880509105481
ACH-001737,-0.6228139341143993
ACH-001740,-0.2007645818436668
ACH-001745,-0.274042565441107
ACH-001765,-0.2922117146981643
