,HDGFL1 (154150)
ACH-000004,-0.04491296480912525
ACH-000005,0.05111333729323416
ACH-000007,-0.2516282509746512
ACH-000009,0.05055981873473802
ACH-000011,-0.15071378645120226
ACH-000012,-0.12970940682311732
ACH-000013,-0.11853908215680573
ACH-000014,-0.08536056220783944
ACH-000015,0.13879584550596172
ACH-000017,-0.13386844605684234
ACH-000018,0.04578894145370934
ACH-000019,-0.03378233623921932
ACH-000021,0.0038814377596333187
ACH-000022,-0.08231539591057714
ACH-000025,-0.2974878046884349
ACH-000028,0.049557945938325285
ACH-000030,-0.15011648568797142
ACH-000035,-0.15145818067926942
ACH-000036,-0.2777524347675113
ACH-000037,-0.034387625893898606
ACH-000039,-0.24959313069784214
ACH-000040,-0.059163229831807426
ACH-000041,-0.20593276378167447
ACH-000042,0.064142062201112
ACH-000045,-0.06460150976381743
ACH-000047,-0.1953043674193148
ACH-000052,-0.3025948392973296
ACH-000053,-0.03371399592235713
ACH-000054,-0.2000671182241058
ACH-000055,-0.012942939099339848
ACH-000060,-0.20571215167383253
ACH-000067,-0.1586072108832828
ACH-000070,0.05463158353543693
ACH-000075,0.03033998147681899
ACH-000078,-0.229722797269936
ACH-000082,-0.1740868376870586
ACH-000085,-0.23163123423808354
ACH-000086,-0.05176476869003305
ACH-000087,0.10555680616074678
ACH-000092,-0.07452747571028658
ACH-000095,-0.2384681799668249
ACH-000097,-0.1564866544318319
ACH-000098,-0.11749554351836458
ACH-000099,-0.15498591147095955
ACH-000108,-0.15103453316148593
ACH-000113,0.006164228046886558
ACH-000116,-0.08162833067215157
ACH-000118,-0.1277559215803132
ACH-000120,-0.012667833160729535
ACH-000123,-0.09753928212634004
ACH-000127,-0.17198149793124726
ACH-000128,-0.059313521192948276
ACH-000132,-0.11344072359396473
ACH-000133,-0.18472236797099126
ACH-000137,-0.1680054074914687
ACH-000138,-0.18148372003130453
ACH-000142,-0.13471770825997662
ACH-000143,-0.17590183730676445
ACH-000146,-0.06859993713635343
ACH-000148,-0.13899014349146918
ACH-000150,0.04189342925266742
ACH-000152,-0.08891210991940302
ACH-000153,-0.20720573155624966
ACH-000159,-0.16323793712364074
ACH-000160,0.01765941465741011
ACH-000163,-0.2799817781216721
ACH-000167,0.3638195616943667
ACH-000168,-0.03587004635653975
ACH-000169,-0.14792597595314275
ACH-000178,-0.10971867564573204
ACH-000183,0.047633111324248835
ACH-000188,-0.14143788330453627
ACH-000189,0.096722369568203
