,PRKD3 (23683)
ACH-000004,0.2885443815980711
ACH-000005,0.33600567080317895
ACH-000007,0.185234035378205
ACH-000009,-0.06880658630732332
ACH-000011,0.024523627338828458
ACH-000012,0.028159784770500088
ACH-000013,0.04239090316394314
ACH-000014,0.059941251267998576
ACH-000015,0.1362088102313609
ACH-000017,0.10399606930716264
ACH-000018,-0.08634532711102445
ACH-000019,-0.01265997866056572
ACH-000021,-0.02170253740584646
ACH-000022,0.026453831858683368
ACH-000025,0.0703049109542471
ACH-000028,0.1586383380142895
ACH-000030,0.034280264938703515
ACH-000035,-0.03163073476196613
ACH-000036,0.13508558365131984
ACH-000037,-0.10276651982490116
ACH-000039,0.06753856200373426
ACH-000040,-0.13742089555261694
ACH-000041,0.11001388683583012
ACH-000042,-0.02122894042925664
ACH-000045,-0.03546891000719931
ACH-000047,0.13103974557849055
ACH-000052,0.21145339927802612
ACH-000053,-0.056315115953014985
ACH-000054,0.0024915286749434074
ACH-000055,0.14829937617363045
ACH-000060,0.06906708302434271
ACH-000067,0.0525464551198668
ACH-000070,-0.4392509419657755
ACH-000075,0.09227075208481796
ACH-000078,0.002740917614248044
ACH-000082,0.08998920448762647
ACH-000085,0.0694781814723394
ACH-000086,0.0976390107811373
ACH-000087,-0.22106993816649187
ACH-000092,-0.10465034045570236
ACH-000095,0.009376722263423582
ACH-000097,0.12420512399132046
ACH-000098,0.05285416449212522
ACH-000099,0.010270494186103452
ACH-000108,0.05885222283113194
ACH-000113,-0.004453553085206461
ACH-000116,-0.022198911391315444
ACH-000118,0.08548265914654499
ACH-000120,-0.12610589261799246
ACH-000123,-0.032349073842605436
ACH-000127,0.09588149046079117
ACH-000128,0.02179194918360977
ACH-000132,-0.015344360480983513
ACH-000133,0.00670749216075695
ACH-000137,0.06178462404458807
ACH-000138,0.008447881052831372
ACH-000142,-0.03334303819284366
ACH-000143,-0.0627203523121671
ACH-000146,0.21892868869173795
ACH-000148,0.016052655319267837
ACH-000150,0.1070195553038406
ACH-000152,0.03737060156181631
ACH-000153,0.13186343444537574
ACH-000159,-0.01688807730520324
ACH-000160,0.0012112149543056614
ACH-000163,0.15366825874725415
ACH-000167,0.12507100682115868
ACH-000168,0.0630843981452424
ACH-000169,0.04196525298338851
ACH-000178,0.1198195870297834
ACH-000183,0.031861126845943416
ACH-000188,0.030809553934033625
ACH-000189,-0.09770074362786273
ACH-000190,0.22441705599776865
ACH-000198,0.02450706410489344
ACH-000203,0.04363499445849838
ACH-000204,-0.048217659605968265
ACH-000206,0.00503327719625521
ACH-000207,0.0744627871517855
ACH-000208,0.2356029396177329
ACH-000210,0.18285754829999695
ACH-000211,0.1078676668623824
ACH-000215,-0.09920871460632433
ACH-000221,-0.06227605581730264
ACH-000222,0.028735414302109533
ACH-000223,0.14271451715812958
ACH-000226,0.10763862844319373
ACH-000227,-0.07148884594627375
ACH-000228,0.17002676759216118
ACH-000231,0.06943379362436712
ACH-000232,-0.01635202471986373
ACH-000233,-0.015708777230202826
ACH-000234,0.19570865227358736
ACH-000235,0.04121131325176298
ACH-000237,0.14116758865625426
ACH-000238,-0.0011412602938532471
ACH-000242,0.21558579687071214
ACH-000243,0.0949903938694679
ACH-000244,0.2571430764915926
ACH-000246,0.08077728034061084
ACH-000248,0.00941458927222572
ACH-000250,0.03928903388082537
ACH-000251,-0.08543521061602673
ACH-000252,-0.0703756166095451
ACH-000253,0.07236964234565015
ACH-000255,0.06329817882621837
ACH-000256,0.0553065675759316
ACH-000257,0.1919509625180896
ACH-000258,0.0022152455856597254
ACH-000259,0.0333155373955821
ACH-000260,-0.03209138346213843
ACH-000261,0.07981979208602255
ACH-000262,-0.06490811200690348
ACH-000263,-0.12656307650304474
ACH-000264,0.004331561195405083
ACH-000265,-0.015591001047371404
ACH-000266,0.08822483435020728
ACH-000272,0.08029869963106345
ACH-000274,0.13713888221198905
ACH-000277,-0.010501548914892795
ACH-000278,0.12061281552781468
ACH-000279,-0.025460062220789614
ACH-000280,0.25031642180833263
ACH-000281,-0.07040440284454637
ACH-000288,0.0200440513506306
ACH-000291,0.08113739836563591
ACH-000293,0.08594904862415695
ACH-000294,0.1340958384834134
ACH-000295,-0.021492726981167158
ACH-000296,-0.0985438414323408
ACH-000302,0.05050247011731357
ACH-000304,0.11897902770770018
ACH-000307,0.13373067674700592
ACH-000308,0.015619888362263494
ACH-000310,0.13077616037427145
ACH-000311,0.12764878752649308
ACH-000312,-0.010649672961661813
ACH-000315,0.2301800756304891
ACH-000316,-0.06125365224650756
ACH-000317,0.1413338514879473
ACH-000318,-0.006797599904887419
ACH-000319,0.09259593597304563
ACH-000320,0.05697987279749885
ACH-000322,0.08945869676451662
ACH-000323,-0.056869511920133724
ACH-000324,-0.04840699920819322
ACH-000329,0.19229485471725946
ACH-000330,-0.017603211614847042
ACH-000331,0.008338579922348498
ACH-000332,0.03452704913882889
ACH-000334,-0.07798443676883955
ACH-000335,-0.0014797800483001258
ACH-000336,-0.16572348470315915
ACH-000337,0.008891009568477281
ACH-000338,0.043375913234765716
ACH-000339,0.11369165149328705
ACH-000341,0.07101333548815034
ACH-000348,0.015935485548026703
ACH-000350,0.03904908468533204
ACH-000352,0.051346434747263775
ACH-000356,0.0748377096526228
ACH-000361,0.1580301153513558
ACH-000362,0.027012293154391864
ACH-000363,-0.024006682547934914
ACH-000364,0.11132533949685958
ACH-000365,-0.1373299540749069
ACH-000366,0.06502492825069517
ACH-000368,0.07840481685296706
ACH-000374,0.01867004191891197
ACH-000375,0.06607142210917298
ACH-000376,0.06724618869176667
ACH-000381,-0.01601618934404728
ACH-000383,0.12908005567386424
ACH-000387,-0.040796801821937186
ACH-000389,-0.08083759652321783
ACH-000390,0.0018754464257004473
ACH-000393,0.03240452842739097
ACH-000395,0.12423603017435722
ACH-000396,-0.1254981682999282
ACH-000397,0.1993066405896715
ACH-000401,0.040701591105075235
ACH-000402,0.2693284425940714
ACH-000403,0.045648702521050036
ACH-000404,0.5219319822049893
ACH-000406,0.08082350652254937
ACH-000407,0.048198216668827294
ACH-000408,-0.003628595576451216
ACH-000410,-0.014088270396535563
ACH-000411,0.061648559347718124
ACH-000414,0.07808303767066092
ACH-000415,0.0046531218263683215
